Isotope,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
Cm244,8.018780764631927e-20,1.7462540042784918e-19,1.8744473109853726e-19,1.9735474838333769e-19,2.0542035267535827e-19,2.1389569324862813e-19,2.203433477808496e-19,2.252501805519459e-19,2.3050577106645823e-19,2.340027121870714e-19,2.363349824941043e-19,2.378959410439356e-19,2.3966074037595205e-19,2.4050076036834695e-19,2.412755512452917e-19,2.4722274800383278e-19,6.535731601161333e-19,5.219661719755712e-18,2.919551342766739e-17,3.430163165999112e-16,1.9644444580900084e-15,7.48905183321498e-15,2.2504787632348145e-14,5.71627325712375e-14,1.2770532360549198e-13,4.849806608965024e-13,1.4402001140260391e-12,3.5994262759303985e-12,7.969696257082566e-12,1.611102138338864e-11,3.0111674245435296e-11,5.290975380634004e-11,8.85559428065736e-11,1.443429373901627e-10,2.3354078273278204e-10,3.6424481286247877e-10,5.49117017697386e-10,7.951955034949546e-10,1.137075010492832e-09,1.577212081863635e-09,2.1685230941184663e-09,2.9267669623243088e-09,3.863370379086213e-09,5.0711553553413876e-09,8.234874187737268e-09,1.301066315272849e-08,1.9848962073624665e-08,2.9540761719166418e-08,4.269006400594139e-08,6.025727488437652e-08,8.266589572203333e-08,1.1196593615134432e-07,1.4936876908778343e-07,1.9724662247472022e-07,2.551288182876168e-07,3.261530047977509e-07,5.114989788479599e-07,7.738072643522783e-07,1.1328698803471401e-06,1.6172264551112983e-06,2.2543244068572096e-06,3.070243120572525e-06,4.104630591413009e-06,5.385168401571894e-06,6.965488249456905e-06,8.896349675735135e-06,1.1210036713467316e-05,1.3963046037569605e-05,1.7217089983375092e-05,2.104219847381858e-05,2.5491709381777434e-05,3.058399479552584e-05,3.6429401957017373e-05,4.3119889943738235e-05,5.064816492886164e-05,5.9161794929649224e-05,6.269998113750948e-05,6.2701769352487e-05,6.269833071859792e-05,6.265293991272177e-05,6.245628317177787e-05,6.226025158098493e-05,6.033345788877875e-05,5.806940716502179e-05,5.58903132055045e-05,5.379299087499214e-05,5.177437215533549e-05,5.157672430494528e-05,5.079364935188917e-05,5.031027652994645e-05,4.983150369114941e-05,4.616175376030254e-05,4.276225637892564e-05,4.037795786749541e-05,3.5318838447327405e-05,2.9171061154653382e-05,2.6008764490739897e-05,2.4093397915069883e-05,1.9899578833438944e-05,1.6435757294613745e-05,1.3574866114021571e-05,1.1211956126097539e-05,9.260346182187174e-06,6.31711638545263e-06,4.309337593675162e-06,2.939694089622977e-06,2.00536643131593e-06,1.3679975600765986e-06,5.257922669831609e-07,2.0208913106327553e-07,7.767327573986073e-08,2.9853839928226106e-08,1.147436610617003e-08,4.4101883513997814e-09,6.514991209178456e-10,9.62432621471435e-11,1.4217612535457482e-11,2.1003074752878776e-12,3.102694135554372e-13,6.770969303669481e-15,1.477618780730784e-16,3.2245840162720048e-18,7.036954978820428e-20,1.5356620919605654e-21,1.0803693579478686e-25,7.60060542809265e-30,5.34716597640271e-34,3.7618271130731177e-38,2.6465114966431212e-42,1.86186670931353e-46,9.215054227018098e-55,,,,,,,,,,,1.7356681858856582e-26,,8.766578867164213e-28
Cm245,1.6363414138724883e-22,1.6647535911062094e-22,1.6926846364815308e-22,1.7201319197177855e-22,1.747099613948747e-22,1.7823261952264217e-22,1.8167344433892037e-22,1.8503443163142415e-22,1.8993023093047757e-22,1.9465652025522654e-22,1.9921907649081782e-22,2.036238119148445e-22,2.119807649216068e-22,2.197691458532655e-22,2.3379166206372907e-22,2.6572718121557155e-22,3.039133453710036e-22,3.21524682623529e-22,3.522920291458941e-22,8.516833497101163e-22,4.3205390264659505e-21,1.9412619036557577e-20,6.915022879003979e-20,2.066877895753658e-19,5.24651693746728e-19,2.4905949085228334e-18,8.916636783299223e-18,2.6247709402801265e-17,6.635539883719793e-17,1.5076526313258785e-16,3.1404730412305507e-16,6.066047385673663e-16,1.1135574610117521e-15,1.9805121744678422e-15,3.5120713329168065e-15,5.888796432398944e-15,9.559635289084469e-15,1.4775006523642266e-14,2.246821410679386e-14,3.319679406579747e-14,4.8326033133474655e-14,6.937146141418794e-14,9.620568752031649e-14,1.3251534083842407e-13,2.354657707775761e-13,4.0702354407311156e-13,6.691076188707046e-13,1.07216967921244e-12,1.6622474052203102e-12,2.4947934969720255e-12,3.640797123391552e-12,5.238587490614071e-12,7.398512489556382e-12,1.0314791342814364e-11,1.4042067541423184e-11,1.8815576798709325e-11,3.251915615429852e-11,5.35188564603644e-11,8.487949100728222e-11,1.3000269338657e-10,1.9488494479867976e-10,2.8377460711245967e-10,4.037154056578419e-10,5.624319732655492e-10,7.701103649878912e-10,1.039572007672362e-09,1.3788649250479325e-09,1.8049126031775274e-09,2.3351807303377858e-09,2.982222581655301e-09,3.776112675664122e-09,4.731679521402608e-09,5.883216544284099e-09,7.214125867271792e-09,8.847340602555575e-09,1.0747340286496714e-08,1.1555995919369193e-08,1.155599142431077e-08,1.1555964770353201e-08,1.1555933021114342e-08,1.155585458342272e-08,1.155577760979138e-08,1.155500756215859e-08,1.1554068220525164e-08,1.1553128303932252e-08,1.1552188388448577e-08,1.1551248583515887e-08,1.1551154609903137e-08,1.1550778728012138e-08,1.1550543811962443e-08,1.1550308903639543e-08,1.154842990460414e-08,1.154655135406316e-08,1.154514271698216e-08,1.1541856761893034e-08,1.153716450979324e-08,1.1534350210153275e-08,1.153247443223702e-08,1.1527786419991798e-08,1.1523100394208803e-08,1.1518416296079799e-08,1.1513734081259842e-08,1.1509053716262003e-08,1.1499698443096302e-08,1.1490350343093918e-08,1.1481009349789996e-08,1.1471675432631666e-08,1.1462348584304257e-08,1.1439062429362573e-08,1.141582069187588e-08,1.1392623615473307e-08,1.1369471419382966e-08,1.1346364282240609e-08,1.1323302344127394e-08,1.1277314454426583e-08,1.1231508266519727e-08,1.1185883962584081e-08,1.1140441489762584e-08,1.1095180626259362e-08,1.1005202332495928e-08,1.0915945583286338e-08,1.0827406153229587e-08,1.0739579425816653e-08,1.0652460563579755e-08,1.0437727395352126e-08,1.0227307110876765e-08,1.0021118335308273e-08,9.819079417798075e-09,9.621109096538023e-09,9.427126927568265e-09,9.05081085818259e-09,8.342632550696925e-09,7.689857296008007e-09,7.088153718052421e-09,6.53352715774408e-09,6.0222949697892496e-09,5.551062442828955e-09,5.116700351310881e-09,2.265266288124608e-09,1.9654040353164033e-10,3.3414823921963864e-12,9.657435005148062e-16,2.3313350926991097e-26,4.700706317820833e-44
Cm246,2.8538856939476445e-22,3.0062851038852892e-22,3.15673226922624e-22,3.3010325702491267e-22,3.4394354475266093e-22,3.6152609917983247e-22,3.78168213052494e-22,3.939267084300011e-22,4.16023418322837e-22,4.364176092975738e-22,4.552605479783144e-22,4.726896483085287e-22,5.0379446491615645e-22,5.306005591533599e-22,5.740618975965533e-22,6.549883170418496e-22,7.398584033496997e-22,7.841289675504824e-22,8.120205268635586e-22,8.42108369913198e-22,8.57009546528491e-22,8.728777879040673e-22,9.143135983081258e-22,1.0386324045852615e-21,1.370227825881657e-21,3.859088035715191e-21,1.3681762466309915e-20,4.487631870771311e-20,1.2854189017402265e-19,3.271734248396581e-19,7.564943165548367e-19,1.6138068859264977e-18,3.2236121063357663e-18,6.232737023155611e-18,1.194475432661144e-17,2.1755957722194043e-17,3.79136648064762e-17,6.267618498452488e-17,1.0187604242802719e-16,1.5882110581729338e-16,2.4488846146793634e-16,3.6971652957496155e-16,5.397378992125304e-16,7.82415927303439e-16,1.5163239655293596e-15,2.84688359668455e-15,5.0870371452727136e-15,8.781842405176535e-15,1.4526041969862726e-14,2.327124301984895e-14,3.603510101982881e-14,5.490813291232065e-14,8.184834101932624e-14,1.2030109579653294e-13,1.725743819580449e-13,2.432897272270853e-13,4.588187030298965e-13,8.225013917780359e-13,1.41289039052757e-12,2.3346681592003676e-12,3.741923542356343e-12,5.826610686946767e-12,8.842588526053314e-12,1.311013802040136e-11,1.904267175396973e-11,2.7164829392908137e-11,3.808761877011415e-11,5.2560134735223464e-11,7.149250087212572e-11,9.597133928966734e-11,1.273110951918922e-10,1.670578150208535e-10,2.1693933436691968e-10,2.7882976495149774e-10,3.553536132807121e-10,4.492767051757311e-10,4.905512721572621e-10,4.905510735277875e-10,4.905498212593619e-10,4.90547864467381e-10,4.905419577231255e-10,4.905361131622933e-10,4.904776562402237e-10,4.90406434403256e-10,4.903351935197927e-10,4.902639581482338e-10,4.901927330245279e-10,4.901856111129632e-10,4.901571245651534e-10,4.901393213637258e-10,4.901215188462064e-10,4.899791230109235e-10,4.898367696136507e-10,4.897300319294946e-10,4.894810673491024e-10,4.89125620045172e-10,4.889124730949017e-10,4.887704255760321e-10,4.884154830331795e-10,4.880607918978213e-10,4.877063518108366e-10,4.873521624964989e-10,4.86998223732631e-10,4.862910972296449e-10,4.855849711670641e-10,4.848798449082743e-10,4.841757179575171e-10,4.834725899888551e-10,4.817191383716722e-10,4.79971923118494e-10,4.782309373523122e-10,4.764961721593282e-10,4.747676166514332e-10,4.73045258259896e-10,4.696190754101142e-10,4.662174980707707e-10,4.6284038736587586e-10,4.5948759539748626e-10,4.5615896811511886e-10,4.4957357505494344e-10,4.4308292366882634e-10,4.366857156764827e-10,4.303806532603432e-10,4.2416644614756956e-10,4.090200539911018e-10,3.944139147175818e-10,3.8032896588456545e-10,3.6674674413758116e-10,3.536493927374194e-10,3.41019658722762e-10,3.170969888319512e-10,2.741680739681911e-10,2.3705066781064566e-10,2.049581381088276e-10,1.7721026607713833e-10,1.5321889907058723e-10,1.3247549898631883e-10,1.1454036763811517e-10,2.6741097174839198e-11,3.40240430998688e-13,2.3590135941368993e-16,1.339706790249997e-22,,5.699434220796868e-24
Cm247,8.444494487679069e-26,8.444256872240223e-26,8.444018972902302e-26,8.443782387758298e-26,8.443547456016738e-26,8.443236568841135e-26,8.442930010386669e-26,8.442625444239725e-26,8.44217654728783e-26,8.441732323476226e-26,8.441293825295415e-26,8.440862662242441e-26,8.440012286694326e-26,8.439177280985514e-26,8.437549252472537e-26,8.432852175989787e-26,8.422238408391064e-26,8.411765134755616e-26,8.401289272153264e-26,8.380309705152962e-26,8.359218791674868e-26,8.33837748631453e-26,8.317809748203753e-26,8.298075022338431e-26,8.280623296172939e-26,8.268967561732834e-26,8.370081801616599e-26,8.859068153908797e-26,1.0466178150710034e-25,1.4896600643977344e-25,2.5593267288996207e-25,4.9131316530338585e-25,9.77774172480989e-25,1.977048389174194e-24,4.033844567048723e-24,7.859927552290519e-24,1.4636624020623722e-23,2.5792558923988854e-23,4.4528830837184413e-23,7.371706162306984e-23,1.2048165937028416e-22,1.9216271520570889e-22,2.95648204743912e-22,4.50625902316626e-22,9.516946307922907e-22,1.947243909157136e-21,3.770735482508762e-21,7.014286081976644e-21,1.2411001476654874e-20,2.1271733749576496e-20,3.5020008364836505e-20,5.653025347229983e-20,8.886024332280468e-20,1.3765083604948862e-19,2.0796735172909704e-19,3.0664275875882634e-19,6.331144398746663e-19,1.232065816508026e-18,2.2869681228317817e-18,4.0832420121059144e-18,7.002526821211884e-18,1.1646406652384943e-17,1.8763087402360006e-17,2.9461007848590657e-17,4.533479928671498e-17,6.813288052267e-17,1.0056948568197624e-16,1.4558640930927423e-16,2.077218250708114e-16,2.9151248746305377e-16,4.0562605950152374e-16,5.557851340867406e-16,7.503955263444569e-16,1.0027144946109283e-15,1.3273819467205645e-15,1.7420874706516373e-15,1.928441215519264e-15,1.9284404654001266e-15,1.928436310701139e-15,1.9284339954831187e-15,1.9284338203505135e-15,1.9284338894486475e-15,1.928434523592176e-15,1.9284348743251665e-15,1.9284351161671607e-15,1.928435345326846e-15,1.928435580104669e-15,1.928435604025774e-15,1.9284357005252404e-15,1.9284357614876633e-15,1.9284358229392297e-15,1.928436330399986e-15,1.928436861526175e-15,1.928437272325964e-15,1.9284382632929e-15,1.92843973602522e-15,1.9284406418473775e-15,1.928441252266308e-15,1.928442793931387e-15,1.9284443479909455e-15,1.928445904749381e-15,1.9284474569176768e-15,1.9284489990142246e-15,1.928452037948324e-15,1.9284550000933328e-15,1.9284578751779364e-15,1.9284606589335205e-15,1.9284633509864043e-15,1.928469692241272e-15,1.9284755192463106e-15,1.9284808869943157e-15,1.9284858467553972e-15,1.9284904432849484e-15,1.928494715102366e-15,1.928502410849401e-15,1.928509143609014e-15,1.9285150682274707e-15,1.928520300781777e-15,1.928524929258237e-15,1.9285326410338043e-15,1.928538617067707e-15,1.9285431446775127e-15,1.9285464401616976e-15,1.9285486767294572e-15,1.9285505142352215e-15,1.9285482492762494e-15,1.9285430274591065e-15,1.928535646868693e-15,1.9285266673796853e-15,1.928516485665952e-15,1.9284935730188362e-15,1.9284416699272098e-15,1.92838540858224e-15,1.928326668094073e-15,1.9282662204823214e-15,1.9282044332136817e-15,1.928141506685635e-15,1.9280775662111563e-15,1.9273960093601877e-15,1.9251077460684658e-15,1.9210037640811533e-15,1.912592790739356e-15,1.887471775464059e-15,1.8462788378685916e-15
Cm248,3.342565365211232e-24,3.342870799777645e-24,3.3431762236906016e-24,3.343482808176978e-24,3.343790116258206e-24,3.344201754068233e-24,3.344614987658382e-24,3.345030200551819e-24,3.345654956708015e-24,3.346283154142346e-24,3.346913194356918e-24,3.3475452288196036e-24,3.348816152596768e-24,3.350091753628575e-24,3.352657953364783e-24,3.3604252989039126e-24,3.378810330420132e-24,3.3975347497919774e-24,3.416600873579101e-24,3.4557604494870005e-24,3.4962773216914956e-24,3.538161700685379e-24,3.5813866188023215e-24,3.625915516282858e-24,3.671731970558359e-24,3.767199378017401e-24,3.867460189343171e-24,3.972449999455593e-24,4.0825634243352874e-24,4.199348100367924e-24,4.32677375412526e-24,4.473677079654502e-24,4.657569645006508e-24,4.923810183604555e-24,5.3730125525155036e-24,6.1374947807357735e-24,7.465830778361813e-24,9.692059155885772e-24,1.3598773125886943e-23,1.989443608672457e-23,3.0529316030102784e-23,4.7579391641110407e-23,7.342907080485788e-23,1.1431456821827103e-22,2.5627777226058824e-22,5.617378469963479e-22,1.1676972064712568e-21,2.338694563928284e-21,4.430476277664901e-21,8.088718111207562e-21,1.412299444128381e-20,2.4151852809379883e-20,4.015757678719298e-20,6.559127446775608e-20,1.0375385525941733e-19,1.6103212016649965e-19,3.622341821594381e-19,7.668157559396021e-19,1.5382386125879516e-18,2.953544256784201e-18,5.4382374152395e-18,9.633383775744727e-18,1.6556058730862018e-17,2.757314170869147e-17,4.478743010099219e-17,7.112827406836205e-17,1.1035521640635571e-16,1.6791780354708232e-16,2.5130313688185435e-16,3.697929305294085e-16,5.364698468106713e-16,7.664648678233307e-16,1.0815370943167452e-15,1.5066847675008537e-15,2.075765574062228e-15,2.8298826524337712e-15,3.178601724676873e-15,3.1786005077373417e-15,3.178594146047559e-15,3.178593724947913e-15,3.178607794595872e-15,3.178621960631776e-15,3.1787480158246726e-15,3.1788682155053217e-15,3.178960132556056e-15,3.1790302247235365e-15,3.1790834094200284e-15,3.179087952251707e-15,3.179104883596025e-15,3.1791145199912646e-15,3.1791234824654957e-15,3.1791753978419023e-15,3.17920243659444e-15,3.1792125173630823e-15,3.179216920298698e-15,3.179202076535311e-15,3.179188698670212e-15,3.1791790283510676e-15,3.1791536969617737e-15,3.1791277338915767e-15,3.179101593482099e-15,3.1790753959342145e-15,3.179049169376451e-15,3.1789966386927206e-15,3.1789439879777267e-15,3.1788912019850597e-15,3.1788382737653026e-15,3.1787852026638032e-15,3.178651919795454e-15,3.1785178399260808e-15,3.178383052939804e-15,3.1782476425856557e-15,3.178111681877484e-15,3.1779752335553777e-15,3.1777010791946757e-15,3.1774255191544662e-15,3.1771488029715552e-15,3.1768711164525593e-15,3.1765925992835365e-15,3.1760334927201354e-15,3.1754721257365164e-15,3.1749089355414275e-15,3.1743442448819026e-15,3.1737783079061273e-15,3.1723592756796647e-15,3.170936024768944e-15,3.1695101124760246e-15,3.168082580573076e-15,3.1666541257553836e-15,3.1652252151227034e-15,3.162367179826798e-15,3.156654183397219e-15,3.150948161866159e-15,3.1452501519316572e-15,3.139560468383787e-15,3.1338792684181466e-15,3.1282066688072185e-15,3.122542770825062e-15,3.0663981265533036e-15,2.9035795222643947e-15,2.650790440237055e-15,2.2090558058127023e-15,1.2784260688838737e-15,5.137802534743776e-16
Cm249,6.025792376868776e-16,8.617301419639144e-17,1.2328352126542127e-17,1.7687493871593283e-18,2.5876488925094605e-19,2.5613834963856633e-20,8.151727180162881e-21,6.804096568857783e-21,6.677621423568438e-21,6.623458648974756e-21,6.604487204303482e-21,6.5566437968144804e-21,6.454637743338417e-21,6.4057012234087655e-21,6.2234016596630785e-21,5.7762839829073544e-21,4.939560447922324e-21,4.29701206154608e-21,3.8157294609295875e-21,3.19704583660888e-21,2.871417937130291e-21,2.6604660115717545e-21,2.5711547144863048e-21,2.5496521655378535e-21,2.544629608136486e-21,2.5375164467285727e-21,2.6242007394945366e-21,2.70058470153421e-21,2.7901899234925903e-21,2.884624456382646e-21,2.976897067605803e-21,3.0555212880737408e-21,3.2514034297232653e-21,3.429531672017937e-21,3.737163245814648e-21,4.2875691314592204e-21,5.239573553505134e-21,6.840223271121102e-21,9.617365160086397e-21,1.4062158384096478e-20,2.1676967229694217e-20,3.3915554724773084e-20,5.2575368308647474e-20,8.19872612440491e-20,1.8481021265820714e-19,4.0847512296998095e-19,8.558770885424713e-19,1.7156705681156618e-18,3.2739468676124663e-18,6.02856942500508e-18,1.0578810856336672e-17,1.827860971850093e-17,3.049538371608543e-17,5.0270483330121216e-17,8.019563718123383e-17,1.2426963966701983e-16,2.836790602309787e-16,6.07590970191902e-16,1.2346933258839695e-15,2.421063146991428e-15,4.4834624659169964e-15,8.032128270539643e-15,1.3946622754819357e-14,2.344666611134675e-14,3.8422375150137955e-14,6.153048482064389e-14,9.680427007276831e-14,1.4839498077217333e-13,2.2583547266206913e-13,3.3396625328832445e-13,4.943143645129905e-13,7.018435181265553e-13,1.0168163673421283e-12,1.4172602952575816e-12,1.9705014758688944e-12,2.7171916499842026e-12,3.0622324772295944e-12,1.6434047460260567e-12,6.281176199949454e-19,2.5950514716276864e-19,8.073779460674786e-20,2.5119317958788806e-20,2.134604595885541e-25,1.4453644043902155e-31,9.786721848135814e-38,6.626697296151897e-44,4.487009834883212e-50,1.0839843457278327e-50,3.692214865395838e-53,1.0591365103098385e-54,3.0382038658449407e-56,1.3929537538382675e-68,6.38640548828406e-81,3.558330931927396e-90,9.089834685501598e-112,1.293765294583956e-142,4.0163838182764746e-161,1.841429168990175e-173,2.620924714326539e-204,3.7303886194444256e-235,5.309499802375988e-266,7.557064689809183e-297,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cm250,4.194176100245157e-21,4.1941188482560304e-21,4.1940571481477946e-21,4.193995180461152e-21,4.193932794152436e-21,4.193849689688133e-21,4.193765220682446e-21,4.193680974766424e-21,4.1935546027392e-21,4.193426548681502e-21,4.193299281139704e-21,4.1931705532792814e-21,4.1929159668920024e-21,4.192657509197451e-21,4.1921495871334626e-21,4.1906170044106506e-21,4.187015167642739e-21,4.183390694085456e-21,4.179834737940647e-21,4.17258087074637e-21,4.165324654400845e-21,4.158128953702394e-21,4.150923210382446e-21,4.143722887738913e-21,4.136446537507377e-21,4.121951605326133e-21,4.1073897147972065e-21,4.09297444552739e-21,4.078608637097222e-21,4.064168683431659e-21,4.049825214390487e-21,4.035280688958797e-21,4.020994626026923e-21,4.006118438997398e-21,3.99004193948774e-21,3.974034697425141e-21,3.958134666746533e-21,3.9427326579237075e-21,3.9267219724642525e-21,3.911104181429962e-21,3.895034616797855e-21,3.87894925815353e-21,3.863277725189971e-21,3.847291637910462e-21,3.81677993641053e-21,3.784958933287187e-21,3.753546694632088e-21,3.7212704160473266e-21,3.6899607669961685e-21,3.658178441618858e-21,3.6274046924844894e-21,3.595589906043423e-21,3.564286871968121e-21,3.532293282726548e-21,3.501338708793591e-21,3.470981249171209e-21,3.412315573212107e-21,3.3561001736187096e-21,3.30600430907359e-21,3.2659572827500295e-21,3.245548787369591e-21,3.2577103524470096e-21,3.326249480754825e-21,3.485814352430551e-21,3.79362947269619e-21,4.331855282887827e-21,5.227469038335614e-21,6.653438772048567e-21,8.888356254974076e-21,1.2259640237473078e-20,1.7378190577791337e-20,2.4724975458728477e-20,3.554136161293856e-20,5.084451453189769e-20,7.235726986346363e-20,1.0243398048083536e-19,1.1671339128128803e-19,1.1671336760964467e-19,1.1671365932910554e-19,1.1671732091098887e-19,1.167335925633196e-19,1.167498614098777e-19,1.1691158315368362e-19,1.1710597664641048e-19,1.1729782322538015e-19,1.1748716143894866e-19,1.176740246981884e-19,1.1769257614092079e-19,1.1776653825618318e-19,1.1781256724790854e-19,1.1785844503586178e-19,1.1822008229024805e-19,1.1857231977695291e-19,1.1883047409246187e-19,1.1941335169980148e-19,1.202007120079438e-19,1.2064877551247017e-19,1.2093776792977507e-19,1.216276758010535e-19,1.2227339408410495e-19,1.228776957075456e-19,1.2344317967117286e-19,1.2397228193755203e-19,1.2493033071667484e-19,1.2576844156735586e-19,1.2650119632977942e-19,1.2714140424892686e-19,1.2770031741048081e-19,1.2880387962241668e-19,1.2958229495549962e-19,1.3012557264552265e-19,1.3049880726726888e-19,1.3074907507168426e-19,1.3091042151902183e-19,1.3105802161317053e-19,1.3106759431534908e-19,1.310050338430557e-19,1.3090480518798905e-19,1.3078493527592288e-19,1.305194933220081e-19,1.3024202925914882e-19,1.2996166751986136e-19,1.2968091153925582e-19,1.2940045213820377e-19,1.2870156180141732e-19,1.2800621704569113e-19,1.273144952250676e-19,1.2662642092630657e-19,1.2594200306327075e-19,1.2526124096256388e-19,1.2391065199959122e-19,1.2125282472146942e-19,1.1865188063780141e-19,1.161066433234344e-19,1.1361593309691901e-19,1.1117858920876204e-19,1.0879347396919835e-19,1.0645947322707822e-19,8.570172364552112e-20,4.4704375908281566e-20,1.510835567100368e-20,1.7254384738110398e-21,2.5699304265673044e-24,4.9920403467783574e-29
Co58,1.2796167041008505e-18,1.5383477152272329e-18,1.7423597349946762e-18,1.903073203856933e-18,2.0295199257416812e-18,2.1569527124157257e-18,2.248979033775959e-18,2.3150881158113497e-18,2.380336926342026e-18,2.4185884062875806e-18,2.4399486182369987e-18,2.4507365108707035e-18,2.454937649524525e-18,2.448228488658667e-18,2.424729078043779e-18,2.345178717359555e-18,2.1679679150180598e-18,2.0042348673496063e-18,1.8528126062085814e-18,1.5834147646599468e-18,1.3531646320190732e-18,1.1563600526741435e-18,9.881188641441138e-19,8.443399713188428e-19,7.214276443594847e-19,5.26818562763721e-19,3.8456820559003597e-19,2.8070044583833854e-19,2.0487371564052738e-19,1.4951316269587082e-19,1.09105476087878e-19,7.961940474355916e-20,5.809967282001126e-20,4.1910323738448607e-20,2.955660271906242e-20,2.0843322638958176e-20,1.469865295605463e-20,1.0482575488828423e-20,7.39299411029518e-21,5.2726068107845195e-21,3.718056088218661e-21,2.622774721259827e-21,1.8715491320452797e-21,1.3212764440315304e-21,6.829875543210216e-22,3.473379450113714e-22,1.789533151507474e-22,9.357655011226754e-23,5.172550231021326e-23,3.0779565875872145e-23,2.042681556123092e-23,1.5176980462503734e-23,1.2585174209273444e-23,1.129362056540689e-23,1.0698704378540508e-23,1.0413429521849597e-23,1.025789502222336e-23,1.0318171272996082e-23,1.0378573449275951e-23,1.0517320270057653e-23,1.0604064226858586e-23,1.0711826356925888e-23,1.0819430651639861e-23,1.0888510833521811e-23,1.0979754179011104e-23,1.1065827376331906e-23,1.1144557847277458e-23,1.122583543024045e-23,1.1343691311599796e-23,1.1416597912925271e-23,1.1515838959859774e-23,1.1575226346894757e-23,1.1634239754629414e-23,1.1776551370743832e-23,1.1870621033249528e-23,1.1985398522375147e-23,1.2056512198496093e-23,1.2051790997679444e-23,1.1934450293269883e-23,1.1144593890749579e-23,8.310308218169636e-24,6.19683696906384e-24,3.293816862530504e-25,9.270292350275047e-27,2.609079951794653e-28,7.343132118218699e-30,2.0666898086797523e-31,1.4461545007725042e-31,3.4671471690315686e-32,1.4201060115526543e-32,5.816600756309828e-33,4.607413340880647e-36,3.649598596450191e-39,1.7232014358082053e-41,6.444881422808931e-47,1.1381114117204887e-54,2.5372700385285767e-59,2.009808296741468e-62,3.549151167255212e-70,6.267500296961096e-78,1.1067874598758442e-85,1.954492893693334e-93,3.451468861307278e-101,1.0763256197984397e-116,3.3564747155926166e-132,1.0467020228078303e-147,3.264094527939982e-163,1.0178935717445844e-178,1.7480401096346738e-217,3.001928235081909e-256,5.1552427533046225e-295,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co58_m1,5.865779162935964e-18,4.641879257302003e-18,3.673453232462178e-18,2.9070321125727794e-18,2.300513615705853e-18,1.6839417051226616e-18,1.2326054926478103e-18,9.022471404294645e-19,5.650389775326484e-19,3.538491500763685e-19,2.215964454167429e-19,1.387739574526687e-19,5.442541449512345e-20,2.134482812949908e-20,3.283026717704571e-21,1.1948251623285835e-23,2.4337939471075934e-29,4.956513266576341e-35,1.0096801205994755e-40,4.190630318711538e-52,1.7373885219985174e-63,7.210089440729211e-75,2.9900178869151934e-86,1.2396242888346718e-97,5.136832920932919e-109,8.835363248330297e-132,1.5243847082574645e-154,2.62965445467577e-177,4.540797991526611e-200,7.825986266614923e-223,1.351043984168755e-245,2.3370742255695914e-268,4.0454810695909974e-291,1.0771238326e-314,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
