Years,Waste
id,snf
n_wf,114
name,uox
pkg_diameter,2.1068
pkg_length,4.8875
0.0,294770.07273682137
0.0027397260273972603,214879.1439578044
0.021917808219178082,121883.11560218316
0.10410958904109589,60861.27372377818
0.1863013698630137,44123.7030906747
1.0082191780821905,13601.195976172605
2.0082191780821907,9478.568718426639
3.0082191780821907,7951.877718948625
4.00821917808219,7055.195409267806
5.00821917808219,6444.003238935434
5.108219178082191,6393.275015278756
5.50821917808219,6205.280604837781
5.75821917808219,6098.71191562207
6.00821917808219,5999.594859278117
8.008219178082188,5406.992516963624
10.008219178082188,5038.2987432502105
11.508219178082188,4841.720905877976
15.008219178082191,4515.804505803154
20.008219178082193,4186.224557277356
23.008219178082193,4020.103271936453
25.008219178082193,3917.006886155369
30.008219178082193,3679.3376741412426
35.00821917808219,3465.0813938902306
40.00821917808219,3270.6511416832413
45.00821917808219,3093.7172280686773
50.00821917808219,2932.4520410478003
60.008219178082214,2650.941089267838
70.00821917808221,2415.828355667254
80.0082191780822,2218.8322500903714
90.00821917808221,2053.1351173440876
100.00821917808221,1913.0998463348249
125.00821917808221,1646.799308105019
150.00821917808221,1461.6670759569477
175.0082191780822,1326.4298154469502
200.0082191780822,1222.6704148554043
225.0082191780822,1139.5115270833303
250.00821917808216,1070.4308153834331
300.0082191780823,959.9179195789253
350.00821917808224,873.2382626959337
400.0082191780822,802.0773141613676
450.0082191780822,741.9073977148099
500.008219178082,689.9483043553323
600.0082191780821,603.8556724828445
700.0082191780822,534.6986029272326
800.0082191780822,477.6314566805976
900.0082191780822,429.7988294691843
1000.0082191780822,389.34491907001194
1250.0082191780823,312.59693652609735
1500.0082191780825,260.7014569490826
1750.0082191780825,225.29908829204902
2000.0082191780828,200.93303843876947
2250.008219178083,183.9696004102008
2500.008219178083,171.97760549493842
3000.008219178082,156.9307308148895
4000.008219178082,142.38725964648947
5000.00821917808,134.18539661590444
6000.008219178082,127.62807879695586
7000.008219178082,121.73608718948371
8000.008219178082,116.28300326514038
9000.008219178082,111.19698853754107
10000.008219178082,106.43990149942394
20000.008219178082,71.90556658467891
50000.00821917808,28.475715000435642
100000.0082191781,7.918669771009259
200000.0082191781,2.0809972969288824
500000.00821917807,1.6403260890953462
1000000.0082191781,1.328943802968997
