Years,Waste
id,snf
n_wf,42
name,uox
pkg_diameter,1.3141
pkg_length,4.8875
0.0,108599.50048198682
0.0027397260273972603,79166.00040550689
0.021917808219178082,44904.305748172745
0.10410958904109589,22422.574529813013
0.1863013698630137,16256.101138669626
1.0082191780821905,5010.966938589907
2.0082191780821907,3492.1042646834985
3.0082191780821907,2929.6391596126514
4.00821917808219,2599.2825192039286
5.00821917808219,2374.1064564498965
5.108219178082191,2355.4171108921732
5.50821917808219,2286.156012308656
5.75821917808219,2246.893863650236
6.00821917808219,2210.3770534182536
8.008219178082188,1992.049874670809
10.008219178082188,1856.2153264606038
11.508219178082188,1783.791912691886
15.008219178082191,1663.717449506425
20.008219178082193,1542.2932579442893
23.008219178082193,1481.0906791344826
25.008219178082193,1443.1078001625044
30.008219178082193,1355.545458894142
35.00821917808219,1276.6089345911378
40.00821917808219,1204.9767364096151
45.00821917808219,1139.7905577095125
50.00821917808219,1080.3770677544528
60.008219178082214,976.6625065723613
70.00821917808221,890.0420257721462
80.0082191780822,817.4645131911896
90.00821917808221,756.4182011267691
100.00821917808221,704.8262591759881
125.00821917808221,606.715534565007
150.00821917808221,538.5089227209808
175.0082191780822,488.6846688488764
200.0082191780822,450.4575212625174
225.0082191780822,419.82003629385855
250.00821917808216,394.3692477728437
300.0082191780823,353.65397037118305
350.00821917808224,321.71935994060715
400.0082191780822,295.5021683752407
450.0082191780822,273.33430442124575
500.008219178082,254.19148055196453
600.0082191780821,222.47314249367955
700.0082191780822,196.9942221310857
800.0082191780822,175.96948404022015
900.0082191780822,158.34693717285737
1000.0082191780822,143.44286492053072
1250.0082191780823,115.16729240435166
1500.0082191780825,96.0479051917673
1750.0082191780825,83.00492726549174
2000.0082191780828,74.02796153007297
2250.008219178083,67.77827383533713
2500.008219178083,63.36017044550363
3000.008219178082,57.81658503706455
4000.008219178082,52.4584640802856
5000.00821917808,49.43672506901742
6000.008219178082,47.02087113572058
7000.008219178082,44.85013738559926
8000.008219178082,42.84110646610435
9000.008219178082,40.9673115664625
10000.008219178082,39.214700552419345
20000.008219178082,26.49152453119749
50000.00821917808,10.491052894897342
100000.0082191781,2.9174046524770954
200000.0082191781,0.7666832146580093
500000.00821917807,0.6043306644035485
1000000.0082191781,0.48961087477805154
