Days,Keff,Power (W/cm),Burnup,Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y)
84.0,1.2517272395872976,236.456692913386,3.2969870561757215,1945480143424.019,1161982231.1178007,0.1850306370739321,4093101.9716354683,2348.791423677936,51958113311.66344,4.558164867654541e+17,1.1108358548485969e+24
98.0,1.2455593030799188,236.456692913386,3.846484898871675,1979212998141.3955,1182129945.2535427,0.18816619225718628,4162464.252962,2396.511525015256,53013739795.79204,5.3972965996186643e+17,1.3153342970663296e+24
112.0,1.2399034475257351,236.456692913386,4.395982741567629,2007919477751.8784,1199275542.6208947,0.19079409831455335,4220596.720291635,2437.7263117369343,53925460835.3928,6.250850081295977e+17,1.5233473547348429e+24
140.0,1.22783867220873,236.456692913386,5.494978426959536,2050421392991.6646,1224660777.4504762,0.19468189248907902,4306599.43990993,2503.9235826478175,55389824707.057785,7.996521300026803e+17,1.9487716728203934e+24
168.0,1.2179224672732847,236.456692913386,6.593974112351443,2087622122330.468,1246879758.5191982,0.1979544897412313,4378993.257912087,2560.322926461022,56637446555.04685,9.785802694911748e+17,2.3848238968099246e+24
196.0,1.2069829346163075,236.456692913386,7.69296979774335,2118427540089.8408,1265278994.3991141,0.20060738618835838,4437678.542954596,2608.6426547446777,57706337514.048935,1.1614267012923054e+18,2.8304250943820923e+24
224.0,1.1951085019924073,236.456692913386,8.791965483135257,2146154177618.2395,1281839358.8138032,0.2029026105479219,4488451.687878273,2651.4824606445413,58654005947.59138,1.3478462571156552e+18,3.284734082025365e+24
252.0,1.182945659881624,236.456692913386,9.890961168527165,2172136595405.7268,1297357948.3468752,0.20496873089321088,4534156.774304363,2690.691119362381,59521349004.07692,1.537524926251976e+18,3.746985608010664e+24
280.0,1.1747209952888833,236.456692913386,10.989956853919072,2191930739448.5903,1309180450.7433856,0.2065279629101836,4568648.876498002,2725.1405587920217,60283412361.15685,1.730222779782453e+18,4.216594959732429e+24
308.0,1.1649534126078505,236.456692913386,12.088952539310979,2215716462091.966,1323387014.1767468,0.2083154241216905,4608189.685116184,2759.7343389680063,61048668710.504395,1.9258949634880095e+18,4.693452826368785e+24
336.0,1.1531495830143086,236.456692913386,13.187948224702886,2237871454203.0293,1336619586.7376277,0.20995236489190008,4644400.799123851,2792.362553267555,61770444360.16107,2.1242607122481042e+18,5.176874976498221e+24
365.0,1.143218528549686,236.456692913386,14.326193756001647,2257759826274.5522,1348498368.965801,0.21140447175307311,4676523.1630225275,2823.972199473819,62469688048.9663,2.332472840429563e+18,5.68429299255017e+24
396.0,1.1306333992695072,236.456692913386,15.542938979114117,2280017307493.5596,1361792155.475699,0.21299484407598432,4711704.126529351,2856.846624707523,63196910182.924,2.5580163976936223e+18,6.233948122440053e+24
427.0,1.1219641477574098,236.456692913386,16.759684202226584,2298172246507.016,1372635605.413736,0.21431967379808387,4741010.965836401,2887.782479223141,63881248782.81494,2.7864974165691796e+18,6.79076191765915e+24
458.0,1.111183418105349,236.456692913386,17.976429425339052,2319013182092.8647,1385083327.8500113,0.2158300268696367,4774421.806510147,2919.4240797168177,64581199339.19022,3.0177882999166044e+18,7.354423420877502e+24
488.0,1.0993472779524784,236.456692913386,19.15392480254467,2341066366594.5576,1398255093.5023859,0.21742446002479393,4809692.600548472,2950.411875060813,65266686933.16345,3.2439589856502487e+18,7.905606878087341e+24
519.0,1.0922893174814996,236.456692913386,20.370670025657137,2358156642054.3057,1408462648.9360719,0.21867536650568858,4837364.168156142,2979.7931258092626,65916635813.35643,3.4802373529520123e+18,8.481423000901127e+24
549.0,1.0799558300107681,236.456692913386,21.54816540286275,2379203758988.71,1421033517.8687115,0.22022550006119124,4871655.001353625,3010.029396228091,66585498765.04566,3.711253255774331e+18,9.044414369897612e+24
580.0,1.0707670650499284,236.456692913386,22.76491062597522,2392554978500.493,1429007837.158931,0.2212467306023138,4894245.858778457,3036.9911460615413,67181925352.27047,3.9521322525117594e+18,9.631442338444038e+24
611.0,1.0604687939367299,236.456692913386,23.98165584908769,2416679564206.9067,1443416794.2581253,0.22302972096178697,4933687.76673044,3068.9212269587497,67888257444.845085,4.1951656765265864e+18,1.02237206986193e+25
641.0,1.0533964272176681,236.456692913386,25.159151226293304,2435518289621.9927,1454668651.1651359,0.22446563501963954,4965451.926192027,3098.0496789097688,68532614109.21611,4.432404816276401e+18,1.0801878247236305e+25
672.0,1.0394964719173148,236.456692913386,26.375896449405772,2461383794689.2363,1470117411.9189348,0.2264078568322408,5008416.226895024,3130.5447031830863,69251443434.05011,4.67954530152184e+18,1.1404165615434505e+25
731.0,1.0243812443741809,236.456692913386,28.691637357910146,2481848668143.8286,1482340522.7004507,0.2278795478460668,5040971.81598875,3172.640118203123,70182645039.0388,5.155239760809062e+18,1.2563444572364745e+25
792.0,1.0063908069589986,236.456692913386,31.085877958228235,2523456209105.1143,1507191572.1655095,0.2311374583297084,5113040.744869308,3232.6101800168262,71509255497.34193,5.653887493044668e+18,1.3778661213247852e+25
853.0,0.9872893222851988,236.456692913386,33.480118558546316,2565575695221.559,1532348392.5096045,0.23448553846050119,5187104.335641391,3293.100492824361,72847374538.23587,6.158749566666793e+18,1.500902235510195e+25
915.0,0.9706879152728842,236.456692913386,35.91360900477125,2602360979373.744,1554319239.498682,0.23750044109647223,5253797.636376508,3351.3992991044784,74137014798.37181,6.677823654326554e+18,1.6274018520525834e+25
976.0,0.9538326337314496,236.456692913386,38.30784960508934,2653159132160.4453,1584659590.7540116,0.24160900008165487,5344683.941200245,3417.7576835363043,75604942696.40916,7.193800085612684e+18,1.753146562209236e+25
1037.0,0.9373991213472604,236.456692913386,40.70209020540742,2692495721749.7124,1608154262.8996012,0.24491460032419388,5417807.825353381,3478.4236906924416,76946948309.25706,7.71457010290246e+18,1.8800594809236652e+25
1097.0,0.9219076251713555,236.456692913386,43.05708095981865,2739235947411.374,1636070924.9538846,0.24882367053999085,5504281.196793738,3544.252950277584,78403171324.32233,8.231267535938034e+18,2.0059799009587323e+25
1158.0,0.905673685535405,236.456692913386,45.45132156013673,2778042137187.563,1659248803.756572,0.25214420845919117,5577735.520460896,3605.259479438956,79752709696.67995,8.760364784378042e+18,2.134922186140121e+25
