,Ref_PWR,SPWR,HTGR,HPR,HTGR_FCM,SFR
1,0.020568026056468305,0.020906809652025314,0.00018386885805311249,0.00017965928491836354,0.00019404229974914785,0.05293738134550277
2,0.02057205970870286,0.020909392740406464,0.0001838696792907553,0.0001796600873542367,0.00019404353276625887,0.05568584148074177
3,0.020576093347412328,0.0209119758233316,0.00018387050052870422,0.00017966088979040894,0.00019404476578336986,0.05843172379961475
4,0.02058012697259698,0.020914558900800278,0.00018387132176634705,0.0001796616922262821,0.00019404599880048086,0.06117502951157275
5,0.02058416058425654,0.020917141972812678,0.00018387214300429598,0.00017966249466245436,0.00019404723181759185,0.063915759826067
6,0.020588194182391016,0.020919725039368977,0.0001838729642419388,0.0001796632970983275,0.00019404846483470284,0.0666539159525481
7,0.020592227767000853,0.020922308100469453,0.00018387378547988774,0.00017966409953449976,0.00019404969785181384,0.06938949910046711
8,0.020596261338085866,0.020924891156113373,0.0001838746067178367,0.00017966490197067204,0.00019405093086892483,0.07212251047927526
9,0.020600294895645972,0.02092747420630111,0.0001838754279554795,0.0001796657044065452,0.00019405216388603582,0.07485295129842312
10,0.020604328439681352,0.020930057251032745,0.00018387624919342842,0.00017966650684271744,0.00019405339690314682,0.07758082276736175
20,0.020644663136174347,0.020955887398261888,0.0001838844615715913,0.0001796745312031439,0.00019406572707436444,0.10471848927445229
30,0.02068499648021044,0.02098171699988156,0.000183892673949448,0.0001796825555632712,0.000194078057245259,0.13160055115666802
40,0.020725328471812427,0.02100754605589693,0.00018390088632750878,0.00017969057992359792,0.00019409038741626124,0.15822821786496083
50,0.020765659111003015,0.021033374566314062,0.0001839090987055696,0.00017969860428392466,0.00019410271758694042,0.18460269885028016
60,0.020805988397804735,0.021059202531138743,0.00018391731108352834,0.00017970662864415167,0.0001941150477575119,0.21072520356357735
70,0.020846316332240284,0.021085029950376675,0.00018392552346148709,0.0001797146530043787,0.00019412737792819107,0.23659694145580223
80,0.020886642914332454,0.021110856824033835,0.0001839337358391397,0.00017972267736430657,0.00019413970809854716,0.26221912197790603
90,0.020926968144103785,0.021136683152115657,0.00018394194821699642,0.0001797307017244339,0.00019415203826911862,0.28759295458083844
100,0.020967292021577058,0.021162508934627924,0.00018395016059475107,0.0001797387260844615,0.00019416436843915164,0.3127196487155509
200,0.021370456424902495,0.02142073675470055,0.0001840322843694404,0.0001798189696819456,0.0001942876701359279,0.5506600535196651
300,0.02177348562336029,0.021678910024168437,0.00018411440813923143,0.0001798992132746436,0.0001944109718221502,0.7652170075473166
400,0.022176379639624943,0.021937028748794066,0.00018419653190422628,0.00017997945686265522,0.00019453427349803404,0.957599961749029
500,0.022579138496371415,0.022195092934340008,0.00018427865566422082,0.00018005970044578099,0.00019465757516336395,1.1290183670753284
600,0.02298176221627475,0.02245310258656866,0.00018436077941931712,0.00018013994402412068,0.00019478087681835534,1.28068167447674
700,0.02338425082201008,0.022711057711242693,0.00018444290316961724,0.00018022018759777396,0.00019490417846279286,1.4137993349037878
800,0.02378660433625164,0.022968958314124484,0.00018452502691491704,0.00018030043116654143,0.00019502748009678412,1.5295807993069988
900,0.02418882278167484,0.02322680440097662,0.00018460715065542064,0.00018038067473062248,0.00019515078172032923,1.6292355186368965
1000,0.02459090618095436,0.02348459597756158,0.00018468927439092397,0.00018046091828981777,0.00019527408333353577,1.7139729438440066
2000,0.028604317624329748,0.026059514946470685,0.0001855105114775738,0.00018126335361953158,0.00019650709889041366,2.0069752282773363
3000,0.032604249395731685,0.028628989227429708,0.0001863317480747049,0.00018206578847093391,0.00019774011340213207,2.0074536873778865
4000,0.03659072417005624,0.0311930245829524,0.00018715298418303165,0.00018286822284472275,0.0001989731268689064,2.0074536873778865
5000,0.04056376462219999,0.03375162677555272,0.00018797421980214574,0.00018367065674049923,0.00020020613929084432,2.0074536873778865
6000,0.044523393427059625,0.03630480156774443,0.00018879545493204723,0.00018447309015826334,0.00020143915066816128,2.0074536873778865
7000,0.04846963325953148,0.03885255472204193,0.00018961668957253206,0.00018527552309781565,0.00020267216100031875,2.0074536873778865
8000,0.0524025067945123,0.041394892000959076,0.0001904379237241104,0.00018607795555965477,0.0002039051702876398,2.0074536873778865
9000,0.05632203670689818,0.04393181916700936,0.0001912591573865782,0.00018688038754358126,0.0002051381785303399,2.0074536873778865
10000,0.06022824567158566,0.046463341982707455,0.00019208039055993543,0.00018768281904959504,0.0002063711857277728,2.0074536873778865
20000,0.09856267167228358,0.07148259862337082,0.0002002926953880393,0.00019570710782025014,0.00021870120023513115,2.0074536873778865
30000,0.13558994528928847,0.09596775899414345,0.00020850495129947516,0.00020373134879415655,0.000231031110254435,2.0074536873778865
40000,0.1713327414190863,0.11992458560899043,0.00021671715829495725,0.00021175554197201224,0.00024336091578611515,2.0074536873778865
50000,0.20581373495816319,0.14335884098187704,0.00022492931637428155,0.00021977968735361776,0.000255690616830387,2.0074536873778865
60000,0.2390556008030049,0.16627628762676844,0.0002331414255376522,0.00022780378493917263,0.0002680202133882197,2.0074536873778865
70000,0.2710810138500974,0.18868268805762975,0.000241353485784865,0.00023582783472847734,0.00028034970545993634,2.0074536873778865
80000,0.3019126489959269,0.21058380478842625,0.00024956549711663436,0.00024385183672222987,0.0002926790930457524,2.0074536873778865
90000,0.33157318113697887,0.23198540033312312,0.00025777745953296024,0.00025187579092043026,0.0003050083761462063,2.0074536873778865
100000,0.3600852851697399,0.2528932372056855,0.0002659893730338426,0.00025989969732307847,0.0003173375547618365,2.0074536873778865
200000,0.5870312567682441,0.4360826320362562,0.00034810581772674686,0.0003401361326268969,0.00044062359434405055,2.0074536873778865
300000,0.7240768036721869,0.5762349250150897,0.00043021737104031354,0.00042036778853673113,0.0005638991859215121,2.0074536873778865
400000,0.7938968223675333,0.6791126301073764,0.0005123240331198573,0.0005005946651945691,0.0006871643299369467,2.0074536873778865
500000,0.8191662093402484,0.7504782612783059,0.000594425804110693,0.0005808167627423984,0.0008104190268330798,2.0074536873778865
600000,0.8225596956283537,0.7960943324930683,0.0006765226841591556,0.000661034081323204,0.0009336632770526367,2.0074536873778865
700000,0.8225596956283537,0.8217233577168537,0.0007586146734106621,0.0007412466210790737,0.001056897081038451,2.0074536873778865
800000,0.8225596956283537,0.8331278509148519,0.0008407017720108332,0.0008214543821522942,0.001180120439233032,2.0074536873778865
900000,0.8225596956283537,0.8360703260522528,0.0009227839801050857,0.0009016573646849531,0.0013033333520793215,2.0074536873778865
1000000,0.8225596956283537,0.8361690623275229,0.001004861297839755,0.0009818555688200354,0.0014265358200196135,2.0074536873778865
2000000,0.8225596956283537,0.8361690623275229,0.0018253655374400278,0.0017835748296014854,0.0026579861270165125,2.0074536873778865
3000000,0.8225596956283537,0.8361690623275229,0.002645380901301231,0.0025848164071764082,0.003888392430454547,2.0074536873778865
