,#packages per GWe.y,Area per package (m2),Total area (m2),Required st (y)
3.0,108.69306270249665,22.847729545454545,2483.389700093776,1.0
5.0,108.69306270249665,22.847729545454545,2483.389700093776,1.0
10.0,108.69306270249665,22.847729545454545,2483.389700093776,1.0
20.0,108.69306270249665,22.847729545454545,2483.389700093776,1.0
50.0,108.69306270249665,22.847729545454545,2483.389700093776,1.0
100.0,108.69306270249665,22.847729545454545,2483.389700093776,1.0
