Days,Keff,Power (W/cm),Burnup,Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y)
519.0,1.0895218997241511,76969.0200129499,26.12668503611581,2716998471379.328,836750622.9826026,0.2589637457467642,2953805.224924029,3629.3530085851125,41397307754.17394,4.0796089188414766e+18,4.99128757628234e+24
549.0,1.0837644918310883,76969.0200129499,27.636898043983777,2725196200999.1904,839275267.5264695,0.25948323664162115,2959730.667943491,3653.6607989360364,41674568487.86417,4.340600661519558e+18,5.310603684433051e+24
580.0,1.0786473784682298,76969.0200129499,29.19745148544734,2741280978729.8237,844228876.4182004,0.26055901627656564,2972001.279404577,3681.6909455141003,41994287347.27021,4.61229086927991e+18,5.643009065823606e+24
611.0,1.0727781426887693,76969.0200129499,30.758004926910903,2748259136366.2383,846377930.90279,0.2610032895410745,2977068.7713278807,3705.2678320846,42263211209.714966,4.885978522669429e+18,5.97785826615649e+24
641.0,1.066510021699754,76969.0200129499,32.26821793477887,2758188288822.0107,849435799.5731536,0.2616612842925594,2984574.023962006,3729.190590393522,42536080171.67612,5.152639024891613e+18,6.304109943291458e+24
672.0,1.0616808040794596,76969.0200129499,33.828771376242436,2773834428151.1807,854254321.5446842,0.2627270180394959,2996730.049513,3755.832213831908,42839961189.0202,5.430074641493119e+18,6.643544671940538e+24
731.0,1.0512164154319423,76969.0200129499,36.798856958382764,2790244530776.8096,859308120.3376706,0.2637466527227328,3008360.2576186713,3797.1624988032195,43311384751.97422,5.962971102670242e+18,7.295528609379702e+24
792.0,1.0384923225315985,76969.0200129499,39.86962340771429,2808595863471.341,864959757.3284395,0.2650150972996388,3022828.453574005,3842.2299682523976,43825435575.378914,6.520515180809181e+18,7.977668217809364e+24
853.0,1.0298171388534485,76969.0200129499,42.94038985704583,2837925991914.658,873992520.3224673,0.2670924215684735,3046522.933515401,3891.917879525756,44392188313.34065,7.084266504794363e+18,8.667402218175024e+24
915.0,1.0169125646216475,76969.0200129499,46.06149673997296,2859201827348.1816,880544812.7661353,0.26865164655035245,3064307.843464958,3938.231232994859,44920450001.34762,7.663264034575574e+18,9.37578952553384e+24
976.0,1.0077737540148686,76969.0200129499,49.13226318930449,2886624355180.7446,888990094.38457,0.27068555295781294,3087507.088425054,3986.7123163326523,45473437358.16932,8.238829847201282e+18,1.0079978222794402e+25
1037.0,1.000926343246495,76969.0200129499,52.20302963863602,2901850210861.8877,893679182.1263719,0.27187986762623156,3101129.740111704,4029.297551183386,45959175193.1855,8.819854010628621e+18,1.0790845059819133e+25
1097.0,0.9905392372033106,76969.0200129499,55.223455654371946,2931617042672.1235,902846436.1104306,0.274144950326765,3126965.8396646637,4078.019077428069,46514905101.91392,9.396366757413753e+18,1.149619230457763e+25
1158.0,0.979920000903603,76969.0200129499,58.29422210370348,2950654711315.6636,908709443.1254958,0.2756785983195734,3144459.0120826345,4122.457501920721,47021780881.28323,9.987340629644687e+18,1.2219232332446623e+25
1219.0,0.9717335169252466,76969.0200129499,61.36498855303501,2975846393307.229,916467693.9388357,0.2776936157857992,3167442.805056772,4170.157553381312,47565859593.25559,1.05832119617138e+19,1.2948264265650642e+25
1281.0,0.96189428104866,76969.0200129499,64.48609543596214,2995815051978.9795,922617416.7891513,0.2793649720945821,3186506.7129538273,4215.809641480383,48086578723.13563,1.1193428843828486e+19,1.3694847578690785e+25
1342.0,0.953601853577642,76969.0200129499,67.55686188529367,3015845442224.794,928786151.035167,0.2810644176425334,3205891.013735147,4261.354847849578,48606078733.28425,1.1798254916613904e+19,1.4434835387071886e+25
1403.0,0.9459873683417153,76969.0200129499,70.6276283346252,3041382965101.5303,936650910.0336119,0.28322370266136454,3230520.3584811897,4310.436123479521,49165912033.438286,1.240694623346222e+19,1.5179552213614837e+25
1523.0,0.9273932325882642,76969.0200129499,76.66848036609706,3065137061430.3213,943966429.3873693,0.2852297829413347,3253402.2116745994,4383.448760848384,49998712428.42688,1.3616427730935908e+19,1.665931904719606e+25
1589.1797965737778,0.0,0.0,0.0,3109910943997.8223,957755386.0343294,0.28919723380599727,3298655.9480996565,4455.400898936819,50819416503.4981,1.4289114407759368e+19,1.7482332409396738e+25
1589.2197965737778,0.0,0.0,0.0,2464026347429.5234,758843114.1849359,0.2390675625790242,2726864.385666995,4419.446485510519,50409311475.354355,1.428953441677194e+19,1.7482846278693545e+25
1590.2197965737778,0.0,0.0,0.0,1869349506850.0342,575701230.9377215,0.1736599814068001,1980809.162921314,3967.073734126848,45249434779.88436,1.4293761660954395e+19,1.748801819389168e+25
1597.2197965737778,0.0,0.0,0.0,926298590930.9858,285271019.175777,0.09839624963643698,1122332.2224156095,2647.7239248775036,30200601018.134026,1.430433945724632e+19,1.7500959832236594e+25
1627.2197965737778,0.0,0.0,0.0,459341815141.96375,141462924.63200167,0.044981046502945925,513065.06167422695,1549.5607516907562,17674677323.972687,1.4335570143676756e+19,1.7539169704869011e+25
1657.2197965737778,0.0,0.0,0.0,336633752693.8893,103672676.02494621,0.030247503108549526,345010.58233189303,1314.8136819467827,14997093559.705492,1.4352389296900413e+19,1.755974746911036e+25
1957.2197965737778,0.0,0.0,0.0,98730430031.87372,30405887.12387861,0.005756733588924536,65662.74249867049,799.4682666090296,9118934916.009245,1.4371977608478714e+19,1.7583713221261155e+25
2322.219796573778,0.0,0.0,0.0,64201541014.534645,19772068.334319964,0.003601683238552255,41081.69943973666,618.7635770139491,7057772050.315357,1.4372017236798755e+19,1.758376170540398e+25
2687.219796573778,0.0,0.0,0.0,49844679590.90969,15350603.66776297,0.0029296668288003452,33416.51226600394,529.3432051735936,6037820934.011302,1.4372016624331252e+19,1.7583760956067094e+25
3052.219796573778,0.0,0.0,0.0,42021974222.33772,12941454.87378557,0.002543523751650187,29012.06779225995,479.17165304141287,5465551667.503615,1.4372015990258516e+19,1.7583760180296812e+25
3417.219796573778,0.0,0.0,0.0,37266781104.271286,11477003.993206048,0.002286370366352882,26078.91199121256,448.1417723608561,5111617090.991015,1.4372015356174174e+19,1.7583759404512327e+25
3453.719796573778,0.0,0.0,0.0,36892794665.99242,11361827.857292354,0.0022652853616910483,25838.411156788523,445.68520950426773,5083596920.908054,1.4372015292765704e+19,1.7583759326933832e+25
3599.719796573778,0.0,0.0,0.0,35529247055.023926,10941897.803976899,0.002187492718741001,24951.088823139544,436.71169629085983,4981242785.81762,1.4372015039133096e+19,1.7583759016621423e+25
3690.969796573778,0.0,0.0,0.0,34769523487.50255,10707926.6865418,0.0021436325116066606,24450.808335513473,431.7014794687559,4924095000.190496,1.4372014880611609e+19,1.7583758822674809e+25
3782.219796573778,0.0,0.0,0.0,34069345330.488457,10492293.694748867,0.0021029900881911674,23987.2306934305,427.07797278294686,4871358127.055488,1.4372014722089554e+19,1.75837586287275e+25
4512.219796573778,0.0,0.0,0.0,29885523674.088203,9203807.369004352,0.0018628297862592846,21247.902249519964,399.3154532985799,4554691889.186927,1.4372013453922644e+19,1.7583757077160706e+25
5242.219796573778,0.0,0.0,0.0,27077147864.81674,8338915.3814927805,0.001715736119614705,19570.11511435523,380.3443525631693,4338302771.42365,1.4372012185755378e+19,1.758375552559347e+25
5789.719796573778,0.0,0.0,0.0,25425014195.495163,7830109.840518901,0.0016381161103244596,18684.761883388368,368.83727688442974,4207050189.463027,1.4372011234630302e+19,1.7583754361918506e+25
7067.219796573778,0.0,0.0,0.0,22388729416.732758,6895029.012559416,0.0015109392802254594,17234.15116507165,346.42693950916805,3951432278.7764482,1.4372009015339336e+19,1.7583751646677986e+25
8892.219796573778,0.0,0.0,0.0,19109272008.580086,5885058.613892399,0.0013841587461246344,15788.060697984112,319.64190826435214,3645915516.1402664,1.4372005844923607e+19,1.758374776776289e+25
9987.219796573778,0.0,0.0,0.0,17484169500.619934,5384577.825894046,0.0013207035339783504,15064.27468444056,305.24718476917036,3481725701.27335,1.4372003942675687e+19,1.7583745440415684e+25
10717.219796573778,0.0,0.0,0.0,16502872384.470272,5082368.97965483,0.0012814207253222128,14616.205148206489,296.1876208865873,3378390050.7376366,1.4372002674509756e+19,1.7583743888850083e+25
12542.21979657378,0.0,0.0,0.0,14336396075.925121,4415161.9790075645,0.001191128168390134,13586.305670699967,275.1837352399446,3138814480.0806184,1.4371999504096545e+19,1.7583740009938064e+25
14367.21979657378,0.0,0.0,0.0,12504547277.058472,3851009.794231601,0.0011101146966032845,12662.245758131216,256.286988774206,2923273465.705787,1.4371996333683837e+19,1.7583736131026662e+25
16192.21979657378,0.0,0.0,0.0,10943005265.47008,3370103.6528502386,0.0010370258542632183,11828.576150189836,239.27037778168147,2729177746.5723047,1.4371993163271537e+19,1.7583732252115756e+25
18017.21979657378,0.0,0.0,0.0,9605027982.18326,2958048.461388001,0.0009709744119726412,11075.176886562938,223.94319007654542,2554352011.8105965,1.4371989992859935e+19,1.7583728373205706e+25
19842.21979657378,0.0,0.0,0.0,8454004917.883972,2603569.3270545797,0.000911244516826548,10393.882770052815,210.1349137024689,2396851359.418786,1.4371986822448845e+19,1.7583724494296277e+25
23492.21979657378,0.0,0.0,0.0,6599951494.859356,2032578.8119324674,0.0008083297813028603,9220.011567985752,186.47269087747236,2126954130.3211691,1.4371980481629426e+19,1.7583716736480808e+25
27142.21979657378,0.0,0.0,0.0,5202197677.774199,1602114.316077023,0.000724044688216816,8258.634724973057,167.21817669381875,1907332327.9138703,1.4371974140812337e+19,1.7583708978668187e+25
30792.21979657378,0.0,0.0,0.0,4137869745.337104,1274334.5731342863,0.0006549248271286974,7470.236309436706,151.50410930974883,1728093746.8143225,1.4371967799998214e+19,1.7583701220859197e+25
34442.21979657378,0.0,0.0,0.0,3320631572.185961,1022650.7544966452,0.0005981154566631652,6822.254427564228,138.6291731297416,1581239006.011115,1.437196145918704e+19,1.758369346305381e+25
38092.21979657378,0.0,0.0,0.0,2688711911.892661,828039.2466156931,0.000551269630316538,6287.919220798011,128.02910075448156,1460331930.4808054,1.4371955118378793e+19,1.7583685705252006e+25
47217.21979657378,0.0,0.0,0.0,1653081732.4397247,509097.51478729653,0.00046601885269814724,5315.527538588242,108.7319627555439,1240223950.1804228,1.4371939266368393e+19,1.758366631076e+25
56342.21979657379,0.0,0.0,0.0,1085294467.7586222,334236.7806175382,0.00041066466992766747,4684.143891362457,96.14649048980414,1096670907.1493285,1.4371923414375215e+19,1.7583646916289066e+25
65467.21979657379,0.0,0.0,0.0,766642839.4671005,236102.03696713364,0.00037277272732486435,4251.938921049234,87.47565422322235,997769180.98363,1.4371907562399144e+19,1.7583627521839058e+25
74592.21979657379,0.0,0.0,0.0,583576327.4968095,179723.27210878304,0.0003452197122904162,3937.6623433125596,81.13438955159253,925439130.8228524,1.4371891710440686e+19,1.75836081274106e+25
83717.21979657379,0.0,0.0,0.0,475365190.67949635,146397.62356707617,0.000323943091113565,3694.9758830141004,76.22023163299463,869387017.063845,1.4371875858500252e+19,1.7583588733004192e+25
92842.21979657379,0.0,0.0,0.0,408952590.3873766,125944.61807086237,0.0003066160797145872,3497.3396592445106,72.21413871353974,823692519.7013127,1.43718600065769e+19,1.7583569338618689e+25
111092.21979657379,0.0,0.0,0.0,336859179.4451189,103742.10041973896,0.00027896772452033655,3181.975607810089,65.83521779047159,750932952.9225665,1.4371828302784401e+19,1.7583530549913994e+25
129342.21979657379,0.0,0.0,0.0,298794346.5885154,92019.32142593185,0.0002567794330825516,2928.8904085978543,60.74581857444387,692881993.1147504,1.4371796599061338e+19,1.7583491761294252e+25
147592.21979657377,0.0,0.0,0.0,273237548.90920603,84148.62639063205,0.0002379211294738426,2713.7878830610175,56.4475285456322,643854622.4736173,1.437176489540834e+19,1.7583452972760236e+25
165842.21979657377,0.0,0.0,0.0,253156744.59710884,77964.36618764087,0.00022141669271201925,2525.5341512464697,52.70610094601006,601178963.9154273,1.4371733191825097e+19,1.7583414184311556e+25
184092.21979657377,0.0,0.0,0.0,236081373.48129988,72705.68548931908,0.00020673090850136314,2358.0244250936735,49.39110529105576,563367294.7261049,1.4371701488311605e+19,1.758337539594822e+25
220592.21979657377,0.0,0.0,0.0,207509332.29952735,63906.389681620065,0.00018156189486656112,2070.940363321713,43.73427663548832,498844092.8735387,1.4371638081493447e+19,1.758329781947704e+25
257092.21979657377,0.0,0.0,0.0,184111063.738239,56700.45416063579,0.00016070914513378824,1833.0886866822723,39.06344206065812,445567386.00438166,1.4371574674954498e+19,1.758322024334746e+25
293592.21979657374,0.0,0.0,0.0,164541000.03922245,50673.48610582929,0.00014318761180825737,1633.2336971879356,35.144406949383175,400865891.7664018,1.4371511268695919e+19,1.758314266756091e+25
330092.21979657374,0.0,0.0,0.0,148004573.3846622,45580.7834595577,0.00012834865477367161,1463.9768435121919,31.82626871243531,363018377.50121534,1.43714478627168e+19,1.758306509211627e+25
366592.21979657374,0.0,0.0,0.0,133952147.85950387,41253.07553610658,0.00011572451678830615,1319.9827696166171,29.002116112622954,330805386.90960556,1.4371384457017336e+19,1.7582987517013778e+25
457842.21979657374,0.0,0.0,0.0,107179179.93041582,33007.83806919525,9.166072469069524e-05,1045.5051410032427,23.60900075014629,269290164.80635613,1.43712259439937e+19,1.7582793580756339e+25
549092.2197965737,0.0,0.0,0.0,89009631.16175586,27412.184846847,7.533900229386446e-05,859.3354949143916,19.93551771594448,227389498.94749177,1.437106743271796e+19,1.7582599646637391e+25
640342.2197965737,0.0,0.0,0.0,76576056.35932782,23583.032356911743,6.41861693360811e-05,732.123493989675,17.40985061215855,198581108.54493347,1.4370908923190362e+19,1.7582405714657254e+25
731592.2197965737,0.0,0.0,0.0,67986344.86905673,20937.669646392314,5.6498098877761095e-05,644.4314403244625,15.653853981871686,178551771.98072392,1.4370750415411112e+19,1.7582211784816173e+25
822842.2197965739,0.0,0.0,0.0,61976897.5042366,19086.947653257866,5.1135800209404806e-05,583.2677211385235,14.414847168360364,164419350.5141104,1.4370591909380497e+19,1.7582017857114495e+25
914092.2197965739,0.0,0.0,0.0,57701747.15229704,17770.33494330898,4.73364251850678e-05,539.9310997671796,13.523590129134055,154253449.91043532,1.4370433405097632e+19,1.7581823931551137e+25
1096592.2197965737,0.0,0.0,0.0,52273850.7401037,16098.712470116312,4.255014358197096e-05,485.3375752318563,12.368020912741835,141072738.53596157,1.4370116401778653e+19,1.7581436086843687e+25
1461592.2197965737,0.0,0.0,0.0,46874685.22032759,14435.938213947764,3.788525677535333e-05,432.1287100938739,11.157150256527869,127261245.11352101,1.4369482416118518e+19,1.7580660423094556e+25
1826592.2197965737,0.0,0.0,0.0,43736180.621054195,13469.376875640284,3.5242635864120234e-05,401.98631532512144,10.40916924144361,118729586.6602162,1.4368848458428625e+19,1.7579884793566235e+25
2191592.2197965737,0.0,0.0,0.0,41217599.10943968,12693.732475735253,3.314404954791339e-05,378.0493151558872,9.794835991567863,111722348.02882095,1.4368214528707656e+19,1.757910919825711e+25
2556592.2197965737,0.0,0.0,0.0,38972827.74268248,12002.413043879247,3.127873240894864e-05,356.7730415395705,9.244007912794572,105439465.2553131,1.436758062695486e+19,1.7578333637166269e+25
2921592.2197965737,0.0,0.0,0.0,36918303.67756155,11369.683835699034,2.957258912656646e-05,337.3123447248987,8.73915965006227,99681039.75852276,1.4366946753168738e+19,1.757755811029187e+25
3286592.2197965733,0.0,0.0,0.0,35024792.38298628,10786.541529197806,2.8000371982440543e-05,319.37924292471246,8.273707409418922,94371975.13868459,1.436631290734833e+19,1.7576782617632739e+25
3651592.2197965733,0.0,0.0,0.0,33275172.690143194,10247.713339417536,2.6547685172877096e-05,302.8095340031294,7.843571602682462,89465738.59309684,1.436567908949223e+19,1.7576007159187157e+25
7301592.219796574,0.0,0.0,0.0,21331777.95200171,6569.520991155528,1.663101488232552e-05,189.69751350152546,4.906002711938767,55959093.43305156,1.4359342448693072e+19,1.756825445614003e+25
18251592.219796572,0.0,0.0,0.0,8665272.974272547,2668.6332862954987,6.122947472857833e-06,69.83986961228466,1.7884107930789441,20399060.608556706,1.4340349291758756e+19,1.7545016859074582e+25
36501592.219796576,0.0,0.0,0.0,3292534.3759614923,1013.9976960968909,1.7299027532647604e-06,19.731703279426174,0.4834535495293808,5514392.0493195,1.4308749841170282e+19,1.7506355813793705e+25
73001592.21979657,0.0,0.0,0.0,1608335.6023514327,495.3171050366677,5.052932125915356e-07,5.763500706122203,0.12051306783701625,1374602.1800159668,1.4245759677971739e+19,1.7429289108318868e+25
182501592.21979657,0.0,0.0,0.0,1123913.2975965766,346.13017336919575,4.2979846869801587e-07,4.902388783586744,0.10049378612015561,1146257.247933025,1.4058448087540144e+19,1.7200118608691564e+25
365001592.21979654,0.0,0.0,0.0,809688.0697031901,249.35862271640437,3.646160932417477e-07,4.158902313538685,0.08508628674261982,970515.4581580074,1.3751719166267611e+19,1.682484433988522e+25
