Days,Keff,Discharge Step,Discharge Time,Power (W/cm),Burnup,Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y),Efficiency,Volume Model (cm3),SNF mass (t/GWe.y),SNF volume (m3/GWe.y),Volume Ueq,Mass U
111092.21979657379,0.0,57,1589.1797965737778,0.0,0.0,336859179.4451189,103742.10041973896,0.00027896772452033655,3181.975607810089,65.83521779047159,750932952.9225665,1.4371828302784401e+19,1.7583530549913994e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
129342.21979657379,0.0,57,1589.1797965737778,0.0,0.0,298794346.5885154,92019.32142593185,0.0002567794330825516,2928.8904085978543,60.74581857444387,692881993.1147504,1.4371796599061338e+19,1.7583491761294252e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
147592.21979657377,0.0,57,1589.1797965737778,0.0,0.0,273237548.90920603,84148.62639063205,0.0002379211294738426,2713.7878830610175,56.4475285456322,643854622.4736173,1.437176489540834e+19,1.7583452972760236e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
165842.21979657377,0.0,57,1589.1797965737778,0.0,0.0,253156744.59710884,77964.36618764087,0.00022141669271201925,2525.5341512464697,52.70610094601006,601178963.9154273,1.4371733191825097e+19,1.7583414184311556e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
184092.21979657377,0.0,57,1589.1797965737778,0.0,0.0,236081373.48129988,72705.68548931908,0.00020673090850136314,2358.0244250936735,49.39110529105576,563367294.7261049,1.4371701488311605e+19,1.758337539594822e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
220592.21979657377,0.0,57,1589.1797965737778,0.0,0.0,207509332.29952735,63906.389681620065,0.00018156189486656112,2070.940363321713,43.73427663548832,498844092.8735387,1.4371638081493447e+19,1.758329781947704e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
257092.21979657377,0.0,57,1589.1797965737778,0.0,0.0,184111063.738239,56700.45416063579,0.00016070914513378824,1833.0886866822723,39.06344206065812,445567386.00438166,1.4371574674954498e+19,1.758322024334746e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
293592.21979657374,0.0,57,1589.1797965737778,0.0,0.0,164541000.03922245,50673.48610582929,0.00014318761180825737,1633.2336971879356,35.144406949383175,400865891.7664018,1.4371511268695919e+19,1.758314266756091e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
330092.21979657374,0.0,57,1589.1797965737778,0.0,0.0,148004573.3846622,45580.7834595577,0.00012834865477367161,1463.9768435121919,31.82626871243531,363018377.50121534,1.43714478627168e+19,1.758306509211627e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
366592.21979657374,0.0,57,1589.1797965737778,0.0,0.0,133952147.85950387,41253.07553610658,0.00011572451678830615,1319.9827696166171,29.002116112622954,330805386.90960556,1.4371384457017336e+19,1.7582987517013778e+25,0.4,21.8,11.40625,248.65625,164.00239084657193,1528.9701441840405
