Days,Keff,Power (W/cm),Burnup,Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y)
5677.069061905309,0.0,0.0,0.0,37280328932.042404,13916577.334290829,0.002666336990622076,36864.12884761582,537.5364435563553,7431848556.745063,2.064581888431417e+19,2.1221227262940446e+25
5713.569061905309,0.0,0.0,0.0,36997960933.74524,13811170.644017396,0.0026453471595824043,36573.92853210521,535.372828758231,7401934943.058875,2.0645818793227133e+19,2.1221227169314776e+25
5859.569061905309,0.0,0.0,0.0,35946464095.71903,13418651.653913297,0.0025675606607240067,35498.47125622206,527.321444021009,7290618449.532889,2.0645818428876382e+19,2.1221226794809403e+25
5950.819061905309,0.0,0.0,0.0,35344769606.737076,13194041.836151283,0.0025234657049081717,34888.825086798584,522.7221869806325,7227030236.664048,2.064581820115574e+19,2.1221226560742086e+25
6042.069061905309,0.0,0.0,0.0,34779631958.742294,12983078.52096232,0.0024824540132729707,34321.80738047857,518.4106314327742,7167419714.884946,2.0645817973435286e+19,2.1221226326674954e+25
6772.069061905308,0.0,0.0,0.0,31177224396.501137,11638316.152557526,0.0022372527792798844,30931.714562013552,491.2173004353341,6791451312.837005,2.064581615167658e+19,2.1221224454143005e+25
7502.069061905308,0.0,0.0,0.0,28543505459.3274,10655160.844760286,0.0020846982552342815,28822.532695473965,471.6112546467907,6520382876.745401,2.0645814329918628e+19,2.1221222581611824e+25
8049.569061905308,0.0,0.0,0.0,26920846058.626568,10049429.466203213,0.002003360189456296,27697.972316346517,459.4801006925267,6352660483.059554,2.0645812963600347e+19,2.1221221177213632e+25
9327.06906190531,0.0,0.0,0.0,23819740768.808952,8891800.957447432,0.0018685056710539371,25833.506436919964,435.57282506789227,6022124285.976541,2.064580977552456e+19,2.122121790028472e+25
11152.06906190531,0.0,0.0,0.0,20350278347.68951,7596666.405927276,0.001732135285202481,23948.082541625212,406.68800892888794,5622769820.418337,2.0645805221130105e+19,2.122121321895722e+25
12247.06906190531,0.0,0.0,0.0,18608916552.211906,6946623.962956375,0.0016633992353262384,22997.754579321096,391.048467276432,5406541308.935518,2.0645802488494846e+19,2.122121041016217e+25
12977.06906190531,0.0,0.0,0.0,17555319864.08342,6553321.108353867,0.0016207410154565412,22407.972372789296,381.1639264895849,5269880044.268883,2.064580066673716e+19,2.122120853763127e+25
14802.06906190531,0.0,0.0,0.0,15230939221.189083,5685640.37972797,0.0015224005603033939,21048.341079952224,358.1165641482013,4951232799.776267,2.0645796112345403e+19,2.1221203856306536e+25
16627.06906190531,0.0,0.0,0.0,13272677352.43248,4954630.125311443,0.0014337476803584206,19822.647853440285,337.20867803090994,4662165434.89705,2.064579155795437e+19,2.1221199174982553e+25
18452.06906190531,0.0,0.0,0.0,11611124634.964825,4334380.048393119,0.0013532982214842938,18710.373137945728,318.2193553077661,4399623662.399038,2.064578700356381e+19,2.122119449365905e+25
20277.06906190531,0.0,0.0,0.0,10194101499.74971,3805411.7530315677,0.0012800882274365594,17698.189508119096,300.9625903896751,4161035814.0996747,2.064578244917548e+19,2.1221189812337844e+25
22102.06906190531,0.0,0.0,0.0,8980409107.560488,3352345.8998109316,0.0012133614866963755,16775.641766824887,285.2712617839303,3944091308.755097,2.0645777894787404e+19,2.1221185131016893e+25
25752.069061905313,0.0,0.0,0.0,7036386167.67777,2626650.9728206214,0.001096880622835087,15165.205580863892,257.9908914770556,3566919522.3153515,2.064576878601596e+19,2.122117576837984e+25
29402.069061905313,0.0,0.0,0.0,5579953348.325669,2082971.2215056617,0.000999597962457487,13820.199102158438,235.32186814529598,3253503101.2512507,2.0645759677248545e+19,2.1221166405746927e+25
33052.06906190531,0.0,0.0,0.0,4475939851.329597,1670848.0013201963,0.0009180868297295481,12693.245941336554,216.39722840767834,2991855620.0304008,2.064575056848415e+19,2.1221157043117125e+25
36702.06906190531,0.0,0.0,0.0,3630617099.394205,1355292.8603988595,0.000849526281588914,11745.34442348309,200.51062182150127,2772211248.6684833,2.064574145972464e+19,2.122114768049233e+25
40352.06906190531,0.0,0.0,0.0,2977761794.873786,1111584.9427454984,0.0007915838490296363,10944.246397568835,187.08970657065575,2586656927.9655056,2.0645732350969156e+19,2.122113831787168e+25
49477.06906190531,0.0,0.0,0.0,1905976616.89125,711492.4075554267,0.0006813966021619576,9420.824234436155,161.51038210831905,2233003388.997593,2.0645709579093324e+19,2.12211149113333e+25
58602.06906190531,0.0,0.0,0.0,1312531380.7301016,489961.99837481626,0.0006047943876021796,8361.740586166497,143.61311889031148,1985560166.4758973,2.064568680724265e+19,2.1221091504820767e+25
67727.0690619053,0.0,0.0,0.0,972959880.921099,363201.50100293296,0.0005488372291654048,7588.090478991392,130.44820222367272,1803545220.1378994,2.0645664035417375e+19,2.1221068098334346e+25
76852.0690619053,0.0,0.0,0.0,772009906.047061,288187.7887914313,0.0005059046734754238,6994.5153719140035,120.29679668287422,1663194348.077617,2.06456412636171e+19,2.1221044691873627e+25
85977.0690619053,0.0,0.0,0.0,648327008.4827399,242017.52532565914,0.000471495997634612,6518.789361236112,112.1427275436399,1550458164.902597,2.0645618491842474e+19,2.1221021285439265e+25
95102.0690619053,0.0,0.0,0.0,568501481.5822654,212219.0189770161,0.00044291245257507155,6123.600196587164,105.37154207122391,1456841396.060482,2.064559572009319e+19,2.1220997879030953e+25
113352.06906190532,0.0,0.0,0.0,474669210.24650073,177191.85859769944,0.00039718550131534475,5491.390453791698,94.58226993456357,1307671535.0801404,2.0645550176670245e+19,2.122095106629206e+25
131602.06906190532,0.0,0.0,0.0,420115644.7038483,156827.26055137976,0.00036132003587220033,4995.523223233073,86.19013925059785,1191643970.6995535,2.064550463334719e+19,2.122090425365585e+25
149852.06906190532,0.0,0.0,0.0,381851919.826373,142543.58598064035,0.00033187575064604747,4588.4336737048225,79.36304874729116,1097254272.4530785,2.064545909012532e+19,2.1220857441123636e+25
168102.06906190532,0.0,0.0,0.0,351772923.8363277,131315.2335002655,0.0003069792277866641,4244.220384171682,73.63868964259272,1018110671.1949372,2.0645413547003388e+19,2.122081062869414e+25
186352.06906190532,0.0,0.0,0.0,326651593.78747666,121937.5551808933,0.0002854800994518919,3946.97864772502,68.73062415207286,950252947.557068,2.064536800398171e+19,2.12207638163677e+25
