,#packages per GWe.y,Area per package (m2),Total area (m2),Required st (y)
3.0,53.43287951983604,30.507177724547002,1630.086351845946,2.0
5.0,53.43287951983604,30.82261748786526,1646.9412067150959,2.0
10.0,53.43287951983604,25.797680211689805,1378.4443386424798,2.0
20.0,53.43287951983604,23.900909090909092,1277.0943958690996,2.0
50.0,53.43287951983604,23.900909090909092,1277.0943958690996,2.0
100.0,53.43287951983604,23.900909090909092,1277.0943958690996,2.0
