Years,Waste
id,snf
n_wf,4
name,uox
pkg_diameter,0.82
pkg_length,5.0
0.0,220909.73339054934
0.0027397260273972603,160401.9044028732
0.02191780821917777,89827.52298818187
0.10410958904109557,38878.32577846277
0.18630136986301338,24762.16321282002
1.008219178082192,2335.187626141613
2.0082191780821916,1158.2395588648849
3.0082191780821916,930.4677290577087
4.008219178082192,805.5365230681875
5.008219178082192,725.3989200328027
5.108219178082192,718.9475499616299
5.508219178082192,695.2765998531968
5.758219178082192,682.0073447380968
6.008219178082192,669.7474445373232
8.008219178082191,597.1736235787387
10.00821917808219,551.1755388266826
11.50821917808219,525.7417099618182
15.00821917808219,481.59715891339556
20.00821917808219,435.0375384414452
23.008219178082193,411.3847153813471
25.008219178082193,396.75344208397655
30.008219178082193,363.30435226304087
35.00821917808219,333.59480361366377
40.00821917808219,307.0763905630102
45.00821917808219,283.36289767682314
50.008219178082214,262.138866037364
60.008219178082214,226.10641444676662
70.00821917808221,197.17142053873314
80.00821917808221,173.90570918994163
90.00821917808221,155.1683955164628
100.00821917808221,140.04532104517057
125.00821917808219,113.59769415488164
150.0082191780822,97.58168267787465
175.0082191780822,87.47520330800256
200.00821917808224,80.73720211945847
225.00821917808224,75.94473498231335
250.00821917808224,72.3003858805008
300.00821917808224,66.854023378858
350.0082191780823,62.65718214320986
400.0082191780822,59.115127138223
450.0082191780822,55.99923276019324
500.0082191780822,53.20440872255707
600.0082191780822,48.36232324902736
700.0082191780822,44.30603325087607
800.0082191780825,40.87156792064769
900.0082191780825,37.946112220344865
1000.0082191780825,35.44501987108104
1250.0082191780825,30.638740861994414
1500.0082191780825,27.332429257343108
1750.0082191780825,25.02992645253285
2000.0082191780823,23.40129802717117
2250.008219178082,22.225789380440915
2500.008219178082,21.355493315180606
3000.008219178082,20.166612699515287
4000.008219178082,18.76495484676973
5000.008219178083,17.785981757299485
6000.008219178084,16.940588969726374
7000.008219178084,16.166234397063146
8000.008219178084,15.446474983102664
9000.008219178084,14.774532698825327
10000.008219178082,14.145909216196914
20000.00821917808,9.581402674659884
50000.008219178075,3.836921797028981
100000.00821917808,1.115452586923434
200000.0082191781,0.33171109523764536
500000.00821917807,0.22605762976776173
1000000.008219178,0.1611182905159126
