Years,Waste
id,snf
n_wf,1
name,uox
pkg_diameter,0.41
pkg_length,5.0
0.0,55227.433347637336
0.0027397260273972603,40100.4761007183
0.02191780821917777,22456.880747045467
0.10410958904109557,9719.581444615693
0.18630136986301338,6190.540803205005
1.008219178082192,583.7969065354032
2.0082191780821916,289.5598897162212
3.0082191780821916,232.61693226442716
4.008219178082192,201.38413076704688
5.008219178082192,181.34973000820068
5.108219178082192,179.73688749040747
5.508219178082192,173.8191499632992
5.758219178082192,170.5018361845242
6.008219178082192,167.4368611343308
8.008219178082191,149.29340589468467
10.00821917808219,137.79388470667064
11.50821917808219,131.43542749045454
15.00821917808219,120.39928972834889
20.00821917808219,108.7593846103613
23.008219178082193,102.84617884533678
25.008219178082193,99.18836052099414
30.008219178082193,90.82608806576022
35.00821917808219,83.39870090341594
40.00821917808219,76.76909764075255
45.00821917808219,70.84072441920578
50.008219178082214,65.534716509341
60.008219178082214,56.526603611691655
70.00821917808221,49.292855134683286
80.00821917808221,43.47642729748541
90.00821917808221,38.7920988791157
100.00821917808221,35.01133026129264
125.00821917808219,28.39942353872041
150.0082191780822,24.395420669468663
175.0082191780822,21.86880082700064
200.00821917808224,20.18430052986462
225.00821917808224,18.986183745578337
250.00821917808224,18.0750964701252
300.00821917808224,16.7135058447145
350.0082191780823,15.664295535802465
400.0082191780822,14.77878178455575
450.0082191780822,13.99980819004831
500.0082191780822,13.301102180639267
600.0082191780822,12.09058081225684
700.0082191780822,11.076508312719017
800.0082191780825,10.217891980161923
900.0082191780825,9.486528055086216
1000.0082191780825,8.86125496777026
1250.0082191780825,7.6596852154986035
1500.0082191780825,6.833107314335777
1750.0082191780825,6.257481613133213
2000.0082191780823,5.850324506792792
2250.008219178082,5.556447345110229
2500.008219178082,5.3388733287951515
3000.008219178082,5.041653174878822
4000.008219178082,4.691238711692432
5000.008219178083,4.446495439324871
6000.008219178084,4.2351472424315935
7000.008219178084,4.0415585992657865
8000.008219178084,3.861618745775666
9000.008219178084,3.693633174706332
10000.008219178082,3.5364773040492286
20000.00821917808,2.395350668664971
50000.008219178075,0.9592304492572452
100000.00821917808,0.2788631467308585
200000.0082191781,0.08292777380941134
500000.00821917807,0.05651440744194043
1000000.008219178,0.04027957262897815
