Years,Waste
id,snf
n_wf,12
name,uox
pkg_diameter,1.29
pkg_length,5.0
0.0,662729.2001716481
0.0027397260273972603,481205.71320861956
0.02191780821917777,269482.5689645456
0.10410958904109557,116634.9773353883
0.18630136986301338,74286.48963846007
1.008219178082192,7005.562878424838
2.0082191780821916,3474.7186765946544
3.0082191780821916,2791.403187173126
4.008219178082192,2416.609569204563
5.008219178082192,2176.196760098408
5.108219178082192,2156.8426498848894
5.508219178082192,2085.8297995595904
5.758219178082192,2046.0220342142902
6.008219178082192,2009.2423336119696
8.008219178082191,1791.520870736216
10.00821917808219,1653.5266164800478
11.50821917808219,1577.2251298854544
15.00821917808219,1444.7914767401867
20.00821917808219,1305.1126153243356
23.008219178082193,1234.1541461440413
25.008219178082193,1190.2603262519297
30.008219178082193,1089.9130567891225
35.00821917808219,1000.7844108409913
40.00821917808219,921.2291716890306
45.00821917808219,850.0886930304694
50.008219178082214,786.416598112092
60.008219178082214,678.3192433402999
70.00821917808221,591.5142616161994
80.00821917808221,521.7171275698249
90.00821917808221,465.5051865493884
100.00821917808221,420.1359631355117
125.00821917808219,340.7930824646449
150.0082191780822,292.74504803362396
175.0082191780822,262.4256099240077
200.00821917808224,242.21160635837543
225.00821917808224,227.83420494694005
250.00821917808224,216.90115764150238
300.00821917808224,200.562070136574
350.0082191780823,187.97154642962957
400.0082191780822,177.34538141466902
450.0082191780822,167.9976982805797
500.0082191780822,159.6132261676712
600.0082191780822,145.0869697470821
700.0082191780822,132.91809975262822
800.0082191780825,122.61470376194308
900.0082191780825,113.83833666103459
1000.0082191780825,106.33505961324312
1250.0082191780825,91.91622258598323
1500.0082191780825,81.99728777202932
1750.0082191780825,75.08977935759856
2000.0082191780823,70.20389408151351
2250.008219178082,66.67736814132275
2500.008219178082,64.06647994554181
3000.008219178082,60.499838098545865
4000.008219178082,56.29486454030919
5000.008219178083,53.35794527189846
6000.008219178084,50.82176690917912
7000.008219178084,48.498703191189435
8000.008219178084,46.339424949308
9000.008219178084,44.32359809647598
10000.008219178082,42.437727648590744
20000.00821917808,28.744208023979652
50000.008219178075,11.510765391086942
100000.00821917808,3.346357760770302
200000.0082191781,0.995133285712936
500000.00821917807,0.6781728893032852
1000000.008219178,0.48335487154773776
