Years,Waste
id,snf
n_wf,21
name,uox
pkg_diameter,1.6
pkg_length,5.0
0.0,1159776.100300384
0.0027397260273972603,842109.9981150843
0.02191780821917777,471594.4956879548
0.10410958904109557,204111.21033692954
0.18630136986301338,130001.35686730512
1.008219178082192,12259.735037243467
2.0082191780821916,6080.7576840406455
3.0082191780821916,4884.955577552971
4.008219178082192,4229.066746107985
5.008219178082192,3808.344330172214
5.108219178082192,3774.474637298557
5.508219178082192,3650.2021492292833
5.758219178082192,3580.538559875008
6.008219178082192,3516.1740838209466
8.008219178082191,3135.161523788378
10.00821917808219,2893.6715788400834
11.50821917808219,2760.1439772995454
15.00821917808219,2528.3850842953266
20.00821917808219,2283.947076817587
23.008219178082193,2159.7697557520723
25.008219178082193,2082.955570940877
30.008219178082193,1907.3478493809646
35.00821917808219,1751.3727189717347
40.00821917808219,1612.1510504558034
45.00821917808219,1487.6552128033215
50.008219178082214,1376.2290466961608
60.008219178082214,1187.0586758455247
70.00821917808221,1035.149957828349
80.00821917808221,913.0049732471936
90.00821917808221,814.6340764614297
100.00821917808221,735.2379354871455
125.00821917808219,596.3878943131286
150.0082191780822,512.303834058842
175.0082191780822,459.24481736701347
200.00821917808224,423.870311127157
225.00821917808224,398.7098586571451
250.00821917808224,379.5770258726292
300.00821917808224,350.9836227390045
350.0082191780823,328.95020625185174
400.0082191780822,310.35441747567074
450.0082191780822,293.99597199101447
500.0082191780822,279.3231457934246
600.0082191780822,253.90219705739366
700.0082191780822,232.60667456709936
800.0082191780825,214.5757315834004
900.0082191780825,199.21708915681054
1000.0082191780825,186.08635432317544
1250.0082191780825,160.85338952547067
1500.0082191780825,143.49525360105133
1750.0082191780825,131.40711387579748
2000.0082191780823,122.85681464264864
2250.008219178082,116.6853942473148
2500.008219178082,112.11633990469818
3000.008219178082,105.87471667245526
4000.008219178082,98.51601294554108
5000.008219178083,93.3764042258223
6000.008219178084,88.93809209106347
7000.008219178084,84.87273058458152
8000.008219178084,81.09399366128899
9000.008219178084,77.56629666883296
10000.008219178082,74.2660233850338
20000.00821917808,50.302364041964395
50000.008219178075,20.14383943440215
100000.00821917808,5.8561260813480285
200000.0082191781,1.741483249997638
500000.00821917807,1.1868025562807492
1000000.008219178,0.8458710252085411
