,0
name,uox
id,snf
pkg_diameter,1.0548
pkg_length,4.8875
n_wf,18
-0.1261070189186546,56968.311722855244
0.0,57016.16329853304
0.00010958904109579074,46542.64306370868
0.002849315068493051,33928.28588807436
0.022027397260273873,19244.7024635026
0.10421917808219168,9609.674798491265
0.1864109589041095,6966.900488001256
1.0083287671232888,2147.557259395669
2.008328767123289,1496.6161134357549
3.008328767123289,1255.5596398339592
4.008328767123289,1113.9782225159483
5.008328767123289,1017.4741956213552
5.108328767123289,1009.4644760966438
5.508328767123289,979.7811481322783
5.758328767123289,962.954512992931
6.008328767123289,947.3044514649387
8.008328767123286,853.7356605731717
10.008328767123286,795.5208541973707
11.508328767123285,764.4822482964859
15.00832876712329,713.0217640741682
20.00832876712329,660.9828248332358
23.00832876712329,634.7531482004779
25.00832876712329,618.4747714982004
30.00832876712329,580.9480538117393
35.00832876712329,547.1181148247655
40.00832876712329,516.4186013183707
45.00832876712329,488.4816675897684
50.00832876712329,463.0187433233081
60.00832876712331,418.569645673836
70.00832876712332,381.4465824737439
80.0083287671233,350.3419342247772
90.00832876712329,324.1792290543242
100.00832876712329,302.0683967896953
125.00832876712329,260.020943384981
150.0083287671233,230.78953830896137
175.00832876712326,209.43628664951666
200.00832876712326,193.05322339821262
225.00832876712326,179.92287269736335
250.00832876712326,169.01539190262
300.0083287671233,151.56598730191848
350.0083287671233,137.8797256888315
400.0083287671233,126.64378644651359
450.0083287671233,117.14327332336656
500.0083287671232,108.93920595080688
600.0083287671232,95.34563249728176
700.0083287671232,84.42609519901896
800.0083287671234,75.41549316007487
900.0083287671234,67.86297307405009
1000.0083287671234,61.4755135373436
1250.0083287671237,49.35741103041048
1500.0083287671234,41.16338793931248
1750.0083287671234,35.57354025663932
2000.0083287671234,31.726269227174114
2250.008328767123,29.04783164371593
2500.008328767123,27.15435876235871
3000.008328767123,24.778536444456215
4000.008328767123,22.482198891550972
5000.008328767122,21.187167886721753
6000.008328767123,20.151801915308813
7000.008328767123,19.22148745097111
8000.008328767123,18.360474199759018
9000.008328767124,17.557419242769647
10000.008328767124,16.806300236751145
20000.008328767122,11.353510513370356
50000.00832876712,4.496165526384574
100000.00832876714,1.2503162796330405
200000.00832876714,0.32857852056771836
500000.0083287671,0.25899885617294954
1000000.0083287671,0.20983323204773646
