,0
name,uox
id,snf
pkg_diameter,1.3141
pkg_length,4.8875
n_wf,42
-0.1261070189186546,132926.06068666224
0.0,133037.71436324375
0.00010958904109579074,108599.50048198692
0.002849315068493051,79166.00040550684
0.022027397260273873,44904.30574817273
0.10421917808219168,22422.57452981295
0.1864109589041095,16256.101138669597
1.0083287671232888,5010.966938589894
2.008328767123289,3492.104264683428
3.008328767123289,2929.6391596125713
4.008328767123289,2599.2825192038795
5.008328767123289,2374.106456449829
5.108328767123289,2355.417110892169
5.508328767123289,2286.156012308649
5.758328767123289,2246.8938636501725
6.008328767123289,2210.37705341819
8.008328767123286,1992.0498746707337
10.008328767123286,1856.2153264605315
11.508328767123285,1783.7919126918005
15.00832876712329,1663.7174495063925
20.00832876712329,1542.293257944217
23.00832876712329,1481.0906791344485
25.00832876712329,1443.1078001624676
30.00832876712329,1355.5454588940584
35.00832876712329,1276.6089345911194
40.00832876712329,1204.9767364095317
45.00832876712329,1139.7905577094596
50.00832876712329,1080.3770677543855
60.00832876712331,976.6625065722841
70.00832876712332,890.042025772069
80.0083287671233,817.4645131911468
90.00832876712329,756.4182011267566
100.00832876712329,704.8262591759558
125.00832876712329,606.7155345649558
150.0083287671233,538.5089227209098
175.00832876712326,488.6846688488722
200.00832876712326,450.45752126249613
225.00832876712326,419.8200362938478
250.00832876712326,394.36924777278
300.0083287671233,353.65397037114315
350.0083287671233,321.71935994060686
400.0083287671233,295.5021683751984
450.0083287671233,273.3343044211886
500.0083287671232,254.1914805518827
600.0083287671232,222.47314249365743
700.0083287671232,196.99422213104424
800.0083287671234,175.9694840401747
900.0083287671234,158.34693717278353
1000.0083287671234,143.4428649204684
1250.0083287671237,115.16729240429113
1500.0083287671234,96.04790519172911
1750.0083287671234,83.00492726549174
2000.0083287671234,74.02796153007293
2250.008328767123,67.77827383533717
2500.008328767123,63.36017044550366
3000.008328767123,57.8165850370645
4000.008328767123,52.4584640802856
5000.008328767122,49.43672506901742
6000.008328767123,47.02087113572056
7000.008328767123,44.85013738559926
8000.008328767123,42.84110646610437
9000.008328767124,40.96731156646251
10000.008328767124,39.21470055241934
20000.008328767122,26.4915245311975
50000.00832876712,10.49105289489734
100000.00832876714,2.9174046524770945
200000.00832876714,0.7666832146580095
500000.0083287671,0.6043306644035489
1000000.0083287671,0.48961087477805176
