,Area per package (m2),Total area (km2),Required st (y),#packages per GWe.y
3.0,0.0,0.0,39.0,15.527580386070953
5.0,0.0,0.0,39.0,15.527580386070953
10.0,0.0,0.0,39.0,15.527580386070953
20.0,0.0,0.0,39.0,15.527580386070953
50.0,203.53637327334755,0.0031604273974912478,39.0,15.527580386070953
100.0,84.57552712558278,0.0013132532961368112,39.0,15.527580386070953
