,0
name,uox
id,snf
pkg_diameter,2.1068
pkg_length,4.8875
n_wf,114
-0.1261070189186546,360799.30757808324
0.0,361102.3675573759
0.00010958904109579074,294770.07273682166
0.002849315068493051,214879.1439578043
0.022027397260273873,121883.11560218311
0.10421917808219168,60861.27372377801
0.1864109589041095,44123.70309067462
1.0083287671232888,13601.19597617257
2.008328767123289,9478.568718426448
3.008328767123289,7951.877718948408
4.008328767123289,7055.195409267673
5.008328767123289,6444.003238935249
5.108328767123289,6393.275015278744
5.508328767123289,6205.280604837762
5.758328767123289,6098.711915621896
6.008328767123289,5999.594859277945
8.008328767123286,5406.992516963421
10.008328767123286,5038.298743250014
11.508328767123285,4841.7209058777435
15.00832876712329,4515.804505803066
20.00832876712329,4186.22455727716
23.00832876712329,4020.10327193636
25.00832876712329,3917.006886155269
30.00832876712329,3679.337674141015
35.00832876712329,3465.081393890181
40.00832876712329,3270.651141683015
45.00832876712329,3093.717228068533
50.00832876712329,2932.452041047618
60.00832876712331,2650.9410892676283
70.00832876712332,2415.8283556670444
80.0083287671233,2218.8322500902555
90.00832876712329,2053.1351173440535
100.00832876712329,1913.0998463347373
125.00832876712329,1646.7993081048799
150.0083287671233,1461.6670759567553
175.00832876712326,1326.4298154469388
200.00832876712326,1222.6704148553467
225.00832876712326,1139.5115270833012
250.00832876712326,1070.43081538326
300.0083287671233,959.9179195788171
350.0083287671233,873.2382626959329
400.0083287671233,802.0773141612527
450.0083287671233,741.9073977146548
500.0083287671232,689.9483043551103
600.0083287671232,603.8556724827845
700.0083287671232,534.6986029271201
800.0083287671234,477.63145668047423
900.0083287671234,429.79882946898385
1000.0083287671234,389.3449190698428
1250.0083287671237,312.5969365259331
1500.0083287671234,260.70145694897906
1750.0083287671234,225.29908829204902
2000.0083287671234,200.9330384387694
2250.008328767123,183.96960041020088
2500.008328767123,171.9776054949385
3000.008328767123,156.93073081488936
4000.008328767123,142.3872596464895
5000.008328767122,134.1853966159044
6000.008328767123,127.62807879695582
7000.008328767123,121.73608718948371
8000.008328767123,116.28300326514044
9000.008328767124,111.19698853754112
10000.008328767124,106.43990149942391
20000.008328767122,71.90556658467892
50000.00832876712,28.475715000435635
100000.00832876714,7.918669771009257
200000.00832876714,2.080997296928883
500000.0083287671,1.640326089095347
1000000.0083287671,1.3289438029689975
