,Area per package (m2),Total area (km2),Required st (y),#packages per GWe.y
3.0,0.0,0.0,4.0,36.23102090083222
5.0,97.3905933609292,0.0035285606236042776,4.0,36.23102090083222
10.0,82.31835564005377,0.0029824780637169278,4.0,36.23102090083222
20.0,61.38104247580514,0.0022238978328557664,4.0,36.23102090083222
50.0,40.63561085875271,0.0014722696663415542,4.0,36.23102090083222
100.0,31.039634865908614,0.0011245976595809354,4.0,36.23102090083222
