,0.0,0.125,0.25,0.375,0.5,0.6666666666666666,0.8333333333333334,1.0,1.25,1.5,1.75,2.0,2.5,3.0,4.0,7.0,14.0,21.0,28.0,42.0,56.0,70.0,84.0,98.0,112.0,140.0,168.0,196.0,224.0,252.0,280.0,308.0,336.0,365.0,396.0,427.0,458.0,488.0,519.0,549.0,580.0,611.0,641.0,672.0,731.0,792.0,853.0,915.0,976.0,1037.0,1097.0,1158.0,1219.0,1281.0,1342.0,1403.0,1523.0,1643.0,1763.0,1883.0,2003.0,2123.0,2243.0,2363.0,2483.0,2603.0,2723.0,2843.0,2963.0,3083.0,3203.0,3323.0,3443.0,3563.0,3683.0,3803.0,3849.029061905309,3849.0690619053094,3850.0690619053094,3857.0690619053094,3887.0690619053094,3917.0690619053094,4217.069061905309,4582.069061905309,4947.069061905309,5312.069061905309,5677.069061905309,5713.569061905309,5859.569061905309,5950.819061905309,6042.069061905309,6772.069061905308,7502.069061905308,8049.569061905308,9327.06906190531,11152.06906190531,12247.06906190531,12977.06906190531,14802.06906190531,16627.06906190531,18452.06906190531,20277.06906190531,22102.06906190531,25752.069061905313,29402.069061905313,33052.06906190531,36702.06906190531,40352.06906190531,49477.06906190531,58602.06906190531,67727.0690619053,76852.0690619053,85977.0690619053,95102.0690619053,113352.06906190532,131602.06906190532,149852.06906190532,168102.06906190532,186352.06906190532,222852.06906190532,259352.06906190532,295852.0690619053,332352.0690619053,368852.0690619053,460102.0690619054,551352.0690619054,642602.0690619054,733852.0690619054,825102.0690619054,916352.0690619054,1098852.0690619054,1463852.0690619054,1828852.0690619051,2193852.069061905,2558852.069061905,2923852.069061905,3288852.069061905,3653852.069061905,7303852.069061905,18253852.069061905,36503852.069061905,73003852.0690619,182503852.0690619,365003852.06906193
Ac225,3.079414466975045e-09,1.9379355914057557e-15,1.6651008456117344e-15,1.4999336176795817e-15,1.3820324483630091e-15,1.269565742808456e-15,1.1908220169557687e-15,1.1305237518281863e-15,1.0579250248814637e-15,1.0039647237025995e-15,9.613047423291548e-16,9.252103407131573e-16,8.643311626767874e-16,8.147796761591395e-16,7.407738127184445e-16,5.969327642498497e-16,4.1764343544876896e-16,3.054803116275709e-16,2.250572846018333e-16,1.218768820654413e-16,6.571808476073195e-17,3.5787218845095875e-17,2.0302002541054594e-17,1.297746824403366e-17,1.025703173361426e-17,1.2529166158285701e-17,2.0842659707506057e-17,3.4230303986909584e-17,5.3377844270290613e-17,7.803901003100686e-17,1.1005732334628911e-16,1.4964555467725256e-16,1.9680050907043017e-16,2.5610556560767345e-16,3.317973886688383e-16,4.200427466051492e-16,5.231697359906442e-16,6.360409013241239e-16,7.685869070180813e-16,9.138454293681395e-16,1.0797773726788928e-15,1.2660854186232575e-15,1.4664421289030006e-15,1.6898639439330673e-15,2.1751215319540422e-15,2.7631079752342854e-15,3.4394543304649127e-15,4.226591857998339e-15,5.113502084733911e-15,6.080758778952637e-15,7.15409900767849e-15,8.354541598530197e-15,9.673045437620652e-15,1.1143750425942753e-14,1.2692151763997919e-14,1.4368127015354277e-14,1.8037638961423544e-14,2.2242389063645056e-14,2.6949903261297622e-14,3.213173619109186e-14,3.7828314066621874e-14,4.4012105590255264e-14,5.0720952001344424e-14,5.798126101937583e-14,6.564725239964856e-14,7.385774575550655e-14,8.234828729372993e-14,9.140438152573185e-14,1.0082960009131901e-13,1.1058887958076049e-13,1.2089483057216978e-13,1.3148687564514925e-13,1.4248986535438482e-13,1.5337174185256435e-13,1.650100303561826e-13,1.7620680162590986e-13,1.8104561744241276e-13,2.2179380908858145e-13,3.042498114911017e-13,5.180465731226782e-13,7.398899272208015e-13,8.224941895717191e-13,2.4162348939076893e-12,3.5067201322814176e-12,4.233752954958603e-12,4.8399087122054815e-12,5.381649521662305e-12,5.433138799509057e-12,5.634806299492213e-12,5.757541788967883e-12,5.8778832180696565e-12,6.767948746788451e-12,7.568999694729773e-12,8.143653666039825e-12,9.503087278693955e-12,1.1711210770887432e-11,1.3267504141949403e-11,1.4419328801496241e-11,1.774526559951479e-11,2.1780068265017726e-11,2.6609815846650204e-11,3.2320589271305065e-11,3.899909864539126e-11,5.560617006816162e-11,7.711455757691884e-11,1.0417734329833098e-10,1.3740291417687404e-10,1.7734949988325605e-10,3.0987462085995986e-10,4.945963863322288e-10,7.380987460916186e-10,1.0471933170831902e-09,1.429239102588033e-09,1.8921715675646217e-09,3.094828863479218e-09,4.727165346303051e-09,6.866467804397746e-09,9.595332590728782e-09,1.3002250356242481e-08,2.223660539878617e-08,3.5408027103392746e-08,5.345184308645638e-08,7.737743753554521e-08,1.0823497335154118e-07,2.2249230535239943e-07,4.0101739560244895e-07,6.534070808338762e-07,9.83124810207197e-07,1.3886518559447165e-06,1.865875827778969e-06,3.0183154277359888e-06,6.058727923376764e-06,1.0094518842816196e-05,1.5196283458084976e-05,2.1427534694332826e-05,2.8838539144538077e-05,3.7472157242407134e-05,4.736748541422417e-05,0.0002233980851508612,0.0019446871513705282,0.014278148774053374,0.09321326999656243,0.1734615334351078,0.2078223833343865
Ac226,1.7882841476353787e-09,1.0512105067664091e-15,8.437000963757231e-16,7.099563709782291e-16,6.110889292179393e-16,5.126631034976811e-16,4.3917627786327616e-16,3.8081195390768636e-16,3.1109101966758373e-16,2.577529193516299e-16,2.1550031178487693e-16,1.811245616110329e-16,1.2908028374502716e-16,9.28654631737474e-17,4.9245402757453034e-17,7.999472008233043e-18,2.343388608249212e-19,8.277702477007647e-20,6.467209600129181e-20,4.872738163762091e-20,4.620390934191398e-20,5.13751866255358e-20,6.008331737406236e-20,7.267641432811122e-20,8.656283828359012e-20,1.1738266407770666e-19,1.5595872021437778e-19,1.949224441681476e-19,2.41399024824515e-19,2.896966111122916e-19,3.387675047037105e-19,4.1117478145624404e-19,4.631444212893224e-19,5.348229975536417e-19,6.16991355374329e-19,7.091565349040117e-19,7.922320739985633e-19,8.744264872629774e-19,9.97903773362155e-19,1.1024492455664144e-18,1.2268152569700277e-18,1.3600951917964072e-18,1.4882194377974733e-18,1.639784291934667e-18,1.8871974999698025e-18,2.271142493585928e-18,2.630793998001514e-18,3.090474018297944e-18,3.51497516616396e-18,3.931572327582722e-18,4.370488125410253e-18,4.952697818794988e-18,5.633187861807156e-18,6.206571704952607e-18,6.821721354252964e-18,7.454167805886071e-18,9.130331616263469e-18,1.0764882963589292e-17,1.2500648030557218e-17,1.4738745909521798e-17,1.636641459460761e-17,1.8720767739058288e-17,2.1232446971862914e-17,2.3963142446792848e-17,2.681966955072847e-17,2.9569141397643256e-17,3.2681626940932574e-17,3.571072780009957e-17,3.9224530793653183e-17,4.290731787744102e-17,4.648593551006744e-17,5.024368315054425e-17,5.385114588805334e-17,5.787181508245864e-17,6.173800109837451e-17,6.567572706489457e-17,6.773276733974253e-17,8.115523667187991e-17,6.420354405273663e-17,5.38255312666226e-18,2.0115397308484894e-18,8.398088431342586e-19,1.7583410157926307e-23,1.2224408300972265e-29,7.059782114571765e-36,3.8551592383025584e-42,2.0449655555937514e-48,4.815566657730134e-49,1.4781738409575886e-51,3.9679977181257423e-53,1.0641680208869451e-54,2.7717695937516196e-67,6.982480822061845e-80,2.4503577578972667e-89,2.0797468772763667e-111,5.989286042952922e-143,7.093025963379439e-162,1.7088156562513806e-174,4.856594914133654e-206,1.3767023999777616e-237,3.893778748944738e-269,1.0989472825761923e-300,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ac227,5.5999662537288384e-14,3.5341845652074266e-20,3.049239585398966e-20,2.7650416013538287e-20,2.5737123228428955e-20,2.4134263088576384e-20,2.3329314946048998e-20,2.3067548858964144e-20,2.3418572512203105e-20,2.4674824006053648e-20,2.6746526024463837e-20,2.9569039089192165e-20,3.734269180610053e-20,4.795086813397376e-20,7.788095504084477e-20,2.3272617292736797e-19,9.489291082631533e-19,2.122774995453099e-18,3.7281551081037e-18,8.17786360854071e-18,1.4247958323942334e-17,2.1956777273093304e-17,3.122737398431989e-17,4.20288148757499e-17,5.409840859616684e-17,8.321861674149482e-17,1.1766238638340058e-16,1.581578173818492e-16,2.0383154941230624e-16,2.5456686062552985e-16,3.113837753234241e-16,3.733531577007627e-16,4.3918615147652353e-16,5.138366861416655e-16,5.981403959451742e-16,6.883339361805318e-16,7.853461351215633e-16,8.827236972180735e-16,9.887131453015633e-16,1.0958007161507554e-15,1.210409823665953e-15,1.331640436816577e-15,1.454460688294719e-15,1.5811384115652282e-15,1.8399579915825985e-15,2.1182323075755615e-15,2.413319309666345e-15,2.726383503409883e-15,3.050458974435269e-15,3.368351790476177e-15,3.7016349564883605e-15,4.044165978022277e-15,4.395669203275186e-15,4.770032648413474e-15,5.132506410941377e-15,5.515637746397584e-15,6.261832936957183e-15,7.017525658663469e-15,7.784513320791211e-15,8.545990595625214e-15,9.309720979243271e-15,1.0060055448281256e-14,1.079835632190936e-14,1.156632735646794e-14,1.2270236262317365e-14,1.2972213341915272e-14,1.3644881859800147e-14,1.431140683373477e-14,1.4936857293275597e-14,1.5556940562817222e-14,1.610827670133163e-14,1.669459789853406e-14,1.723506711259402e-14,1.7684998771379905e-14,1.8200144104934407e-14,1.8568232842728565e-14,1.8772807144676264e-14,2.2997761865957767e-14,3.156549179208245e-14,5.586404454051365e-14,1.1372404652416332e-13,1.59432847934087e-13,6.040564129380569e-13,1.0303973073082255e-12,1.4384907758252757e-12,1.8749481132417e-12,2.348118083706273e-12,2.3974743985658243e-12,2.5984948704797328e-12,2.7269915669933937e-12,2.8576270684355703e-12,3.974124086856347e-12,5.2065488889886295e-12,6.204034996437155e-12,8.78839547415519e-12,1.3173790434158551e-11,1.6234453592542496e-11,1.846358393151753e-11,2.4720557863909365e-11,3.198579245739963e-11,4.028950846152284e-11,4.965468639886071e-11,6.009779075274434e-11,8.425057648543777e-11,1.1274702114410748e-10,1.4548633224797164e-10,1.8228571846056046e-10,2.2290583211590766e-10,3.3940055900184265e-10,4.740866746451986e-10,6.239776223288746e-10,7.873309970780946e-10,9.633336894026647e-10,1.1517162289455817e-09,1.56572749224318e-09,2.030312986425217e-09,2.5468131842780536e-09,3.116760189038831e-09,3.741968841425713e-09,5.166852573983228e-09,6.84038632876553e-09,8.781457377577606e-09,1.1005844454006999e-08,1.3524104847732435e-08,2.111453923396449e-08,3.0419541334498585e-08,4.1082207158673524e-08,5.263665686932924e-08,6.464332091710024e-08,7.677557816978287e-08,1.0075909839647485e-07,1.472980829695993e-07,1.9421292164191187e-07,2.434753567002531e-07,2.958468317009492e-07,3.5159037839606364e-07,4.10813004813052e-07,4.7357642242196527e-07,1.3061108343651398e-06,6.6479096229440545e-06,3.40834215420761e-05,0.0001504936803586331,0.00019494597315741546,0.0002405469711167236
Ag107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag110_m1,5.891554078752584e-11,3.760712115241577e-14,2.57593350646571e-13,7.623503708273652e-13,1.6171178601044975e-12,3.3973592548578217e-12,5.9999608975886024e-12,9.495314318680863e-12,1.6407450030576447e-11,2.548530522861771e-11,3.687506021487049e-11,5.055318013435702e-11,8.41353877446317e-11,1.26539179212015e-10,2.3644121095602824e-10,7.500033645219287e-10,2.94580809661532e-09,6.453556840988235e-09,1.1260478710060406e-08,2.4792244314359258e-08,4.385939710635914e-08,6.858782357489459e-08,9.897522505552302e-08,1.3547978048128297e-07,1.7733134900969062e-07,2.8213103678627284e-07,4.10951021038756e-07,5.680079687836807e-07,7.534497764461612e-07,9.658185497239283e-07,1.2106782312487029e-06,1.4845823674399367e-06,1.7829025225854261e-06,2.1325768869138337e-06,2.5385572792126348e-06,2.9859116162019338e-06,3.481112091254251e-06,3.98527889100448e-06,4.548809000766727e-06,5.135978086045478e-06,5.772179344796378e-06,6.4553044917114985e-06,7.166249755459663e-06,7.912138042683036e-06,9.495504940269411e-06,1.1247996419774726e-05,1.3133101591214156e-05,1.5221232489975397e-05,1.742897502673429e-05,1.9698034372076833e-05,2.2088005937376336e-05,2.4670199507862453e-05,2.74208901652772e-05,3.04126467683297e-05,3.335021394095687e-05,3.6461835690412354e-05,4.305082924245944e-05,5.003605247097874e-05,5.7458499693249585e-05,6.536749923264668e-05,7.36429627500155e-05,8.202764323248978e-05,9.111857192928838e-05,0.00010087951282611674,0.0001104707061163035,0.00012066646837262413,0.00013085543738514737,0.00014168339598785105,0.0001528458967346718,0.000164150290199824,0.00017574289091246807,0.00018801807232960238,0.00020049282591663608,0.00021277219578710304,0.00022608483553448796,0.00023781143404665175,0.00024335567345465942,0.000298084945426446,0.00040777721304333835,0.0007050764498273776,0.001299213013426764,0.0016488879470304614,0.002326499503507787,0.0012123029986926995,0.0005247568359899758,0.00021477938942309721,8.539250508389555e-05,7.777848923504415e-05,5.343809979731829e-05,4.22078059081809e-05,3.330638022506596e-05,4.873503785569403e-06,6.897010430286695e-07,1.5705647306724038e-07,4.8593590150237284e-09,3.310251074798602e-11,1.6506988700864704e-12,2.2340787032067665e-13,1.5019397437955569e-15,1.007112700571446e-17,6.737932366064852e-20,4.498312381340837e-22,2.9968752389539657e-24,1.3220205453098747e-28,5.7851002606830036e-33,2.5118353009221142e-37,1.0825220295248889e-41,4.6329249301802134e-46,5.405037417107621e-57,6.1155748646663525e-68,6.767803642630151e-79,7.373417225522279e-90,7.945214045899275e-101,8.493990397447987e-112,9.552744974259673e-134,1.0590616564912903e-155,1.162865071584313e-177,1.267906648001741e-199,1.3750286066805493e-221,1.594793851998536e-265,1.828259133315288e-309,,,,,,,,,,,,,,,,,,,,,,,
Ag111,2.6293895194281115e-10,2.300572367614412e-06,4.422839223235034e-06,6.176290719993827e-06,7.698552194446967e-06,9.514472694903255e-06,1.1197685133490519e-05,1.2772929371301904e-05,1.4932677620473952e-05,1.6969339752329897e-05,1.8900763601722952e-05,2.0719930278256717e-05,2.401672411664055e-05,2.695986554958885e-05,3.2189158836429835e-05,4.368278618995378e-05,5.858590982373211e-05,6.526222731508331e-05,6.827649598504947e-05,7.024427256352734e-05,7.094648483725163e-05,7.181985764581412e-05,7.279545995148476e-05,7.388492457950641e-05,7.475679792189882e-05,7.756361346263936e-05,8.010434849320949e-05,8.30943969187303e-05,8.596894655083629e-05,8.873843544829806e-05,9.183239939459301e-05,9.485291426954265e-05,9.771640537793849e-05,0.00010081948519943449,0.00010388669238997394,0.00010712513103525523,0.00011047583721343287,0.0001134901939432918,0.0001165504229958556,0.0001193900369936693,0.0001224424194647991,0.00012549446697364975,0.00012857466716543084,0.0001313448360400916,0.0001372395283497544,0.0001424656645530097,0.00014827437253535987,0.00015370896509349388,0.00015927492984405776,0.000163881161969784,0.0001689942817605489,0.00017357894191836337,0.0001785855429403999,0.0001838300285607522,0.00018853239325565055,0.0001938262852122265,0.0002026506285234713,0.00021190073245133065,0.00022044160531105254,0.00022894261225912168,0.00023754439911470433,0.0002453918756527905,0.0002530208410411773,0.00026160569530809575,0.0002687708189700309,0.00027637245927072875,0.00028335949093438837,0.00029074179804754527,0.0002976015558162136,0.0003048110348315094,0.0003106317787916422,0.00031780784152854425,0.0003242980136114699,0.0003296029362795459,0.0003365449739260978,0.0003410546777444747,0.00034491766766775743,0.00042176002534473675,0.0005274082737878039,0.00048478720612880535,5.955967183612984e-05,5.0398785494883245e-06,1.2345305033185347e-17,3.1614534581754956e-32,6.725281547523311e-47,1.3527630158830164e-61,2.6431732133570452e-76,8.927154448562871e-78,1.1595654131373733e-83,2.424969111966706e-87,5.066523461682292e-91,1.7905128196031498e-120,6.119987208459127e-150,4.8013194324747194e-172,5.254936248191116e-219,1.3774570968761128e-266,8.1296449335135e-311,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Am240,2.6879387341614084e-09,1.6278971716847574e-15,1.3461050279807346e-15,1.167011429416986e-15,1.0349025028218831e-15,9.03429239404383e-16,8.053151454946311e-16,7.266080452709406e-16,6.300372504327395e-16,5.540701694264362e-16,4.916819897444783e-16,4.386121320311637e-16,3.5210151810117947e-16,2.8531172646006723e-16,1.9185111807614123e-16,6.328059089825151e-17,1.4531463029219785e-17,5.066657680553411e-17,1.7483126647463578e-16,9.502966252436043e-16,3.161286888206247e-15,7.86450349688191e-15,1.5957655658856156e-14,3.0123617823196525e-14,5.1290997122826443e-14,1.2248347252520762e-13,2.579931616317851e-13,4.657296415084798e-13,7.975887479042952e-13,1.2603393693183124e-12,1.866871713598925e-12,2.857325775513032e-12,3.8262250448434166e-12,5.299077236295551e-12,7.28401940108219e-12,9.788427699860906e-12,1.2494199316728066e-11,1.551779291646165e-11,2.018954192879724e-11,2.4732480071769998e-11,3.044832344318836e-11,3.721754476101342e-11,4.408392359798701e-11,5.3111472725078454e-11,6.945233076443873e-11,9.644855868996614e-11,1.250069295558563e-10,1.6478550414671015e-10,2.0557039950999609e-10,2.469813088630203e-10,2.944439046657439e-10,3.598536395257084e-10,4.452173818033962e-10,5.108094082964007e-10,5.931993014237704e-10,6.786758942996892e-10,9.283584110892611e-10,1.1824074015493451e-09,1.4518960181217214e-09,1.8661780827048926e-09,2.0714460765816404e-09,2.506143415238382e-09,2.986584900026232e-09,3.5393820814439587e-09,4.145688390734069e-09,4.62087837426966e-09,5.331174321723197e-09,5.882197179660433e-09,6.687315160168066e-09,7.630035825053874e-09,8.274832284602305e-09,9.182643197781176e-09,9.875557813636959e-09,1.0847314514737115e-08,1.1471615574502268e-08,1.2245038729135532e-08,1.2946806985242424e-08,1.5653832987915843e-08,1.5477114238147697e-08,2.7568168571505577e-09,2.9884332635532934e-13,2.234492809160503e-17,4.617509451681969e-21,1.0188849685725578e-20,8.944049168054528e-22,1.0194080585500717e-20,1.7410338090891362e-20,,,1.1176149834362645e-20,4.739029227360776e-20,,,2.639879964721024e-20,5.558096086355625e-22,1.339196939269573e-20,1.3863784936452414e-21,,1.0724168369317491e-20,4.190976575459159e-21,4.5894031684455296e-21,5.18003592591696e-21,4.8527483793102836e-21,,,4.630209898390756e-24,,,1.2754654608607068e-23,2.8381818682134747e-23,2.6102171686001974e-25,,5.839301631618058e-25,2.7624900004555573e-25,,,,,,7.503614851437038e-31,2.3312052250691355e-32,4.167858146978659e-34,8.282096647239499e-36,9.042206677918055e-38,1.031117217180851e-41,2.0796243687171364e-45,1.5274214528573905e-49,8.121245951751321e-54,7.81276808321447e-58,2.7585357856067355e-62,,,,,1.9949452104472896e-20,,,,4.067536743351418e-23,,7.089000726758515e-24,4.357856134066298e-28,1.7494543338508042e-29,6.729395856566953e-30
