,#packages per GWe.y,Area per package (m2),Total area (m2),Required st (y)
3.0,24.044795783926222,0.0,0.0,16.0
5.0,24.044795783926222,0.0,0.0,16.0
10.0,24.044795783926222,0.0,0.0,16.0
20.0,24.044795783926222,139.05891668405633,3343.6432536021453,16.0
50.0,24.044795783926222,51.2689860332223,1232.7522992177958,16.0
100.0,24.044795783926222,32.607215805754734,784.0338451317839,16.0
