,#packages per GWe.y,Area per package (m2),Total area (m2),Required st (y)
3.0,48.089591567852445,0.0,0.0,6.0
5.0,48.089591567852445,0.0,0.0,6.0
10.0,48.089591567852445,54.610780272623934,2626.2101185122187,6.0
20.0,48.089591567852445,37.316326559049045,1794.5269030372733,6.0
50.0,48.089591567852445,23.714545454545455,1140.4228051263626,6.0
100.0,48.089591567852445,23.912307692307692,1149.933110367893,6.0
