,Area per package (m2),Total area (km2),Required st (y),#packages per GWe.y
3.0,22.967606590909096,0.001692340198175432,1.0,73.68378552971576
5.0,22.967606590909096,0.001692340198175432,1.0,73.68378552971576
10.0,22.967606590909096,0.001692340198175432,1.0,73.68378552971576
20.0,22.967606590909096,0.001692340198175432,1.0,73.68378552971576
50.0,22.967606590909096,0.001692340198175432,1.0,73.68378552971576
100.0,22.967606590909096,0.001692340198175432,1.0,73.68378552971576
