,0
name,uox
id,snf
pkg_diameter,1.0548
pkg_length,4.8875
n_wf,18
-0.1813145111610351,44153.57039931862
0.0,44767.73179316837
0.00010958904109579074,37007.65868723295
0.002849315068493051,26882.56512177266
0.022027397260273873,15231.739443720431
0.10421917808219168,6963.065998656025
0.1864109589041095,4682.313481203463
1.008328767123287,891.1423595655126
2.0083287671232877,557.5405653278806
3.0083287671232877,453.5124250982865
4.008328767123287,393.73747675543547
5.008328767123287,353.9301327114134
5.108328767123288,350.66617398976683
5.508328767123287,338.6238728611068
5.758328767123287,331.8343127967017
6.008328767123287,325.5428656519823
8.008328767123288,288.36605091292415
10.008328767123288,265.5959513163555
11.508328767123288,253.58037387821713
15.008328767123288,233.8934005788919
20.008328767123288,214.26777390008806
23.00832876712329,204.44490705984086
25.00832876712329,198.36392827987655
30.00832876712329,184.3866404667875
35.00832876712329,171.84575503417537
40.00832876712329,160.53160223994334
45.00832876712329,150.30683897335848
50.00832876712329,141.0606512047422
60.00832876712329,125.12945014567345
70.00832876712329,112.08211773596065
80.00832876712329,101.38236323950727
90.00832876712329,92.58827269144788
100.00832876712329,85.3365387729942
125.00832876712329,72.13971839766589
150.00832876712332,63.57089090479248
175.00832876712332,57.70521818987904
200.00832876712332,53.440011462553926
225.00832876712332,50.1463905043698
250.00832876712334,47.464169139804596
300.0083287671234,43.184203755742445
350.0083287671234,39.749456241170996
400.0083287671233,36.83019084254424
450.0083287671233,34.2753040318176
500.0083287671233,32.00194463600124
600.0083287671233,28.1057813253342
700.0083287671233,24.87777566669676
800.0083287671232,22.16544230790936
900.0083287671232,19.86837175895328
1000.0083287671232,17.91415519882884
1250.0083287671232,14.189080182119618
1500.008328767123,11.662477555090216
1750.008328767123,9.936019013225351
2000.008328767123,8.745905706277416
2250.008328767123,7.915821872415866
2500.0083287671237,7.32767861864849
3000.0083287671227,6.586762226489105
4000.0083287671227,5.864637748824695
5000.008328767123,5.4555600317658115
6000.008328767123,5.130698870016999
7000.008328767123,4.841947776905253
8000.008328767123,4.577836796792489
9000.008328767122,4.334457582881796
10000.00832876712,4.109581664761375
20000.008328767122,2.5744811037839908
50000.00832876711,0.9478322687983929
100000.00832876712,0.26778894620538485
200000.0083287671,0.07821938930916972
500000.0083287671,0.06653280295445287
1000000.0083287669,0.05644257123382256
