,0.0,0.125,0.25,0.375,0.5,0.6666666666666666,0.8333333333333334,1.0,1.25,1.5,1.75,2.0,2.5,3.0,4.0,7.0,14.0,21.0,28.0,42.0,56.0,70.0,84.0,98.0,112.0,140.0,168.0,196.0,224.0,252.0,280.0,308.0,336.0,365.0,396.0,427.0,458.0,488.0,519.0,549.0,580.0,611.0,641.0,672.0,731.0,792.0,853.0,915.0,976.0,1037.0,1097.0,1158.0,1219.0,1281.0,1342.0,1403.0,1523.0,1589.1797965737778,1589.2197965737778,1590.2197965737778,1597.2197965737778,1627.2197965737778,1657.2197965737778,1957.2197965737778,2322.219796573778,2687.219796573778,3052.219796573778,3417.219796573778,3453.719796573778,3599.719796573778,3690.969796573778,3782.219796573778,4512.219796573778,5242.219796573778,5789.719796573778,7067.219796573778,8892.219796573778,9987.219796573778,10717.219796573778,12542.21979657378,14367.21979657378,16192.21979657378,18017.21979657378,19842.21979657378,23492.21979657378,27142.21979657378,30792.21979657378,34442.21979657378,38092.21979657378,47217.21979657378,56342.21979657379,65467.21979657379,74592.21979657379,83717.21979657379,92842.21979657379,111092.21979657379,129342.21979657379,147592.21979657377,165842.21979657377,184092.21979657377,220592.21979657377,257092.21979657377,293592.21979657374,330092.21979657374,366592.21979657374,457842.21979657374,549092.2197965737,640342.2197965737,731592.2197965737,822842.2197965739,914092.2197965739,1096592.2197965737,1461592.2197965737,1826592.2197965737,2191592.2197965737,2556592.2197965737,2921592.2197965737,3286592.2197965733,3651592.2197965733,7301592.219796574,18251592.219796572,36501592.219796576,73001592.21979657,182501592.21979657,365001592.21979654
C0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ac225,871.4958146019036,869.2068557118528,866.8942880352804,864.5600448625388,862.2051730698403,859.0349773172074,855.8322460487207,852.5992280415844,847.6973263595543,842.7379969347244,837.7271681385611,832.6698469452165,822.434628397941,812.0667322068485,791.041378325022,727.0363697092944,582.8825653403939,456.24464290739405,351.0861537773764,200.88215716150427,111.96349047709269,62.37771417269049,36.557916612129354,24.955536174952083,22.13380384226518,32.87966931219935,60.33654105623799,103.62770729266701,165.25843624655582,248.42027945469482,354.87359206184107,487.8523301817056,651.02514274292,853.3448320348732,1111.3558081408803,1416.11137283196,1769.775896260993,2161.746727454177,2625.451703274443,3130.6615197285732,3712.6743576136123,4360.545520901838,5048.959310885956,5834.044915156605,7534.542312161499,9583.534280514441,11960.11271695597,14720.5915322666,17797.494031384744,21199.7997301432,24949.871918697,29129.44646785577,33711.74430456002,38745.53454112179,44070.88644689486,49968.04154028931,62247.88163182803,70093.51629058892,70099.12737513414,70155.16641645356,67147.15340676982,40697.60962679751,27773.263748236826,22616.30144436986,23115.139979579173,23732.31089051258,24467.880462540492,25321.94271374496,25413.870304697073,25793.443899875736,26040.31897511697,26294.61323736456,28596.34352763755,31374.390495855056,33771.462902888605,40414.53629134592,52473.92899971224,61174.90158075416,67591.90903010695,85813.80500356312,107189.51970070195,131772.42139278853,159618.47480257705,190785.56010391813,263320.8394620966,349862.0395530835,450899.50393788185,566924.2826016509,698424.5780411143,1098036.262261929,1604739.6751107012,2225614.586604014,2967444.0221711574,3836719.6529652462,4839651.412283737,7269977.689460655,10302866.273916367,13978909.176250536,18335145.13849284,23405334.987130266,35807735.61608236,51399821.25309877,70357216.71157497,92823156.99028555,118913339.69138385,200552359.58555079,306322302.4594151,436652812.6444327,591625070.0581237,771091577.3535055,974756315.478798,1453057628.535376,2680012308.1195436,4240302731.685695,6102413106.797951,8237222440.516591,10618148943.129322,13220994101.217815,16023742808.158024,51420430106.24301,177927255987.37848,363625026374.1004,624086533417.5515,915582811117.372,888707393788.6584
Ac226,7121.518403284195,6634.3051900154,6180.438318483489,5757.639073834481,5363.782164049324,4880.257169253359,4440.353956632949,4040.1370292580764,3506.480333702509,3043.386011089667,2641.523051549293,2292.7958151322605,1727.5721142421655,1301.9297376186923,740.016026159696,138.05630353547653,5.706754372268361,2.5989455104554575,2.036934162891971,1.350446997662951,1.0214053697002374,0.9226969221102307,0.966820804968195,1.0872842863918504,1.287951612748143,1.8390664340589133,2.4390301564442476,3.2180471830168798,4.232969618149475,5.33012487168896,6.684300944293726,7.943319132158702,9.358789913254931,11.576725704759031,13.796396545586452,16.396223823081275,19.188552556542106,22.256606741553554,26.03170823146762,30.19939592612517,34.24241026612003,39.20093499045603,44.027537959010374,50.22375185957535,62.232272479685626,77.00848628993809,93.46284923898557,112.51448398767448,134.96809051977297,158.80931955721272,185.17740432166553,215.7711573904891,248.45172856214293,283.14308455583983,320.55887524345985,365.0063109014347,450.1921938590366,510.54974318763516,499.3296856752706,287.50408544188105,12.854499593889807,2.2975839774305995,0.6954311062099318,4.48829964970111e-06,2.1745640144182644e-12,1.0535679116652555e-18,5.104496062367682e-25,2.4731087494319027e-31,5.777929628808094e-32,1.7214261074814157e-34,4.541621855681663e-36,1.1982117034887367e-37,2.8126406561475514e-50,6.60229536709324e-63,2.2265398751832298e-72,1.7625713949688107e-94,4.7054211998126335e-126,5.3514267309474385e-145,1.2561754597534771e-157,3.3535293610811743e-189,8.952697880944494e-221,2.390043185524593e-252,6.380541975588205e-284,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ac227,1.0959146555595034,1.0960731505673627,1.096996577213124,1.099396530999944,1.1039315148964015,1.1143413524748769,1.1309283640861834,1.1548653192494043,1.2068217163680406,1.280755699441471,1.379298245337687,1.5046812030344943,1.8432534043305906,2.308419301570934,3.650422959435578,11.243303592483315,50.635357251299695,120.33694838478178,219.98734365049071,507.6423200116488,910.6445486550499,1426.0931249900514,2051.1327848739684,2782.917393490247,3618.6953497987893,5591.325333610709,7947.6390444444805,10666.789812454877,13728.546530059222,17113.11570890998,20801.505565226536,24775.32626022212,29016.42730771714,33672.047812592944,38924.11270554201,44438.35631846488,50192.96761778964,55971.418447942444,62137.87795727374,68278.04328784115,74781.19397142042,81427.23261412099,87977.97385868267,94853.11375430405,108178.6430975552,122190.91322123645,136325.94861332598,150715.91438433924,164795.32432811375,178717.8174698164,192164.58034713878,205521.57547951184,218487.1284434795,231206.26188059835,243218.1738267656,254644.98997350715,275372.4432389172,285683.72742009617,285699.3522740645,286094.71178323834,288878.3112970737,300953.3141997478,313258.2186321955,448815.8990242452,643800.4512368693,870806.00533823,1128829.2747726846,1416898.3831466476,1447321.3110351318,1571904.7628254646,1652100.341014005,1734071.8853727677,2452112.768852988,3275993.5573761314,3959418.3720325488,5756880.376734385,8768044.910046546,10796307.499290343,12231431.912955407,16080465.47480866,20258360.772429712,24716684.116748083,29414124.774559412,34315447.417922504,44613944.849213935,55420982.636952884,66597467.920751445,78042211.0712369,89681596.92518644,119315081.85865709,149358307.27075994,179580025.30468455,209875845.1125321,240198641.44735384,270527140.0053835,331168093.7577537,391769334.6396386,452324873.88666815,512833491.2404203,573294940.8633491,694076199.6920437,814668634.3773412,935072343.6414083,1055287453.483957,1175314108.5693965,1474557339.84221,1772626558.9720745,2069524847.0524662,2365255442.8453827,2659821668.671006,2953226883.4860363,3536567783.964791,4689465970.961776,5824165444.440132,6940880960.289341,8039827037.338754,9121218105.204012,10185268464.621159,11232192185.7872,20806193926.113136,41405883387.87797,58385796055.238,67304875730.76897,68638657075.59789,68613228277.65011
Ag107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag110_m1,34.89333664898818,89558.85941809358,713958.0018975028,2342227.2229802855,5394643.546443882,12316120.95032652,23103121.256122317,38330144.05052696,70675484.37184769,115337169.45102678,173380381.30068058,245215686.16468742,433967574.04481643,681472238.6985953,1365095040.039531,4961563815.901827,22799867806.003246,55142674227.28318,103056973157.79924,251582804245.09366,479544949362.763,795122188762.5386,1205976157694.8948,1720179127661.9277,2347578022207.435,3980500404307.387,6135968092836.281,8873050023615.482,12238565754582.58,16270437857766.572,20984079341809.72,26491774503123.074,32674283630002.883,39938547230211.56,48586409651950.16,58214663347085.914,68904424813064.516,80266111332779.48,93095484975732.11,106347143498308.56,121289428171223.8,137321857169994.33,153755533329339.38,171995689518117.9,210014094023954.94,253530526260229.16,301479085059241.44,354945686490095.75,411928028146739.8,473326513234000.0,538045881946651.75,608198815470258.0,684406879898452.4,764601533900942.5,849009503245566.4,938608617361630.9,1128478639529827.8,1241816324757059.8,1241677386814168.5,1238230180868005.2,1214404186035859.2,1117390055262440.5,1028126321004138.9,447160431243550.0,162381741315192.78,58967268022987.24,21413360093340.434,7776042685514.595,7026936316326.336,4685927281497.641,3637592111152.3306,2823790378415.196,372374640306.34906,49105229578.557526,10745793386.54694,310096517.00124985,1958240.597188888,93775.10373463364,12366.170332947573,78.09161552508108,0.4931438220237857,0.003114173396106105,1.966581667794206e-05,1.2418844351958355e-07,4.952444077663412e-12,1.974958499127407e-16,7.875830527371658e-21,3.1407599468414212e-25,1.2524866849320293e-29,1.2578215072212275e-40,1.2631789065581384e-51,1.2685589873149994e-62,1.2739618557021002e-73,1.2793876181087104e-84,1.284836380725037e-95,1.2958033282163778e-117,1.3068635387253478e-139,1.3180178482843379e-161,1.3292670919575701e-183,1.3406121055637894e-205,1.3608548375144626e-249,1.3814024828878067e-293,,,,,,,,,,,,,,,,,,,,,,,
Ag111,1169.7930397340988,26762373130493.027,59720151932465.77,92331151505512.19,124570325686585.8,166986005935058.06,208759180527778.75,249900184844392.88,310453613496462.06,369648183452876.9,427522292507718.06,484107510495526.2,593561933663696.6,698259260353464.2,894379322691217.1,1391393527246695.5,2174356520239391.5,2645511206762801.0,2954571286994748.0,3357359565766523.0,3653826526521548.5,3918025572528428.5,4168232894315233.0,4413129769701797.5,4652825380857212.0,5116585061772363.0,5568325671219648.0,6006676839013039.0,6432688436714554.0,6845801203634968.0,7257324047845161.0,7658954941043892.0,8050228251888483.0,8448196086836480.0,8875315860893826.0,9293032708912908.0,9714656992128588.0,1.0111182679738256e+16,1.0507458085348474e+16,1.0904469138166684e+16,1.1304293941850624e+16,1.170828478975921e+16,1.20908659145252e+16,1.2495205902703168e+16,1.3215983299440376e+16,1.3991873554667194e+16,1.4752412189247022e+16,1.5518005420442214e+16,1.629388877814905e+16,1.7057154754056748e+16,1.7802868793307354e+16,1.854820817709082e+16,1.9314036913823196e+16,2.0074322372828984e+16,2.0828542999026344e+16,2.1554801221923524e+16,2.289888329875163e+16,2.3820836400015136e+16,2.3777175170718508e+16,2.167414509758785e+16,1.1300411149829452e+16,693254639305358.1,42529615240797.47,32.11280749064615,5.730979514675858e-14,1.0227733924707285e-28,1.825282065744109e-43,3.257470974243734e-58,1.091529836729187e-59,1.3761185195871594e-65,2.828417282522407e-69,5.813412299028206e-73,1.8515364762695883e-102,5.89703120612757e-132,4.44589595183406e-154,4.538351839127069e-201,1.102881851666434e-248,6.253108990122683e-293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
