,0
name,uox
id,snf
pkg_diameter,2.1068
pkg_length,4.8875
n_wf,78
-0.1813145111610351,191332.13839704733
0.0,193993.50443706292
0.00010958904109579074,160366.52097800944
0.002849315068493051,116491.11552768151
0.022027397260273873,66004.20425612187
0.10421917808219168,30173.28599417611
0.1864109589041095,20290.025085215006
1.008328767123287,3861.6168914505547
2.0083287671232877,2416.009116420816
3.0083287671232877,1965.2205087592413
4.008328767123287,1706.195732606887
5.008328767123287,1533.6972417494583
5.108328767123288,1519.5534206223228
5.508328767123287,1467.3701157314629
5.758328767123287,1437.9486887857072
6.008328767123287,1410.68575115859
8.008328767123288,1249.5862206226714
10.008328767123288,1150.9157890375407
11.508328767123288,1098.8482868056076
15.008328767123288,1013.5380691751983
20.008328767123288,928.4936869003817
23.00832876712329,885.9279305926436
25.00832876712329,859.5770225461317
30.00832876712329,799.0087753560791
35.00832876712329,744.6649384814266
40.00832876712329,695.6369430397544
45.00832876712329,651.3296355512201
50.00832876712329,611.2628218872162
60.00832876712329,542.2276172979183
70.00832876712329,485.6891768558295
80.00832876712329,439.32357403786483
90.00832876712329,401.21584832960747
100.00832876712329,369.7916680163082
125.00832876712329,312.6054463898855
150.00832876712332,275.47386058743405
175.00832876712332,250.05594548947585
200.00832876712332,231.57338300440034
225.00832876712332,217.30102551893577
250.00832876712334,205.67806627248657
300.0083287671234,187.13154960821726
350.0083287671234,172.24764371174098
400.0083287671233,159.59749365102505
450.0083287671233,148.5263174712096
500.0083287671233,138.67509342267203
600.0083287671233,121.7917190764482
700.0083287671233,107.80369455568595
800.0083287671232,96.05025000094055
900.0083287671232,86.09627762213088
1000.0083287671232,77.62800586159163
1250.0083287671232,61.48601412251834
1500.008328767123,50.53740273872427
1750.008328767123,43.05608239064319
2000.008328767123,37.898924727202136
2250.008328767123,34.30189478046875
2500.0083287671237,31.753274014143457
3000.0083287671227,28.542636314786122
4000.0083287671227,25.413430244907012
5000.008328767123,23.64076013765185
6000.008328767123,22.233028436740327
7000.008328767123,20.981773699922762
8000.008328767123,19.837292786100786
9000.008328767122,18.782649525821117
10000.00832876712,17.808187213965958
20000.008328767122,11.15608478306396
50000.00832876711,4.107273164793035
100000.00832876712,1.160418766890001
200000.0083287671,0.3389506870064021
500000.0083287671,0.2883088128026291
1000000.0083287669,0.24458447534656444
