,Area per package (m2),Total area (km2),Required st (y),#packages per GWe.y
3.0,0.0,0.0,4.0,17.003950506857485
5.0,125.99451798312445,0.0021424045479204136,4.0,17.003950506857485
10.0,106.24711680738999,0.0018066207156891654,4.0,17.003950506857485
20.0,81.72745410042846,0.0013896895845751523,4.0,17.003950506857485
50.0,48.63876078702267,0.0008270510811374141,4.0,17.003950506857485
100.0,36.38954192341479,0.0006187659698329606,4.0,17.003950506857485
