,#packages per GWe.y,Area per package (m2),Total area (m2),Required st (y)
3.0,11.034124162615786,0.0,0.0,17.0
5.0,11.034124162615786,0.0,0.0,17.0
10.0,11.034124162615786,0.0,0.0,17.0
20.0,11.034124162615786,240.53108481599034,2654.049854828306,17.0
50.0,11.034124162615786,114.53926283840698,1263.840447653467,17.0
100.0,11.034124162615786,94.63368191085733,1044.1997961698873,17.0
