,Area per package (m2),Total area (km2),Required st (y),#packages per GWe.y
3.0,23.451111111111114,0.0018113373022590905,1.0,77.23886913831049
5.0,23.451111111111114,0.0018113373022590905,1.0,77.23886913831049
10.0,23.451111111111114,0.0018113373022590905,1.0,77.23886913831049
20.0,23.451111111111114,0.0018113373022590905,1.0,77.23886913831049
50.0,23.451111111111114,0.0018113373022590905,1.0,77.23886913831049
100.0,23.732727272727274,0.0018330890161133942,1.0,77.23886913831049
