,Area per package (m2),Total area (km2),Required st (y),#packages per GWe.y
3.0,0.0,0.0,17.0,11.034124162615784
5.0,0.0,0.0,17.0,11.034124162615784
10.0,0.0,0.0,17.0,11.034124162615784
20.0,240.53313128786073,0.0026540724358530185,17.0,11.034124162615784
50.0,114.53944226268663,0.0012638424274432462,17.0,11.034124162615784
100.0,94.63143451595211,0.0010441749981354605,17.0,11.034124162615784
