Isotope,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
C0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ac225,7.319832859384999e-05,7.300611691675381e-05,7.281195162984238e-05,7.261594622387789e-05,7.241820756055598e-05,7.215201237104199e-05,7.188310236890604e-05,7.161164974929159e-05,7.120004486822191e-05,7.078362812877316e-05,7.036289380138292e-05,6.99382640793793e-05,6.907886544731626e-05,6.820831475439256e-05,6.644283770226208e-05,6.106841530879207e-05,4.896339543128785e-05,3.832882256807035e-05,2.9497838117528493e-05,1.6882504949270892e-05,9.419475355017771e-06,5.269690414908387e-06,3.114768369284977e-06,2.1629027612059296e-06,1.9592630014517015e-06,2.9767464181776138e-06,5.432117973738096e-06,9.358850302229205e-06,1.4901243507147453e-05,2.2339886241969708e-05,3.191373452607469e-05,4.38494024909231e-05,5.8409559601801586e-05,7.656118270785145e-05,9.977497430328261e-05,0.00012697350356798506,0.00015863641829813404,0.00019403910951018262,0.000235618456637301,0.00028084544130859817,0.00033278689142983946,0.0003908473808779375,0.00045284961117421314,0.0005232862328848969,0.0006758981758788354,0.0008596405796539694,0.0010740681794848557,0.0013219904421529368,0.001597836240345459,0.0019080648514871728,0.0022439221699200704,0.00262731042874297,0.003039244174145814,0.0034986332303988464,0.003987994915588942,0.00452071622965317,0.005648735341358761,0.007129904714004254,0.0071304414131072285,0.007135579326393547,0.006837497604982648,0.004231887953781089,0.0029601748542654434,0.002459961790814746,0.0025185708407042674,0.002589380476136245,0.0026723965750039395,0.0027676275332886536,0.0027778228273230205,0.002819826735355318,0.0028470728886052354,0.002875083665569527,0.0031267217865760767,0.0034274285318426257,0.0036852449158266028,0.004394863407452326,0.0056727421685883826,0.006589915916759597,0.007264567657394521,0.009174375150355065,0.011406606583152942,0.01396601193950614,0.016857571954287748,0.020086437542662806,0.02757726562321577,0.036481544353408515,0.04684290273570296,0.058705029690139056,0.07211135800057715,0.1126637687699527,0.16378984173116767,0.22611921480648817,0.30025503266680725,0.38677443043177245,0.4862293928265849,0.7260338547628872,1.023616896267392,1.382583203710137,1.8062202913965673,2.29752308910677,3.493777025335737,4.990272548313392,6.802538085100628,8.94321148801779,11.422473286004724,19.15075947080988,29.12411099248204,41.37866216299757,55.91948601836916,72.7312885201144,91.78556429336494,136.46857823241984,250.87012100153638,396.1335902933503,569.338876989204,767.7892874786997,989.023572621703,1230.801220407963,1491.08389394072,4776.01190604266,16509.852505743183,33731.9958609225,57887.70797838916,84921.31750144226,82428.12913183747
Ac226,0.0005981477311039836,0.0005572374403073846,0.0005191263124194822,0.0004836232570555047,0.00045054982717831305,0.00040994562422913577,0.0003730034616595705,0.0003393930921137409,0.00029457492703840126,0.00025568111257031695,0.00022192841779359302,0.00019263729642359862,0.00014515872126915516,0.00010940185898372588,6.219172147836158e-05,1.1602569861874377e-05,4.7509079158982293e-07,2.163013435379865e-07,1.712150071071579e-07,1.2061078544079365e-07,9.84853596648157e-08,9.759627582124118e-08,1.0936450812227208e-07,1.262166664176295e-07,1.5404421552298155e-07,2.1213880335991586e-07,2.9010338495015236e-07,3.767770120793844e-07,4.757799728871497e-07,5.983414917702764e-07,7.21834965391358e-07,8.549155118065874e-07,1.0309835685872662e-06,1.2301624088456244e-06,1.453659423168307e-06,1.7171032628739102e-06,1.9917931661547878e-06,2.342344828981818e-06,2.697458224520204e-06,3.0459930341219533e-06,3.469018432924777e-06,3.9113033111082305e-06,4.451781446216948e-06,5.003344219550121e-06,6.109644982443174e-06,7.468887604278517e-06,9.009590031688106e-06,1.0746323347043707e-05,1.2601176320824683e-05,1.4793904392077054e-05,1.7114225638128583e-05,1.9842257369682912e-05,2.286796057923657e-05,2.6074302047799232e-05,2.9447641246224385e-05,3.315212496165583e-05,4.096266094903932e-05,5.134439891444988e-05,5.022487350431528e-05,2.9085244789009646e-05,1.5966197019039003e-06,3.2439302198899176e-07,9.818705473012536e-08,6.336974387395304e-13,3.0702398331204484e-19,1.4875194059004106e-25,7.20697439594556e-32,3.491751438801245e-38,8.157786875808473e-39,2.430460081754338e-41,6.412259337702895e-43,1.6917401826891141e-44,3.971132330833492e-57,9.321698677771542e-70,3.143623954145813e-79,2.4885526451502275e-101,6.64352577316044e-133,7.555613020278893e-152,1.77357855806402e-164,4.734806595644079e-196,1.2640203455808524e-227,3.374472472443755e-259,9.008608583652086e-291,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ac227,9.204762630455582e-08,9.206395030740779e-08,9.216508205516609e-08,9.242980350475143e-08,9.29309174005086e-08,9.408200106663731e-08,9.59166661818373e-08,9.856460812393583e-08,1.0431246687810619e-07,1.1249197944800683e-07,1.233942324248831e-07,1.3726626650609246e-07,1.74726247871256e-07,2.2619516438929442e-07,3.7469630270093355e-07,1.2151405735243284e-06,5.578766146402187e-06,1.3307782328649533e-05,2.436940981453086e-05,5.635311494518624e-05,0.0001012568078699971,0.00015881277006175585,0.00022875493934618012,0.00031082293141704455,0.0004047573265814492,0.0006272090621400088,0.000894101425084716,0.0012034787895130173,0.0015533906560637426,0.0019420167136647679,0.002367522064151853,0.0028281849685910083,0.0033222680159273894,0.003867420009076402,0.004485764989224921,0.0051387620084167255,0.0058242120582952675,0.0065165130274753074,0.007259820760148864,0.008004531265903874,0.008798460949566421,0.00961527321905611,0.010425839341307645,0.011282311133722986,0.012960258995767155,0.014750318204836245,0.016584797706634628,0.0184838469063984,0.020376217909284317,0.022281596106813153,0.024161228315478026,0.02606655298483617,0.027960162552454253,0.029865507817426522,0.03171363283290214,0.033526332070732516,0.0369770951961252,0.0406472333863122,0.040649295573831457,0.04070150325037222,0.04106911862401725,0.04266363242502743,0.044288218966652616,0.062170291115069096,0.08785832387405655,0.11773489221668422,0.151668755356708,0.18953278137511723,0.1935305678076491,0.20989996866219757,0.22043574103446584,0.23120381913341068,0.3254934862486103,0.4336275275379705,0.5232976143275647,0.7590554113854995,1.1538454299549314,1.4197005107121392,1.6077871212126897,2.112171643138327,2.659570932856588,3.2436493452866206,3.859002994190539,4.501022721379375,5.849913339775795,7.265311007383312,8.72902088867762,10.227806296436837,11.752037579284307,15.632534478950683,19.56653316065465,23.523783985534937,27.490631586824396,31.460911568699583,35.4318411117836,43.37131288934599,51.305205588651525,59.23273665059932,67.15374726783035,75.06820616206305,90.87745422178097,106.66048570232279,122.41732050393358,138.14798213264973,153.85249658789996,192.999576583177,231.9838920327338,270.80595604579725,309.4663019775404,347.96547309400194,386.3040167777596,462.50141512073907,612.9927574234435,760.975094149077,906.4828694315327,1049.5502731139868,1190.2112656632248,1328.4995805009135,1464.4487154047636,2702.4717570530684,5333.84307911379,7466.562295825146,8569.269308003497,8732.096191702327,8728.892479866243
Ag107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag110_m1,2.930747203800612e-06,0.007371269408770586,0.05837866239057258,0.1919562940002363,0.44453680821596586,1.012419026028706,1.894063518096879,3.1541441562637473,5.796543346381847,9.467562335232756,14.208345229009398,20.083606655832103,35.447259628180504,55.79068060965695,112.019580519603,405.7198020752095,1858.972221422972,4451.130573410493,8250.449103347302,19841.241069211967,37335.74809944736,61242.871574971075,91871.05106067838,130117.82465599476,176594.3409037638,294835.35079436924,450066.87234143534,646462.6438112789,885570.3298917647,1168339.1543936671,1499809.1851126791,1880534.447046756,2308752.6373152095,2807486.133079993,3402304.2063274314,4062458.1852989686,4790213.11469047,5557137.02038183,6427118.8449717285,7331561.500834311,8333183.467849715,9411982.483383698,10535897.60319278,11749116.793721529,14268257.977013905,17154113.064051542,20352026.35637104,23897641.004002284,27684598.72842129,31761913.749832183,35993793.23151911,40696979.8343754,45680572.82302864,51020337.45654533,56488155.48349386,62394304.33425005,74684448.78307132,90061889.65327464,90051816.29676537,89801825.86184739,88073873.0634623,81037987.62947628,74564193.07107313,32430018.666162822,11776629.812050423,4276562.630983879,1552989.9690769706,563952.4231839427,509623.9725246942,339843.8196220523,263813.99531001376,204793.555526017,27006.228025439974,3561.324774905627,779.3316648474397,22.48954803182368,0.14202012607118167,0.006800978473215977,0.0008968484734762419,5.6635437787642205e-06,3.576493639547004e-08,2.2585341232121533e-10,1.4262506612900307e-12,9.006686838599112e-15,3.5917282583719753e-19,1.4323260086410443e-23,5.711895839293769e-28,2.2778161780164613e-32,9.083580288932395e-37,9.122271371951197e-48,9.16112616822845e-59,9.200145433885423e-70,9.239329941828481e-81,9.278680468658677e-92,9.318197785668686e-103,9.397735857268492e-125,9.477950268733952e-147,9.55884709449194e-169,9.640432393469541e-191,9.722712237211227e-213,9.8695229980973e-257,1.001854515650479e-300,,,,,,,,,,,,,,,,,,,,,,,
Ag111,9.825279005885904e-05,2250064.82161053,5020820.515600117,7762605.956129653,10473189.920815587,14038963.233202223,17550567.985346593,21008963.752995048,26098700.18037888,31073901.269510593,35937458.35719738,40692026.69976108,49886057.75419333,58676304.04731055,75127948.32092987,116690631.91437823,181399066.60083535,219312877.91143292,243269791.05323282,272783298.476166,293283824.17251486,311036065.11416304,328032552.35890317,344540086.3940982,360606396.7651749,392631673.5676306,423417957.302386,453252798.39919287,482944662.8744155,511786767.02427566,539635126.8740925,567706784.6036571,595081022.8865899,622860587.1434654,651665145.7136217,680784513.2175244,708773962.5213076,736025015.9059652,764317900.3067516,791414159.3521137,818892127.0847247,846519392.9386555,873693118.6342553,900409955.6368688,951291702.7331145,1003812086.9667202,1055560843.3205637,1108570477.8116748,1160606447.2977622,1211594519.4538612,1263605038.546934,1314240245.7984824,1365126476.517351,1418452879.4683459,1469108762.1214335,1519888767.361389,1615412154.8669944,1725883424.1820362,1722722822.3053613,1570354123.867987,818747411.4203851,50228300.77614314,3081393.442254767,2.3266655727166108e-06,4.152260012175158e-21,7.410288328903252e-36,1.3224695238087658e-50,2.360131717358093e-65,7.90844863690838e-67,9.970375772201174e-73,2.0492699399973736e-76,4.2119849685544885e-80,1.3414916118476132e-109,4.2725693109604515e-139,3.2211799450413415e-161,3.288187168929438e-208,7.990246100927659e-256,4.529276233555364e-300,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Am240,0.00034581887524653537,0.00033190774278926374,0.0003185559342759607,0.0003057411331461643,0.00029344179341146237,0.00027780880561207634,0.00026300863287320774,0.0002489969165606105,0.00022936648428844208,0.00021128383804815872,0.00019462713747084412,0.00017928414859789637,0.00015213404035708535,0.00012910222788831211,9.301468054515753e-05,3.5795631184907995e-05,3.408701517110491e-05,0.0001979340569436199,0.000708811313051894,0.0044484956193415635,0.014439136882526845,0.03783914053181965,0.08089294082854168,0.14629904081280762,0.264739975167829,0.6276954175035838,1.3283929841934996,2.4315979871472075,4.074555924965151,6.57835474598777,9.66232821160222,13.559752979758532,19.265439717341632,26.55377313726124,35.55902460291074,47.11413660199499,60.1711106040081,78.70154640791512,97.56475987172333,116.96993258969916,143.10203490938719,169.37774199636115,207.0889783884249,245.22711207809272,319.79495866566873,420.9538858831417,536.8753080359802,665.7912375201797,798.8263698246777,974.1650493205162,1163.76997617042,1371.5199400638217,1678.3387397382944,1939.7785179347431,2204.4272758511456,2459.17775585541,3108.470487452371,3863.2955577063435,3813.0176162151156,2748.197141582008,277.66074422871674,0.015029602223754197,8.137566503582823e-07,8.77023755356499e-11,6.255703635120169e-11,5.327056837775098e-11,,,,3.232828491305654e-10,6.119176332016155e-11,5.689748050732737e-10,,,9.131463768451514e-11,2.943572297847311e-11,6.331994157664788e-11,,,3.3161440697552534e-11,2.7123108231711067e-11,2.1678344190321347e-11,1.1986217469868463e-11,1.7721964808366995e-11,,,,,,5.429960626845491e-15,1.4756053896745553e-14,7.32983825301762e-15,5.280140683145929e-15,9.591794359077277e-16,2.973328147349422e-16,,,,,,3.8107004441453454e-22,1.2070571716656245e-23,2.2744097495094173e-25,2.0840128556064614e-27,1.0484361027972721e-28,5.524373172207016e-33,1.9525462605265085e-37,3.161011493172429e-41,2.7314839600554415e-45,1.6133760384755173e-49,1.2297461153509177e-53,,,,,,,,,,1.1255991978261002e-14,1.201046859107006e-16,1.4140406816536916e-21,,4.5966090498573e-23
