Isotope,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
Er164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Er166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Er167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Er168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Er170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Es251,2808.0417501710244,2475.5246807846875,120.22418304341538,5.147791420091078,0.00995667543884921,0.0005000116781845429,0.00048390997698847133,0.00046344812297017705,0.00044480961033301666,0.0004286255717940135,0.0004126504081861232,0.00040067400380535567,0.0003819271451347478,0.00036666475415020094,0.00035245093306834994,0.00033994519353912524,0.0003245450487949725,0.00031252869158593643,0.0003006833797410073,0.0002879954552864965,0.0002769801524058325,0.00026563836036586427,0.00025602615055501075,0.00024526534349057647,0.00017802467577834175,0.00013083316562071255,9.477389259751109e-05,6.914235812507724e-05,5.003343568498971e-05,3.672048201355269e-05,2.6513129982367228e-05,1.9269732765948544e-05,1.4010071880652981e-05,1.0203708949911577e-05,5.676175002272968e-06,3.1599525084598554e-06,1.772690919626506e-06,9.836929423608964e-07,5.469176020405335e-07,3.059562610443574e-07,1.6949354880041617e-07,9.333396980601677e-08,5.196059778232441e-08,2.8917043923495707e-08,1.603739404955949e-08,8.8819028675692e-09,4.889655456870837e-09,2.71284161688404e-09,1.4966252176361437e-09,8.514859623186531e-10,4.886494997957944e-10,2.9130182269322533e-10,2.0964443376062393e-10,1.6577913807599184e-10,1.9178213359154526e-10,1.8795367642467852e-10,1.1353230499943184e-10,3.3312161566887196e-12,1.7590270032675344e-12,9.286162777713842e-13,,,,,6.101998820986898e-16,,2.028991403728004e-12,,,,,,4.082347311364351e-14,1.1290126263919829e-13,,,2.7552139273983033e-14,2.1409469291738847e-13,3.2415267386200467e-13,2.858318832338781e-13,1.2966957135880322e-13,,8.64002994372357e-14,,8.268708814842673e-14,1.3767780518562792e-13,,,,,,,,3.1391566254891436e-15,,,,8.564610498885345e-16,,,,,,,,,,,,5.880754460244984e-17,3.1535717387741905e-17,1.1950139109363016e-18,,1.909511044446875e-18,1.0580305522876637e-18,5.5791920196198e-19,,,,5.208003744960092e-11,,
Es252,8.185408960112696,8.182173384003317,8.104141408852263,8.023374029058884,7.8642154216137135,7.555241254969715,7.258391298236481,6.973194287687627,6.699179813265005,6.435907963531389,6.182982233660381,5.939978920493251,5.706497128402244,5.482170405933599,5.2666407636510435,5.059574603368156,4.860631868082972,4.6694943932632205,4.4858697807780885,4.309433052978364,4.139934584569444,3.9770844513044987,3.8206362713471904,3.6703198932468246,2.661914724250941,1.9301649428562946,1.399266042654137,1.014186070876212,0.7348997501779598,0.5324133333733685,0.3856381979856139,0.2792610289557989,0.20217802687673947,0.1463377571505604,0.08108385294019595,0.0448903510664159,0.024832135086674822,0.013725718166418483,0.00758038098751082,0.00418291186851312,0.002306326600065719,0.0012705473895524382,0.0006993678207008942,0.000384612150609977,0.00021132881614848044,0.00011601547983852065,6.363029215357324e-05,3.486782501805248e-05,1.9090032940773412e-05,1.044264965594595e-05,5.708317353905337e-06,3.1191327712994697e-06,1.7052301377140854e-06,9.348312817924312e-07,5.958768482347959e-07,5.958417083722546e-07,5.94966145950563e-07,5.888771230659611e-07,5.634809210205354e-07,5.391800167417528e-07,3.4696010213542403e-07,2.0292871701153257e-07,1.1868818204529964e-07,6.941789611729855e-08,4.060087735678229e-08,3.8480598286322186e-08,3.105041469804084e-08,2.715397402089746e-08,2.3746488169855027e-08,8.12320366884208e-09,2.7787872495509737e-09,1.2429431529705917e-09,1.9018453533336573e-10,1.3016526778910444e-11,2.604276372140729e-12,8.908714515634731e-13,6.097263646146929e-14,4.173062713220724e-15,2.856109485530507e-16,1.9547660776431373e-17,1.3378725318207012e-18,6.266926843249295e-21,2.9355839939166057e-23,1.3751003511609824e-25,6.44131101630849e-28,3.0172697557415336e-30,4.531205772961438e-36,6.804769001631697e-42,1.021910700612734e-47,1.5346610371851461e-53,2.3046869944872425e-59,3.461078112444864e-65,7.805670413034636e-77,1.7603900795575568e-88,3.9701555667659546e-100,8.953772535678776e-112,2.01931709051589e-123,,4.9554034283287626e-39,1.5503032517371964e-43,,,7.231325732464397e-58,,1.1664578453282444e-73,3.451403966531989e-82,1.2999124380269226e-90,3.757661455554434e-99,,,1.2416676340248642e-176,,,,0.0,,,,,,,
Es253,188.62029342868388,188.84202702182998,189.0429008234402,181.51121550049626,154.4850504775077,94.02282193940083,50.81150515863969,25.76280208962236,12.562782747482792,5.97486311728832,2.7996573660485087,1.3056090162284881,0.6145370633690593,0.2987260591998831,0.15550889197663767,0.09071069249139543,0.06123463998009411,0.04754348478199307,0.04085732638012818,0.03734316054648761,0.0351842456722774,0.033676342900785805,0.03244883597013506,0.03138141774191855,0.024526181144792276,0.019396386600459864,0.015482978045287706,0.012519463660904536,0.010202943697154436,0.008394269587419066,0.006981167030943362,0.005873176706631122,0.005005105950542857,0.004275073947756527,0.0033028578976942546,0.002650477353566933,0.002183672660060896,0.001857926602754576,0.0016249357608218082,0.001460004080541578,0.0013365125407285437,0.001270568243504182,0.0012499830113219563,0.001289477750225952,0.0013986204618066562,0.0016010036714227567,0.0019495718190904758,0.002482533928298663,0.003309333894407672,0.004496454253700033,0.006277239689637638,0.008719516025367156,0.012283638120330847,0.017297733535634723,0.022225891267585875,0.02222667941380668,0.022230871815275437,0.021567592197654056,0.013507438244003803,0.006663726617151411,5.854861874145379e-07,2.843173237360285e-12,1.2418872233293004e-17,5.341520860368166e-23,2.2919406943721313e-28,6.659534203745248e-29,4.746756692573388e-31,2.1601709060769094e-32,9.830537527777919e-34,,7.549315549657245e-14,6.738557766909102e-22,,3.7911867731415963e-16,1.1912615576621654e-18,,2.1909101330070265e-19,2.912889188992929e-21,7.57538649711712e-23,1.311593372042574e-24,1.1065533006180799e-26,2.542509229603609e-30,4.342582939659222e-34,,1.9342025395355045e-42,4.178608660260738e-44,1.4828770744678673e-52,2.2686125221302403e-62,5.982771909782615e-70,,4.397957271485792e-87,6.699923390030463e-96,,,1.8934385377663412e-147,,,1.0599268279678854e-207,6.9325201620605145e-242,2.8426522199954874e-276,0.0,,,,,,,,,,,,,,,,,,,,,
Es254,14.004560777965755,14.017837619358712,13.981548669498132,13.767748684652508,13.322700541957213,12.473071919670103,11.677492465121638,10.932573483243354,10.235101102056532,9.58207156210589,8.970697438261492,8.398303689037496,7.862393971188178,7.360651625776158,6.890901865704155,6.451120172812375,6.0393844400668355,5.653908428848906,5.293033308183302,4.95515623641473,4.638846926160801,4.3427096607180395,4.065473760554685,3.805914760112738,2.2448683854503764,1.323854119994898,0.7805528694714994,0.460133984572648,0.27118641942022104,0.15979726309184455,0.09414306563044879,0.05545173397794159,0.03265459272259722,0.019225678013114783,0.007308144684884531,0.002775947122070994,0.0010536734577283292,0.00039970254203915633,0.00015154906737487454,5.745583810891566e-05,2.1804918485884388e-05,8.305904470275173e-06,3.198560787641797e-06,1.2691806174426998e-06,5.433888547745365e-07,2.7482399504669736e-07,1.8289241123328159e-07,1.6326016287604007e-07,1.7869481441992803e-07,2.1934038131713314e-07,2.859839752790765e-07,3.848760447194686e-07,5.308877398135887e-07,7.419883902175092e-07,9.565663532370514e-07,9.565129666024123e-07,9.549779367245026e-07,9.398618070899539e-07,8.716603741439021e-07,8.083343795824201e-07,3.802143882284226e-07,1.5187774736808729e-07,6.066800895149031e-08,2.4234013107527317e-08,9.680347255075222e-09,8.831561480415033e-09,6.118200940852548e-09,4.8639615878767035e-09,3.8668429759764155e-09,6.170036612275133e-10,9.845073213117355e-11,2.485520556388931e-11,1.001260277539342e-12,1.0182983447800473e-14,6.490406128788431e-16,1.0356263648036636e-16,1.0532492655874205e-18,1.0711720607131938e-20,1.0893998500771612e-22,1.1079378210597864e-24,1.1267912498277008e-26,1.1654660378827607e-30,1.2054682535808953e-34,1.2468434508154675e-38,1.2896387496144965e-42,1.333902888355665e-46,1.4513245137473812e-56,1.579082444401157e-66,1.718086547846378e-76,1.869326790910866e-86,2.033880285067846e-96,2.2129189553945923e-106,2.619664425309032e-126,3.1011709718453736e-146,3.6711799010993966e-166,4.3459581970231614e-186,5.144762762231495e-206,7.209826066541178e-246,1.010378327041505e-285,0.0,,,,,,,,,,,,,,,,,,,,,,
Es254_m1,2357.899319410868,2121.0727378101715,167.32507137293146,11.998768207929517,0.18568589640703176,0.07870241795787776,0.042815992923074746,0.02183219247940093,0.010696988030676039,0.005104432482728674,0.0023918005206884137,0.0011162348026273635,0.0005254774798981371,0.0002546364081788186,0.0001316554075425165,7.571538305679039e-05,5.054310885229571e-05,3.8765252393007284e-05,3.301027622031088e-05,3.0177317870334203e-05,2.8321856719132192e-05,2.718757518070387e-05,2.6168769355968684e-05,2.5412618755182992e-05,1.9922799453858087e-05,1.5901083174080174e-05,1.2819809891411599e-05,1.043301026913294e-05,8.577574234345168e-06,7.121816986161589e-06,5.970334118337996e-06,5.0824838514290535e-06,4.358096627101975e-06,3.747838942390653e-06,2.937911668569244e-06,2.3931564401322733e-06,2.0143495770892727e-06,1.7301641742213702e-06,1.5391323373821435e-06,1.4063063776228497e-06,1.3062945167155445e-06,1.2614134822055665e-06,1.258273165117523e-06,1.3205175550988146e-06,1.4588026879869878e-06,1.6905124462399104e-06,2.0958061563699118e-06,2.705753735341674e-06,3.660500493469586e-06,5.052420068084563e-06,7.15182819748499e-06,1.009960556261375e-05,1.4463478960633433e-05,2.0698312053976616e-05,2.69473341657023e-05,2.6494901768929512e-05,1.7351083808399064e-05,8.963541024079567e-07,2.7379298751316285e-12,8.363057254995469e-18,,9.780171624988562e-112,,1.8384528526287648e-205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Es255,97.01149262525524,96.58983466431529,86.99913710094188,78.01965518891915,62.74779092930676,40.59522980924281,26.27324592276262,17.013322635982327,11.025830717448049,7.153849981671178,4.649440378828036,3.029227793749917,1.9806685742393004,1.301732390803787,0.8617912474581103,0.5763776053727652,0.3909672862438365,0.270234975546126,0.19134012946917203,0.13961199360511137,0.10542770523519639,0.08267926780648273,0.06732957257711074,0.05682201181262899,0.02999214388908726,0.02261168777914851,0.018451329116258363,0.015967704541422514,0.014475869568280607,0.013540786975020409,0.012983621243769224,0.012607962496645392,0.012401990012045843,0.012196046607504797,0.01192109372993603,0.011800178857846191,0.011688555229172818,0.011557088598641421,0.01143816792910478,0.011329211434854434,0.011180097954734357,0.011075296181212252,0.01094624042741054,0.010847665685280033,0.01070945224883238,0.01059110809206574,0.010487684998079103,0.01034154116463251,0.010219239217612414,0.010095938054184055,0.009949633228906183,0.009834272401819909,0.00971000405346069,0.00958766791304065,0.009500031249206967,0.009498685996193882,0.009343345875093447,0.008271024850293792,0.004905254885957202,0.0029091349751848936,1.5659822190747014e-05,2.7176784222504765e-08,4.716385563573097e-11,8.185034941787576e-14,1.4204690518853608e-16,7.52268540149115e-17,5.9174881366694e-18,1.2077865974211377e-18,2.465148102628257e-19,7.42447075371734e-25,2.2360833615186052e-30,1.6166085054494968e-34,3.5200126763575314e-44,5.541157299686406e-58,2.896237913648259e-66,8.722816565807016e-72,1.3731342729115597e-85,2.161569875245705e-99,3.4027148341111316e-113,5.356508910168271e-127,8.43214585428058e-141,2.0895398975302252e-168,5.178014044748356e-196,1.2831451183422074e-223,3.1797159292072533e-251,7.879539967220925e-279,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eu151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eu152,0.780896788915975,55568.732538384356,1897491.0301144586,4912003.090254353,17251845.4527381,87793229.191069,255491924.73249444,565864020.479421,1064499549.0718749,1795584897.4099083,2800363136.799958,4122944878.583472,5805331138.730972,7894717328.227254,10439670500.263803,13478362595.284822,17053084750.14122,21209128762.974,25977816173.633972,31431454654.51521,37555686663.45769,44455021956.75033,52132408737.31194,60649264097.50353,163918452638.1482,343764079238.8032,621142695343.8411,1012801440702.295,1539091226338.2402,2217463229882.304,3062282682764.944,4095279675621.864,5330077152285.767,6776801917061.188,10008146725013.56,14083502139230.012,19096940160988.78,25082878075538.465,32110502564404.36,40234363036732.26,49469743406633.125,59888725150473.336,71491074276055.17,84369536907980.19,98454808618678.11,113846942286503.39,130556581643590.69,148511261583941.34,167721223593868.53,188276912028856.12,210018906199882.03,232984695405369.7,257314009720511.66,282822937097427.25,302869728359261.0,302867971020323.3,302825191543227.9,302527956644760.0,301258273839486.94,299993946914472.56,287638891166226.06,273290984921692.16,259658773432957.9,246706560149089.4,234400425944906.47,233204091912378.22,228479503592427.25,225575366512347.25,222708143132090.22,201044178529302.56,181487580931707.97,168079006247731.7,140519129493880.28,108798774490603.92,93316220336605.55,84238876441835.45,65223054628449.08,50499805792934.95,39100137493713.29,30273794823730.652,23439883188069.676,14051820832185.754,8423833273134.601,5049948129982.126,3027359987694.813,1814851979899.431,504991463918.1514,140516337392.37234,39099352294.0779,10879583396.774445,3027296310.5619984,842359665.686354,65220291.64456899,5049725.880826818,390978.41326625407,30271.760356380004,2343.8105489875993,14.05050655000662,0.08422892512190229,0.0005049290629618486,3.0269088120610414e-06,1.814546850258188e-08,5.04881988224796e-14,1.4047889814705674e-19,3.9086965264562076e-25,1.087558285682745e-30,3.0260278012048703e-36,8.419631952359242e-42,6.518280589890757e-53,3.9067121043558855e-75,2.3414682347223054e-97,1.4033425697124859e-119,8.41080957822518e-142,5.040929958216667e-164,3.0212201182625605e-186,1.8107270517222438e-208,3.784009234801982e-255,,,,,
Eu153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eu154,1.2290431048666057,29592583.765766084,1492378402.420154,5467777540.916856,22153847182.547577,91356459379.16158,207574217291.64542,369958934197.6823,579352371744.7175,834647273796.6661,1135522403347.707,1482652902546.334,1873344452626.4307,2312710681888.8447,2795290233750.971,3322193016854.014,3896664149963.3535,4513831202100.447,5173943240822.13,5877267374921.243,6625342797499.109,7420523856591.361,8259122897427.366,9139590657983.02,17708111077165.41,28902835834686.53,42687556767900.125,58851024947147.305,77384802820366.5,98251804636980.44,121258707287326.89,146374258153261.84,173490312495610.66,202580605406078.94,260243795178539.22,323992041190158.6,393669637951315.7,468481178839656.5,548431183574604.56,633015069281407.0,721578577201211.0,814478028981595.4,910829243000934.4,1011807712616711.8,1116448813927471.8,1224308531757634.2,1335459811643998.0,1450363135856305.8,1567318653550020.8,1687914372628040.2,1811177666863014.8,1937119385176936.8,2067034468480959.0,2198547897442769.8,2299747608205524.5,2299727312454740.0,2299217820336002.5,2295667839032057.0,2280522273400787.5,2265476834875879.5,2120375263491294.8,1956308383077523.2,1804936379074290.8,1665276993045951.8,1536423947199039.8,1524100221717413.2,1475785914954164.5,1446370342050626.0,1417541084817046.8,1206659771390922.2,1027150348578814.0,910271421656799.1,686684100012236.8,459071127291059.25,360540267433166.5,306904302102018.8,205175726552611.34,137166794104700.3,91700562529367.19,61304875298831.4,40984347770958.23,18317409666304.82,8186722829648.244,3658946940038.276,1635317674710.9404,730883476102.8512,97602995212.81335,13034011621.84108,1740576117.1582334,232438410.5950183,31040073.25463912,4145124.162542278,73920.86932901174,1318.2460586009063,23.508548038648648,0.41923260560864917,0.007476257120802076,2.37761977330999e-06,7.56136805751898e-10,2.4046849549556533e-13,7.64743602934345e-17,2.4320550363515988e-20,4.3864868760650447e-29,7.911517502845782e-38,1.426929110671977e-46,2.5736218247890536e-55,4.641804521315889e-64,8.371991625070074e-73,2.7234049178306578e-90,2.8818909993208954e-125,3.0495895406107865e-160,3.227035887590722e-195,3.414796855614869e-230,3.61347215085073e-265,3.82480787092069e-300,,,,,,,
Eu155,2.2240684078576693,375269282805.87,10281667564199.305,20574635528439.703,41082115308434.664,81785378322577.06,122077878699958.8,161962728461578.44,201443475943588.78,240525155207347.1,279211940756409.25,317507124752683.44,355417218366214.44,392945049781383.7,430092745213919.25,466867121126777.2,503270984542362.06,539307780983026.0,574980519870667.5,610291989132249.6,645252419692756.5,679859532596810.2,714117130139381.5,748031139255713.1,1007353356004363.6,1246670903797741.8,1467530422212479.0,1671564527020032.5,1860078067253661.0,2034345226610657.2,2195594114249619.8,2344859966751473.5,2483113625117615.5,2611468124031398.0,2822085357343313.5,3006864073776334.0,3169492927825440.5,3313466281873368.0,3441553420960220.0,3556422119175191.0,3659886215946493.0,3754116525898411.5,3840660673385744.5,3921058511070601.0,3996228307667835.0,4067519833227328.5,4135467318707383.5,4200972614772139.0,4265030598227007.5,4327706913037447.0,4389624937744365.0,4451068449622011.0,4513221259082624.0,4575547702082067.0,4623431648924641.0,4623391706797787.0,4621548124951753.0,4608646189360163.0,4553772199297961.0,4499551987017614.5,3991618508004393.0,3450306734748617.0,2982403357829588.0,2577953352424649.5,2228351674676056.2,2196112577974632.8,2071753449746909.5,1997630868754812.2,1926160223931610.8,1439162294204691.8,1075293791948831.5,864152052312597.1,518884345984880.44,250388289413499.62,161711194278846.5,120825184487117.77,58304345871324.79,28134836278996.04,13576501137694.516,6551357976672.306,3161366180011.0107,736142251623.3932,171414949940.1968,39914955377.58378,9294424870.206833,2164266837.096781,56628977.44979752,1482296.3478529702,36037.499901570736,,1153.3443927671892,,,,,,,552.091040897589,552.096683225279,552.1021138711337,552.1073649583726,552.1124625217635,780.860903242289,222.39655789107036,197.1916042193271,736.1113786915666,132.87874036315088,722.6662916916611,,501.3168054015774,421.17631152597704,412.7284659606609,370.2050752751477,417.50496323296244,358.81020594939145,419.8300415602486,66.04500992249525,16.95922190354217,3.7255866655756242,1.8136288649256196,,1.0361574175120116
Eu156,254.18416105893075,6673333811879.929,676706160836874.2,1243953705807719.0,1991281154984371.5,2653300487666642.5,2865927753212483.5,2934891276434718.5,2957807676285352.0,2966159630828068.5,2969762094608031.0,2971712182572513.5,2973457267128072.0,2974968622330249.0,2976522534200136.5,2977927826478020.5,2979232395290784.0,2980536378989512.0,2981765017286174.5,2983522639525170.5,2984694673554157.0,2985940840612693.5,2987073814512815.0,2988599699044326.0,2991173491461298.5,3000379323568167.5,3010067858838625.5,3017415740883913.0,3026838791979331.5,3034225799451454.5,3040483605498021.5,3047743158652556.5,3055224512983275.5,3059784015091302.0,3062263432985094.5,3071679794055409.0,3080680369146370.5,3088476622889817.0,3097998621529275.0,3105133053895395.0,3113306348574834.0,3120404898625953.0,3126154070268895.0,3132898425237796.5,3141386823494671.5,3147210065996569.0,3156352459231963.5,3160985745117825.5,3168045976447221.5,3176358272069301.5,3182422809893673.5,3190348274816818.0,3198400956915107.5,3206309887396604.5,3218370216345383.0,3217648923093245.5,3130724558548930.0,2283610258051145.0,580888357055249.4,147762213419809.34,167598674.02000394,9.79108838598302,5.719938499358356e-07,3.341579121585075e-14,1.9521453031434345e-21,3.691205118657982e-22,4.7183737227538125e-25,7.335545832748774e-27,1.140440241457867e-28,,,,,,27.759112524047328,,,,,,,,,,,,,,,,,,18.055366438301157,18.055476520387835,18.055582828046532,18.055685839668193,18.055785982388667,1.7001275330516106,1.7001449082007056,1.7001616315123629,1.7001778018852391,1.700193499491667,1.4254411440429506,,1.0721027379180448,1.4301335552668386,0.02621839274119975,1.3949924300377534,0.9349203063783702,,,,,,,,0.054599574876030864,0.02021134421198214,,,,
