Days,Keff,Discharge Step,Discharge Time,Power (W/cm),Burnup,Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y),Efficiency,Volume Model (cm3),SNF mass (t/GWe.y),SNF volume (m3/GWe.y),Volume Ueq,Mass U
3138.430351860078,0.0,52,1219.0,0.0,0.0,22636186811.1041,13519977.031723086,0.0018743019698155138,41461.831453494706,326.8490896457081,7230298043.677786,9.842440342613295e+18,2.506634389365576e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
3284.430351860078,0.0,52,1219.0,0.0,0.0,21634448527.60495,12921666.07512405,0.001789999973419705,39596.969108981364,318.1034279980688,7036833407.230007,9.842440168916711e+18,2.506634345129206e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
3375.680351860078,0.0,52,1219.0,0.0,0.0,21083807148.253777,12592782.996729758,0.0017424902590898615,38545.996640472695,313.24124400037533,6929276003.644668,9.842440060355949e+18,2.5066343174813736e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
3466.930351860078,0.0,52,1219.0,0.0,0.0,20581605293.113712,12292831.525068827,0.0016985102097335537,37573.104639560435,308.7743188747357,6830462205.41082,9.84243995179497e+18,2.5066342898334863e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
4196.930351860078,0.0,52,1219.0,0.0,0.0,17703735632.102528,10573958.463901239,0.0014411845789193824,31880.749776095432,282.70851761462416,6253855086.626535,9.84243908331149e+18,2.5066340686514945e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
4926.930351860078,0.0,52,1219.0,0.0,0.0,15897221570.599815,9494976.883530982,0.0012886936672735793,28507.465973021604,266.1339194936385,5887204885.768367,9.842438214828261e+18,2.5066338474695664e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
5474.430351860078,0.0,52,1219.0,0.0,0.0,14875069341.02175,8884473.23368299,0.001211397419329552,26797.57927607797,256.69185926930294,5678335068.684581,9.8424375634654e+18,2.5066336815830087e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
6751.930351860079,0.0,52,1219.0,0.0,0.0,13050868446.590008,7794927.790372396,0.0010919983141066494,24156.326342359214,239.42393344424937,5296347618.615214,9.842436043620186e+18,2.506633294514747e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
8576.93035186008,0.0,52,1219.0,0.0,0.0,11123622295.384953,6643836.225516287,0.0009827336434872296,21739.259386232658,219.94161155729037,4865375043.54006,9.84243387241291e+18,2.50663274156013e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
9671.93035186008,0.0,52,1219.0,0.0,0.0,10175734602.977863,6077688.758324052,0.0009308565368687656,20591.674906490876,209.7152494826637,4639155518.858924,9.842432569688998e+18,2.506632409787476e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
10401.93035186008,0.0,52,1219.0,0.0,0.0,9604516845.770742,5736515.970610343,0.00089941956102181,19896.25089533095,203.3271799034049,4497843676.651079,9.842431701205936e+18,2.5066321886055906e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
12226.93035186008,0.0,52,1219.0,0.0,0.0,8345468921.067387,4984520.982855704,0.0008287439067811795,18332.81975606852,188.61703086896392,4172437349.5255656,9.842429529999575e+18,2.5066316356512072e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
14051.93035186008,0.0,52,1219.0,0.0,0.0,7282587550.333393,4349690.927790036,0.0007669302585868627,16965.426932376056,175.4752352580874,3881724901.1637516,9.842427358793843e+18,2.5066310826969845e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
15876.93035186008,0.0,52,1219.0,0.0,0.0,6377514240.896736,3809115.3238810506,0.000712297814351906,15756.891044754286,163.70157305341877,3621277222.0907793,9.842425187588426e+18,2.506630529742841e+25,0.33,0.441,22.12121212121212,9.755454545454546,0.6636889619319588,6.024397993167556
