Days,Keff,Discharge Step,Discharge Time,Power (W/cm),Burnup,Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y),Efficiency,Volume Model (cm3),SNF mass (t/GWe.y),SNF volume (m3/GWe.y),Volume Ueq,Mass U
5713.569061905309,0.0,76,3849.029061905309,0.0,0.0,36997960933.74524,13811170.644017396,0.0026453471595824043,36573.92853210521,535.372828758231,7401934943.058875,2.0645818793227133e+19,2.122122716931483e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
5859.569061905309,0.0,76,3849.029061905309,0.0,0.0,35946464095.71903,13418651.653913297,0.0025675606607240067,35498.47125622206,527.321444021009,7290618449.532889,2.0645818428876382e+19,2.1221226794809454e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
5950.819061905309,0.0,76,3849.029061905309,0.0,0.0,35344769606.737076,13194041.836151283,0.0025234657049081717,34888.825086798584,522.7221869806325,7227030236.664048,2.064581820115574e+19,2.122122656074214e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
6042.069061905309,0.0,76,3849.029061905309,0.0,0.0,34779631958.742294,12983078.52096232,0.0024824540132729707,34321.80738047857,518.4106314327742,7167419714.884946,2.0645817973435286e+19,2.122122632667501e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
6772.069061905308,0.0,76,3849.029061905309,0.0,0.0,31177224396.501137,11638316.152557526,0.0022372527792798844,30931.714562013552,491.2173004353341,6791451312.837005,2.064581615167658e+19,2.122122445414306e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
7502.069061905308,0.0,76,3849.029061905309,0.0,0.0,28543505459.3274,10655160.844760286,0.0020846982552342815,28822.532695473965,471.6112546467907,6520382876.745401,2.0645814329918628e+19,2.122122258161188e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
8049.569061905308,0.0,76,3849.029061905309,0.0,0.0,26920846058.626568,10049429.466203213,0.002003360189456296,27697.972316346517,459.4801006925267,6352660483.059554,2.0645812963600347e+19,2.122122117721369e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
9327.06906190531,0.0,76,3849.029061905309,0.0,0.0,23819740768.808952,8891800.957447432,0.0018685056710539371,25833.506436919964,435.57282506789227,6022124285.976541,2.064580977552456e+19,2.1221217900284775e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
11152.06906190531,0.0,76,3849.029061905309,0.0,0.0,20350278347.68951,7596666.405927276,0.001732135285202481,23948.082541625212,406.68800892888794,5622769820.418337,2.0645805221130105e+19,2.1221213218957275e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
12247.06906190531,0.0,76,3849.029061905309,0.0,0.0,18608916552.211906,6946623.962956375,0.0016633992353262384,22997.754579321096,391.048467276432,5406541308.935518,2.0645802488494846e+19,2.1221210410162223e+25,0.33,21.8,13.825757575757574,301.4015151515151,679.8543742278844,9144.636574744076
