Isotope,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
Eu153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eu154,6.021367588930673e-20,1.4198393630792513e-14,7.185216987861035e-14,2.142769404953945e-13,4.82705396428048e-13,1.1055005925974123e-12,2.112575220340994e-12,3.587573111098035e-12,6.841612708961746e-12,1.1581356254622366e-11,1.8018703008570613e-11,2.6365500531084664e-11,4.948202704222343e-11,8.231469603103346e-11,1.8110885038029758e-10,7.943944394358174e-10,4.3553165889231516e-09,1.1113626374224238e-08,2.1082539801241472e-08,5.067460475305351e-08,9.333673655207771e-08,1.491368019181934e-07,2.1820764218313878e-07,3.0121899368477436e-07,3.9833317677732523e-07,6.34983128488456e-07,9.305967395747594e-07,1.2893451123779538e-06,1.711455359170035e-06,2.2011388873851854e-06,2.7585811193092923e-06,3.3857497487409095e-06,4.083571161911637e-06,4.882209063010188e-06,5.827151918453876e-06,6.862238312808527e-06,7.987508274174261e-06,9.162113812833779e-06,1.0470714604156461e-05,1.1812582604492754e-05,1.2352020785871433e-05,1.235194311939221e-05,1.2349212714201384e-05,1.2330136594773133e-05,1.2248787881690804e-05,1.2167977716172225e-05,1.138862869629396e-05,1.0507416948775508e-05,9.694390290412043e-06,8.94427277627121e-06,8.25219670829206e-06,8.186005373469464e-06,7.926506864174054e-06,7.76851438484244e-06,7.613671038898278e-06,6.481017336148049e-06,5.516863758113171e-06,4.88910164459822e-06,3.688204145343792e-06,2.4656853068072303e-06,1.9364721947149095e-06,1.6483914172389343e-06,1.102003676271687e-06,7.36725569236495e-07,4.92525185648215e-07,3.292692271164692e-07,2.2012726896676983e-07,9.83828158710756e-08,4.397082883476465e-08,1.9652149319750683e-08,8.783254325998326e-09,3.9255531399862695e-09,5.242209394484873e-10,7.000480723209332e-11,9.348487673815641e-12,1.2484031379707013e-12,1.6671256746685995e-13,2.226290457802885e-14,3.970167093235842e-16,7.080040381046728e-18,1.262590955701889e-19,2.2515915203367268e-21,4.0152863901245935e-23,1.2769395847816741e-26,4.060917337365895e-30,1.2914509846314287e-33,4.10706606406568e-37,1.3061270831381924e-40,2.3556987319726542e-49,4.248679841846011e-58,7.662812973423849e-67,1.3820457462463505e-75,2.4926229655534344e-84,4.495631973710365e-93,1.4623759637167134e-110,1.54737488294568e-145,1.6373140166947427e-180,1.732480534459699e-215,1.833178269494202e-250,1.9397287087184022e-285,2.053e-320,,,,,,,
Eu155,8.918397984271875e-21,2.3542056698782025e-10,5.23512552309722e-10,8.113911299053885e-10,1.099128948063817e-09,1.4823463832433294e-09,1.8649845269550626e-09,2.247105516204359e-09,2.8195612677223873e-09,3.390658828129958e-09,3.9596195413796744e-09,4.527172696361063e-09,5.658376324581657e-09,6.783058230881002e-09,9.015013975026424e-09,1.55785262209548e-08,3.017169660401216e-08,4.382933000786838e-08,5.665005827813182e-08,8.00119840016441e-08,1.0082042742828837e-07,1.1939841836009703e-07,1.3622066333973508e-07,1.516431007877079e-07,1.6586885501597236e-07,1.9182146972988047e-07,2.154294512683599e-07,2.3784538517784507e-07,2.5996194640803803e-07,2.8255724622849076e-07,3.056513182115975e-07,3.30037210161281e-07,3.555560036414975e-07,3.842001666985306e-07,4.1727526957420674e-07,4.5295649328317543e-07,4.908690073681116e-07,5.304433205793597e-07,5.736556522738927e-07,6.179845661986008e-07,6.363141539954508e-07,6.363911816971146e-07,6.36153019401641e-07,6.343766138250985e-07,6.268231902893346e-07,6.193597981147875e-07,5.494430584838624e-07,4.749318709283368e-07,4.105253121321954e-07,3.5485306984919573e-07,3.067306635963691e-07,3.0229297657991326e-07,2.8517503805722805e-07,2.749721220172141e-07,2.651342431887982e-07,1.98099363272348e-07,1.4801316253590871e-07,1.189496812292174e-07,7.142388798433137e-08,3.4465663196353124e-08,2.2259352750822112e-08,1.6631437715255203e-08,8.025515707138325e-09,3.872720063751565e-09,1.868784667785071e-09,9.017837813011585e-10,4.3515660347895015e-10,1.013285647443957e-10,2.3594903444720317e-11,5.494201371749546e-12,1.2793551418703285e-12,2.9790441540462477e-13,7.79467908313743e-15,2.0437868262307122e-16,6.261475403113884e-18,1.0022730930396314e-18,2.5356192086271723e-19,6.822492020744935e-19,5.510846258537751e-20,,,,,1.8892170443325283e-19,1.8892181888471996e-19,1.8892192436861404e-19,1.8892202224306857e-19,1.889221136341639e-19,7.51997560943801e-20,6.78834122400862e-20,1.6192674059649316e-19,2.6042913735519645e-21,5.87083511797339e-20,6.131344848364427e-20,,3.0988491436609065e-20,3.450558523992874e-20,3.918952847352138e-20,7.000551026819273e-20,2.161622014248886e-20,4.044933376221702e-20,4.9294291218348124e-20,4.134320893834158e-21,1.7865177837218963e-21,5.305052768902457e-22,3.6682455212487453e-22,1.791363776067776e-23,1.9656668144437856e-23
Eu156,1.3857765392777663e-17,2.2256772250561735e-08,8.306530153646698e-08,1.7467342172452298e-07,2.908785261920787e-07,4.7567922986052575e-07,6.863354611770735e-07,9.16041272243623e-07,1.2855440197955655e-06,1.6748293117344283e-06,2.0758995890667614e-06,2.4836881416707837e-06,3.308153410044284e-06,4.13458104908596e-06,5.772784202898017e-06,1.0515291771348127e-05,2.0681852058782455e-05,2.9829732240557222e-05,3.813350778028114e-05,5.278965842586247e-05,6.538930944745619e-05,7.662808460974877e-05,8.66368778200843e-05,9.570250745290306e-05,0.00010404355565238037,0.00011902547370452817,0.00013266940342896726,0.00014554767233001384,0.00015805617230545767,0.0001701849900535909,0.00018295194925422147,0.00019593738903351867,0.00020966203422280628,0.00022406082565983954,0.0002405867908425698,0.0002580398964744636,0.00027762082235090104,0.00029695443574441786,0.0003190112604115519,0.00034129323998180277,0.00034974228650589946,0.00034927213355362484,0.0003355365263701048,0.00024408082779538937,6.208751890355717e-05,1.5793377122797975e-05,1.7913569003091263e-11,1.0465077741829124e-18,6.113681346162732e-26,3.571602679723467e-33,2.0865244691348876e-40,3.945295311492232e-41,5.043170526626697e-44,7.840499636691215e-46,1.2189441985423586e-47,,,,1.3546355244956896e-19,,4.973823018462459e-21,,,,,,,,,,,,3.8744039711906655e-20,,1.3859987336534009e-21,1.3859990779501671e-21,1.385999410809602e-21,1.3859997329055559e-21,7.059908650166333e-21,7.05991159742773e-21,7.059914382469558e-21,7.059917021987995e-21,7.05991953098348e-21,,,,,,1.7734891465016577e-21,4.6978086041177e-21,2.3694397881313255e-21,,,1.831398918308649e-21,4.353699660976002e-21,6.619074358372288e-23,1.3742023947617361e-21,2.7238605511304173e-21,1.0119190887459547e-21,1.0119212625802088e-21,1.0119233416230903e-21,1.0119253321062923e-21,1.9118001441284907e-23,8.047574055932795e-23,,,,
Eu157,1.3493040832479735e-16,8.139840654525711e-07,1.5773163516468772e-06,2.2429561193773148e-06,2.8249760177565484e-06,3.487910416499582e-06,4.041295505609869e-06,4.503795016347688e-06,5.060430737091604e-06,5.486201003321384e-06,5.808820090052693e-06,6.056569099780437e-06,6.395497469175238e-06,6.597130314899511e-06,6.801340131224966e-06,7.001447125131251e-06,7.31869704477548e-06,7.643238411020726e-06,7.956795235057805e-06,8.549996418685213e-06,9.132123406023002e-06,9.665162937502212e-06,1.0188752384575438e-05,1.0699754340894247e-05,1.118701548165271e-05,1.2158759958096137e-05,1.3069486973990629e-05,1.3947264349312106e-05,1.481983182265979e-05,1.565581705379372e-05,1.6554511464067057e-05,1.7376815456920072e-05,1.82398836021807e-05,1.9094755278344018e-05,1.9998568508516075e-05,2.093726243494867e-05,2.187898339937918e-05,2.2749183952299718e-05,2.3720876179189552e-05,2.469559715587362e-05,2.5113247879077106e-05,2.421806283836216e-05,8.095158516174855e-06,3.77283204216031e-09,1.5037614868959064e-21,2.6498380180008837e-21,,5.081376854231555e-21,,2.3976866550987878e-21,2.4281451154914472e-21,,,1.4341016363326808e-20,3.734335548974351e-21,1.1776351243984045e-21,1.333211118374763e-21,1.5564926661761762e-21,,,,4.767533196908329e-22,,,,,,1.9366819236905146e-22,1.6711653812163798e-22,,,2.076451979402742e-22,,2.283933924852374e-23,,,,,,2.5851060589438308e-23,3.99520695141587e-23,3.0232680945206274e-23,1.771106581088109e-23,2.887200850880954e-24,1.4624302110292805e-23,5.024897603079616e-24,7.36916545297052e-24,3.27209901233616e-23,,,,,,,,,,3.0564909323167467e-24,3.056474192123333e-24,3.0565043486252633e-24,3.0565106283664283e-24,3.0565166406134156e-24,6.980125530755678e-25,4.1177962553696657e-26,,,,
F19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fe54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fe56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fe57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fe58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fm255,1.08498193948025e-15,9.797804376987066e-16,8.849743814239091e-16,7.995361768807981e-16,7.225403555234025e-16,6.315806810265346e-16,5.524008749587051e-16,4.834743927884826e-16,3.9645122704077206e-16,3.257668400615404e-16,2.6835030152844182e-16,2.2170833650166629e-16,1.5302870077796393e-16,1.0767876872689083e-16,5.789425526215617e-17,2.1953450858825545e-17,1.6616770972998027e-17,1.4653065899682875e-17,1.2932339677539122e-17,1.0083583463766175e-17,7.874856530132716e-18,6.1615383338675955e-18,4.83177735883179e-18,3.799093991850553e-18,2.9965296207621912e-18,1.885923754849767e-18,1.2105171582429517e-18,7.969313062483208e-19,5.412006052221786e-19,3.811664269417062e-19,2.7927100704204635e-19,2.1285258476144279e-19,1.6851363689811748e-19,1.3699798235708273e-19,1.134298273824501e-19,9.662606417213266e-20,8.405853283810989e-20,7.461060182350004e-20,6.691870955387987e-20,6.085937579766045e-20,5.883169054262097e-20,5.883451474297462e-20,5.856263866350913e-20,5.2367495794181814e-20,3.1058391272976895e-20,1.8419644071055134e-20,9.915260096517348e-23,1.7207364853628256e-25,2.9850827273969783e-28,9.181509350956723e-31,,,6.670548349822061e-31,,,,,6.292605667742166e-33,,4.14257768020234e-32,5.677967495111405e-33,,9.510236440866818e-32,9.934875792765948e-32,1.2604673030841756e-31,1.4256488703646083e-31,4.263506793220547e-32,,,,,2.7646373138590584e-32,,,,,,1.5758473122146106e-33,7.941980520411665e-34,,2.1543788675216142e-33,5.78721263320898e-33,,,,,,,,,,,,5.318399308529264e-35,,2.577345128587284e-35,1.5212985881429335e-35,2.857495034896628e-36,1.5232731373650267e-36,6.972536723751944e-37,3.5690610588492658e-37,,5.956429082871418e-42,,,1.0121032120479299e-30,,
Ga69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ga71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gd152,6.970763601857944e-33,4.5719727265762295e-32,1.5146787373271032e-31,3.109426121413905e-31,5.136281886838867e-31,8.370029113511422e-31,1.2077094797362155e-30,1.6150075473269337e-30,2.2785216969024148e-30,2.9911955501406188e-30,3.7443109224799564e-30,4.534166071907049e-30,6.2244855879602585e-30,8.08161165957114e-30,1.2465696582459606e-29,3.570824852840127e-29,2.653527998273728e-28,1.152987973648772e-27,3.4433939414880014e-27,1.6275555910180344e-26,4.8241664820721566e-26,1.1017942189137661e-25,2.1324286098168394e-25,3.6814707787557234e-25,5.847061568976933e-25,1.2350869191950466e-24,2.216176970079711e-24,3.558109608289937e-24,5.27058535486909e-24,7.344785661322907e-24,9.761104948957111e-24,1.2491844203817898e-23,1.5501604924138786e-23,1.8872250713539868e-23,2.2712802042279573e-23,2.674831755559015e-23,3.093116858476072e-23,3.508045819030226e-23,3.943309153998755e-23,4.367712291632505e-23,4.5308096544169677e-23,4.5315462594695617e-23,4.549982596763451e-23,4.67893450759804e-23,5.230167927916326e-23,5.779088591005775e-23,1.1143173362708564e-22,1.7372469415295171e-22,2.329103713413536e-22,2.891437623163603e-22,3.4257213252814033e-22,3.477661419427682e-22,3.682784364987086e-22,3.8088705139123463e-22,3.933354014918469e-22,4.87391764573479e-22,5.722987645445574e-22,6.305134775277552e-22,7.501675087387717e-22,8.87884634642786e-22,9.551036839210851e-22,9.945138669854155e-22,1.0770729078550179e-21,1.1409953008906679e-21,1.1904880352989054e-21,1.2288084251993427e-21,1.25847848690209e-21,1.2992376387051326e-21,1.323672101279432e-21,1.3383201969780116e-21,1.3471015357798952e-21,1.3523658554279774e-21,1.3580530452502244e-21,1.359635786254348e-21,1.3600764391995687e-21,1.36019929317912e-21,1.3602337104339675e-21,1.360243512382733e-21,1.3602474892749066e-21,1.3602483183570601e-21,1.3602488751780905e-21,1.360249385303376e-21,1.3602498688364918e-21,1.3602507690704839e-21,1.3602515929101544e-21,1.3602523524019998e-21,1.3602530571049591e-21,1.36025371512454e-21,1.3602551975219216e-21,1.3602565066665863e-21,1.3602576957211155e-21,1.3602588004583396e-21,1.3602598447422543e-21,1.3602608447034887e-21,1.3602627514945378e-21,1.3602663308069428e-21,1.3602697025950078e-21,1.360272909457467e-21,1.3602759683412207e-21,1.3602788905152605e-21,1.3602816852631644e-21,1.3602843609678046e-21,1.3603059719613767e-21,1.3603408173285144e-21,1.360362790509466e-21,1.3603788354330544e-21,1.360410188995883e-21,1.3604457841778485e-21
Gd153,7.644752655468828e-20,7.666232969514965e-20,7.699523629927118e-20,7.755313494287363e-20,7.84299933733079e-20,8.023239584620494e-20,8.290608551489307e-20,8.659488040897778e-20,9.428093299415286e-20,1.048692118704902e-19,1.1869883230939855e-19,1.3602002527330882e-19,1.822742184506243e-19,2.460330749633713e-19,4.3139537090604207e-19,1.6282122081947076e-18,1.2691717402255525e-17,5.852619360751763e-17,1.998687374020025e-16,1.2654771594354443e-15,4.787432390909144e-15,1.3327559785570746e-14,3.031472295931616e-14,5.992021998786804e-14,1.0688069179738494e-13,2.7374455949357386e-13,5.712400705657845e-13,1.0381616462296066e-12,1.7011954864992164e-12,2.5838776759657943e-12,3.699563954628907e-12,5.044678914911083e-12,6.6246754828689625e-12,8.48988168538178e-12,1.0712693970555775e-11,1.3160951993648978e-11,1.5818284690378844e-11,1.8501007903760138e-11,2.1421501890400995e-11,2.434660541391543e-11,2.5483540083972484e-11,2.5480589122187246e-11,2.540716017297597e-11,2.489946821050035e-11,2.2836200861193833e-11,2.0943907092488122e-11,8.818532012994952e-12,3.0785173013327267e-12,1.0746991455260662e-12,3.751735473769634e-13,1.3097171566216522e-13,1.1788866435940725e-13,7.7383821014086e-14,5.948212799084178e-14,4.572174783024366e-14,5.572029925072461e-15,6.790536022794737e-16,1.40062547418811e-16,3.5207128364724114e-18,1.8253962697384488e-20,7.765926109703121e-22,9.464152985280836e-23,4.911097894839222e-25,2.9838139760918376e-27,3.995657539400357e-28,4.897900467466154e-28,5.380394567076849e-28,9.618116365979398e-23,1.2836206951712718e-22,7.223110869597512e-23,1.1346802279732123e-22,5.634780645281685e-23,,,,,,,,6.278229091942377e-23,,,6.939774397013288e-21,1.0456125799041097e-20,1.2710615470259606e-20,7.73277752806279e-21,6.5078648194214196e-21,9.446672893399064e-21,,5.576141094802217e-23,8.460183266522146e-22,1.99783740882756e-21,,6.997620009531646e-22,2.1033959811042195e-21,1.1305965470694588e-21,4.0501806212294e-22,2.5722393974433354e-22,,2.6154584140371453e-22,,,,3.699336110270495e-23,,,3.4414633814075655e-25,4.394475394871184e-25
Gd154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gd155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gd156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gd157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gd158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gd160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
