Isotope,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
Ac225,7.141334118885079e-15,6.024219452425425e-15,2.095278330753757e-15,1.3683469615800107e-15,7.430602668445703e-16,2.467373476395415e-16,8.10875370001535e-17,2.686699995511021e-17,1.0177853882953761e-17,5.8772939822863966e-18,5.7382485962645956e-18,7.106480757513829e-18,9.23137852423241e-18,1.178074936889549e-17,1.4734625590352973e-17,1.8000563385138143e-17,2.1669582755795982e-17,2.563079800490128e-17,3.00442240618057e-17,3.472718557770618e-17,3.971399919330497e-17,4.507094093886173e-17,5.090016479326357e-17,5.701290774923503e-17,1.197391277394016e-16,2.0809130767382257e-16,3.2326400342559216e-16,4.677162842429581e-16,6.40658823665113e-16,8.442793854726315e-16,1.079129686380391e-15,1.3460832887663022e-15,1.6501866096028008e-15,1.990136457987881e-15,2.7102905595317976e-15,3.5599941673181645e-15,4.54879920581883e-15,5.68472151580245e-15,6.9877886049617925e-15,8.466360776218123e-15,1.0112643848878716e-14,1.195166825268861e-14,1.3989199088864889e-14,1.6270310223590182e-14,1.8774304029980832e-14,2.1524883795635605e-14,2.4486088481712726e-14,2.780389126196053e-14,3.129484266254955e-14,3.520988394950857e-14,3.929321735963167e-14,4.381686393827039e-14,4.873631975090468e-14,5.3939937769083544e-14,5.82667848570672e-14,5.861190996290193e-14,6.339624356475359e-14,8.228501700931822e-14,1.0160197102153399e-13,1.0442147984739883e-13,1.310305125990472e-13,1.5327411915829418e-13,1.7133039049817362e-13,1.8713578482508646e-13,2.0187055771159002e-13,2.033159343366085e-13,2.090747871271251e-13,2.126647383638191e-13,2.162548365658933e-13,2.454922401764605e-13,2.765750848149824e-13,3.0153111709746345e-13,3.6614776069979875e-13,4.759089011536686e-13,5.526152045891154e-13,6.085951679923071e-13,7.665575883160231e-13,9.520115125751094e-13,1.1670731745684696e-12,1.413754168741333e-12,1.6939489355284254e-12,2.3618146929945394e-12,3.1832085913017303e-12,4.168613623484984e-12,5.326725293269918e-12,6.664849163794341e-12,1.0838059204097162e-11,1.6264223086963632e-11,2.3033590709504734e-11,3.1245337693357063e-11,4.100677116879693e-11,5.24297823196229e-11,8.0712375879042e-11,1.1698096076985157e-10,1.6208368441946583e-10,2.1682495651787085e-10,2.8196892583393426e-10,4.4633628316007934e-10,6.605650207182324e-10,9.294417205727541e-10,1.2571499811660602e-09,1.6472855998547033e-09,2.9145715943857063e-09,4.625425164395062e-09,6.802796273539697e-09,9.462222364450487e-09,1.2615455232176274e-08,1.6272591341910796e-08,2.5136667284487402e-08,4.928071668073519e-08,8.257354497456087e-08,1.2558575825737297e-07,1.7888081346349625e-07,2.429941172888678e-07,3.1843782467566196e-07,4.0570360258456944e-07,2.0255814340268216e-06,7.447799284732192e-06,2.1731593441828057e-05,4.2469760987687405e-05,0.008064204892657478,6.07841100361614e-05
Ac226,2.4315063394229075e-14,1.7896352921991692e-14,2.4255889981175283e-16,5.785831163334832e-18,1.3977470086404801e-19,7.91707032899168e-20,8.381298697497576e-20,1.1263763893366592e-19,1.5064179249253182e-19,1.9483311451457638e-19,2.4247630399374803e-19,2.947365298918086e-19,3.417016186617328e-19,3.9861496999010793e-19,4.59654707400575e-19,5.291758793263672e-19,5.967251262462997e-19,6.601564600505699e-19,7.352566381192983e-19,8.069454360480453e-19,8.688798498571225e-19,9.595713489052289e-19,1.0444836581898982e-18,1.134012027402043e-18,1.927543391801625e-18,2.9390326766471113e-18,4.042997486368402e-18,5.39930023396275e-18,6.7814535058914074e-18,8.421058928500206e-18,1.028051483343124e-17,1.2076803305046524e-17,1.4395177342863397e-17,1.6611039934211476e-17,2.1060418286090647e-17,2.604500071144595e-17,3.143829232774977e-17,3.743416727255335e-17,4.459339984191759e-17,5.216539601801381e-17,5.9403466449874e-17,6.732303526747985e-17,7.570429173797362e-17,8.668132240874959e-17,9.744529089650209e-17,1.0917352944906542e-16,1.2083182263964692e-16,1.3688885148843314e-16,1.4821543044236939e-16,1.6750579068129686e-16,1.826392127210245e-16,2.0326030621685864e-16,2.282031257023362e-16,2.4941501330067383e-16,2.7360275984315887e-16,2.6936192095868407e-16,1.7162904129656275e-16,1.9117460219484638e-17,6.256784834328935e-18,2.0401672941625658e-18,1.6250734371534033e-23,8.785426561529712e-30,4.538659084048023e-36,2.2913646547127198e-42,1.1427035843428042e-48,2.676269548888615e-49,8.047533368901766e-52,2.1346075478548203e-53,5.6605388172687125e-55,1.3753448772193981e-67,3.3216199885317912e-80,1.1422289893356682e-89,9.433723244233625e-112,2.6647551950453843e-143,3.1300709141305724e-162,7.502997631069744e-175,2.1066832284764997e-206,5.899271068283339e-238,1.647622608482558e-269,4.5899013356782725e-301,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ac227,4.1159702323504207e-16,3.4902560003529445e-16,1.5384113854277104e-16,1.612898428989642e-16,2.8247226476401336e-16,8.082974716391824e-16,1.6818954018943578e-15,2.8870095372646864e-15,4.412325781522853e-15,6.249313037303442e-15,8.393808921332732e-15,1.0837686829392078e-14,1.357926242665763e-14,1.661188893491453e-14,1.9932901779588188e-14,2.3537888662150357e-14,2.7424998861261654e-14,3.158860351574878e-14,3.6030914560961866e-14,4.073541382892142e-14,4.5715592383568417e-14,5.095431499906984e-14,5.64704590495611e-14,6.223215225055061e-14,1.1775061319609223e-13,1.8886672098838624e-13,2.749292752749664e-13,3.753451339985591e-13,4.894112651991547e-13,6.167214503419898e-13,7.566266356517473e-13,9.085166099170769e-13,1.071917710722799e-12,1.2467174297616954e-12,1.5965098680396964e-12,1.9778772936603227e-12,2.3924061390634135e-12,2.840635113218553e-12,3.321659040448409e-12,3.8371938080588284e-12,4.390154623253726e-12,4.980074154602031e-12,5.612010453619261e-12,6.288191389570762e-12,7.015329600706712e-12,7.796549017590693e-12,8.637440627283809e-12,9.549173829530198e-12,1.0534579782193174e-11,1.160318290006397e-11,1.2765831202791246e-11,1.4031684794085774e-11,1.5408573898643213e-11,1.69119289944291e-11,1.8131451998728547e-11,1.823882309978786e-11,1.9731760954347638e-11,2.5940438597241244e-11,3.547192387568307e-11,3.848739090241929e-11,5.085622744038242e-11,6.123640243896751e-11,7.000735351728376e-11,7.778334565312712e-11,8.496478921620969e-11,8.566112988436406e-11,8.841712446091525e-11,9.01190642064326e-11,9.180786392510691e-11,1.050313068669598e-10,1.1807381002548487e-10,1.2787946203185184e-10,1.5107279443002716e-10,1.8527928714496791e-10,2.0649365064932872e-10,2.2093701828722824e-10,2.58114500781993e-10,2.9682814794707604e-10,3.370720951659951e-10,3.788272120727831e-10,4.2206486392456413e-10,5.128400547965074e-10,6.090638591918601e-10,7.103796395746654e-10,8.164526437427765e-10,9.269995398761354e-10,1.221687718553736e-09,1.5415691153985242e-09,1.886974402746482e-09,2.259204828122421e-09,2.6598311930843042e-09,3.0903366190529445e-09,4.0458229591183925e-09,5.133262582245783e-09,6.3578198452239495e-09,7.723347446884326e-09,9.233043537841238e-09,1.2696011129965159e-08,1.6766320096787383e-08,2.1459619024298996e-08,2.6787707405662168e-08,3.275896998817271e-08,5.053336298408752e-08,7.240429805822347e-08,9.839460473664372e-08,1.2853465689752937e-07,1.628745948085021e-07,2.0148582724642061e-07,2.918938860335251e-07,5.280539656324137e-07,8.454403696203588e-07,1.2516575646740083e-06,1.7544604206770742e-06,2.361480965746192e-06,3.080256395525938e-06,3.918233697813877e-06,2.0418509190485573e-05,8.489065691563923e-05,0.00024397792158706367,0.0003778552492757073,0.05125288389469899,0.0003978778355030859
Ag111,5.192245164737472e-16,0.00011868758085184969,0.0010192344424800237,0.0012587210071130653,0.0013931555280201258,0.001382982540676093,0.0013458512478073889,0.0013177386935582867,0.001296039906269929,0.0012785625789517865,0.0012640373697815515,0.001251266999704811,0.0012405896005450437,0.001230802356598624,0.00122205370206588,0.0012140689087570343,0.0012066956605122523,0.0011998509940615023,0.0011935222468806054,0.001187740254537971,0.0011821381880364492,0.001176707579445839,0.0011717415256346387,0.0011671748215271842,0.0011357031097619541,0.001114171102335753,0.0010977082640781443,0.001084751829948321,0.001074280677674498,0.00106488539889207,0.001056480613543636,0.0010490059795285913,0.0010419750459152442,0.0010356254693152417,0.0010229508170464243,0.0010123473499321451,0.0010019717857839873,0.000992385933050725,0.000983245279932113,0.0009741846182635899,0.0009658068777473476,0.0009576547448986524,0.0009495996007303496,0.0009420856907632268,0.0009348773006607427,0.0009277066404131555,0.000921095064454255,0.0009146067415438732,0.0009086936577238252,0.0009026799176022371,0.0008971499806323798,0.0008916712623947545,0.0008863606213074063,0.0008814802486839606,0.0008784533069079697,0.0008820371003185563,0.0008698979200140637,0.0005952605823842509,4.957751518594525e-05,3.276538244732879e-06,3.053384824385582e-18,6.080392731323247e-33,1.1570618327067162e-47,2.151708534037535e-62,3.952601667542374e-77,1.3277164474605732e-78,1.6894383937359552e-84,3.491103070367633e-88,7.212194991914247e-92,2.377616223893973e-121,7.791131616631968e-151,5.989548896031041e-173,6.378878453716075e-220,1.6402938529409828e-267,9.59947387975e-312,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Am240,8.153491710538081e-16,3.907752349886676e-09,1.7630491539650842e-08,1.625747325861276e-08,1.3992993768267952e-08,1.3239671529386287e-08,1.3189841126321721e-08,1.349950601837977e-08,1.3706085963066875e-08,1.406286514147853e-08,1.436035740562742e-08,1.4768207540629367e-08,1.4685354809372776e-08,1.5121104161162885e-08,1.5542918158475225e-08,1.6157418480897852e-08,1.6501162934461688e-08,1.6637552791720908e-08,1.7097455469672844e-08,1.7382811863142227e-08,1.7269521515060603e-08,1.7986122065542363e-08,1.833452517202171e-08,1.8759811356629703e-08,2.1490747815430637e-08,2.457940418968719e-08,2.6875208308237024e-08,2.9784277997973192e-08,3.174423310944029e-08,3.42401774509252e-08,3.708124658492601e-08,3.900899304110321e-08,4.198411555887758e-08,4.4211883977018344e-08,4.826744483643088e-08,5.2297777479570574e-08,5.563520312752726e-08,5.944750752159823e-08,6.418418708035523e-08,6.820806868907257e-08,7.112883467206169e-08,7.365486793812678e-08,7.613194126891292e-08,8.062921338147917e-08,8.36893947270153e-08,8.631726351764057e-08,8.870901152669768e-08,9.34180427213813e-08,9.322062737126777e-08,9.78065827229382e-08,9.91282256046319e-08,1.0183639191036638e-07,1.0666846994602383e-07,1.0765456691687567e-07,1.1182697569811415e-07,1.1102406284838095e-07,8.6548964167987e-08,1.1476442296050153e-08,8.433723642771602e-13,4.917964483789462e-17,4.4650335246466227e-23,,1.787430390757498e-23,1.572943380940796e-23,,,,1.0976261808482436e-23,,,,4.2263473527920026e-23,,2.1151239742708195e-23,3.948642874425033e-24,,1.0148279136189052e-23,9.750294360485056e-24,6.542682843161504e-24,1.0525558086772018e-23,6.092217258347418e-24,,,,,,,,2.219321662301093e-27,1.21879925717923e-27,1.031925355494448e-27,2.254796181111901e-28,,,,,,6.3381542141000755e-34,1.3618289117885734e-35,1.4283545080005427e-37,3.29671147659888e-39,1.1160521596238912e-40,6.092344085030962e-45,6.5725132053098496e-49,5.412460770716689e-53,1.423794236803817e-57,1.6788177563833294e-61,1.8031266507559922e-65,3.3742696903137436e-74,,,,,,,,,,1.4525787079426616e-26,1.0592823259745971e-31,,
Am241,0.012255789953764955,0.010397129845788965,0.004254112901156872,0.0033994132966745135,0.002924060653272529,0.00275107187971172,0.0027569122990690033,0.0027974984486922386,0.002850017392002266,0.002908334286096884,0.002971008085727247,0.0030355889273435263,0.0031022681645297007,0.003169875606499663,0.0032383669642327005,0.0033073516574872435,0.0033768663406870225,0.00344646553828338,0.003516601548454702,0.003585880272707895,0.00365578857941508,0.003725062440301251,0.0037952439965630307,0.003864241792396158,0.004422262529582774,0.004962024824329478,0.005488715606344728,0.006002857695264693,0.006502278282307037,0.006988999662751827,0.007461338147054131,0.00791838252116526,0.008360461739615294,0.008790298571676975,0.009558353571876146,0.010263952911892582,0.010929500195989622,0.01156129597557219,0.012156589664214396,0.012721318724363969,0.013261797522670874,0.01377099118978699,0.014257761241536823,0.014718243774474045,0.015160172296568714,0.015580461701911791,0.015979613474561116,0.01636837470046075,0.01673876223335115,0.017092693847174725,0.017433765011830048,0.01776002170725499,0.01806917215762769,0.018366414434752246,0.018571975351480606,0.01868185303324148,0.020209129697404408,0.026550506265578346,0.03620424858773171,0.03917263347318511,0.050398899112083874,0.05889547569586268,0.06549122100052406,0.07090585809341535,0.07558592090522288,0.07602523941239475,0.07774116048023862,0.0787834463101225,0.07980529149619411,0.0874344583498329,0.09442713101230021,0.09939800224927327,0.1103272389082432,0.12466662994097333,0.1326656310743252,0.13777097750881165,0.14979904387585333,0.16085941224434105,0.17103785226835364,0.1804059061649634,0.1890247310649293,0.2042212212251258,0.2169864651630077,0.22761785518528266,0.23637446840493884,0.2434892531510897,0.25543841349621677,0.2611953264925175,0.26283310027403933,0.2617874766799497,0.25900489706707963,0.2550934320389331,0.24530026016618126,0.23415901660630678,0.22247062525019143,0.21065274324256344,0.19894861920634171,0.17642961514947217,0.15556407080566997,0.1365790224649349,0.11950265545964771,0.1042664049989953,0.07342021653994907,0.051158639153574444,0.03538365794867256,0.024345682696894876,0.016690017302359198,0.011412677930075572,0.005311068650593514,0.0011391963869102264,0.00024420563314475277,5.297350468930757e-05,1.2182690328688088e-05,3.4739602479495235e-06,1.595987879024105e-06,1.1703051803585255e-06,7.333799656594802e-07,6.760167949854555e-08,1.6408590259534873e-09,5.399799747003894e-13,1.6870565514051154e-21,2.6413945555024945e-41
Am242,0.08234629962715324,0.05388941382307398,9.338139688104624e-05,4.041582596447535e-05,3.473798707580595e-05,3.282513244009391e-05,3.288654814835978e-05,3.3363563778959165e-05,3.4068290326963066e-05,3.481288950284848e-05,3.5516647354725316e-05,3.6339348423381244e-05,3.7206734440819734e-05,3.809860736638949e-05,3.892341529048007e-05,3.9799009506581926e-05,4.073757285324641e-05,4.155721819976618e-05,4.2411013156116514e-05,4.340108548111309e-05,4.424392485637924e-05,4.516189686322566e-05,4.599147962385463e-05,4.6992223678542803e-05,5.404723137406652e-05,6.111294107446585e-05,6.820452710009202e-05,7.520845131722841e-05,8.226877278940107e-05,8.91962306070143e-05,9.59556805696709e-05,0.00010274314440275537,0.00010953100073824489,0.00011618811254745178,0.0001276300513396815,0.0001395252185695842,0.00015122905822499005,0.0001623176670312801,0.00017347035633751421,0.00018457370383300704,0.00019509654713474456,0.00020597702805130884,0.0002163615524718083,0.00022729759730823746,0.00023758581006407017,0.0002480233325072584,0.00025866950619008084,0.0002689661507371997,0.000278941812868685,0.0002894917260503734,0.0002994400713056935,0.0003098600791789445,0.00032038425485052914,0.00033060502863353704,0.00033844559485303005,0.0003266853673804679,0.00012664688526724282,3.282579862587504e-06,4.300518055649021e-06,4.6310261048454965e-06,5.692502295677297e-06,6.320759292316567e-06,6.706719418492301e-06,6.954292622266374e-06,7.1230914011957e-06,7.1371101212594636e-06,7.189286676759691e-06,7.219133952421424e-06,7.247177136487383e-06,7.42805430399491e-06,7.567732169277072e-06,7.660079034891932e-06,7.85560829734686e-06,8.110262052287981e-06,8.253920376035534e-06,8.346285946436062e-06,8.565220914814172e-06,8.766345129318029e-06,8.94867705758394e-06,9.111404407128778e-06,9.253978667710815e-06,9.477856339569656e-06,9.621243415785415e-06,9.688579053405688e-06,9.686822619725065e-06,9.62443944828176e-06,9.262508645915565e-06,8.709457575098084e-06,8.065090186660287e-06,7.394019719014235e-06,6.733997845779074e-06,6.105300456910859e-06,4.975057504953889e-06,4.02443455128275e-06,3.240116945500993e-06,2.5998551892046163e-06,2.080736027513801e-06,1.3250599850856243e-06,8.389986899537969e-07,5.289612286185898e-07,3.323572581165771e-07,2.0823785530240333e-07,6.40766159079573e-08,1.951059150252833e-08,5.896850969330806e-09,1.772976787576333e-09,5.311267562574472e-10,1.5870270620239704e-10,1.4101474324187567e-11,1.1020188414377978e-13,8.580555392174023e-16,6.667307821788793e-18,5.173076062007437e-20,4.008454882757223e-22,3.1021441262286837e-24,2.397855639641363e-26,1.7245754266036347e-47,0.38231687348956556,0.5458675400949118,0.621575219761239,8.51260515630362e-233,0.6248123774690914
Am243,2.4084074345135214e-05,2.04230671352843e-05,8.280920744968047e-06,6.556001184610086e-06,5.53722000892259e-06,5.029333929162767e-06,4.8738886980757446e-06,4.789670519109902e-06,4.732416406071101e-06,4.689126720890381e-06,4.656579804060416e-06,4.6307662079878925e-06,4.611626775285351e-06,4.5955118835698485e-06,4.582675844258465e-06,4.572876709423352e-06,4.566784939151661e-06,4.561782338435636e-06,4.55773276522717e-06,4.55526489506733e-06,4.555427380779144e-06,4.555798478496772e-06,4.558161960051815e-06,4.560474277344786e-06,4.6100284632031044e-06,4.682504497357393e-06,4.784669858813074e-06,4.895801388001646e-06,5.020550516846293e-06,5.148541686894249e-06,5.284697092576707e-06,5.423045916669396e-06,5.575540988714523e-06,5.729671758584743e-06,6.023004778007402e-06,6.3121763900567914e-06,6.623033087474868e-06,6.957170222001895e-06,7.309419351639821e-06,7.66837272735167e-06,8.055932246321167e-06,8.46826557790551e-06,8.881140093702222e-06,9.312582550179538e-06,9.765921445890615e-06,1.0226896353699755e-05,1.0703402027260158e-05,1.1200071328341402e-05,1.1711195205746904e-05,1.2250417207107759e-05,1.2826830138903838e-05,1.3420953476628877e-05,1.4035771729741359e-05,1.4660502063141837e-05,1.5131125526838559e-05,1.5220657754499489e-05,1.646328272430763e-05,2.160697922861994e-05,2.9333897238881596e-05,3.160081852278449e-05,3.899827740296793e-05,4.3511639408908894e-05,4.639169999519586e-05,4.83367042562787e-05,4.974924424736198e-05,4.9871192875194824e-05,5.033275581869913e-05,5.0602674847606895e-05,5.0860510462798615e-05,5.2634991959212814e-05,5.4144305993718376e-05,5.520277150924378e-05,5.75751787667586e-05,6.089171962116495e-05,6.287298950177706e-05,6.419245589957097e-05,6.748328860531376e-05,7.075266130949522e-05,7.398594888225421e-05,7.71687780735714e-05,8.028795703429705e-05,8.629041451371184e-05,9.192071274475617e-05,9.713402947208315e-05,0.00010191106055924786,0.0001062536101259896,0.00011534967935200934,0.0001223481276939796,0.00012780072456559333,0.00013216675780672562,0.00013577880122093026,0.0001388619642718382,0.00014398218493583216,0.00014820055930662163,0.00015182383451093782,0.00015501107172918556,0.00015785735987167883,0.00016276160406937323,0.00016685770991801022,0.00017032461281954892,0.00017327157017705736,0.00017577228539001916,0.0001804104620628431,0.00018323313919194607,0.00018472478612363783,0.00018525908061899776,0.00018511690016998928,0.00018450309507383306,0.00018240078927392716,0.0001764562110429975,0.00017007836279923168,0.00016359495679184782,0.00015712815338295264,0.00015071895692553433,0.00014439048962670354,0.00013816097478365347,8.396570284189266e-05,5.320375159743186e-06,6.914443091370005e-08,9.24062599618631e-12,3.471522535059976e-10,2.636829411195681e-12
Am244,3.252488806620927e-15,1.684019258292092e-07,2.0222082260817306e-07,1.6046699621475288e-07,1.3540175716027605e-07,1.237381151340923e-07,1.1970930480266859e-07,1.1761911528679836e-07,1.1617036927171516e-07,1.1590625393075158e-07,1.1425998659434836e-07,1.1408108553154788e-07,1.1412659479521082e-07,1.1393750385701664e-07,1.1341922049597805e-07,1.1314177192867006e-07,1.1322577953963351e-07,1.132519592816966e-07,1.1299800605226811e-07,1.1331813261012e-07,1.1310629263149907e-07,1.1361283791762327e-07,1.136384837971081e-07,1.1410951998785134e-07,1.1594158649824602e-07,1.1873335218418999e-07,1.224410061896786e-07,1.2610431073271266e-07,1.305016985723269e-07,1.352475941707582e-07,1.3975491281201197e-07,1.4466071340544433e-07,1.5049160160597712e-07,1.553825201653556e-07,1.6499986402883932e-07,1.764022754234368e-07,1.882389466639564e-07,2.005618368182907e-07,2.1432093008523517e-07,2.2839237700872416e-07,2.432551151573353e-07,2.601283658663336e-07,2.7698038225921526e-07,2.9551216322331985e-07,3.145493240294085e-07,3.343333722578693e-07,3.558985937282041e-07,3.784900756437076e-07,4.0170066136615717e-07,4.2611250197891996e-07,4.534834981929609e-07,4.813588313511535e-07,5.11578120492333e-07,5.431164900243783e-07,5.67146362909333e-07,5.341235062615278e-07,1.1127216646513211e-07,1.436258747518605e-12,3.6593113869877115e-19,3.917256817887586e-19,4.538060410975526e-19,4.688371721658103e-19,4.628589336202659e-19,4.465573070782612e-19,4.255773270105189e-19,4.233513370368803e-19,4.143226064380773e-19,4.0861034736597564e-19,4.0286966547113574e-19,3.574721506620929e-19,3.152857542142361e-19,2.8641808313458875e-19,2.28216501516363e-19,1.6429741820549565e-19,1.3468316204885797e-19,1.1790106828400154e-19,8.43707049609216e-20,6.021439156678896e-20,4.2861681192720454e-20,3.043156714401906e-20,2.155242375788564e-20,1.0733342853569732e-20,5.2980169098387086e-21,2.5941762687500438e-21,1.2611826841411548e-21,6.092974404943715e-22,9.667755947373578e-23,1.4987572712478377e-23,2.2881925444076607e-24,3.4586537416868886e-25,5.193290264950726e-26,7.762825223057912e-27,1.7194801143589457e-28,3.78085661408578e-30,8.274319944182412e-32,1.8047085207067337e-33,3.9260984255862056e-35,1.8473632795888204e-38,8.642723558320704e-42,4.026111069423187e-45,1.8691306118674146e-48,8.653000656769753e-52,3.9512822259410767e-60,1.7854198094643188e-68,8.007952606092868e-77,3.573023076145401e-85,1.588409152256685e-93,7.04336122660548e-102,1.378234158107498e-118,5.223639830723786e-152,1.972537652550017e-185,7.433376850676466e-219,2.797114356789127e-252,1.0511483880552213e-285,0.0,,,,,,,
As74,2.17682760142342e-16,1.166193430972058e-12,1.0546563691741154e-11,1.489909017483067e-11,2.0344630327481068e-11,2.559100555028034e-11,2.7498834775475037e-11,2.8166286723139282e-11,2.8439005989988842e-11,2.852148701070952e-11,2.858423204883257e-11,2.8554945027731026e-11,2.8556796169288427e-11,2.861388974123963e-11,2.874081172294379e-11,2.8958689199337938e-11,2.9199860925366295e-11,2.931696934886452e-11,2.946110583864033e-11,2.982426754113761e-11,2.961663174402923e-11,2.975397127852894e-11,3.0148280731404856e-11,3.039343048083451e-11,3.213649594212378e-11,3.44839819878518e-11,3.6228761752594534e-11,3.8320800363629676e-11,3.880726224636929e-11,3.9937926127568626e-11,4.3047883250177896e-11,4.5316944907723284e-11,4.7465928818318885e-11,5.021330979781672e-11,5.255171552848121e-11,5.872745532250592e-11,5.841672995401441e-11,6.158720813372256e-11,6.535784946659918e-11,6.875657155865131e-11,7.709312724116075e-11,7.481517874831994e-11,8.12144695800301e-11,8.391958238102287e-11,8.54759808276137e-11,8.684585990268483e-11,9.144881531053755e-11,9.850564240446429e-11,9.235689887634077e-11,1.0251688798873306e-10,1.1555481141585856e-10,1.0410315155630941e-10,1.1548475036741334e-10,1.166890167229086e-10,1.2963446470450338e-10,1.3019735358733653e-10,1.3543330048024145e-10,1.3527598148648942e-10,5.6988757715236426e-11,1.9050682555027807e-11,1.9461911449859994e-16,1.4241566830824825e-22,9.958751615852414e-29,6.805404854803532e-35,4.593838946103162e-41,1.108971206484847e-41,3.763970155281409e-44,1.0768917019544135e-45,3.080224474979837e-47,1.3712007626255266e-59,6.067422179111308e-72,3.285723968227249e-81,7.829778828606562e-103,1.0049299145325972e-133,2.927385317213166e-152,1.285657714553153e-164,1.6402191658524773e-195,2.0869550317261178e-226,2.6484060725980184e-257,3.352295358546069e-288,6.89113e-319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
