Isotope,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
Cf253,5.202372766120051e-19,5.1519443031419e-19,4.077919179257734e-19,3.19651538520769e-19,1.9640844146175523e-19,7.416111233927526e-20,2.801253246141633e-20,1.0591263952157621e-20,4.014519495536096e-21,1.5315997066010574e-21,5.941572744157352e-22,2.401807256927837e-22,1.0634448112299378e-22,5.561848003113027e-23,3.6317067964215887e-23,2.8889954299598487e-23,2.5927403536173138e-23,2.4635139631667215e-23,2.3964000776942758e-23,2.3637128226516403e-23,2.3244182290334747e-23,2.3010971936575117e-23,2.2727134769209394e-23,2.2427789446745718e-23,2.038076307709102e-23,1.8411871162454535e-23,1.656367400968154e-23,1.4975502695878083e-23,1.3436882448694753e-23,1.2052230383785272e-23,1.0825752670104895e-23,9.743968709494377e-24,8.814206861414983e-24,7.911225456096122e-24,6.591824701708125e-24,5.594661678139042e-24,4.799461745656328e-24,4.204150946445641e-24,3.752690562963866e-24,3.4200960006675744e-24,3.162420574199494e-24,3.0293585567771786e-24,2.9991570917277715e-24,3.111457985289233e-24,3.393089823266202e-24,3.9041462781603926e-24,4.776435247944231e-24,6.103855623506417e-24,8.158153154745233e-24,1.1103249511553434e-23,1.551860771411906e-23,2.15652937586167e-23,3.039022885258206e-23,4.278351543856032e-23,5.495370444206813e-23,5.486821060741083e-23,5.277375915670728e-23,4.0188483029626414e-23,1.2503526600081848e-23,3.8901242294902955e-24,3.3057726396643575e-29,2.238375084441093e-35,1.5156284213363589e-41,1.0262486988762001e-47,6.948843013450655e-54,1.6787208655592748e-54,5.717977490936965e-57,1.6402400506883156e-58,4.7051381869922934e-60,2.157208647171708e-72,9.890356057641276e-85,5.510636440232146e-94,1.4077041030717621e-115,2.0035991567702118e-146,6.220001984160627e-165,2.85174253540641e-177,4.058913473013307e-208,5.777091919387978e-239,8.222592452508134e-270,1.1703297766640707e-300,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cf254,2.4705424808747965e-20,2.4707096572306547e-20,2.4715399291125895e-20,2.4707878089301354e-20,2.468947597555841e-20,2.465050701512708e-20,2.461034449551201e-20,2.4569761899177298e-20,2.452905387545609e-20,2.448832979708418e-20,2.444762921562314e-20,2.4406971798059977e-20,2.4366374112184544e-20,2.4325817925833074e-20,2.4285316921833538e-20,2.424486730091756e-20,2.420447112036493e-20,2.4164125632671498e-20,2.4123834179348394e-20,2.408360046013977e-20,2.404341226707612e-20,2.400326978095402e-20,2.3963173796696122e-20,2.392314647382342e-20,2.3604676764072998e-20,2.3289520052979334e-20,2.2977579222224637e-20,2.2668921358887124e-20,2.2363457073623554e-20,2.2061217709994503e-20,2.176199837960248e-20,2.146601974886408e-20,2.1173046977928056e-20,2.0883350685084756e-20,2.036231702711713e-20,1.9851406914120977e-20,1.9350446303223224e-20,1.8859184445197866e-20,1.8377535592698136e-20,1.7905501126633063e-20,1.7442773702279882e-20,1.6989211805465086e-20,1.6544692397513187e-20,1.610908130762222e-20,1.568234701868724e-20,1.526442789495392e-20,1.4855020257164595e-20,1.445414151272503e-20,1.4061564512034815e-20,1.3677278921262695e-20,1.3301160657236565e-20,1.2933033218522883e-20,1.2572773775509915e-20,1.2220379733091016e-20,1.1958264317265383e-20,1.1958244999370622e-20,1.1957807503896563e-20,1.1954826585309614e-20,1.1942094521833874e-20,1.1929377097215084e-20,1.1802946117582972e-20,1.1650926667385926e-20,1.1500865077358127e-20,1.135273628223844e-20,1.120651540592913e-20,1.1191997304825994e-20,1.1134112744184466e-20,1.1098087022891712e-20,1.106217786955359e-20,1.0779056072148805e-20,1.050318051414582e-20,1.0300917427637329e-20,9.843988328168802e-21,9.226168130725482e-21,8.874247441440717e-21,8.647123237366352e-21,8.104419988880288e-21,7.59577749213302e-21,7.119058021443086e-21,6.672258028015086e-21,6.253499715531019e-21,5.493178840079334e-21,4.825300235431099e-21,4.2386244498910696e-21,3.7232785783698436e-21,3.2705901017762024e-21,2.3652527394074243e-21,1.7105231128507207e-21,1.2370301854831252e-21,8.946055914817897e-22,6.469681229118779e-22,4.678796144465219e-22,2.447014334365009e-22,1.2797902510245868e-22,6.693310787633021e-23,3.5006049689925344e-23,1.8308179001774655e-23,5.007824047469549e-24,1.3697861550147602e-24,3.746763810219522e-25,1.0248486182494052e-25,2.8032575613944806e-26,1.096909453534952e-27,4.292181513258456e-29,1.6795194046696666e-30,6.571911403863704e-32,2.5715688586276198e-33,1.0062466262525065e-34,1.5406945709283031e-37,3.6119293851749595e-43,8.467602363506765e-49,1.9850901152929073e-54,4.6537030746643116e-60,1.0909777030721208e-65,2.55759586901548e-71,5.995796521625788e-77,,2.369524747230885e-37,,1.059360034633319e-39,1.4073448782698096e-42,
Cl35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cm240,1.927976402455427e-17,3.7201244432983836e-16,1.2918007303488582e-14,2.6177994328504356e-14,4.1560301117904316e-14,6.66699357704168e-14,7.061930176882428e-14,7.368055302598855e-14,6.987296058662459e-14,6.629249300634018e-14,6.33188417650325e-14,5.564842022129456e-14,5.41556451727711e-14,4.996313469835646e-14,4.866079404598883e-14,4.331866599777588e-14,4.1683177248073563e-14,3.703528604198769e-14,3.892873675579413e-14,3.8378580153940866e-14,3.417037757689242e-14,3.069038274752402e-14,3.2303599391411975e-14,3.258269626051837e-14,3.418525578367535e-14,3.297050820748904e-14,4.0058045299603143e-14,5.178405319693252e-14,3.848100606952119e-14,4.761750720567331e-14,5.21273783416929e-14,7.577479751408776e-14,5.700227845857725e-14,8.273293310466261e-14,7.73877335880548e-14,9.903051281861963e-14,8.923306927458174e-14,1.2509497863454987e-13,1.3974945435123563e-13,1.304075063330699e-13,1.8092147608369154e-13,1.6620374864346937e-13,2.1638420043999333e-13,1.416581247651687e-13,1.8991985989546895e-13,1.6525481967881297e-13,2.701680269872906e-13,2.335423217502471e-13,2.5027875553132066e-13,2.0418532654510908e-13,3.1443984034309936e-13,2.474269006434508e-13,3.6254643060120133e-13,2.75691104632767e-13,3.563561194063122e-13,3.559903012387985e-13,3.4696721689272315e-13,2.898967351958164e-13,1.3420401700132256e-13,6.212805327464569e-14,2.808730540504205e-17,2.393484156607341e-21,2.0396283183586115e-25,1.7380869964117642e-29,1.481125945068381e-33,5.802885984759465e-34,1.3672635305771624e-35,1.3136581065715387e-36,1.2621543563201084e-37,9.165442495858588e-46,6.655710263851445e-54,5.235704637572111e-60,2.9908652704489875e-74,1.3440001141726672e-94,8.316886673907889e-107,6.039510919746292e-115,2.7139650004377933e-135,1.2195699619043556e-155,5.480361399620728e-176,2.4627009642588757e-196,1.1066598739392227e-216,2.234747863840115e-257,4.512628972528055e-298,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cm241,1.6834636511394475e-18,2.254249736367055e-13,7.48385775519509e-12,1.4532021721460992e-11,2.532966545234599e-11,3.843056660808759e-11,4.4118506859827366e-11,4.594664473671135e-11,4.547800434873745e-11,4.393873798200674e-11,4.1901171276503967e-11,3.970283180311327e-11,3.708029597600297e-11,3.491975554892415e-11,3.3020397620516854e-11,3.14890648885743e-11,3.010076375225426e-11,2.865647471026691e-11,2.7501395910781023e-11,2.6456453566857525e-11,2.530529168442233e-11,2.4633957836955758e-11,2.4052566081227774e-11,2.3630401452510484e-11,2.250923075105172e-11,2.4585927350734648e-11,2.7157823183393868e-11,3.093998465697364e-11,3.400714269463519e-11,3.779687380206734e-11,4.208078407180908e-11,4.530324047292399e-11,5.0126967941691315e-11,5.4069723324500675e-11,6.112661929839945e-11,6.863788753261726e-11,7.585934530757616e-11,8.391459945850202e-11,9.37067039317761e-11,1.0273506862025015e-10,1.1025617916535393e-10,1.17482411728394e-10,1.2492914389877964e-10,1.3653302565117568e-10,1.461362694543164e-10,1.5422726258480827e-10,1.6355382067618332e-10,1.770967576443274e-10,1.8116752283329188e-10,1.950037149791031e-10,2.0269737213987533e-10,2.1369618343076557e-10,2.3065550146732204e-10,2.3855394676673404e-10,2.530886158862451e-10,2.5287472085488564e-10,2.475866412255666e-10,2.1354170075971258e-10,1.1327924561928457e-10,6.009219090751206e-11,1.060461650559943e-13,4.7382562392284944e-17,2.1171036167111655e-20,9.45944564870326e-24,4.22658162193704e-27,1.95434673600065e-27,8.934104912091724e-29,1.298918618796151e-29,1.8884819411035443e-30,3.770161830889187e-37,7.526744139325223e-44,7.108738293116705e-49,,9.343286649061075e-18,,,1.8489527927145696e-17,,,,,,2.1831298621639194e-18,5.606243384776705e-19,,,,,,,,,,9.331239212034615e-19,,5.259815075577972e-19,,1.641097528974946e-19,,,3.0524053143470456e-20,8.531465551737489e-20,,,3.835072116249518e-21,,,,,,,7.211335975104754e-24,7.054144430027333e-25,7.800183275229769e-26,5.913459942319169e-26,1.1755958972005321e-25,,2.9969855612874117e-28,7.886883788913495e-30,,,4.514180430397289e-61
Cm242,0.00024986973924362606,0.0002857198526091742,0.0003989823676253088,0.0003904496681201824,0.0003736544575823675,0.0003429059261017532,0.0003155840871506664,0.0002913371512143554,0.0002698711655944256,0.0002508958733600368,0.0002341339912049255,0.00021938156187884032,0.00020643873494555494,0.00019512389118802527,0.00018525149962517415,0.00017668409820960384,0.00016930258032442916,0.00016295563722360217,0.00015754297844638307,0.00015300645781662838,0.00014921758670521134,0.0001461192696619583,0.000143615877033421,0.00014169306958585233,0.00014035386803071376,0.00015306702797531526,0.00017177605486469358,0.00019290452351868932,0.0002152201770651761,0.00023787160231436704,0.00026048347145414893,0.00028325491339033037,0.0003062275126289471,0.00032915894941744914,0.0003698369122202419,0.0004119795762869244,0.00045463338434863004,0.0004964343011940985,0.0005389292779092331,0.0005820612054520387,0.0006242848999848606,0.0006680261178185784,0.0007113059267255748,0.0007566697006351223,0.0008012257398489144,0.0008466963842494688,0.0008936235040561549,0.0009401667599499556,0.00098640100299497,0.0010348263368556065,0.0010824648547052176,0.001131927029353487,0.0011828334029618795,0.001233667903298608,0.001272477858040234,0.0012724811091199563,0.001270435420502232,0.001235191922731502,0.0010882386067128898,0.0009588906523673018,0.0002738415930664406,6.473422875559339e-05,2.043856900666619e-05,1.1029342367323928e-05,9.004810820517463e-06,8.924081135001728e-06,8.696570644940548e-06,8.60739560988123e-06,8.543584505686181e-06,8.353511112034221e-06,8.267066889698847e-06,8.206171044787262e-06,8.066262538099876e-06,7.870551115744962e-06,7.755411137690095e-06,7.679588490071756e-06,7.493259291097962e-06,7.311451059684706e-06,7.134054076005686e-06,6.960961289782673e-06,6.792068253438547e-06,6.466476269315175e-06,6.156492192916789e-06,5.861367796013343e-06,5.580390737224313e-06,5.312882830751789e-06,4.698879206439803e-06,4.155834843681799e-06,3.6755491701166924e-06,3.2507693365497926e-06,2.8750806757661533e-06,2.5428098360241736e-06,1.9890306974807537e-06,1.5558545096819812e-06,1.2170162844858517e-06,9.519709953969258e-07,7.446479094859918e-07,4.5562265676009894e-07,2.7877861057950664e-07,1.7057423014142974e-07,1.0436797307536578e-07,6.385883005281135e-08,1.870056810173134e-08,5.4763117813701256e-09,1.6036927923607194e-09,4.69627929105569e-10,1.3752651566387626e-10,4.0273445357697775e-11,3.45368743312477e-12,2.5398612404472316e-14,1.867821870736909e-16,1.3735974916115648e-18,1.0101414533793256e-20,7.428543310767578e-23,5.462909025250636e-25,4.0173825943555505e-27,1.8581840648891297e-48,0.0002504755610682794,0.0002505562674278176,0.00025058344304473807,4.10643283366461e-236,0.00025061607274294725
Cm243,4.72849890506308e-20,1.6724134429639132e-11,5.890082176306877e-10,1.2034416162333004e-09,2.390501582062719e-09,4.618871564676536e-09,6.650357291672305e-09,8.516720266192248e-09,1.0230645648540836e-08,1.1813159910524e-08,1.3279853151788491e-08,1.4642457122954874e-08,1.5914270223753665e-08,1.7105022179753276e-08,1.822527130582758e-08,1.9282484586123485e-08,2.0287657932240226e-08,2.1247523050323388e-08,2.2166509097245634e-08,2.3049665121710674e-08,2.3905999616885078e-08,2.473987516763452e-08,2.5549334944353158e-08,2.6342516863608516e-08,3.244769052174973e-08,3.873109922837029e-08,4.5686266599446284e-08,5.348363724862852e-08,6.220492950292143e-08,7.190146282059842e-08,8.252689389151127e-08,9.404594043271885e-08,1.0655255915007689e-07,1.199573341450851e-07,1.4664280804649797e-07,1.7630415758278808e-07,2.0884618541497362e-07,2.441095742750759e-07,2.821578392256855e-07,3.2275191104101715e-07,3.6584558311254805e-07,4.114199619650721e-07,4.593838522335292e-07,5.100847618264577e-07,5.633312464659958e-07,6.189410966500821e-07,6.771874647603597e-07,7.377735861078018e-07,8.007217388527429e-07,8.660117793419057e-07,9.337238925229621e-07,1.0038084091299437e-06,1.0763760801076014e-06,1.1517505110046342e-06,1.210438110618978e-06,1.2104347173448374e-06,1.2103544881426731e-06,1.2098012399409176e-06,1.207436566566628e-06,1.2050766241760709e-06,1.1817294844914348e-06,1.1539328330053489e-06,1.1267900030227632e-06,1.1002856302874233e-06,1.074404698646561e-06,1.071850327120735e-06,1.0616934268076489e-06,1.0553942980694933e-06,1.0491325429049822e-06,1.0003576143710847e-06,9.538502775953238e-07,9.203942758312007e-07,8.468228054350807e-07,7.518044537806247e-07,6.999907615518048e-07,6.674477179215269e-07,5.925562966458068e-07,5.260681234185467e-07,4.6704030328086974e-07,4.146357405131242e-07,3.681112669821978e-07,2.901374990434572e-07,2.286802267912136e-07,1.802409057675462e-07,1.420620582649856e-07,1.1197029897098448e-07,6.175393635222713e-08,3.405857007286823e-08,1.8784002301325627e-08,1.035976289446703e-08,5.713621436642451e-09,3.151179007909811e-09,9.58509029838278e-10,2.915541560495733e-10,8.868336707411765e-11,2.6975222257840926e-11,8.205174478874821e-12,7.591598295497052e-13,7.023901592710453e-14,6.498654531446467e-15,6.012683466950593e-16,5.563051896786167e-17,1.4485203730346341e-19,3.771686847972192e-22,9.82078702288068e-25,2.5571528402987583e-27,6.658352467591403e-30,1.7335423908072534e-32,1.0178640244438426e-36,,2.6935019700738384e-37,,,,1.582247174856752e-38,,4.2010802094398664e-41,7.944904002599091e-47,,,2.453222858367278e-49,
Cm244,6.875114355099341e-07,6.875437569561903e-07,6.885615774147093e-07,6.896346089954273e-07,6.917804863180712e-07,6.961255870188757e-07,7.004754236954823e-07,7.04840823070072e-07,7.092202105182345e-07,7.136652391600875e-07,7.180729382286089e-07,7.225256225535376e-07,7.270268578371019e-07,7.315578669312965e-07,7.360935567180841e-07,7.406415587437671e-07,7.452212348571702e-07,7.498307348680125e-07,7.544447734987732e-07,7.591025252006257e-07,7.63763392321921e-07,7.684738034600147e-07,7.732010510344414e-07,7.779730680118936e-07,8.17095436633657e-07,8.578286016909847e-07,9.003958367651345e-07,9.446896682609761e-07,9.909331421912357e-07,1.0392843672634045e-06,1.0894823138874313e-06,1.1417546628587164e-06,1.1964984186783778e-06,1.25322502080311e-06,1.362439802433313e-06,1.4804919214282496e-06,1.6074120117714635e-06,1.7435669463587602e-06,1.890415117691424e-06,2.04833419375783e-06,2.2174611603246877e-06,2.3999627169508785e-06,2.596022602275275e-06,2.806781291281613e-06,3.032708320994338e-06,3.27448071302896e-06,3.5337219852478285e-06,3.8110242869914235e-06,4.106865864685594e-06,4.422030642823377e-06,4.759290590749621e-06,5.119415049157126e-06,5.504592781248024e-06,5.916407518579943e-06,6.245261405124773e-06,6.245281012273369e-06,6.2447106219347136e-06,6.240146269121871e-06,6.2205595711069855e-06,6.201034912926612e-06,6.009127729258816e-06,5.783631019171114e-06,5.566596173227258e-06,5.357705728456294e-06,5.156654067932558e-06,5.136968612880413e-06,5.0589754208879925e-06,5.010832150510788e-06,4.963147032235389e-06,4.597644973892791e-06,4.2590597041987994e-06,4.021586851754007e-06,3.517705531946037e-06,2.9053954318652927e-06,2.5904350914979806e-06,2.399667260875077e-06,1.9819687837802975e-06,1.636977078409579e-06,1.3520364178892476e-06,1.1166940014015211e-06,9.223164994779734e-07,6.29175159885591e-07,4.2920340303325045e-07,2.927889897076939e-07,1.9973138798007006e-07,1.3625043347886092e-07,5.236809723309078e-08,2.0127769604177768e-08,7.736142637028252e-09,2.97339937079795e-09,1.1428309288567471e-09,4.392489089453644e-10,6.488854149982346e-11,9.585730790292317e-12,1.4160622730665247e-12,2.0918926672881148e-13,3.090269629545534e-14,6.743884868953316e-16,1.4717150150271236e-17,3.2117159425185755e-19,7.008908541653839e-21,1.5295495043797623e-22,1.0760834957291488e-26,7.570558619319642e-31,5.326102603748785e-35,3.747061821984559e-39,2.6361612511214783e-43,1.8546113241224185e-47,9.17940081755177e-56,6.88268813799142e-07,6.883139482026785e-07,6.88356814182215e-07,6.883975776836085e-07,6.884363802434424e-07,6.884733498033868e-07,6.885086044185903e-07,6.887871540012463e-07,6.891783417691374e-07,3.535208073083187e-21,8.863153417100293e-26,6.895419839077172e-07,6.895649567448011e-07
Cm245,1.4809925454423912e-22,4.206204086122811e-15,1.0465335468509345e-13,2.097560708018672e-13,4.2064729142836916e-13,8.454594452082123e-13,1.2723517763620817e-12,1.7010127393740577e-12,2.1323314497706295e-12,2.5630136494225113e-12,2.9995770554741698e-12,3.4356861113420037e-12,3.8752562559359955e-12,4.316293648662208e-12,4.758416526283439e-12,5.205456477078886e-12,5.656418024122633e-12,6.1050624084394055e-12,6.560051449493807e-12,7.0132250141775315e-12,7.470410524123668e-12,7.931962484092783e-12,8.394127393644572e-12,8.860400085957737e-12,1.2661117309207146e-11,1.6679253262842885e-11,2.0827374202174852e-11,2.5157237341753368e-11,2.967945262161145e-11,3.4412818879988804e-11,3.93640448911006e-11,4.4541218563976266e-11,4.996019650689318e-11,5.56218463446011e-11,6.65311636516343e-11,7.838380343672503e-11,9.137532347747855e-11,1.0540525332994872e-10,1.2061764719091953e-10,1.3707293808994977e-10,1.549736618463373e-10,1.7442809532533283e-10,1.954079434093848e-10,2.1849974256751853e-10,2.432591345670146e-10,2.7018063916932005e-10,2.994229817830038e-10,3.3130608518431094e-10,3.657181227751618e-10,4.0297360528004064e-10,4.436325290581934e-10,4.873977414970493e-10,5.349159235213703e-10,5.859826315632724e-10,6.275070369697667e-10,6.275069113744924e-10,6.275061274664778e-10,6.275047138864675e-10,6.275004588544084e-10,6.274962606094288e-10,6.274543207069376e-10,6.274032656467427e-10,6.273522083007054e-10,6.273011568721558e-10,6.272501124067831e-10,6.272450083365476e-10,6.272245927240766e-10,6.272118334990901e-10,6.271990746770294e-10,6.270970180156202e-10,6.269949846348843e-10,6.269184739591649e-10,6.267399943883578e-10,6.264851280425108e-10,6.263322647899135e-10,6.262303789002355e-10,6.259757428595416e-10,6.257212170371143e-10,6.254667992623776e-10,6.252124878646325e-10,6.249582815386626e-10,6.244501802940826e-10,6.239424896432073e-10,6.234352057578454e-10,6.22928326429214e-10,6.224218501532968e-10,6.21157417473802e-10,6.198954912882588e-10,6.18636068452264e-10,6.173791482447916e-10,6.1612472990215e-10,6.148728119635915e-10,6.123764736937823e-10,6.098901211560408e-10,6.074137362046431e-10,6.049472954733103e-10,6.024907737744613e-10,5.97607368833919e-10,5.927632711270275e-10,5.879582124639803e-10,5.831919141480408e-10,5.784640924704899e-10,5.668109806755555e-10,5.553920082567345e-10,5.442026376609303e-10,5.332383623041828e-10,5.224947280380861e-10,5.119673449023984e-10,4.915441289952075e-10,4.531077455596985e-10,4.176754647423878e-10,3.8501265958084857e-10,3.549030461274326e-10,3.271471984152765e-10,3.015612441597095e-10,2.779756563580486e-10,1.2310407445194577e-10,1.0685356041677301e-11,1.8171002619495247e-13,5.252014954385456e-17,1.267850124750781e-27,2.5561256241474132e-45
Cm246,2.5829471786567534e-22,9.186227534708005e-21,5.534785864708206e-18,2.215249312858135e-17,8.882877324478051e-17,3.5765887113988644e-16,8.069414433599921e-16,1.4378541420884597e-15,2.2525496634537935e-15,3.2512971895709097e-15,4.4336360385736045e-15,5.8020621845311435e-15,7.35860193177146e-15,9.105062964944257e-15,1.104302133974651e-14,1.3169451812816472e-14,1.5492279888983692e-14,1.8007205660466985e-14,2.0716965412204047e-14,2.3627517732800573e-14,2.6729965289591353e-14,3.0035215347809146e-14,3.3538375903380755e-14,3.724887163695537e-14,7.437350312913595e-14,1.253279343084186e-13,1.9083078576826584e-13,2.716439185455741e-13,3.687910224385586e-13,4.829633959719939e-13,6.151218087485363e-13,7.664507292146237e-13,9.382916614081373e-13,1.131471106925064e-12,1.5421941507925985e-12,2.036277571176565e-12,2.623269205648761e-12,3.310906444155102e-12,4.1101007515570545e-12,5.0340469080445295e-12,6.0927085036797894e-12,7.301519599089904e-12,8.674077181984642e-12,1.0231893102579943e-11,1.1990149497605355e-11,1.3968614529633154e-11,1.6194876170789928e-11,1.8689312518399527e-11,2.1478792538531437e-11,2.4595028136598742e-11,2.8065551449319762e-11,3.193339349749624e-11,3.623390495048937e-11,4.101230579886684e-11,4.497114175111558e-11,4.497113227470558e-11,4.497106626306256e-11,4.497090926863038e-11,4.497036781933898e-11,4.496983044409117e-11,4.4964459978433283e-11,4.4957924476227436e-11,4.4951389452165374e-11,4.494485549479563e-11,4.493832267952023e-11,4.493766946034451e-11,4.493505669590013e-11,4.4933423808599175e-11,4.493179099040517e-11,4.4918730890958767e-11,4.490567503722481e-11,4.4895885868519756e-11,4.487305336982046e-11,4.484045672329396e-11,4.482091054245459e-11,4.4807884631746176e-11,4.477533680880981e-11,4.4742813050490065e-11,4.4710313200057166e-11,4.467783713367326e-11,4.464538475143989e-11,4.458055073280801e-11,4.451581064345107e-11,4.4451164117136625e-11,4.4386610895946757e-11,4.432215076802037e-11,4.416140664433451e-11,4.4001241083666006e-11,4.384165214693481e-11,4.36826380667807e-11,4.3524197076143806e-11,4.336632736323376e-11,4.3052294705985814e-11,4.274052565900262e-11,4.243100545840798e-11,4.212371906360646e-11,4.181865139853705e-11,4.1215111179178923e-11,4.0620262705493815e-11,4.0033984193569035e-11,3.9456154693853103e-11,3.88866544650428e-11,3.749857040383975e-11,3.6159995191257985e-11,3.486917426957483e-11,3.3624411343994854e-11,3.2424067925431877e-11,3.126656220722724e-11,2.9074011185596797e-11,2.5139293196720066e-11,2.1737003664524692e-11,1.879510953275986e-11,1.6251322745861323e-11,1.40517796572599e-11,1.2149902398598512e-11,1.0505413817861014e-11,2.4534103839270438e-12,3.1229201884917066e-14,2.165747506441339e-17,1.1468733770094584e-23,,
Cm247,7.642801972899655e-26,7.642819878920369e-26,1.0030630231598614e-25,2.671561328035023e-25,1.6049517087708805e-24,1.2430132785142364e-23,4.1815184899361714e-23,9.916257760883482e-23,1.939613334325583e-22,3.3608336937816626e-22,5.349889423820785e-22,8.007958700069975e-22,1.1413947348469744e-21,1.5682646679979938e-21,2.0919019135163054e-21,2.7200756230199507e-21,3.466141721925114e-21,4.337512667928441e-21,5.343274316719729e-21,6.498801903429424e-21,7.810191802945138e-21,9.285243619849136e-21,1.0940311143335942e-20,1.2787628453311089e-20,3.574290314458005e-20,7.714404042943946e-20,1.43408527777789e-19,2.4035515521680226e-19,3.7543787357380837e-19,5.552871277272563e-19,7.876924021291713e-19,1.0814453978777945e-18,1.4448779630154512e-18,1.887737854998427e-18,2.9330588591243303e-18,4.344383517817556e-18,6.191792843847942e-18,8.563872089304708e-18,1.1541483196568342e-17,1.524848460755545e-17,1.9763662670177903e-17,2.5222455792401123e-17,3.1806071317410326e-17,3.9614458362258856e-17,4.88283040864757e-17,5.972045588573851e-17,7.244084162855795e-17,8.719057290660101e-17,1.0433605389468604e-16,1.2412968710320083e-16,1.4686355179088902e-16,1.7298876262456356e-16,2.0287754867356872e-16,2.36993080549693e-16,2.6592281973024475e-16,2.659227679326811e-16,2.659224835490564e-16,2.659222968991702e-16,2.6592227384614506e-16,2.6592227484624354e-16,2.659223022203811e-16,2.6592232197364766e-16,2.659223389938032e-16,2.659223567597006e-16,2.6592237571583024e-16,2.6592237767411043e-16,2.659223856145455e-16,2.659223906601438e-16,2.6592239576652796e-16,2.6592243855648103e-16,2.659224841775217e-16,2.659225198633556e-16,2.659226069640985e-16,2.6592273832815894e-16,2.6592282003693356e-16,2.6592287545420034e-16,2.659230166245502e-16,2.659231606366466e-16,2.6592330658898362e-16,2.659234537911924e-16,2.659236017072842e-16,2.659238981344452e-16,2.659241935082836e-16,2.6592448633630944e-16,2.659247758123787e-16,2.659250614287245e-16,2.6592575717237294e-16,2.659264263167743e-16,2.6592706958706105e-16,2.659276887543909e-16,2.6592828558219377e-16,2.6592886154300194e-16,2.659299577664218e-16,2.6593098912145895e-16,2.659319648638729e-16,2.6593289204057543e-16,2.6593377694348523e-16,2.6593543731289927e-16,2.6593697494907365e-16,2.6593841056043235e-16,2.6593975962134483e-16,2.6594103467651634e-16,2.6594395962068325e-16,2.6594659241316987e-16,2.659490082648149e-16,2.659512573923497e-16,2.659533739485442e-16,2.6595538118461593e-16,2.659591236759864e-16,2.6596567068324747e-16,2.659713022257335e-16,2.659760560666473e-16,2.659799965341424e-16,2.6598317846376823e-16,2.659856514057359e-16,2.6598746107127284e-16,2.6597694602669014e-16,2.657737412560849e-16,2.652697963940931e-16,2.6412319894880725e-16,2.6065349763709763e-16,2.549389783179849e-16
