,#packages per GWe.y,Area per package (m2),Total area (m2),Required st (y)
3.0,221.05135658914728,22.616634722222226,4999.4377868284355,1.0
5.0,221.05135658914728,22.616634722222226,4999.4377868284355,1.0
10.0,221.05135658914728,22.616634722222226,4999.4377868284355,1.0
20.0,221.05135658914728,22.616634722222226,4999.4377868284355,1.0
50.0,221.05135658914728,22.616634722222226,4999.4377868284355,1.0
100.0,221.05135658914728,22.616634722222226,4999.4377868284355,1.0
