,#packages per GWe.y,Area per package (m2),Total area (m2),Required st (y)
3.0,31.578765227021044,54.582213608184205,1723.6389091039623,2.0
5.0,31.578765227021044,49.70574315777298,1569.6459936139206,2.0
10.0,31.578765227021044,42.30226261122475,1335.8532195716566,2.0
20.0,31.578765227021044,37.714848327282304,1190.9883408999551,2.0
50.0,31.578765227021044,23.972256569146772,757.0142621589989,2.0
100.0,31.578765227021044,23.29744175,735.7044434134483,2.0
