isotope,ST1-charged (g),ST1-discharged (g), ST2-charged (g),ST2-discharged (g)
AG117,0.000E+00,2.037E-04,0.000E+00,2.231E-06
AG117M,0.000E+00,1.479E-05,0.000E+00,1.616E-07
AG118,0.000E+00,1.262E-05,0.000E+00,1.455E-07
AG118M,0.000E+00,4.760E-06,0.000E+00,7.549E-08
AG119,0.000E+00,7.419E-06,0.000E+00,2.437E-07
AG120,0.000E+00,1.949E-06,0.000E+00,0.000E+00
AG121,0.000E+00,1.023E-06,0.000E+00,0.000E+00
AG122,0.000E+00,1.247E-07,0.000E+00,0.000E+00
AG123,0.000E+00,5.222E-08,0.000E+00,0.000E+00
AG124,0.000E+00,5.406E-09,0.000E+00,0.000E+00
AG125,0.000E+00,1.795E-09,0.000E+00,0.000E+00
AG126,0.000E+00,3.585E-10,0.000E+00,0.000E+00
AG127,0.000E+00,1.060E-10,0.000E+00,0.000E+00
AG128,0.000E+00,3.145E-11,0.000E+00,0.000E+00
CD108,0.000E+00,1.913E-01,0.000E+00,1.427E-04
CD109,0.000E+00,2.554E-02,0.000E+00,2.626E-07
CD110,0.000E+00,6.912E+02,0.000E+00,1.145E+01
CD111,0.000E+00,8.371E+02,0.000E+00,8.422E+00
CD111M,0.000E+00,1.861E-04,0.000E+00,3.123E-07
CD112,0.000E+00,1.068E+03,0.000E+00,7.500E+00
CD113,0.000E+00,1.454E+02,0.000E+00,3.431E-02
CD113M,0.000E+00,4.821E+00,0.000E+00,1.417E-01
CD114,0.000E+00,2.085E+03,0.000E+00,1.225E+01
CD115,0.000E+00,1.346E+00,0.000E+00,1.296E-02
CD115M,0.000E+00,1.676E+00,0.000E+00,2.697E-02
CD116,0.000E+00,8.668E+02,0.000E+00,6.365E+00
CD117,0.000E+00,4.380E-02,0.000E+00,3.999E-04
CD117M,0.000E+00,1.433E-02,0.000E+00,2.934E-04
CD118,0.000E+00,1.757E-02,0.000E+00,2.136E-04
CD119,0.000E+00,5.995E-04,0.000E+00,1.954E-05
CD119M,0.000E+00,2.291E-04,0.000E+00,6.648E-06
CD120,0.000E+00,2.485E-04,0.000E+00,3.785E-06
CD121,0.000E+00,4.234E-05,0.000E+00,9.089E-07
CD122,0.000E+00,1.736E-05,0.000E+00,4.590E-07
CD123,0.000E+00,4.633E-06,0.000E+00,6.980E-07
CD124,0.000E+00,1.461E-06,0.000E+00,1.186E-06
CD125,0.000E+00,6.650E-07,0.000E+00,6.861E-08
CD126,0.000E+00,1.042E-07,0.000E+00,8.727E-08
CD127,0.000E+00,3.203E-08,0.000E+00,0.000E+00
CD128,0.000E+00,7.628E-09,0.000E+00,0.000E+00
CD129,0.000E+00,5.877E-09,0.000E+00,0.000E+00
CD130,0.000E+00,2.999E-10,0.000E+00,0.000E+00
CD131,0.000E+00,1.670E-11,0.000E+00,0.000E+00
CD132,0.000E+00,1.117E-11,0.000E+00,0.000E+00
IN113,0.000E+00,1.055E+00,0.000E+00,9.962E-03
IN113M,0.000E+00,2.350E-06,0.000E+00,0.000E+00
IN114,0.000E+00,2.229E-07,0.000E+00,0.000E+00
IN114M,0.000E+00,8.087E-03,0.000E+00,1.115E-04
IN115,0.000E+00,8.908E+02,0.000E+00,8.046E-01
IN115M,0.000E+00,1.134E-01,0.000E+00,1.044E-03
IN116,0.000E+00,1.162E-05,0.000E+00,5.726E-07
IN116M,0.000E+00,1.062E-02,0.000E+00,1.112E-04
IN117,0.000E+00,9.637E-03,0.000E+00,1.058E-04
IN117M,0.000E+00,3.122E-02,0.000E+00,3.502E-04
IN118,0.000E+00,1.365E-04,0.000E+00,3.549E-07
IN118M,0.000E+00,1.950E-06,0.000E+00,0.000E+00
IN119,0.000E+00,3.371E-04,0.000E+00,3.076E-06
IN119M,0.000E+00,3.632E-03,0.000E+00,5.678E-05
IN120,0.000E+00,1.557E-05,0.000E+00,1.732E-06
IN120M,0.000E+00,1.537E-05,0.000E+00,1.202E-07
IN121,0.000E+00,1.063E-04,0.000E+00,1.760E-06
IN121M,0.000E+00,7.646E-04,0.000E+00,3.502E-06
IN122,0.000E+00,6.668E-06,0.000E+00,9.799E-07
IN122M,0.000E+00,1.196E-05,0.000E+00,0.000E+00
IN123,0.000E+00,2.825E-05,0.000E+00,5.844E-07
IN123M,0.000E+00,4.216E-05,0.000E+00,2.555E-06
IN124,0.000E+00,9.995E-06,0.000E+00,6.341E-07
IN125,0.000E+00,4.402E-06,0.000E+00,3.241E-07
IN125M,0.000E+00,2.065E-05,0.000E+00,1.472E-06
IN126,0.000E+00,2.137E-06,0.000E+00,4.614E-07
IN127,0.000E+00,1.089E-06,0.000E+00,3.218E-07
IN127M,0.000E+00,3.756E-06,0.000E+00,5.868E-07
IN128,0.000E+00,4.672E-07,0.000E+00,6.104E-07
IN129,0.000E+00,1.116E-07,0.000E+00,0.000E+00
IN130,0.000E+00,1.120E-08,0.000E+00,6.554E-08
IN131,0.000E+00,3.000E-09,0.000E+00,0.000E+00
IN132,0.000E+00,5.877E-10,0.000E+00,0.000E+00
IN133,0.000E+00,1.303E-10,0.000E+00,0.000E+00
IN134,0.000E+00,2.269E-11,0.000E+00,0.000E+00
SN114,0.000E+00,3.728E-01,0.000E+00,1.564E-03
SN115,0.000E+00,4.646E+01,0.000E+00,1.853E-01
SN116,0.000E+00,4.537E+02,0.000E+00,5.040E+00
SN117,0.000E+00,8.314E+02,0.000E+00,5.631E+00
SN117M,0.000E+00,3.931E-02,0.000E+00,9.231E-04
SN118,0.000E+00,8.292E+02,0.000E+00,6.104E+00
SN119,0.000E+00,7.925E+02,0.000E+00,6.010E+00
SN119M,0.000E+00,2.310E+00,0.000E+00,3.052E-02
SN120,0.000E+00,7.615E+02,0.000E+00,6.743E+00
SN121,0.000E+00,7.218E-01,0.000E+00,7.805E-03
SN121M,0.000E+00,7.406E+01,0.000E+00,1.315E-02
SN122,0.000E+00,8.235E+02,0.000E+00,9.941E+00
SN123,0.000E+00,8.825E+00,0.000E+00,4.235E-01
SN123M,0.000E+00,1.351E-02,0.000E+00,3.005E-04
SN124,0.000E+00,9.938E+02,0.000E+00,2.120E+01
SN125,0.000E+00,2.434E+00,0.000E+00,1.384E-01
SN125M,0.000E+00,2.306E-03,0.000E+00,1.819E-04
SN126,0.000E+00,1.990E+03,0.000E+00,8.138E+01
SN127,0.000E+00,3.912E-02,0.000E+00,9.345E-03
SN127M,0.000E+00,7.310E-04,0.000E+00,2.267E-04
SN128,0.000E+00,2.551E-02,0.000E+00,8.302E-03
SN129,0.000E+00,5.323E-04,0.000E+00,4.969E-04
SN129M,0.000E+00,3.299E-04,0.000E+00,1.746E-04
SN130,0.000E+00,2.765E-04,0.000E+00,8.117E-04
SN131,0.000E+00,2.846E-05,0.000E+00,1.266E-04
SN132,0.000E+00,9.266E-06,0.000E+00,3.241E-05
SN133,0.000E+00,6.585E-08,0.000E+00,2.305E-07
SN134,0.000E+00,8.034E-09,0.000E+00,0.000E+00
SN135,0.000E+00,4.397E-10,0.000E+00,0.000E+00
SN136,0.000E+00,7.393E-11,0.000E+00,0.000E+00
SB121,0.000E+00,9.419E+02,0.000E+00,6.152E+00
SB122,0.000E+00,3.119E-01,0.000E+00,4.850E-03
SB122M,0.000E+00,3.604E-06,0.000E+00,0.000E+00
SB123,0.000E+00,8.493E+02,0.000E+00,1.278E+01
SB124,0.000E+00,3.640E+00,0.000E+00,1.301E-01
SB125,0.000E+00,4.912E+02,0.000E+00,2.697E+01
SB126,0.000E+00,1.282E+00,0.000E+00,4.803E-02
SB126M,0.000E+00,1.090E-03,0.000E+00,3.431E-05
SB127,0.000E+00,3.598E+00,0.000E+00,8.685E-01
SB128,0.000E+00,1.010E-01,0.000E+00,2.101E-02
SB128M,0.000E+00,5.794E-03,0.000E+00,1.865E-03
SB129,0.000E+00,1.965E-01,0.000E+00,8.401E-02
SB130,0.000E+00,1.486E-02,0.000E+00,5.466E-03
SB130M,0.000E+00,1.905E-03,0.000E+00,2.253E-03
SB131,0.000E+00,1.277E-02,0.000E+00,1.202E-02
SB132,0.000E+00,2.801E-04,0.000E+00,6.223E-04
SB132M,0.000E+00,4.781E-04,0.000E+00,7.308E-04
SB133,0.000E+00,2.666E-04,0.000E+00,4.212E-04
SB134,0.000E+00,2.053E-07,0.000E+00,5.040E-06
SB134M,0.000E+00,2.458E-06,0.000E+00,4.708E-06
SB135,0.000E+00,1.572E-07,0.000E+00,3.431E-07
SB136,0.000E+00,1.546E-08,0.000E+00,0.000E+00
SB137,0.000E+00,1.094E-09,0.000E+00,0.000E+00
SB138,0.000E+00,2.294E-10,0.000E+00,0.000E+00
SB139,0.000E+00,1.798E-10,0.000E+00,0.000E+00
TE122,0.000E+00,9.397E+01,0.000E+00,7.450E-01
TE123,0.000E+00,2.772E+00,0.000E+00,1.112E-02
TE123M,0.000E+00,2.800E-01,0.000E+00,2.840E-03
TE124,0.000E+00,6.257E+01,0.000E+00,9.160E-01
TE125,0.000E+00,5.013E+02,0.000E+00,1.502E+01
TE125M,0.000E+00,6.594E+00,0.000E+00,3.431E-01
TE126,0.000E+00,2.930E+02,0.000E+00,5.939E+00
TE127,0.000E+00,3.685E-01,0.000E+00,8.798E-02
TE127M,0.000E+00,1.868E+01,0.000E+00,3.455E+00
TE128,0.000E+00,1.767E+03,0.000E+00,3.336E+02
TE129,0.000E+00,5.441E-02,0.000E+00,2.484E-02
TE129M,0.000E+00,1.073E+01,0.000E+00,3.360E+00
TE130,0.000E+00,2.227E+03,0.000E+00,8.138E+02
TE131,0.000E+00,1.852E-02,0.000E+00,1.602E-02
TE131M,0.000E+00,9.397E-01,0.000E+00,4.685E-01
TE132,0.000E+00,4.541E+00,0.000E+00,5.229E+00
TE133,0.000E+00,3.803E-03,0.000E+00,7.004E-03
TE133M,0.000E+00,3.085E-02,0.000E+00,4.141E-02
TE134,0.000E+00,1.751E-02,0.000E+00,3.762E-02
TE135,0.000E+00,5.668E-05,0.000E+00,1.174E-04
TE136,0.000E+00,1.720E-05,0.000E+00,5.466E-05
TE137,0.000E+00,4.786E-07,0.000E+00,2.239E-06
TE138,0.000E+00,6.537E-08,0.000E+00,1.947E-07
TE139,0.000E+00,1.318E-08,0.000E+00,0.000E+00
TE140,0.000E+00,1.155E-09,0.000E+00,0.000E+00
TE141,0.000E+00,2.215E-10,0.000E+00,0.000E+00
TE142,0.000E+00,2.438E-11,0.000E+00,0.000E+00
I127,0.000E+00,1.325E+03,0.000E+00,2.046E+02
I128,0.000E+00,3.793E-03,0.000E+00,9.323E-04
I129,0.000E+00,1.898E+03,0.000E+00,4.969E+02
I130,0.000E+00,6.214E-02,0.000E+00,6.152E-02
I130M,0.000E+00,4.698E-04,0.000E+00,2.981E-04
I131,0.000E+00,1.435E+01,0.000E+00,9.870E+00
I132,0.000E+00,1.666E-01,0.000E+00,1.616E-01
I133,0.000E+00,1.692E+00,0.000E+00,1.888E+00
I133M,0.000E+00,5.284E-05,0.000E+00,1.583E-05
I134,0.000E+00,6.934E-02,0.000E+00,8.018E-02
I134M,0.000E+00,1.809E-03,0.000E+00,9.231E-04
I135,0.000E+00,4.001E-01,0.000E+00,5.111E-01
I136,0.000E+00,4.921E-04,0.000E+00,8.089E-04
I136M,0.000E+00,2.311E-04,0.000E+00,2.886E-04
I137,0.000E+00,1.093E-04,0.000E+00,2.241E-04
I138,0.000E+00,1.362E-05,0.000E+00,2.106E-05
I139,0.000E+00,1.196E-06,0.000E+00,4.306E-06
I140,0.000E+00,7.598E-08,0.000E+00,2.042E-07
I141,0.000E+00,6.449E-09,0.000E+00,0.000E+00
I142,0.000E+00,2.731E-09,0.000E+00,0.000E+00
I143,0.000E+00,1.365E-10,0.000E+00,0.000E+00
I144,0.000E+00,1.310E-11,0.000E+00,0.000E+00
I145,0.000E+00,1.154E-12,0.000E+00,0.000E+00
XE126,0.000E+00,2.319E-01,0.000E+00,0.000E+00
XE127,0.000E+00,3.652E-03,0.000E+00,1.936E-05
XE128,0.000E+00,1.733E+02,0.000E+00,2.231E+01
XE129,0.000E+00,5.738E+00,0.000E+00,2.011E-01
XE129M,0.000E+00,1.064E-02,0.000E+00,4.117E-04
XE130,0.000E+00,1.355E+02,0.000E+00,5.726E+01
XE131,0.000E+00,1.722E+03,0.000E+00,6.790E+02
XE131M,0.000E+00,3.958E-01,0.000E+00,1.491E-01
XE132,0.000E+00,4.028E+03,0.000E+00,2.239E+03
XE133,0.000E+00,1.090E+01,0.000E+00,1.152E+01
XE133M,0.000E+00,3.168E-01,0.000E+00,1.663E-01
XE134,0.000E+00,3.654E+03,0.000E+00,2.281E+03
XE134M,0.000E+00,1.027E-06,0.000E+00,1.370E-07
XE135,0.000E+00,7.903E-01,0.000E+00,1.640E-01
XE135M,0.000E+00,9.471E-03,0.000E+00,5.774E-03
XE136,0.000E+00,3.977E+03,0.000E+00,4.283E+03
XE137,0.000E+00,4.572E-03,0.000E+00,5.939E-03
XE138,0.000E+00,1.272E-02,0.000E+00,1.727E-02
XE139,0.000E+00,2.859E-04,0.000E+00,5.939E-04
XE140,0.000E+00,3.451E-05,0.000E+00,1.022E-04
XE141,0.000E+00,1.153E-06,0.000E+00,3.810E-06
XE142,0.000E+00,2.300E-07,0.000E+00,7.004E-07
XE143,0.000E+00,9.034E-09,0.000E+00,0.000E+00
XE144,0.000E+00,1.892E-09,0.000E+00,0.000E+00
XE145,0.000E+00,1.299E-10,0.000E+00,0.000E+00
XE146,0.000E+00,3.416E-11,0.000E+00,0.000E+00
XE147,0.000E+00,2.129E-11,0.000E+00,0.000E+00
CS132,0.000E+00,2.616E-03,0.000E+00,3.573E-03
CS133,0.000E+00,2.771E+03,0.000E+00,1.692E+03
CS134,0.000E+00,2.799E+02,0.000E+00,2.674E+02
CS134M,0.000E+00,6.393E-03,0.000E+00,1.074E-02
CS135,0.000E+00,3.364E+03,0.000E+00,6.081E+02
CS135M,0.000E+00,1.446E-03,0.000E+00,2.934E-03
CS136,0.000E+00,6.921E+00,0.000E+00,1.429E+00
CS137,0.000E+00,3.475E+03,0.000E+00,2.352E+03
CS138,0.000E+00,6.056E-02,0.000E+00,4.850E-02
CS138M,0.000E+00,1.443E-03,0.000E+00,5.040E-04
CS139,0.000E+00,1.424E-02,0.000E+00,1.457E-02
CS140,0.000E+00,9.611E-04,0.000E+00,1.374E-03
CS141,0.000E+00,2.222E-04,0.000E+00,3.643E-04
CS142,0.000E+00,7.196E-06,0.000E+00,1.254E-05
CS143,0.000E+00,2.134E-06,0.000E+00,4.330E-06
CS144,0.000E+00,2.836E-07,0.000E+00,6.554E-07
CS145,0.000E+00,2.881E-08,0.000E+00,0.000E+00
CS146,0.000E+00,2.476E-09,0.000E+00,0.000E+00
CS147,0.000E+00,2.745E-10,0.000E+00,0.000E+00
CS148,0.000E+00,4.186E-11,0.000E+00,0.000E+00
CS149,0.000E+00,8.829E-11,0.000E+00,0.000E+00
CS150,0.000E+00,6.166E-12,0.000E+00,0.000E+00
BA132,0.000E+00,1.198E-01,0.000E+00,5.111E-03
BA133,0.000E+00,1.517E-01,0.000E+00,0.000E+00
BA134,0.000E+00,2.606E+02,0.000E+00,1.278E+02
BA135,0.000E+00,5.637E+00,0.000E+00,1.462E+00
BA135M,0.000E+00,1.331E-03,0.000E+00,4.306E-04
BA136,0.000E+00,7.393E+02,0.000E+00,6.838E+01
BA136M,0.000E+00,2.324E-07,0.000E+00,6.412E-08
BA137,0.000E+00,3.368E+02,0.000E+00,1.122E+02
BA137M,0.000E+00,5.851E-04,0.000E+00,3.643E-04
BA138,0.000E+00,4.794E+03,0.000E+00,2.243E+03
BA139,0.000E+00,1.568E-01,0.000E+00,1.381E-01
BA140,0.000E+00,2.651E+01,0.000E+00,3.099E+01
BA141,0.000E+00,2.385E-02,0.000E+00,3.123E-02
BA142,0.000E+00,1.125E-02,0.000E+00,1.694E-02
BA143,0.000E+00,1.300E-04,0.000E+00,2.697E-04
BA144,0.000E+00,4.454E-05,0.000E+00,1.287E-04
BA145,0.000E+00,5.760E-06,0.000E+00,2.413E-05
BA146,0.000E+00,7.851E-07,0.000E+00,2.191E-06
BA147,0.000E+00,6.052E-08,0.000E+00,3.785E-07
BA148,0.000E+00,5.694E-09,0.000E+00,1.228E-07
BA149,0.000E+00,4.011E-10,0.000E+00,0.000E+00
BA150,0.000E+00,8.969E-11,0.000E+00,0.000E+00
BA151,0.000E+00,5.109E-11,0.000E+00,0.000E+00
BA152,0.000E+00,2.111E-11,0.000E+00,0.000E+00
LA138,0.000E+00,5.917E+00,0.000E+00,2.603E-01
LA139,0.000E+00,6.703E+03,0.000E+00,2.352E+03
LA140,0.000E+00,4.069E+00,0.000E+00,4.283E+00
LA141,0.000E+00,3.468E-01,0.000E+00,4.117E-01
LA142,0.000E+00,1.313E-01,0.000E+00,1.604E-01
LA143,0.000E+00,1.451E-02,0.000E+00,2.182E-02
LA144,0.000E+00,4.742E-04,0.000E+00,7.996E-04
LA145,0.000E+00,1.794E-04,0.000E+00,3.455E-04
LA146,0.000E+00,1.253E-05,0.000E+00,4.803E-05
LA147,0.000E+00,5.489E-06,0.000E+00,2.032E-05
LA148,0.000E+00,4.633E-07,0.000E+00,7.358E-07
LA149,0.000E+00,7.759E-08,0.000E+00,2.769E-07
LA150,0.000E+00,5.428E-09,0.000E+00,0.000E+00
LA151,0.000E+00,1.148E-09,0.000E+00,0.000E+00
LA152,0.000E+00,1.888E-10,0.000E+00,0.000E+00
LA153,0.000E+00,3.900E-11,0.000E+00,0.000E+00
LA154,0.000E+00,5.546E-12,0.000E+00,0.000E+00
LA155,0.000E+00,1.001E-15,0.000E+00,0.000E+00
CE139,0.000E+00,8.851E-02,0.000E+00,0.000E+00
CE140,0.000E+00,3.896E+03,0.000E+00,2.461E+03
CE141,0.000E+00,6.930E+01,0.000E+00,8.209E+01
CE142,0.000E+00,5.205E+03,0.000E+00,2.508E+03
CE143,0.000E+00,2.175E+00,0.000E+00,3.147E+00
CE144,0.000E+00,3.382E+02,0.000E+00,5.182E+02
CE145,0.000E+00,2.031E-03,0.000E+00,2.840E-03
CE146,0.000E+00,6.842E-03,0.000E+00,9.983E-03
CE147,0.000E+00,3.021E-04,0.000E+00,5.442E-04
CE148,0.000E+00,1.512E-04,0.000E+00,1.971E-04
CE149,0.000E+00,5.642E-06,0.000E+00,1.853E-06
CE150,0.000E+00,1.310E-06,0.000E+00,5.607E-07
CE151,0.000E+00,8.855E-08,0.000E+00,1.032E-07
CE152,0.000E+00,1.370E-08,0.000E+00,2.004E-07
CE153,0.000E+00,2.593E-09,0.000E+00,0.000E+00
CE154,0.000E+00,2.824E-10,0.000E+00,0.000E+00
CE155,0.000E+00,1.265E-12,0.000E+00,0.000E+00
CE156,0.000E+00,1.789E-11,0.000E+00,0.000E+00
CE157,0.000E+00,2.271E-15,0.000E+00,0.000E+00
PR139,0.000E+00,2.280E-05,0.000E+00,0.000E+00
PR140,0.000E+00,1.494E-06,0.000E+00,1.699E-07
PR141,0.000E+00,5.013E+03,0.000E+00,2.342E+03
PR142,0.000E+00,1.159E-01,0.000E+00,1.734E-01
PR142M,0.000E+00,5.056E-04,0.000E+00,4.472E-04
PR143,0.000E+00,2.142E+01,0.000E+00,3.052E+01
PR144,0.000E+00,1.439E-02,0.000E+00,2.205E-02
PR144M,0.000E+00,1.342E-04,0.000E+00,1.103E-04
PR145,0.000E+00,2.499E-01,0.000E+00,3.407E-01
PR146,0.000E+00,1.362E-02,0.000E+00,1.746E-02
PR147,0.000E+00,5.711E-03,0.000E+00,6.223E-03
PR148,0.000E+00,5.161E-04,0.000E+00,8.514E-04
PR149,0.000E+00,4.130E-04,0.000E+00,4.827E-04
PR150,0.000E+00,1.055E-05,0.000E+00,2.281E-05
PR151,0.000E+00,1.718E-05,0.000E+00,2.911E-06
PR152,0.000E+00,9.589E-07,0.000E+00,1.879E-06
PR153,0.000E+00,2.857E-07,0.000E+00,3.431E-07
PR154,0.000E+00,3.023E-08,0.000E+00,0.000E+00
PR155,0.000E+00,6.004E-10,0.000E+00,0.000E+00
PR156,0.000E+00,3.131E-11,0.000E+00,0.000E+00
PR157,0.000E+00,1.793E-12,0.000E+00,0.000E+00
PR158,0.000E+00,7.074E-14,0.000E+00,0.000E+00
PR159,0.000E+00,2.923E-15,0.000E+00,0.000E+00
ND141,0.000E+00,8.292E-06,0.000E+00,0.000E+00
ND142,0.000E+00,1.715E+02,0.000E+00,9.040E+01
ND143,0.000E+00,3.304E+03,0.000E+00,1.318E+03
ND144,0.000E+00,3.214E+03,0.000E+00,2.264E+03
ND145,0.000E+00,2.061E+03,0.000E+00,1.129E+03
ND146,0.000E+00,2.437E+03,0.000E+00,1.268E+03
ND147,0.000E+00,7.069E+00,0.000E+00,8.351E+00
ND148,0.000E+00,1.054E+03,0.000E+00,5.347E+02
ND149,0.000E+00,2.488E-02,0.000E+00,2.532E-02
ND150,0.000E+00,3.494E+02,0.000E+00,2.065E+02
ND151,0.000E+00,1.434E-03,0.000E+00,1.207E-03
ND152,0.000E+00,6.755E-04,0.000E+00,6.389E-04
ND153,0.000E+00,1.489E-05,0.000E+00,2.697E-05
ND154,0.000E+00,4.781E-06,0.000E+00,4.496E-06
ND155,0.000E+00,4.733E-07,0.000E+00,6.956E-07
ND156,0.000E+00,6.244E-08,0.000E+00,2.863E-07
ND157,0.000E+00,8.751E-10,0.000E+00,0.000E+00
ND158,0.000E+00,2.228E-10,0.000E+00,0.000E+00
ND159,0.000E+00,1.446E-10,0.000E+00,0.000E+00
ND160,0.000E+00,3.581E-11,0.000E+00,0.000E+00
ND161,0.000E+00,2.413E-11,0.000E+00,0.000E+00
PM145,0.000E+00,4.406E-02,0.000E+00,0.000E+00
PM146,0.000E+00,4.133E-02,0.000E+00,1.337E-02
PM147,0.000E+00,2.951E+02,0.000E+00,1.332E+02
PM148,0.000E+00,8.502E-01,0.000E+00,1.855E+00
PM148M,0.000E+00,4.402E+00,0.000E+00,1.320E+00
PM149,0.000E+00,8.445E-01,0.000E+00,1.394E+00
PM150,0.000E+00,7.292E-04,0.000E+00,1.098E-03
PM151,0.000E+00,2.164E-01,0.000E+00,1.694E-01
PM152,0.000E+00,2.660E-04,0.000E+00,2.437E-04
PM152M,0.000E+00,1.474E-04,0.000E+00,2.484E-05
PM153,0.000E+00,2.577E-04,0.000E+00,1.777E-04
PM154,0.000E+00,3.550E-05,0.000E+00,2.911E-05
PM154M,0.000E+00,2.563E-05,0.000E+00,5.939E-06
PM155,0.000E+00,1.099E-05,0.000E+00,3.241E-06
PM156,0.000E+00,3.057E-06,0.000E+00,4.093E-07
PM157,0.000E+00,3.840E-07,0.000E+00,6.767E-07
PM158,0.000E+00,4.024E-08,0.000E+00,0.000E+00
PM159,0.000E+00,2.370E-09,0.000E+00,0.000E+00
PM160,0.000E+00,1.082E-10,0.000E+00,0.000E+00
PM161,0.000E+00,2.438E-11,0.000E+00,0.000E+00
PM162,0.000E+00,1.899E-13,0.000E+00,0.000E+00
SM145,0.000E+00,1.772E-03,0.000E+00,0.000E+00
SM146,0.000E+00,1.337E-01,0.000E+00,1.472E-02
SM147,0.000E+00,2.992E+02,0.000E+00,8.259E+01
SM148,0.000E+00,4.978E+02,0.000E+00,3.289E+02
SM149,0.000E+00,4.746E+01,0.000E+00,1.943E+00
SM150,0.000E+00,5.174E+02,0.000E+00,4.093E+02
SM151,0.000E+00,1.107E+02,0.000E+00,1.292E+01
SM152,0.000E+00,1.882E+02,0.000E+00,1.136E+02
SM153,0.000E+00,6.463E-01,0.000E+00,1.030E+00
SM154,0.000E+00,7.825E+01,0.000E+00,2.217E+01
SM155,0.000E+00,5.978E-04,0.000E+00,1.888E-04
SM156,0.000E+00,8.266E-03,0.000E+00,2.205E-03
SM157,0.000E+00,6.380E-05,0.000E+00,1.772E-05
SM158,0.000E+00,1.867E-05,0.000E+00,3.526E-05
SM159,0.000E+00,2.370E-07,0.000E+00,4.992E-07
SM160,0.000E+00,5.589E-08,0.000E+00,2.321E-07
SM161,0.000E+00,5.236E-09,0.000E+00,0.000E+00
SM162,0.000E+00,2.874E-10,0.000E+00,0.000E+00
SM163,0.000E+00,6.987E-11,0.000E+00,0.000E+00
SM164,0.000E+00,1.194E-10,0.000E+00,0.000E+00
SM165,0.000E+00,3.584E-14,0.000E+00,0.000E+00
EU149,0.000E+00,4.467E-04,0.000E+00,0.000E+00
EU150,0.000E+00,2.367E-04,0.000E+00,3.289E-07
EU151,0.000E+00,1.052E+00,0.000E+00,7.926E-03
EU152,0.000E+00,7.912E-01,0.000E+00,3.028E-02
EU152M,0.000E+00,4.222E-04,0.000E+00,4.164E-05
EU153,0.000E+00,2.381E+02,0.000E+00,1.214E+02
EU154,0.000E+00,9.545E+01,0.000E+00,5.229E+01
EU155,0.000E+00,2.152E+01,0.000E+00,1.748E+01
EU156,0.000E+00,1.957E+00,0.000E+00,4.401E+00
EU157,0.000E+00,9.842E-03,0.000E+00,1.225E-02
EU158,0.000E+00,2.788E-04,0.000E+00,4.212E-05
EU159,0.000E+00,6.174E-05,0.000E+00,6.317E-06
EU160,0.000E+00,1.133E-06,0.000E+00,8.756E-08
EU161,0.000E+00,3.007E-07,0.000E+00,0.000E+00
EU162,0.000E+00,3.203E-08,0.000E+00,0.000E+00
EU163,0.000E+00,1.408E-08,0.000E+00,0.000E+00
EU164,0.000E+00,1.824E-09,0.000E+00,0.000E+00
EU165,0.000E+00,6.467E-11,0.000E+00,0.000E+00
GD152,0.000E+00,1.051E+00,0.000E+00,1.010E-02
GD153,0.000E+00,4.794E-02,0.000E+00,1.574E-02
GD154,0.000E+00,2.685E+01,0.000E+00,5.205E+00
GD155,0.000E+00,4.207E+00,0.000E+00,1.041E-01
GD156,0.000E+00,1.816E+02,0.000E+00,9.515E+01
GD157,0.000E+00,3.072E+00,0.000E+00,7.004E-02
GD158,0.000E+00,8.248E+01,0.000E+00,1.372E+01
GD159,0.000E+00,8.345E-03,0.000E+00,1.477E-03
GD160,0.000E+00,9.187E+00,0.000E+00,1.782E-01
GD161,0.000E+00,6.201E-06,0.000E+00,2.484E-07
GD162,0.000E+00,6.419E-06,0.000E+00,1.462E-07
GD163,0.000E+00,3.682E-07,0.000E+00,0.000E+00
GD164,0.000E+00,8.192E-08,0.000E+00,0.000E+00
GD165,0.000E+00,4.388E-09,0.000E+00,0.000E+00
TB159,0.000E+00,1.076E+01,0.000E+00,6.909E-01
TB160,0.000E+00,3.001E-01,0.000E+00,2.744E-02
TB161,0.000E+00,1.943E-02,0.000E+00,1.339E-03
TB162,0.000E+00,7.873E-06,0.000E+00,1.096E-07
TB162M,0.000E+00,1.727E-05,0.000E+00,8.280E-08
TB163,0.000E+00,1.205E-05,0.000E+00,1.193E-07
TB164,0.000E+00,1.003E-06,0.000E+00,0.000E+00
TB165,0.000E+00,3.119E-07,0.000E+00,0.000E+00
DY160,0.000E+00,2.202E+00,0.000E+00,7.996E-02
DY161,0.000E+00,3.280E+00,0.000E+00,7.195E-02
DY162,0.000E+00,2.168E+00,0.000E+00,5.229E-02
DY163,0.000E+00,3.243E+00,0.000E+00,4.969E-02
DY164,0.000E+00,1.460E+00,0.000E+00,6.294E-03
DY165,0.000E+00,1.025E-04,0.000E+00,9.891E-06
DY165M,0.000E+00,5.720E-07,0.000E+00,0.000E+00
DY166,0.000E+00,4.877E-04,0.000E+00,4.614E-06
HO165,0.000E+00,7.969E-01,0.000E+00,2.305E-02
HO166,0.000E+00,6.152E-04,0.000E+00,3.478E-05
HO166M,0.000E+00,3.237E-02,0.000E+00,3.218E-04
ER166,0.000E+00,4.995E-01,0.000E+00,7.408E-03
ER167,0.000E+00,1.231E-01,0.000E+00,2.484E-04
ER167M,0.000E+00,1.738E-09,0.000E+00,0.000E+00
