isotope,ST1-charged (g),ST1-discharged (g),ST2-charged (g),ST2-discharged (g)
ZN80,0.000E+00,8.479E-10,0.000E+00,8.788E-10
ZN81,0.000E+00,3.657E-11,0.000E+00,5.716E-11
ZN82,0.000E+00,5.142E-12,0.000E+00,1.071E-11
ZN83,0.000E+00,3.035E-13,0.000E+00,6.154E-13
GA69,0.000E+00,1.220E-13,0.000E+00,0.000E+00
GA70,0.000E+00,4.089E-20,0.000E+00,0.000E+00
GA71,0.000E+00,1.342E-06,0.000E+00,0.000E+00
GA72,0.000E+00,2.200E-05,0.000E+00,1.151E-04
GA73,0.000E+00,1.483E-05,0.000E+00,5.325E-05
GA74,0.000E+00,7.788E-07,0.000E+00,3.053E-06
GA75,0.000E+00,3.781E-07,0.000E+00,1.131E-06
GA76,0.000E+00,1.892E-07,0.000E+00,5.096E-07
GA77,0.000E+00,1.622E-07,0.000E+00,4.224E-07
GA78,0.000E+00,1.053E-07,0.000E+00,1.682E-07
GA79,0.000E+00,7.205E-08,0.000E+00,8.266E-08
GA80,0.000E+00,4.107E-08,0.000E+00,3.693E-08
GA81,0.000E+00,1.019E-08,0.000E+00,1.071E-08
GA82,0.000E+00,8.472E-10,0.000E+00,1.201E-09
GA83,0.000E+00,2.297E-10,0.000E+00,3.373E-10
GA84,0.000E+00,2.128E-11,0.000E+00,4.642E-11
GE70,0.000E+00,6.319E-16,0.000E+00,0.000E+00
GE72,0.000E+00,3.264E-02,0.000E+00,2.452E-01
GE73,0.000E+00,6.591E-02,0.000E+00,3.183E-01
GE73M,0.000E+00,4.474E-10,0.000E+00,1.611E-09
GE74,0.000E+00,1.465E-01,0.000E+00,6.956E-01
GE75,0.000E+00,1.671E-05,0.000E+00,5.116E-05
GE75M,0.000E+00,7.572E-09,0.000E+00,2.592E-08
GE76,0.000E+00,7.428E-01,0.000E+00,2.322E+00
GE77,0.000E+00,2.359E-04,0.000E+00,7.959E-04
GE77M,0.000E+00,6.804E-07,0.000E+00,1.982E-06
GE78,0.000E+00,1.890E-04,0.000E+00,4.256E-04
GE79,0.000E+00,3.273E-06,0.000E+00,6.107E-06
GE80,0.000E+00,3.465E-06,0.000E+00,4.295E-06
GE81,0.000E+00,1.712E-06,0.000E+00,1.932E-06
GE82,0.000E+00,6.681E-07,0.000E+00,8.468E-07
GE83,0.000E+00,1.986E-07,0.000E+00,2.512E-07
GE84,0.000E+00,4.374E-08,0.000E+00,7.509E-08
GE85,0.000E+00,2.046E-09,0.000E+00,2.652E-09
GE86,0.000E+00,4.348E-10,0.000E+00,6.435E-10
GE87,0.000E+00,2.864E-11,0.000E+00,3.783E-11
GE88,0.000E+00,1.443E-12,0.000E+00,3.403E-12
AS75,0.000E+00,2.961E-01,0.000E+00,1.051E+00
AS76,0.000E+00,3.096E-05,0.000E+00,1.351E-04
AS77,0.000E+00,2.202E-03,0.000E+00,6.806E-03
AS78,0.000E+00,2.033E-04,0.000E+00,4.623E-04
AS79,0.000E+00,4.798E-05,0.000E+00,8.847E-05
AS80,0.000E+00,3.166E-06,0.000E+00,4.133E-06
AS81,0.000E+00,9.624E-06,0.000E+00,1.151E-05
AS82,0.000E+00,5.321E-06,0.000E+00,6.806E-06
AS82M,0.000E+00,1.402E-06,0.000E+00,2.312E-06
AS83,0.000E+00,5.994E-06,0.000E+00,1.031E-05
AS84,0.000E+00,2.141E-06,0.000E+00,3.373E-06
AS85,0.000E+00,4.281E-07,0.000E+00,4.844E-07
AS86,0.000E+00,1.006E-07,0.000E+00,1.031E-07
AS87,0.000E+00,1.594E-08,0.000E+00,1.081E-08
AS88,0.000E+00,6.496E-10,0.000E+00,1.201E-09
AS89,0.000E+00,7.076E-11,0.000E+00,1.361E-10
SE76,0.000E+00,1.166E-02,0.000E+00,5.847E-02
SE77,0.000E+00,1.476E+00,0.000E+00,4.575E+00
SE77M,0.000E+00,8.897E-10,0.000E+00,2.562E-09
SE78,0.000E+00,3.675E+00,0.000E+00,9.921E+00
SE79,0.000E+00,8.782E+00,0.000E+00,1.731E+01
SE79M,0.000E+00,2.082E-05,0.000E+00,3.834E-05
SE80,0.000E+00,2.000E+01,0.000E+00,2.833E+01
SE81,0.000E+00,3.613E-04,0.000E+00,4.465E-04
SE81M,0.000E+00,2.954E-05,0.000E+00,6.218E-05
SE82,0.000E+00,5.008E+01,0.000E+00,7.619E+01
SE83,0.000E+00,3.933E-04,0.000E+00,9.388E-04
SE83M,0.000E+00,2.963E-05,0.000E+00,6.324E-05
SE84,0.000E+00,2.367E-04,0.000E+00,4.536E-04
SE85,0.000E+00,2.653E-05,0.000E+00,4.362E-05
SE85M,0.000E+00,9.638E-06,0.000E+00,1.662E-05
SE86,0.000E+00,2.182E-05,0.000E+00,2.923E-05
SE87,0.000E+00,6.146E-06,0.000E+00,5.333E-06
SE88,0.000E+00,6.283E-07,0.000E+00,7.978E-07
SE89,0.000E+00,5.075E-08,0.000E+00,7.315E-08
SE90,0.000E+00,2.028E-08,0.000E+00,2.202E-08
SE91,0.000E+00,1.073E-09,0.000E+00,1.151E-09
SE92,0.000E+00,8.681E-11,0.000E+00,1.922E-10
BR79,0.000E+00,1.981E-04,0.000E+00,4.445E-04
BR79M,0.000E+00,6.497E-13,0.000E+00,1.001E-12
BR80,0.000E+00,6.719E-09,0.000E+00,1.521E-08
BR80M,0.000E+00,6.516E-08,0.000E+00,1.071E-07
BR81,0.000E+00,3.166E+01,0.000E+00,4.062E+01
BR82,0.000E+00,6.758E-03,0.000E+00,7.256E-03
BR82M,0.000E+00,8.127E-06,0.000E+00,6.036E-07
BR83,0.000E+00,6.307E-03,0.000E+00,1.421E-02
BR84,0.000E+00,2.378E-03,0.000E+00,4.674E-03
BR84M,0.000E+00,1.879E-05,0.000E+00,5.697E-05
BR85,0.000E+00,2.576E-04,0.000E+00,4.986E-04
BR86,0.000E+00,5.855E-05,0.000E+00,1.021E-04
BR86M,0.000E+00,4.807E-06,0.000E+00,8.389E-06
BR87,0.000E+00,1.368E-04,0.000E+00,1.802E-04
BR88,0.000E+00,4.160E-05,0.000E+00,4.635E-05
BR89,0.000E+00,7.781E-06,0.000E+00,8.006E-06
BR90,0.000E+00,1.728E-06,0.000E+00,1.341E-06
BR91,0.000E+00,2.343E-07,0.000E+00,1.852E-07
BR92,0.000E+00,1.532E-08,0.000E+00,3.003E-08
BR93,0.000E+00,1.766E-09,0.000E+00,3.874E-09
BR94,0.000E+00,8.415E-11,0.000E+00,2.252E-10
BR95,0.000E+00,7.774E-12,0.000E+00,1.762E-11
BR96,0.000E+00,2.968E-13,0.000E+00,8.799E-13
KR79,0.000E+00,1.337E-12,0.000E+00,0.000E+00
KR80,0.000E+00,3.504E-04,0.000E+00,1.351E-03
KR81,0.000E+00,4.419E-05,0.000E+00,6.166E-05
KR81M,0.000E+00,4.119E-12,0.000E+00,1.141E-12
KR82,0.000E+00,2.015E+00,0.000E+00,3.023E+00
KR83,0.000E+00,5.301E+01,0.000E+00,1.641E+02
KR83M,0.000E+00,4.854E-03,0.000E+00,1.101E-02
KR84,0.000E+00,1.761E+02,0.000E+00,2.973E+02
KR85,0.000E+00,3.380E+01,0.000E+00,6.304E+01
KR85M,0.000E+00,2.452E-02,0.000E+00,4.733E-02
KR86,0.000E+00,2.808E+02,0.000E+00,4.583E+02
KR87,0.000E+00,1.335E-02,0.000E+00,2.202E-02
KR88,0.000E+00,4.222E-02,0.000E+00,6.928E-02
KR89,0.000E+00,9.494E-04,0.000E+00,1.411E-03
KR90,0.000E+00,1.609E-04,0.000E+00,2.302E-04
KR91,0.000E+00,3.262E-05,0.000E+00,4.264E-05
KR92,0.000E+00,3.581E-06,0.000E+00,5.136E-06
KR93,0.000E+00,9.422E-07,0.000E+00,1.461E-06
KR94,0.000E+00,5.194E-08,0.000E+00,6.565E-08
KR95,0.000E+00,1.956E-08,0.000E+00,3.663E-08
KR96,0.000E+00,2.648E-09,0.000E+00,6.024E-09
KR97,0.000E+00,5.620E-11,0.000E+00,7.027E-11
KR98,0.000E+00,9.746E-12,0.000E+00,3.303E-11
RB85,0.000E+00,1.458E+02,0.000E+00,2.602E+02
RB86,0.000E+00,3.347E-02,0.000E+00,3.413E-01
RB86M,0.000E+00,1.401E-07,0.000E+00,1.271E-07
RB87,0.000E+00,3.599E+02,0.000E+00,6.024E+02
RB88,0.000E+00,4.502E-03,0.000E+00,7.666E-03
RB89,0.000E+00,4.936E-03,0.000E+00,8.689E-03
RB90,0.000E+00,8.047E-04,0.000E+00,1.291E-03
RB90M,0.000E+00,3.357E-04,0.000E+00,7.686E-04
RB91,0.000E+00,3.955E-04,0.000E+00,6.545E-04
RB92,0.000E+00,2.737E-05,0.000E+00,4.504E-05
RB93,0.000E+00,2.757E-05,0.000E+00,4.303E-05
RB94,0.000E+00,6.912E-06,0.000E+00,1.081E-05
RB95,0.000E+00,4.582E-07,0.000E+00,5.886E-07
RB96,0.000E+00,8.112E-08,0.000E+00,1.281E-07
RB97,0.000E+00,1.309E-08,0.000E+00,1.171E-08
RB98,0.000E+00,2.468E-09,0.000E+00,5.886E-09
RB99,0.000E+00,1.371E-10,0.000E+00,3.583E-10
RB100,0.000E+00,1.625E-11,0.000E+00,5.807E-11
SR86,0.000E+00,8.681E-01,0.000E+00,1.041E+01
SR87,0.000E+00,8.263E-03,0.000E+00,2.212E-01
SR87M,0.000E+00,9.041E-07,0.000E+00,8.338E-07
SR88,0.000E+00,5.165E+02,0.000E+00,7.809E+02
SR89,0.000E+00,2.459E+01,0.000E+00,4.224E+01
SR90,0.000E+00,7.731E+02,0.000E+00,1.151E+03
SR91,0.000E+00,2.528E-01,0.000E+00,4.564E-01
SR92,0.000E+00,8.105E-02,0.000E+00,1.531E-01
SR93,0.000E+00,4.402E-03,0.000E+00,8.539E-03
SR94,0.000E+00,7.131E-04,0.000E+00,1.431E-03
SR95,0.000E+00,2.308E-04,0.000E+00,4.354E-04
SR96,0.000E+00,2.496E-05,0.000E+00,4.185E-05
SR97,0.000E+00,6.717E-07,0.000E+00,1.011E-06
SR98,0.000E+00,1.148E-06,0.000E+00,1.832E-06
SR99,0.000E+00,2.153E-07,0.000E+00,4.264E-07
SR100,0.000E+00,8.112E-08,0.000E+00,1.932E-07
SR101,0.000E+00,2.791E-09,0.000E+00,7.619E-09
SR102,0.000E+00,4.343E-10,0.000E+00,1.241E-09
SR103,0.000E+00,5.024E-12,0.000E+00,1.391E-11
SR104,0.000E+00,2.994E-13,0.000E+00,8.357E-13
Y89,0.000E+00,6.478E+02,0.000E+00,9.810E+02
Y89M,0.000E+00,6.714E-11,0.000E+00,3.213E-10
Y90,0.000E+00,2.041E-01,0.000E+00,3.573E-01
Y90M,0.000E+00,1.676E-06,0.000E+00,6.676E-06
Y91,0.000E+00,3.874E+01,0.000E+00,6.806E+01
Y91M,0.000E+00,1.281E-02,0.000E+00,2.292E-02
Y92,0.000E+00,1.065E-01,0.000E+00,2.022E-01
Y93,0.000E+00,3.657E-01,0.000E+00,7.327E-01
Y94,0.000E+00,1.196E-02,0.000E+00,2.523E-02
Y95,0.000E+00,7.277E-03,0.000E+00,1.542E-02
Y96,0.000E+00,1.538E-03,0.000E+00,1.421E-04
Y97,0.000E+00,1.086E-05,0.000E+00,7.165E-05
Y98,0.000E+00,2.107E-06,0.000E+00,8.199E-06
Y99,0.000E+00,3.265E-06,0.000E+00,5.835E-06
Y100,0.000E+00,1.401E-06,0.000E+00,2.542E-06
Y101,0.000E+00,5.952E-07,0.000E+00,1.081E-06
Y102,0.000E+00,4.246E-08,0.000E+00,8.519E-08
Y103,0.000E+00,8.638E-09,0.000E+00,1.912E-08
Y104,0.000E+00,3.244E-10,0.000E+00,6.727E-10
Y105,0.000E+00,1.968E-11,0.000E+00,4.035E-11
Y107,0.000E+00,6.329E-15,0.000E+00,1.011E-14
ZR90,0.000E+00,4.504E+01,0.000E+00,7.809E+01
ZR90M,0.000E+00,3.220E-14,0.000E+00,2.182E-12
ZR91,0.000E+00,8.328E+02,0.000E+00,1.351E+03
ZR92,0.000E+00,9.516E+02,0.000E+00,1.731E+03
ZR93,0.000E+00,1.063E+03,0.000E+00,2.122E+03
ZR94,0.000E+00,1.116E+03,0.000E+00,2.462E+03
ZR95,0.000E+00,6.640E+01,0.000E+00,1.421E+02
ZR96,0.000E+00,1.199E+03,0.000E+00,2.843E+03
ZR97,0.000E+00,7.673E-01,0.000E+00,1.722E+00
ZR98,0.000E+00,4.014E-04,0.000E+00,9.009E-04
ZR99,0.000E+00,3.119E-05,0.000E+00,6.877E-05
ZR100,0.000E+00,8.566E-05,0.000E+00,1.832E-04
ZR101,0.000E+00,2.573E-05,0.000E+00,4.946E-05
ZR102,0.000E+00,1.296E-04,0.000E+00,2.632E-04
ZR103,0.000E+00,3.080E-06,0.000E+00,5.847E-06
ZR104,0.000E+00,1.653E-06,0.000E+00,2.863E-06
ZR105,0.000E+00,3.370E-08,0.000E+00,5.333E-08
ZR106,0.000E+00,6.498E-09,0.000E+00,7.027E-09
ZR107,0.000E+00,7.464E-11,0.000E+00,8.168E-11
ZR108,0.000E+00,3.535E-11,0.000E+00,5.835E-11
ZR109,0.000E+00,8.962E-13,0.000E+00,1.952E-12
NB92,0.000E+00,2.722E-11,0.000E+00,0.000E+00
NB93,0.000E+00,1.389E-04,0.000E+00,4.303E-04
NB93M,0.000E+00,9.501E-04,0.000E+00,2.152E-03
NB94,0.000E+00,1.150E-03,0.000E+00,1.161E-02
NB94M,0.000E+00,3.721E-09,0.000E+00,2.062E-08
NB95,0.000E+00,3.671E+01,0.000E+00,7.789E+01
NB95M,0.000E+00,2.732E-02,0.000E+00,9.751E-02
NB96,0.000E+00,2.136E-03,0.000E+00,1.111E-02
NB97,0.000E+00,5.510E-02,0.000E+00,1.271E-01
NB97M,0.000E+00,7.177E-04,0.000E+00,1.331E-03
NB98,0.000E+00,3.694E-05,0.000E+00,8.298E-05
NB98M,0.000E+00,4.448E-04,0.000E+00,1.682E-03
NB99,0.000E+00,1.941E-04,0.000E+00,4.264E-04
NB99M,0.000E+00,9.156E-05,0.000E+00,2.723E-04
NB100,0.000E+00,1.843E-05,0.000E+00,4.204E-05
NB100M,0.000E+00,1.851E-05,0.000E+00,4.224E-05
NB101,0.000E+00,9.048E-05,0.000E+00,2.112E-04
NB102,0.000E+00,3.380E-05,0.000E+00,8.519E-05
NB103,0.000E+00,1.266E-04,0.000E+00,2.953E-04
NB104,0.000E+00,4.074E-06,0.000E+00,9.198E-06
NB105,0.000E+00,2.570E-06,0.000E+00,4.544E-06
NB106,0.000E+00,2.058E-07,0.000E+00,3.003E-07
NB107,0.000E+00,4.053E-08,0.000E+00,3.904E-08
NB108,0.000E+00,2.593E-09,0.000E+00,4.003E-09
NB109,0.000E+00,6.522E-10,0.000E+00,1.311E-09
NB110,0.000E+00,3.251E-11,0.000E+00,1.692E-11
NB111,0.000E+00,3.457E-12,0.000E+00,1.942E-12
MO95,0.000E+00,9.998E+02,0.000E+00,2.442E+03
MO96,0.000E+00,8.357E+01,0.000E+00,8.578E+01
MO97,0.000E+00,1.188E+03,0.000E+00,2.983E+03
MO98,0.000E+00,1.252E+03,0.000E+00,3.363E+03
MO99,0.000E+00,3.406E+00,0.000E+00,7.848E+00
MO100,0.000E+00,1.407E+03,0.000E+00,3.843E+03
MO101,0.000E+00,1.224E-02,0.000E+00,3.283E-02
MO102,0.000E+00,9.106E-03,0.000E+00,2.493E-02
MO103,0.000E+00,8.213E-04,0.000E+00,2.222E-03
MO104,0.000E+00,1.096E-03,0.000E+00,3.173E-03
MO105,0.000E+00,4.518E-04,0.000E+00,1.131E-03
MO106,0.000E+00,4.232E-05,0.000E+00,1.071E-04
MO107,0.000E+00,1.147E-05,0.000E+00,2.202E-05
MO108,0.000E+00,7.392E-07,0.000E+00,1.211E-06
MO109,0.000E+00,1.558E-07,0.000E+00,4.473E-07
MO110,0.000E+00,5.523E-08,0.000E+00,4.844E-08
MO111,0.000E+00,2.329E-09,0.000E+00,1.191E-09
MO112,0.000E+00,7.522E-10,0.000E+00,1.561E-10
MO113,0.000E+00,1.543E-11,0.000E+00,6.135E-12
MO114,0.000E+00,2.591E-12,0.000E+00,5.527E-13
MO115,0.000E+00,6.311E-14,0.000E+00,1.151E-14
TC98,0.000E+00,1.407E-02,0.000E+00,0.000E+00
TC99,0.000E+00,1.096E+03,0.000E+00,3.383E+03
TC99M,0.000E+00,2.720E-01,0.000E+00,6.174E-01
TC100,0.000E+00,8.026E-05,0.000E+00,5.136E-05
TC101,0.000E+00,1.188E-02,0.000E+00,3.193E-02
TC102,0.000E+00,7.227E-05,0.000E+00,1.992E-04
TC102M,0.000E+00,4.540E-06,0.000E+00,1.982E-05
TC103,0.000E+00,6.956E-04,0.000E+00,1.902E-03
TC104,0.000E+00,1.335E-02,0.000E+00,3.963E-02
TC105,0.000E+00,4.963E-03,0.000E+00,1.351E-02
TC106,0.000E+00,2.807E-04,0.000E+00,8.586E-04
TC107,0.000E+00,1.263E-04,0.000E+00,3.594E-04
TC108,0.000E+00,1.317E-05,0.000E+00,2.893E-05
TC109,0.000E+00,5.873E-05,0.000E+00,1.902E-04
TC110,0.000E+00,2.351E-07,0.000E+00,4.524E-07
TC111,0.000E+00,1.183E-07,0.000E+00,1.461E-07
TC112,0.000E+00,1.034E-08,0.000E+00,5.665E-09
TC113,0.000E+00,3.529E-09,0.000E+00,1.742E-09
TC114,0.000E+00,2.998E-10,0.000E+00,8.499E-11
TC115,0.000E+00,8.155E-11,0.000E+00,1.802E-11
TC116,0.000E+00,2.433E-12,0.000E+00,6.735E-13
TC117,0.000E+00,1.324E-13,0.000E+00,4.192E-14
RU99,0.000E+00,7.392E-03,0.000E+00,2.392E-02
RU100,0.000E+00,2.118E+02,0.000E+00,1.581E+02
RU101,0.000E+00,1.153E+03,0.000E+00,3.594E+03
RU102,0.000E+00,1.199E+03,0.000E+00,4.406E+03
RU103,0.000E+00,4.759E+01,0.000E+00,1.391E+02
RU104,0.000E+00,8.479E+02,0.000E+00,3.963E+03
RU105,0.000E+00,1.687E-01,0.000E+00,4.785E-01
RU106,0.000E+00,2.082E+02,0.000E+00,8.227E+02
RU107,0.000E+00,1.651E-03,0.000E+00,4.264E-03
RU108,0.000E+00,1.242E-03,0.000E+00,3.213E-03
RU109,0.000E+00,9.962E-05,0.000E+00,3.073E-04
RU110,0.000E+00,2.005E-05,0.000E+00,4.994E-05
RU111,0.000E+00,8.371E-06,0.000E+00,2.082E-05
RU112,0.000E+00,1.594E-07,0.000E+00,2.693E-07
RU113,0.000E+00,3.299E-07,0.000E+00,3.874E-07
RU114,0.000E+00,2.657E-07,0.000E+00,1.842E-07
RU115,0.000E+00,1.789E-08,0.000E+00,6.577E-09
RU116,0.000E+00,7.738E-09,0.000E+00,2.592E-09
RU117,0.000E+00,2.517E-10,0.000E+00,8.148E-11
RU118,0.000E+00,3.378E-09,0.000E+00,1.021E-09
RU120,0.000E+00,3.426E-13,0.000E+00,1.351E-13
RH102,0.000E+00,1.971E-03,0.000E+00,0.000E+00
RH103,0.000E+00,5.410E+02,0.000E+00,4.094E+03
RH103M,0.000E+00,4.253E-02,0.000E+00,1.361E-01
RH104,0.000E+00,4.600E-04,0.000E+00,1.141E-08
RH104M,0.000E+00,2.051E-04,0.000E+00,4.414E-09
RH105,0.000E+00,1.225E+00,0.000E+00,3.824E+00
RH105M,0.000E+00,1.330E-04,0.000E+00,2.853E-04
RH106,0.000E+00,2.146E-04,0.000E+00,7.718E-04
RH106M,0.000E+00,2.438E-03,0.000E+00,8.018E-05
RH107,0.000E+00,8.573E-03,0.000E+00,2.212E-02
RH108,0.000E+00,7.803E-05,0.000E+00,2.052E-04
RH108M,0.000E+00,1.522E-05,0.000E+00,5.894E-05
RH109,0.000E+00,2.672E-04,0.000E+00,8.180E-04
RH109M,0.000E+00,7.421E-05,0.000E+00,2.292E-04
RH110,0.000E+00,3.919E-05,0.000E+00,9.901E-05
RH110M,0.000E+00,2.965E-07,0.000E+00,8.748E-07
RH111,0.000E+00,4.700E-05,0.000E+00,1.251E-04
RH112,0.000E+00,1.733E-06,0.000E+00,4.804E-06
RH113,0.000E+00,2.301E-07,0.000E+00,4.725E-07
RH114,0.000E+00,2.445E-07,0.000E+00,4.342E-07
RH115,0.000E+00,6.443E-07,0.000E+00,6.735E-07
RH116,0.000E+00,4.233E-08,0.000E+00,3.103E-08
RH117,0.000E+00,2.877E-08,0.000E+00,1.411E-08
RH118,0.000E+00,1.265E-08,0.000E+00,3.995E-09
RH119,0.000E+00,1.597E-09,0.000E+00,3.914E-09
RH120,0.000E+00,8.659E-11,0.000E+00,3.103E-11
RH121,0.000E+00,1.876E-11,0.000E+00,7.706E-12
RH122,0.000E+00,1.091E-12,0.000E+00,5.554E-13
RH123,0.000E+00,1.186E-13,0.000E+00,9.249E-14
PD104,0.000E+00,4.700E+02,0.000E+00,2.682E-02
PD105,0.000E+00,5.881E+02,0.000E+00,2.893E+03
PD106,0.000E+00,3.802E+02,0.000E+00,2.192E+03
PD107,0.000E+00,3.516E+02,0.000E+00,1.722E+03
PD107M,0.000E+00,2.942E-08,0.000E+00,1.461E-09
PD108,0.000E+00,2.428E+02,0.000E+00,1.471E+03
PD109,0.000E+00,1.869E-01,0.000E+00,4.753E-01
PD109M,0.000E+00,4.220E-04,0.000E+00,1.281E-03
PD110,0.000E+00,8.040E+01,0.000E+00,4.003E+02
PD111,0.000E+00,1.016E-03,0.000E+00,2.883E-03
PD111M,0.000E+00,2.416E-04,0.000E+00,1.231E-03
PD112,0.000E+00,2.862E-02,0.000E+00,8.128E-02
PD113,0.000E+00,2.784E-05,0.000E+00,6.786E-05
PD114,0.000E+00,3.015E-05,0.000E+00,7.856E-05
PD115,0.000E+00,7.522E-06,0.000E+00,1.611E-05
PD116,0.000E+00,2.081E-06,0.000E+00,3.963E-06
PD117,0.000E+00,6.514E-07,0.000E+00,9.909E-07
PD118,0.000E+00,3.394E-07,0.000E+00,3.493E-07
PD119,0.000E+00,1.404E-07,0.000E+00,3.433E-07
PD120,0.000E+00,1.301E-07,0.000E+00,6.585E-08
PD121,0.000E+00,7.464E-09,0.000E+00,3.283E-09
PD122,0.000E+00,4.700E-09,0.000E+00,2.082E-09
PD123,0.000E+00,2.607E-10,0.000E+00,1.471E-10
PD124,0.000E+00,8.940E-11,0.000E+00,7.228E-11
PD126,0.000E+00,7.092E-13,0.000E+00,1.331E-12
AG106,0.000E+00,9.113E-12,0.000E+00,0.000E+00
AG107,0.000E+00,5.543E-05,0.000E+00,4.133E-04
AG108,0.000E+00,3.904E-09,0.000E+00,1.141E-10
AG108M,0.000E+00,1.936E-06,0.000E+00,1.952E-05
AG109,0.000E+00,1.117E+02,0.000E+00,9.348E+02
AG109M,0.000E+00,1.527E-04,0.000E+00,3.884E-04
AG110,0.000E+00,5.414E-05,0.000E+00,4.445E-05
AG110M,0.000E+00,1.561E+00,0.000E+00,9.439E-01
AG111,0.000E+00,5.048E-01,0.000E+00,1.431E+00
AG111M,0.000E+00,5.028E-05,0.000E+00,1.421E-04
AG112,0.000E+00,4.471E-03,0.000E+00,1.271E-02
AG113,0.000E+00,5.320E-03,0.000E+00,1.301E-02
AG113M,0.000E+00,2.071E-06,0.000E+00,5.104E-06
AG114,0.000E+00,9.602E-07,0.000E+00,2.583E-06
AG115,0.000E+00,1.782E-04,0.000E+00,4.212E-04
AG115M,0.000E+00,9.739E-07,0.000E+00,2.362E-06
AG116,0.000E+00,1.337E-05,0.000E+00,3.043E-05
AG116M,0.000E+00,8.652E-07,0.000E+00,1.611E-06
AG117,0.000E+00,5.992E-06,0.000E+00,1.301E-05
AG117M,0.000E+00,4.338E-07,0.000E+00,9.388E-07
AG118,0.000E+00,4.037E-07,0.000E+00,4.492E-08
AG118M,0.000E+00,2.122E-07,0.000E+00,6.154E-07
AG119,0.000E+00,9.228E-07,0.000E+00,2.152E-06
AG120,0.000E+00,1.237E-07,0.000E+00,1.712E-07
AG121,0.000E+00,2.215E-07,0.000E+00,2.202E-07
AG122,0.000E+00,4.600E-09,0.000E+00,3.583E-09
AG123,0.000E+00,2.081E-08,0.000E+00,1.561E-08
AG124,0.000E+00,2.993E-09,0.000E+00,2.252E-09
AG125,0.000E+00,1.353E-09,0.000E+00,1.441E-09
AG126,0.000E+00,1.738E-10,0.000E+00,1.872E-10
AG128,0.000E+00,5.044E-12,0.000E+00,1.731E-11
CD108,0.000E+00,9.019E-04,0.000E+00,3.824E-05
CD109,0.000E+00,1.312E-06,0.000E+00,4.603E-07
CD110,0.000E+00,7.428E+01,0.000E+00,9.159E+01
CD111,0.000E+00,4.371E+01,0.000E+00,2.062E+02
CD111M,0.000E+00,1.874E-06,0.000E+00,5.416E-06
CD112,0.000E+00,2.676E+01,0.000E+00,1.461E+02
CD113,0.000E+00,1.548E-01,0.000E+00,7.347E+01
CD113M,0.000E+00,4.448E-01,0.000E+00,4.915E+00
CD114,0.000E+00,3.451E+01,0.000E+00,6.845E+01
