isotope,ST1-charged (g),ST1-discharged (g),ST2-charged (g),ST2-discharged (g)
Y92,0.000E+00,1.909E-01,0.000E+00,1.699E-01
Y93,0.000E+00,6.069E-01,0.000E+00,5.506E-01
Y94,0.000E+00,1.869E-02,0.000E+00,1.728E-02
Y95,0.000E+00,1.021E-02,0.000E+00,9.611E-03
Y96,0.000E+00,2.013E-03,0.000E+00,1.908E-03
Y97,0.000E+00,1.302E-05,0.000E+00,1.245E-05
Y98,0.000E+00,2.245E-06,0.000E+00,2.154E-06
Y99,0.000E+00,3.127E-06,0.000E+00,3.024E-06
Y100,0.000E+00,1.186E-06,0.000E+00,1.160E-06
Y101,0.000E+00,4.447E-07,0.000E+00,4.377E-07
ZR90,0.000E+00,6.347E+01,0.000E+00,6.181E+01
ZR91,0.000E+00,1.239E+03,0.000E+00,1.178E+03
ZR92,0.000E+00,1.383E+03,0.000E+00,1.318E+03
ZR93,0.000E+00,1.494E+03,0.000E+00,1.439E+03
ZR94,0.000E+00,1.522E+03,0.000E+00,1.467E+03
ZR95,0.000E+00,9.381E+01,0.000E+00,8.822E+01
ZR96,0.000E+00,1.506E+03,0.000E+00,1.415E+03
ZR97,0.000E+00,9.616E-01,0.000E+00,9.340E-01
ZR98,0.000E+00,4.726E-04,0.000E+00,4.669E-04
ZR99,0.000E+00,3.498E-05,0.000E+00,3.474E-05
ZR100,0.000E+00,8.706E-05,0.000E+00,8.732E-05
ZR101,0.000E+00,2.362E-05,0.000E+00,2.368E-05
ZR102,0.000E+00,1.001E-04,0.000E+00,1.047E-04
ZR103,0.000E+00,2.525E-06,0.000E+00,2.708E-06
ZR104,0.000E+00,1.057E-06,0.000E+00,1.275E-06
NB93,0.000E+00,1.774E-04,0.000E+00,1.972E-04
NB93M,0.000E+00,1.244E-03,0.000E+00,1.236E-03
NB94,0.000E+00,1.900E-03,0.000E+00,3.497E-03
NB95,0.000E+00,5.188E+01,0.000E+00,4.873E+01
NB95M,0.000E+00,3.799E-02,0.000E+00,3.587E-02
NB96,0.000E+00,3.081E-03,0.000E+00,2.820E-03
NB97,0.000E+00,6.903E-02,0.000E+00,6.723E-02
NB97M,0.000E+00,8.989E-04,0.000E+00,8.753E-04
NB98,0.000E+00,4.378E-05,0.000E+00,4.332E-05
NB98M,0.000E+00,7.065E-04,0.000E+00,7.400E-04
NB99,0.000E+00,2.208E-04,0.000E+00,2.199E-04
NB99M,0.000E+00,1.098E-04,0.000E+00,1.175E-04
NB100,0.000E+00,1.939E-05,0.000E+00,1.970E-05
NB100M,0.000E+00,1.946E-05,0.000E+00,1.978E-05
NB101,0.000E+00,8.730E-05,0.000E+00,9.048E-05
NB102,0.000E+00,2.826E-05,0.000E+00,3.045E-05
NB103,0.000E+00,1.019E-04,0.000E+00,1.146E-04
NB104,0.000E+00,2.850E-06,0.000E+00,3.430E-06
NB105,0.000E+00,1.613E-06,0.000E+00,2.050E-06
NB106,0.000E+00,1.362E-07,0.000E+00,1.672E-07
MO95,0.000E+00,1.281E+03,0.000E+00,1.230E+03
MO96,0.000E+00,1.075E+02,0.000E+00,9.115E+01
MO97,0.000E+00,1.441E+03,0.000E+00,1.374E+03
MO98,0.000E+00,1.475E+03,0.000E+00,1.403E+03
MO99,0.000E+00,3.892E+00,0.000E+00,3.880E+00
MO100,0.000E+00,1.557E+03,0.000E+00,1.433E+03
MO101,0.000E+00,1.191E-02,0.000E+00,1.241E-02
MO102,0.000E+00,7.875E-03,0.000E+00,8.618E-03
MO103,0.000E+00,6.185E-04,0.000E+00,7.287E-04
MO104,0.000E+00,7.273E-04,0.000E+00,9.205E-04
MO105,0.000E+00,2.664E-04,0.000E+00,3.609E-04
MO106,0.000E+00,2.432E-05,0.000E+00,3.407E-05
MO107,0.000E+00,6.694E-06,0.000E+00,9.295E-06
MO108,0.000E+00,3.822E-07,0.000E+00,5.347E-07
MO109,0.000E+00,6.486E-08,0.000E+00,9.792E-08
TC98,0.000E+00,1.659E-02,0.000E+00,1.367E-02
TC99,0.000E+00,1.256E+03,0.000E+00,1.212E+03
TC99M,0.000E+00,3.104E-01,0.000E+00,3.091E-01
TC100,0.000E+00,9.749E-05,0.000E+00,8.031E-05
TC101,0.000E+00,1.156E-02,0.000E+00,1.205E-02
TC102,0.000E+00,6.254E-05,0.000E+00,6.837E-05
TC102M,0.000E+00,5.536E-06,0.000E+00,6.317E-06
TC103,0.000E+00,5.212E-04,0.000E+00,6.160E-04
TC104,0.000E+00,8.753E-03,0.000E+00,1.117E-02
TC105,0.000E+00,2.850E-03,0.000E+00,3.925E-03
TC106,0.000E+00,1.531E-04,0.000E+00,2.218E-04
TC107,0.000E+00,6.857E-05,0.000E+00,1.004E-04
TC108,0.000E+00,6.787E-06,0.000E+00,1.020E-05
TC109,0.000E+00,2.896E-05,0.000E+00,4.400E-05
TC110,0.000E+00,1.072E-07,0.000E+00,1.593E-07
TC111,0.000E+00,0.000E+00,0.000E+00,6.543E-08
RU99,0.000E+00,8.361E-03,0.000E+00,7.852E-03
RU100,0.000E+00,2.502E+02,0.000E+00,2.069E+02
RU101,0.000E+00,1.212E+03,0.000E+00,1.121E+03
RU102,0.000E+00,1.179E+03,0.000E+00,1.087E+03
RU103,0.000E+00,3.637E+01,0.000E+00,4.220E+01
RU104,0.000E+00,6.463E+02,0.000E+00,7.016E+02
RU105,0.000E+00,9.702E-02,0.000E+00,1.333E-01
RU106,0.000E+00,1.167E+02,0.000E+00,1.649E+02
RU107,0.000E+00,8.432E-04,0.000E+00,1.279E-03
RU108,0.000E+00,6.208E-04,0.000E+00,9.588E-04
RU109,0.000E+00,5.003E-05,0.000E+00,7.693E-05
RU110,0.000E+00,1.017E-05,0.000E+00,1.536E-05
RU111,0.000E+00,4.216E-06,0.000E+00,6.160E-06
RU112,0.000E+00,7.413E-08,0.000E+00,1.047E-07
RU113,0.000E+00,1.302E-07,0.000E+00,1.860E-07
RU114,0.000E+00,8.941E-08,0.000E+00,1.284E-07
RH102,0.000E+00,1.864E-03,0.000E+00,1.627E-03
RH103,0.000E+00,4.633E+02,0.000E+00,5.121E+02
RH103M,0.000E+00,3.243E-02,0.000E+00,3.768E-02
RH104,0.000E+00,3.938E-04,0.000E+00,3.723E-04
RH104M,0.000E+00,1.703E-04,0.000E+00,1.604E-04
RH105,0.000E+00,7.112E-01,0.000E+00,9.882E-01
RH105M,0.000E+00,7.644E-05,0.000E+00,1.051E-04
RH106,0.000E+00,1.200E-04,0.000E+00,1.672E-04
RH106M,0.000E+00,1.230E-03,0.000E+00,1.455E-03
RH107,0.000E+00,4.378E-03,0.000E+00,6.633E-03
RH108,0.000E+00,3.892E-05,0.000E+00,6.024E-05
RH108M,0.000E+00,7.019E-06,0.000E+00,1.148E-05
RH109,0.000E+00,1.339E-04,0.000E+00,2.067E-04
RH109M,0.000E+00,3.730E-05,0.000E+00,5.753E-05
RH110,0.000E+00,1.992E-05,0.000E+00,3.024E-05
RH110M,0.000E+00,1.513E-07,0.000E+00,2.346E-07
RH111,0.000E+00,2.432E-05,0.000E+00,3.564E-05
RH112,0.000E+00,9.130E-07,0.000E+00,1.275E-06
RH113,0.000E+00,1.154E-07,0.000E+00,1.586E-07
RH114,0.000E+00,1.179E-07,0.000E+00,1.555E-07
RH115,0.000E+00,2.525E-07,0.000E+00,3.430E-07
PD104,0.000E+00,4.193E+02,0.000E+00,3.633E+02
PD105,0.000E+00,3.915E+02,0.000E+00,4.715E+02
PD106,0.000E+00,2.279E+02,0.000E+00,2.843E+02
PD107,0.000E+00,1.893E+02,0.000E+00,2.729E+02
PD108,0.000E+00,1.251E+02,0.000E+00,1.863E+02
PD109,0.000E+00,9.545E-02,0.000E+00,1.410E-01
PD109M,0.000E+00,2.115E-04,0.000E+00,3.271E-04
PD110,0.000E+00,4.193E+01,0.000E+00,6.160E+01
PD111,0.000E+00,5.282E-04,0.000E+00,7.738E-04
PD111M,0.000E+00,1.339E-04,0.000E+00,1.938E-04
PD112,0.000E+00,1.533E-02,0.000E+00,2.141E-02
PD113,0.000E+00,1.497E-05,0.000E+00,2.042E-05
PD114,0.000E+00,1.749E-05,0.000E+00,2.243E-05
PD115,0.000E+00,4.007E-06,0.000E+00,5.144E-06
PD116,0.000E+00,1.297E-06,0.000E+00,1.555E-06
PD117,0.000E+00,3.359E-07,0.000E+00,4.084E-07
PD118,0.000E+00,1.376E-07,0.000E+00,1.838E-07
PD119,0.000E+00,0.000E+00,0.000E+00,8.145E-08
PD120,0.000E+00,0.000E+00,0.000E+00,6.205E-08
AG107,0.000E+00,3.035E-05,0.000E+00,4.265E-05
AG108M,0.000E+00,8.871E-07,0.000E+00,1.403E-06
AG109,0.000E+00,5.675E+01,0.000E+00,8.958E+01
AG109M,0.000E+00,7.807E-05,0.000E+00,1.153E-04
AG110,0.000E+00,2.872E-05,0.000E+00,3.858E-05
AG110M,0.000E+00,8.040E-01,0.000E+00,1.094E+00
AG111,0.000E+00,2.617E-01,0.000E+00,3.835E-01
AG111M,0.000E+00,2.617E-05,0.000E+00,3.813E-05
AG112,0.000E+00,2.409E-03,0.000E+00,3.340E-03
AG113,0.000E+00,2.872E-03,0.000E+00,3.903E-03
AG113M,0.000E+00,1.121E-06,0.000E+00,1.527E-06
AG114,0.000E+00,5.606E-07,0.000E+00,7.196E-07
AG115,0.000E+00,9.749E-05,0.000E+00,1.241E-04
AG115M,0.000E+00,5.536E-07,0.000E+00,7.016E-07
AG116,0.000E+00,8.314E-06,0.000E+00,1.006E-05
AG116M,0.000E+00,5.374E-07,0.000E+00,6.521E-07
AG117,0.000E+00,3.451E-06,0.000E+00,4.241E-06
AG117M,0.000E+00,2.502E-07,0.000E+00,3.069E-07
AG118,0.000E+00,2.340E-07,0.000E+00,2.820E-07
AG118M,0.000E+00,1.191E-07,0.000E+00,1.476E-07
AG119,0.000E+00,4.772E-07,0.000E+00,6.136E-07
AG120,0.000E+00,0.000E+00,0.000E+00,7.581E-08
AG121,0.000E+00,9.663E-08,0.000E+00,1.248E-07
CD108,0.000E+00,4.772E-04,0.000E+00,6.476E-04
CD109,0.000E+00,7.367E-07,0.000E+00,8.912E-07
CD110,0.000E+00,3.892E+01,0.000E+00,5.280E+01
CD111,0.000E+00,2.386E+01,0.000E+00,3.340E+01
CD111M,0.000E+00,9.153E-07,0.000E+00,1.058E-06
CD112,0.000E+00,1.478E+01,0.000E+00,1.973E+01
CD113,0.000E+00,9.545E-02,0.000E+00,1.521E-01
CD113M,0.000E+00,2.571E-01,0.000E+00,3.159E-01
CD114,0.000E+00,2.024E+01,0.000E+00,2.594E+01
CD115,0.000E+00,2.136E-02,0.000E+00,2.684E-02
CD115M,0.000E+00,4.239E-02,0.000E+00,5.302E-02
CD116,0.000E+00,8.063E+00,0.000E+00,9.702E+00
CD117,0.000E+00,5.977E-04,0.000E+00,7.310E-04
CD117M,0.000E+00,4.286E-04,0.000E+00,5.256E-04
CD118,0.000E+00,3.081E-04,0.000E+00,3.723E-04
CD119,0.000E+00,2.872E-05,0.000E+00,3.474E-05
CD119M,0.000E+00,9.749E-06,0.000E+00,1.184E-05
CD120,0.000E+00,5.235E-06,0.000E+00,6.295E-06
CD121,0.000E+00,1.278E-06,0.000E+00,1.543E-06
CD122,0.000E+00,5.606E-07,0.000E+00,6.611E-07
CD123,0.000E+00,8.181E-07,0.000E+00,9.611E-07
CD124,0.000E+00,1.473E-06,0.000E+00,1.733E-06
CD125,0.000E+00,9.522E-08,0.000E+00,1.178E-07
CD126,0.000E+00,1.568E-07,0.000E+00,1.918E-07
IN113,0.000E+00,1.730E-02,0.000E+00,2.129E-02
IN114M,0.000E+00,1.744E-04,0.000E+00,1.825E-04
IN115,0.000E+00,1.397E+00,0.000E+00,2.024E+00
IN115M,0.000E+00,1.718E-03,0.000E+00,2.164E-03
IN116,0.000E+00,9.334E-07,0.000E+00,1.153E-06
IN116M,0.000E+00,1.742E-04,0.000E+00,2.151E-04
IN117,0.000E+00,1.563E-04,0.000E+00,1.915E-04
IN117M,0.000E+00,5.212E-04,0.000E+00,6.385E-04
IN118,0.000E+00,5.119E-07,0.000E+00,6.160E-07
IN119,0.000E+00,4.424E-06,0.000E+00,5.370E-06
IN119M,0.000E+00,8.243E-05,0.000E+00,1.004E-04
IN120,0.000E+00,2.362E-06,0.000E+00,2.843E-06
IN120M,0.000E+00,1.645E-07,0.000E+00,1.973E-07
IN121,0.000E+00,2.432E-06,0.000E+00,2.933E-06
IN121M,0.000E+00,4.587E-06,0.000E+00,5.437E-06
IN122,0.000E+00,1.149E-06,0.000E+00,1.347E-06
IN123,0.000E+00,6.162E-07,0.000E+00,7.106E-07
IN123M,0.000E+00,2.432E-06,0.000E+00,2.753E-06
IN124,0.000E+00,6.069E-07,0.000E+00,6.792E-07
IN125,0.000E+00,2.988E-07,0.000E+00,3.430E-07
IN125M,0.000E+00,1.265E-06,0.000E+00,1.419E-06
IN126,0.000E+00,4.517E-07,0.000E+00,5.009E-07
IN127,0.000E+00,3.428E-07,0.000E+00,3.903E-07
IN127M,0.000E+00,6.254E-07,0.000E+00,7.130E-07
IN128,0.000E+00,9.130E-07,0.000E+00,1.018E-06
IN129,0.000E+00,1.327E-07,0.000E+00,1.604E-07
IN130,0.000E+00,1.126E-07,0.000E+00,1.180E-07
SN114,0.000E+00,2.362E-03,0.000E+00,2.482E-03
SN115,0.000E+00,2.780E-01,0.000E+00,3.474E-01
SN116,0.000E+00,7.112E+00,0.000E+00,8.528E+00
SN117,0.000E+00,7.783E+00,0.000E+00,9.317E+00
SN117M,0.000E+00,1.198E-03,0.000E+00,1.225E-03
SN118,0.000E+00,8.290E+00,0.000E+00,9.678E+00
SN119,0.000E+00,8.110E+00,0.000E+00,9.588E+00
SN119M,0.000E+00,4.123E-02,0.000E+00,4.715E-02
SN120,0.000E+00,8.502E+00,0.000E+00,1.011E+01
SN121,0.000E+00,1.066E-02,0.000E+00,1.279E-02
SN121M,0.000E+00,6.810E-03,0.000E+00,1.033E-02
SN122,0.000E+00,9.914E+00,0.000E+00,1.234E+01
SN123,0.000E+00,3.961E-01,0.000E+00,4.467E-01
SN123M,0.000E+00,3.057E-04,0.000E+00,3.519E-04
SN124,0.000E+00,1.591E+01,0.000E+00,2.074E+01
SN125,0.000E+00,1.193E-01,0.000E+00,1.336E-01
SN125M,0.000E+00,1.471E-04,0.000E+00,1.620E-04
SN126,0.000E+00,4.587E+01,0.000E+00,6.497E+01
SN127,0.000E+00,7.227E-03,0.000E+00,7.738E-03
SN127M,0.000E+00,1.522E-04,0.000E+00,1.568E-04
SN128,0.000E+00,7.273E-03,0.000E+00,7.603E-03
SN129,0.000E+00,5.212E-04,0.000E+00,5.753E-04
SN129M,0.000E+00,1.962E-04,0.000E+00,2.050E-04
SN130,0.000E+00,8.643E-04,0.000E+00,9.070E-04
SN131,0.000E+00,1.832E-04,0.000E+00,1.881E-04
SN132,0.000E+00,5.745E-05,0.000E+00,5.618E-05
SN133,0.000E+00,5.490E-07,0.000E+00,5.325E-07
SB121,0.000E+00,7.945E+00,0.000E+00,9.521E+00
SB122,0.000E+00,5.467E-03,0.000E+00,5.596E-03
SB123,0.000E+00,1.105E+01,0.000E+00,1.424E+01
SB124,0.000E+00,9.726E-02,0.000E+00,1.076E-01
SB125,0.000E+00,1.762E+01,0.000E+00,2.392E+01
SB126,0.000E+00,2.850E-02,0.000E+00,2.910E-02
SB126M,0.000E+00,1.925E-05,0.000E+00,1.890E-05
SB127,0.000E+00,6.069E-01,0.000E+00,6.340E-01
SB128,0.000E+00,1.260E-02,0.000E+00,1.268E-02
SB128M,0.000E+00,1.519E-03,0.000E+00,1.582E-03
SB129,0.000E+00,6.926E-02,0.000E+00,7.265E-02
SB130,0.000E+00,4.100E-03,0.000E+00,4.265E-03
SB130M,0.000E+00,2.148E-03,0.000E+00,2.226E-03
SB131,0.000E+00,1.297E-02,0.000E+00,1.324E-02
SB132,0.000E+00,8.290E-04,0.000E+00,8.325E-04
SB132M,0.000E+00,8.777E-04,0.000E+00,8.912E-04
SB133,0.000E+00,7.482E-04,0.000E+00,7.220E-04
SB134,0.000E+00,8.965E-06,0.000E+00,9.340E-06
SB134M,0.000E+00,8.267E-06,0.000E+00,8.596E-06
SB135,0.000E+00,7.343E-07,0.000E+00,6.904E-07
TE122,0.000E+00,8.290E-01,0.000E+00,8.708E-01
TE123,0.000E+00,1.166E-02,0.000E+00,1.178E-02
TE123M,0.000E+00,2.850E-03,0.000E+00,2.572E-03
TE124,0.000E+00,6.463E-01,0.000E+00,7.762E-01
TE125,0.000E+00,8.338E+00,0.000E+00,1.318E+01
TE125M,0.000E+00,2.196E-01,0.000E+00,3.045E-01
TE126,0.000E+00,2.177E+00,0.000E+00,3.654E+00
TE127,0.000E+00,6.116E-02,0.000E+00,6.407E-02
TE127M,0.000E+00,2.286E+00,0.000E+00,2.527E+00
TE128,0.000E+00,2.041E+02,0.000E+00,2.663E+02
TE129,0.000E+00,1.948E-02,0.000E+00,2.029E-02
TE129M,0.000E+00,2.386E+00,0.000E+00,2.458E+00
TE130,0.000E+00,6.301E+02,0.000E+00,7.242E+02
TE131,0.000E+00,1.596E-02,0.000E+00,1.636E-02
TE131M,0.000E+00,3.173E-01,0.000E+00,3.136E-01
TE132,0.000E+00,5.027E+00,0.000E+00,5.076E+00
TE133,0.000E+00,9.130E-03,0.000E+00,9.317E-03
TE133M,0.000E+00,3.613E-02,0.000E+00,3.407E-02
TE134,0.000E+00,4.633E-02,0.000E+00,4.422E-02
TE135,0.000E+00,1.708E-04,0.000E+00,1.665E-04
TE136,0.000E+00,9.240E-05,0.000E+00,8.708E-05
TE137,0.000E+00,3.938E-06,0.000E+00,3.858E-06
TE138,0.000E+00,3.892E-07,0.000E+00,3.835E-07
I127,0.000E+00,1.028E+02,0.000E+00,1.532E+02
I128,0.000E+00,4.100E-04,0.000E+00,5.190E-04
I129,0.000E+00,3.243E+02,0.000E+00,4.151E+02
I130,0.000E+00,3.359E-02,0.000E+00,3.654E-02
I130M,0.000E+00,1.613E-04,0.000E+00,1.758E-04
I131,0.000E+00,9.036E+00,0.000E+00,9.205E+00
I132,0.000E+00,1.526E-01,0.000E+00,1.548E-01
I133,0.000E+00,1.888E+00,0.000E+00,1.881E+00
I133M,0.000E+00,1.093E-05,0.000E+00,1.112E-05
I134,0.000E+00,8.479E-02,0.000E+00,8.416E-02
I134M,0.000E+00,7.413E-04,0.000E+00,7.807E-04
I135,0.000E+00,5.443E-01,0.000E+00,5.460E-01
I136,0.000E+00,8.894E-04,0.000E+00,8.822E-04
I136M,0.000E+00,3.057E-04,0.000E+00,3.000E-04
I137,0.000E+00,2.548E-04,0.000E+00,2.458E-04
I138,0.000E+00,2.919E-05,0.000E+00,2.775E-05
I139,0.000E+00,5.119E-06,0.000E+00,4.783E-06
I140,0.000E+00,4.007E-07,0.000E+00,3.609E-07
XE127,0.000E+00,6.231E-06,0.000E+00,8.257E-06
XE128,0.000E+00,8.432E+00,0.000E+00,1.293E+01
XE129,0.000E+00,6.092E-02,0.000E+00,9.160E-02
XE129M,0.000E+00,1.320E-04,0.000E+00,1.719E-04
XE130,0.000E+00,2.872E+01,0.000E+00,3.542E+01
XE131,0.000E+00,6.463E+02,0.000E+00,7.220E+02
XE131M,0.000E+00,1.497E-01,0.000E+00,1.523E-01
XE132,0.000E+00,2.017E+03,0.000E+00,2.054E+03
XE133,0.000E+00,1.147E+01,0.000E+00,1.144E+01
XE133M,0.000E+00,1.563E-01,0.000E+00,1.575E-01
