isotope,ST1-charged (g),ST1-discharged (g),ST2-charged (g),ST2-discharged (g)
GE70,0.000E+00,4.931E-07,0.000E+00,2.186E-05
GE71,0.000E+00,4.484E-10,0.000E+00,3.550E-09
GE71M,0.000E+00,2.099E-18,0.000E+00,2.886E-18
GE72,0.000E+00,1.932E-03,0.000E+00,1.995E-02
GE73,0.000E+00,4.580E-03,0.000E+00,4.061E-02
GE73M,0.000E+00,1.918E-10,0.000E+00,2.494E-10
GE74,0.000E+00,1.192E-02,0.000E+00,9.673E-02
GE75,0.000E+00,1.076E-05,0.000E+00,1.163E-05
GE75M,0.000E+00,6.467E-09,0.000E+00,7.398E-09
GE76,0.000E+00,7.451E-02,0.000E+00,4.351E-01
GE77,0.000E+00,4.989E-04,0.000E+00,4.775E-04
GE77M,0.000E+00,2.251E-08,0.000E+00,2.708E-08
GE78,0.000E+00,1.747E-04,0.000E+00,1.789E-04
GE79,0.000E+00,8.229E-07,0.000E+00,7.651E-07
GE80,0.000E+00,3.996E-06,0.000E+00,3.142E-06
GE81,0.000E+00,1.112E-06,0.000E+00,8.613E-07
GE82,0.000E+00,5.661E-07,0.000E+00,4.018E-07
GE83,0.000E+00,9.649E-08,0.000E+00,8.102E-08
GE84,0.000E+00,2.708E-08,0.000E+00,2.120E-08
GE85,0.000E+00,2.457E-09,0.000E+00,3.140E-09
GE86,0.000E+00,3.508E-08,0.000E+00,1.850E-09
GE87,0.000E+00,1.887E-10,0.000E+00,1.991E-11
GE88,0.000E+00,2.383E-12,0.000E+00,6.452E-13
AS75,0.000E+00,2.940E-02,0.000E+00,1.911E-01
AS76,0.000E+00,4.064E-06,0.000E+00,2.176E-05
AS77,0.000E+00,1.779E-03,0.000E+00,1.717E-03
AS78,0.000E+00,1.865E-04,0.000E+00,1.925E-04
AS79,0.000E+00,4.190E-05,0.000E+00,4.162E-05
AS80,0.000E+00,2.725E-06,0.000E+00,2.358E-06
AS81,0.000E+00,1.009E-05,0.000E+00,9.103E-06
AS82,0.000E+00,5.154E-06,0.000E+00,3.846E-06
AS82M,0.000E+00,1.208E-06,0.000E+00,1.542E-06
AS83,0.000E+00,5.253E-06,0.000E+00,4.411E-06
AS84,0.000E+00,1.131E-06,0.000E+00,1.070E-06
AS85,0.000E+00,3.221E-07,0.000E+00,2.712E-07
AS86,0.000E+00,3.749E-07,0.000E+00,7.699E-08
AS87,0.000E+00,2.186E-08,0.000E+00,8.645E-09
AS88,0.000E+00,8.591E-09,0.000E+00,8.240E-10
AS89,0.000E+00,2.999E-11,0.000E+00,4.171E-11
AS90,0.000E+00,6.654E-13,0.000E+00,1.068E-12
SE76,0.000E+00,2.833E-04,0.000E+00,8.993E-03
SE77,0.000E+00,1.790E-01,0.000E+00,1.018E+00
SE77M,0.000E+00,7.722E-10,0.000E+00,9.285E-10
SE78,0.000E+00,5.093E-01,0.000E+00,2.920E+00
SE79,0.000E+00,1.073E+00,0.000E+00,6.232E+00
SE79M,0.000E+00,1.782E-05,0.000E+00,1.772E-05
SE80,0.000E+00,2.920E+00,0.000E+00,1.387E+01
SE81,0.000E+00,3.711E-04,0.000E+00,3.461E-04
SE81M,0.000E+00,1.327E-04,0.000E+00,1.378E-04
SE82,0.000E+00,7.492E+00,0.000E+00,3.723E+01
SE83,0.000E+00,8.315E-04,0.000E+00,7.375E-04
SE83M,0.000E+00,4.478E-06,0.000E+00,4.472E-06
SE84,0.000E+00,2.245E-04,0.000E+00,1.930E-04
SE85,0.000E+00,3.799E-05,0.000E+00,3.030E-05
SE86,0.000E+00,1.907E-05,0.000E+00,1.266E-05
SE87,0.000E+00,4.256E-06,0.000E+00,2.905E-06
SE88,0.000E+00,5.052E-07,0.000E+00,3.541E-07
SE89,0.000E+00,3.159E-08,0.000E+00,3.594E-08
SE90,0.000E+00,3.699E-09,0.000E+00,4.739E-09
SE91,0.000E+00,7.180E-10,0.000E+00,1.050E-09
SE92,0.000E+00,2.487E-11,0.000E+00,3.811E-11
SE93,0.000E+00,6.138E-13,0.000E+00,9.926E-13
BR79,0.000E+00,6.089E-04,0.000E+00,3.388E-03
BR79M,0.000E+00,1.025E-12,0.000E+00,1.391E-12
BR80,0.000E+00,3.809E-09,0.000E+00,1.382E-08
BR80M,0.000E+00,2.981E-08,0.000E+00,9.491E-08
BR81,0.000E+00,4.946E+00,0.000E+00,2.579E+01
BR82,0.000E+00,6.512E-04,0.000E+00,2.867E-03
BR82M,0.000E+00,1.422E-06,0.000E+00,7.246E-06
BR83,0.000E+00,5.979E-03,0.000E+00,5.526E-03
BR84,0.000E+00,2.270E-03,0.000E+00,1.955E-03
BR84M,0.000E+00,2.448E-05,0.000E+00,2.854E-05
BR85,0.000E+00,2.653E-04,0.000E+00,2.171E-04
BR86,0.000E+00,1.159E-04,0.000E+00,9.099E-05
BR87,0.000E+00,1.295E-04,0.000E+00,1.007E-04
BR88,0.000E+00,3.099E-05,0.000E+00,2.421E-05
BR89,0.000E+00,6.019E-06,0.000E+00,5.407E-06
BR90,0.000E+00,1.572E-06,0.000E+00,1.547E-06
BR91,0.000E+00,1.430E-07,0.000E+00,1.262E-07
BR92,0.000E+00,1.715E-08,0.000E+00,2.095E-08
BR93,0.000E+00,1.737E-09,0.000E+00,2.415E-09
BR94,0.000E+00,3.194E-10,0.000E+00,4.052E-10
BR95,0.000E+00,1.303E-12,0.000E+00,2.176E-12
BR96,0.000E+00,2.757E-13,0.000E+00,3.601E-13
KR79,0.000E+00,2.716E-12,0.000E+00,6.754E-12
KR80,0.000E+00,2.688E-05,0.000E+00,5.435E-04
KR81,0.000E+00,2.681E-06,0.000E+00,4.546E-05
KR81M,0.000E+00,7.470E-13,0.000E+00,3.728E-12
KR82,0.000E+00,3.850E-02,0.000E+00,9.111E-01
KR83,0.000E+00,9.720E+00,0.000E+00,4.478E+01
KR83M,0.000E+00,4.598E-03,0.000E+00,4.262E-03
KR84,0.000E+00,2.326E+01,0.000E+00,9.625E+01
KR85,0.000E+00,6.053E+00,0.000E+00,2.061E+01
KR85M,0.000E+00,2.457E-02,0.000E+00,2.012E-02
KR86,0.000E+00,4.100E+01,0.000E+00,1.460E+02
KR87,0.000E+00,1.381E-02,0.000E+00,1.079E-02
KR88,0.000E+00,4.091E-02,0.000E+00,3.113E-02
KR89,0.000E+00,9.435E-04,0.000E+00,6.934E-04
KR90,0.000E+00,1.642E-04,0.000E+00,1.146E-04
KR91,0.000E+00,2.992E-05,0.000E+00,2.201E-05
KR92,0.000E+00,3.432E-06,0.000E+00,2.856E-06
KR93,0.000E+00,7.793E-07,0.000E+00,7.426E-07
KR94,0.000E+00,3.849E-08,0.000E+00,4.898E-08
KR95,0.000E+00,2.642E-09,0.000E+00,4.042E-09
KR96,0.000E+00,3.183E-09,0.000E+00,1.727E-09
KR97,0.000E+00,1.430E-10,0.000E+00,1.730E-10
KR98,0.000E+00,5.172E-11,0.000E+00,5.093E-12
RB85,0.000E+00,2.095E+01,0.000E+00,8.147E+01
RB86,0.000E+00,5.291E-03,0.000E+00,2.265E-02
RB86M,0.000E+00,3.249E-08,0.000E+00,1.143E-07
RB87,0.000E+00,5.409E+01,0.000E+00,1.913E+02
RB88,0.000E+00,4.387E-03,0.000E+00,3.357E-03
RB89,0.000E+00,4.954E-03,0.000E+00,3.740E-03
RB90,0.000E+00,8.505E-04,0.000E+00,6.075E-04
RB90M,0.000E+00,3.177E-04,0.000E+00,2.931E-04
RB91,0.000E+00,3.970E-04,0.000E+00,3.195E-04
RB92,0.000E+00,2.802E-05,0.000E+00,2.434E-05
RB93,0.000E+00,2.808E-05,0.000E+00,2.597E-05
RB94,0.000E+00,6.951E-06,0.000E+00,7.460E-06
RB95,0.000E+00,5.143E-07,0.000E+00,5.615E-07
RB96,0.000E+00,7.554E-08,0.000E+00,9.470E-08
RB97,0.000E+00,8.886E-09,0.000E+00,1.038E-08
RB98,0.000E+00,1.687E-09,0.000E+00,2.545E-09
RB99,0.000E+00,1.270E-10,0.000E+00,2.104E-10
RB100,0.000E+00,1.217E-09,0.000E+00,7.441E-11
RB101,0.000E+00,2.408E-13,0.000E+00,3.715E-13
SR86,0.000E+00,2.149E-02,0.000E+00,5.191E-01
SR87,0.000E+00,3.798E-04,0.000E+00,5.685E-03
SR87M,0.000E+00,1.090E-07,0.000E+00,5.676E-07
SR88,0.000E+00,7.325E+01,0.000E+00,2.538E+02
SR89,0.000E+00,2.621E+01,0.000E+00,1.815E+01
SR90,0.000E+00,1.209E+02,0.000E+00,3.929E+02
SR91,0.000E+00,2.582E-01,0.000E+00,2.114E-01
SR92,0.000E+00,8.124E-02,0.000E+00,7.139E-02
SR93,0.000E+00,4.275E-03,0.000E+00,4.029E-03
SR94,0.000E+00,7.202E-04,0.000E+00,6.938E-04
SR95,0.000E+00,2.013E-04,0.000E+00,2.017E-04
SR96,0.000E+00,6.363E-06,0.000E+00,6.650E-06
SR97,0.000E+00,1.205E-06,0.000E+00,1.344E-06
SR98,0.000E+00,8.899E-07,0.000E+00,9.762E-07
SR99,0.000E+00,8.041E-08,0.000E+00,1.079E-07
SR100,0.000E+00,1.482E-08,0.000E+00,1.949E-08
SR101,0.000E+00,1.195E-09,0.000E+00,1.537E-09
SR102,0.000E+00,6.767E-11,0.000E+00,1.056E-10
SR103,0.000E+00,1.799E-12,0.000E+00,3.140E-12
SR104,0.000E+00,1.253E-13,0.000E+00,2.050E-13
Y89,0.000E+00,7.258E+01,0.000E+00,3.159E+02
Y89M,0.000E+00,2.389E-08,0.000E+00,1.235E-07
Y90,0.000E+00,3.330E-02,0.000E+00,1.016E-01
Y90M,0.000E+00,1.671E-06,0.000E+00,2.350E-06
Y91,0.000E+00,4.000E+01,0.000E+00,3.092E+01
Y91M,0.000E+00,1.360E-02,0.000E+00,1.071E-02
Y92,0.000E+00,1.076E-01,0.000E+00,9.415E-02
Y93,0.000E+00,3.610E-01,0.000E+00,3.407E-01
Y94,0.000E+00,1.202E-02,0.000E+00,1.169E-02
Y95,0.000E+00,7.072E-03,0.000E+00,7.207E-03
Y96,0.000E+00,3.446E-05,0.000E+00,3.611E-05
Y97,0.000E+00,2.159E-05,0.000E+00,2.417E-05
Y98,0.000E+00,2.246E-06,0.000E+00,2.682E-06
Y99,0.000E+00,6.463E-06,0.000E+00,7.979E-06
Y100,0.000E+00,1.083E-06,0.000E+00,1.602E-06
Y101,0.000E+00,2.529E-07,0.000E+00,3.416E-07
Y102,0.000E+00,9.969E-08,0.000E+00,7.214E-08
Y103,0.000E+00,5.170E-09,0.000E+00,9.093E-09
Y104,0.000E+00,5.120E-10,0.000E+00,8.085E-10
Y105,0.000E+00,4.268E-11,0.000E+00,7.137E-11
Y106,0.000E+00,9.907E-14,0.000E+00,2.661E-13
Y107,0.000E+00,7.592E-15,0.000E+00,1.340E-14
ZR90,0.000E+00,1.058E+00,0.000E+00,1.818E+01
ZR90M,0.000E+00,1.495E-11,0.000E+00,3.181E-10
ZR91,0.000E+00,8.945E+01,0.000E+00,4.591E+02
ZR92,0.000E+00,1.414E+02,0.000E+00,5.956E+02
ZR93,0.000E+00,1.582E+02,0.000E+00,7.386E+02
ZR94,0.000E+00,1.687E+02,0.000E+00,8.495E+02
ZR95,0.000E+00,6.270E+01,0.000E+00,6.593E+01
ZR96,0.000E+00,1.798E+02,0.000E+00,1.001E+03
ZR97,0.000E+00,7.530E-01,0.000E+00,8.318E-01
ZR98,0.000E+00,3.938E-04,0.000E+00,4.449E-04
ZR99,0.000E+00,2.635E-05,0.000E+00,3.085E-05
ZR100,0.000E+00,8.865E-05,0.000E+00,1.026E-04
ZR101,0.000E+00,1.566E-05,0.000E+00,2.004E-05
ZR102,0.000E+00,1.197E-05,0.000E+00,1.530E-05
ZR103,0.000E+00,1.556E-06,0.000E+00,2.424E-06
ZR104,0.000E+00,3.917E-07,0.000E+00,6.751E-07
ZR105,0.000E+00,7.625E-08,0.000E+00,5.712E-08
ZR106,0.000E+00,3.789E-10,0.000E+00,1.237E-09
ZR107,0.000E+00,1.907E-11,0.000E+00,3.808E-11
ZR108,0.000E+00,5.503E-13,0.000E+00,1.240E-12
ZR109,0.000E+00,8.870E-14,0.000E+00,1.241E-13
NB91,0.000E+00,9.319E-10,0.000E+00,1.117E-08
NB92,0.000E+00,8.290E-08,0.000E+00,9.650E-07
NB93,0.000E+00,5.837E-06,0.000E+00,1.070E-04
NB93M,0.000E+00,2.424E-05,0.000E+00,5.891E-04
NB94,0.000E+00,2.489E-04,0.000E+00,3.407E-03
NB94M,0.000E+00,5.512E-09,0.000E+00,1.001E-08
NB95,0.000E+00,3.181E+01,0.000E+00,3.592E+01
NB95M,0.000E+00,3.817E-02,0.000E+00,4.023E-02
NB96,0.000E+00,4.189E-03,0.000E+00,3.586E-03
NB97,0.000E+00,5.445E-02,0.000E+00,6.024E-02
NB97M,0.000E+00,6.985E-04,0.000E+00,7.712E-04
NB98,0.000E+00,3.743E-05,0.000E+00,4.287E-05
NB98M,0.000E+00,2.675E-04,0.000E+00,2.494E-04
NB99,0.000E+00,1.239E-04,0.000E+00,1.396E-04
NB99M,0.000E+00,9.052E-04,0.000E+00,1.038E-03
NB100,0.000E+00,2.071E-05,0.000E+00,2.415E-05
NB100M,0.000E+00,3.953E-06,0.000E+00,4.894E-06
NB101,0.000E+00,9.453E-05,0.000E+00,1.165E-04
NB102,0.000E+00,3.102E-05,0.000E+00,4.114E-05
NB103,0.000E+00,1.055E-05,0.000E+00,1.580E-05
NB104,0.000E+00,8.778E-06,0.000E+00,1.553E-05
NB105,0.000E+00,4.091E-06,0.000E+00,7.214E-06
NB106,0.000E+00,2.033E-07,0.000E+00,5.348E-07
NB107,0.000E+00,1.522E-08,0.000E+00,3.643E-08
NB108,0.000E+00,1.103E-09,0.000E+00,2.608E-09
NB109,0.000E+00,1.473E-10,0.000E+00,1.836E-10
NB110,0.000E+00,8.035E-12,0.000E+00,1.054E-11
NB111,0.000E+00,3.336E-12,0.000E+00,5.509E-12
NB112,0.000E+00,3.427E-14,0.000E+00,5.821E-14
MO95,0.000E+00,8.184E+01,0.000E+00,7.996E+02
MO96,0.000E+00,1.460E+00,0.000E+00,4.989E+01
MO97,0.000E+00,1.829E+02,0.000E+00,1.089E+03
MO98,0.000E+00,1.859E+02,0.000E+00,1.193E+03
MO99,0.000E+00,3.391E+00,0.000E+00,3.950E+00
MO100,0.000E+00,2.123E+02,0.000E+00,1.414E+03
MO101,0.000E+00,1.197E-02,0.000E+00,1.478E-02
MO102,0.000E+00,9.016E-03,0.000E+00,1.174E-02
MO103,0.000E+00,9.079E-04,0.000E+00,1.252E-03
MO104,0.000E+00,6.536E-04,0.000E+00,9.919E-04
MO105,0.000E+00,2.784E-04,0.000E+00,4.444E-04
MO106,0.000E+00,3.914E-05,0.000E+00,7.055E-05
MO107,0.000E+00,5.244E-06,0.000E+00,1.120E-05
MO108,0.000E+00,5.760E-07,0.000E+00,1.193E-06
MO109,0.000E+00,3.534E-08,0.000E+00,8.323E-08
MO110,0.000E+00,3.836E-09,0.000E+00,5.032E-09
MO111,0.000E+00,5.813E-10,0.000E+00,9.146E-10
MO112,0.000E+00,1.157E-10,0.000E+00,1.906E-10
MO113,0.000E+00,5.321E-12,0.000E+00,9.109E-12
MO114,0.000E+00,2.356E-13,0.000E+00,3.823E-13
MO115,0.000E+00,2.017E-14,0.000E+00,4.199E-14
TC98,0.000E+00,2.023E-04,0.000E+00,1.361E-02
TC99,0.000E+00,1.942E+02,0.000E+00,1.146E+03
TC99M,0.000E+00,2.716E-01,0.000E+00,3.181E-01
TC100,0.000E+00,1.530E-05,0.000E+00,6.603E-05
TC101,0.000E+00,1.165E-02,0.000E+00,1.436E-02
TC102,0.000E+00,7.048E-05,0.000E+00,9.239E-05
TC102M,0.000E+00,1.403E-05,0.000E+00,1.509E-05
TC103,0.000E+00,7.518E-04,0.000E+00,1.035E-03
TC104,0.000E+00,1.292E-02,0.000E+00,1.940E-02
TC105,0.000E+00,4.676E-03,0.000E+00,7.229E-03
TC106,0.000E+00,2.642E-04,0.000E+00,4.548E-04
TC107,0.000E+00,9.702E-05,0.000E+00,1.789E-04
TC108,0.000E+00,9.551E-06,0.000E+00,2.163E-05
TC109,0.000E+00,7.645E-07,0.000E+00,1.657E-06
TC110,0.000E+00,1.321E-07,0.000E+00,3.236E-07
TC111,0.000E+00,9.952E-09,0.000E+00,2.080E-08
TC112,0.000E+00,2.424E-09,0.000E+00,4.466E-09
TC113,0.000E+00,3.726E-10,0.000E+00,6.503E-10
TC114,0.000E+00,1.224E-10,0.000E+00,1.882E-10
TC115,0.000E+00,8.093E-12,0.000E+00,1.968E-11
TC116,0.000E+00,8.702E-13,0.000E+00,1.740E-12
TC117,0.000E+00,1.663E-14,0.000E+00,3.066E-14
TC118,0.000E+00,6.760E-15,0.000E+00,1.191E-14
RU99,0.000E+00,6.648E-03,0.000E+00,4.735E-02
RU100,0.000E+00,6.641E+00,0.000E+00,1.712E+02
RU101,0.000E+00,1.825E+02,0.000E+00,1.236E+03
RU102,0.000E+00,1.737E+02,0.000E+00,1.429E+03
RU103,0.000E+00,4.362E+01,0.000E+00,6.512E+01
RU104,0.000E+00,1.289E+02,0.000E+00,1.365E+03
RU105,0.000E+00,1.635E-01,0.000E+00,2.572E-01
RU106,0.000E+00,6.331E+01,0.000E+00,3.774E+02
RU107,0.000E+00,1.317E-03,0.000E+00,2.328E-03
RU108,0.000E+00,1.058E-03,0.000E+00,1.966E-03
RU109,0.000E+00,8.880E-05,0.000E+00,1.658E-04
RU110,0.000E+00,1.381E-05,0.000E+00,2.723E-05
RU111,0.000E+00,1.077E-06,0.000E+00,2.135E-06
RU112,0.000E+00,3.497E-07,0.000E+00,6.573E-07
RU113,0.000E+00,7.394E-08,0.000E+00,1.457E-07
RU114,0.000E+00,1.956E-08,0.000E+00,3.516E-08
RU115,0.000E+00,5.878E-09,0.000E+00,1.312E-08
RU116,0.000E+00,3.167E-10,0.000E+00,6.544E-10
RU117,0.000E+00,3.250E-11,0.000E+00,6.207E-11
RU118,0.000E+00,5.843E-12,0.000E+00,1.043E-11
RU119,0.000E+00,8.026E-13,0.000E+00,1.417E-12
RU120,0.000E+00,7.449E-14,0.000E+00,1.311E-13
RH102,0.000E+00,3.382E-05,0.000E+00,2.525E-03
RH103,0.000E+00,1.021E+02,0.000E+00,1.078E+03
RH103M,0.000E+00,4.286E-02,0.000E+00,6.402E-02
RH104,0.000E+00,1.269E-04,0.000E+00,3.830E-04
RH104M,0.000E+00,5.938E-05,0.000E+00,1.798E-04
RH105,0.000E+00,1.023E+00,0.000E+00,1.974E+00
RH105M,0.000E+00,1.160E-04,0.000E+00,1.824E-04
RH106,0.000E+00,1.217E-04,0.000E+00,3.690E-04
RH106M,0.000E+00,1.735E-03,0.000E+00,4.430E-04
RH107,0.000E+00,7.767E-03,0.000E+00,1.360E-02
RH108,0.000E+00,6.557E-05,0.000E+00,1.219E-04
RH108M,0.000E+00,1.090E-05,0.000E+00,1.533E-05
RH109,0.000E+00,2.152E-04,0.000E+00,4.006E-04
RH110,0.000E+00,8.007E-08,0.000E+00,1.458E-07
RH110M,0.000E+00,3.464E-05,0.000E+00,6.826E-05
RH111,0.000E+00,6.415E-06,0.000E+00,1.223E-05
RH112,0.000E+00,5.591E-07,0.000E+00,1.051E-06
RH113,0.000E+00,5.073E-07,0.000E+00,9.423E-07
RH114,0.000E+00,1.983E-07,0.000E+00,3.435E-07
RH115,0.000E+00,5.321E-08,0.000E+00,9.321E-08
RH116,0.000E+00,1.549E-08,0.000E+00,2.818E-08
RH117,0.000E+00,3.402E-09,0.000E+00,6.226E-09
RH118,0.000E+00,7.378E-10,0.000E+00,1.370E-09
RH119,0.000E+00,1.169E-10,0.000E+00,2.123E-10
RH120,0.000E+00,2.140E-11,0.000E+00,3.747E-11
RH121,0.000E+00,4.003E-12,0.000E+00,7.050E-12
RH122,0.000E+00,3.668E-13,0.000E+00,6.461E-13
PD102,0.000E+00,1.601E-06,0.000E+00,1.030E-03
PD104,0.000E+00,1.635E+01,0.000E+00,3.552E+02
PD105,0.000E+00,7.966E+01,0.000E+00,1.134E+03
PD106,0.000E+00,3.591E+01,0.000E+00,7.458E+02
PD107,0.000E+00,5.386E+01,0.000E+00,7.385E+02
PD107M,0.000E+00,1.665E-08,0.000E+00,3.847E-07
PD108,0.000E+00,3.455E+01,0.000E+00,5.199E+02
PD109,0.000E+00,1.376E-01,0.000E+00,3.340E-01
PD109M,0.000E+00,6.841E-07,0.000E+00,1.109E-05
PD110,0.000E+00,1.097E+01,0.000E+00,1.740E+02
PD111,0.000E+00,8.200E-04,0.000E+00,1.624E-03
PD111M,0.000E+00,3.275E-06,0.000E+00,7.307E-05
PD112,0.000E+00,2.013E-02,0.000E+00,3.838E-02
PD113,0.000E+00,1.704E-05,0.000E+00,3.195E-05
PD114,0.000E+00,1.900E-05,0.000E+00,3.185E-05
PD115,0.000E+00,2.464E-06,0.000E+00,3.851E-06
PD116,0.000E+00,1.114E-06,0.000E+00,1.642E-06
PD117,0.000E+00,2.666E-07,0.000E+00,3.929E-07
PD118,0.000E+00,6.285E-08,0.000E+00,1.054E-07
PD119,0.000E+00,1.132E-08,0.000E+00,2.139E-08
PD120,0.000E+00,3.676E-09,0.000E+00,4.885E-09
PD121,0.000E+00,5.227E-10,0.000E+00,9.234E-10
PD122,0.000E+00,9.266E-11,0.000E+00,1.626E-10
PD123,0.000E+00,2.846E-11,0.000E+00,4.994E-11
PD124,0.000E+00,7.455E-13,0.000E+00,1.297E-12
AG106,0.000E+00,7.400E-15,0.000E+00,5.566E-14
AG107,0.000E+00,1.408E-06,0.000E+00,1.398E-04
AG108,0.000E+00,2.701E-10,0.000E+00,7.589E-09
AG108M,0.000E+00,5.933E-06,0.000E+00,1.006E-03
AG109,0.000E+00,2.166E+01,0.000E+00,2.631E+02
AG109M,0.000E+00,1.106E-04,0.000E+00,2.682E-04
AG110,0.000E+00,1.092E-05,0.000E+00,9.652E-05
AG110M,0.000E+00,9.221E-02,0.000E+00,2.945E+00
AG111,0.000E+00,3.645E-01,0.000E+00,7.434E-01
AG111M,0.000E+00,3.761E-05,0.000E+00,7.473E-05
AG112,0.000E+00,3.002E-03,0.000E+00,5.734E-03
AG113,0.000E+00,2.313E-03,0.000E+00,4.383E-03
AG113M,0.000E+00,1.205E-05,0.000E+00,2.288E-05
AG114,0.000E+00,6.065E-07,0.000E+00,1.034E-06
AG115,0.000E+00,1.205E-04,0.000E+00,1.883E-04
AG115M,0.000E+00,4.121E-08,0.000E+00,3.304E-08
AG116,0.000E+00,2.489E-05,0.000E+00,3.526E-05
AG116M,0.000E+00,1.405E-07,0.000E+00,1.716E-07
AG117,0.000E+00,5.866E-06,0.000E+00,8.369E-06
AG117M,0.000E+00,9.364E-08,0.000E+00,1.203E-07
AG118,0.000E+00,2.308E-07,0.000E+00,3.482E-07
AG118M,0.000E+00,5.313E-08,0.000E+00,7.525E-08
AG119,0.000E+00,1.099E-07,0.000E+00,1.712E-07
AG120,0.000E+00,2.837E-08,0.000E+00,4.794E-08
AG121,0.000E+00,1.484E-08,0.000E+00,2.466E-08
AG122,0.000E+00,2.574E-09,0.000E+00,4.447E-09
AG123,0.000E+00,1.283E-09,0.000E+00,2.176E-09
AG124,0.000E+00,3.435E-10,0.000E+00,4.688E-10
AG125,0.000E+00,7.376E-11,0.000E+00,1.296E-10
AG126,0.000E+00,9.631E-12,0.000E+00,1.699E-11
AG127,0.000E+00,1.515E-12,0.000E+00,2.672E-12
