isotope,ST1-charged (g),ST1-discharged (g),ST2-charged (g),ST2-discharged (g)
KR93,0.000E+00,9.281E-07,0.000E+00,0.000E+00
KR94,0.000E+00,5.111E-08,0.000E+00,0.000E+00
KR95,0.000E+00,1.931E-08,0.000E+00,0.000E+00
KR96,0.000E+00,2.605E-09,0.000E+00,0.000E+00
KR97,0.000E+00,5.533E-11,0.000E+00,0.000E+00
KR98,0.000E+00,9.556E-12,0.000E+00,0.000E+00
RB85,0.000E+00,1.453E+02,0.000E+00,4.725E+02
RB86,0.000E+00,3.459E-02,0.000E+00,1.536E-01
RB86M,0.000E+00,1.382E-07,0.000E+00,0.000E+00
RB87,0.000E+00,3.585E+02,0.000E+00,1.120E+03
RB88,0.000E+00,4.459E-03,0.000E+00,0.000E+00
RB89,0.000E+00,4.886E-03,0.000E+00,0.000E+00
RB90,0.000E+00,7.954E-04,0.000E+00,0.000E+00
RB90M,0.000E+00,3.326E-04,0.000E+00,0.000E+00
RB91,0.000E+00,3.910E-04,0.000E+00,0.000E+00
RB92,0.000E+00,2.707E-05,0.000E+00,0.000E+00
RB93,0.000E+00,2.725E-05,0.000E+00,0.000E+00
RB94,0.000E+00,6.854E-06,0.000E+00,0.000E+00
RB95,0.000E+00,4.527E-07,0.000E+00,0.000E+00
RB96,0.000E+00,8.024E-08,0.000E+00,0.000E+00
RB97,0.000E+00,1.292E-08,0.000E+00,0.000E+00
RB98,0.000E+00,2.430E-09,0.000E+00,0.000E+00
RB99,0.000E+00,1.347E-10,0.000E+00,0.000E+00
RB100,0.000E+00,1.597E-11,0.000E+00,0.000E+00
SR86,0.000E+00,9.006E-01,0.000E+00,1.789E+01
SR87,0.000E+00,8.272E-03,0.000E+00,1.802E-01
SR87M,0.000E+00,8.860E-07,0.000E+00,0.000E+00
SR88,0.000E+00,5.150E+02,0.000E+00,1.435E+03
SR89,0.000E+00,2.455E+01,0.000E+00,4.959E+01
SR90,0.000E+00,7.706E+02,0.000E+00,2.122E+03
SR91,0.000E+00,2.502E-01,0.000E+00,0.000E+00
SR92,0.000E+00,8.024E-02,0.000E+00,0.000E+00
SR93,0.000E+00,4.365E-03,0.000E+00,0.000E+00
SR94,0.000E+00,7.080E-04,0.000E+00,0.000E+00
SR95,0.000E+00,2.288E-04,0.000E+00,0.000E+00
SR96,0.000E+00,2.474E-05,0.000E+00,0.000E+00
SR97,0.000E+00,6.665E-07,0.000E+00,0.000E+00
SR98,0.000E+00,1.134E-06,0.000E+00,0.000E+00
SR99,0.000E+00,2.126E-07,0.000E+00,0.000E+00
SR100,0.000E+00,7.986E-08,0.000E+00,0.000E+00
SR101,0.000E+00,2.753E-09,0.000E+00,0.000E+00
SR102,0.000E+00,4.272E-10,0.000E+00,0.000E+00
SR103,0.000E+00,4.945E-12,0.000E+00,0.000E+00
SR104,0.000E+00,2.955E-13,0.000E+00,0.000E+00
Y89,0.000E+00,6.455E+02,0.000E+00,1.806E+03
Y89M,0.000E+00,6.725E-11,0.000E+00,0.000E+00
Y90,0.000E+00,2.029E-01,0.000E+00,5.321E-01
Y90M,0.000E+00,1.622E-06,0.000E+00,0.000E+00
Y91,0.000E+00,3.870E+01,0.000E+00,8.848E+01
Y91M,0.000E+00,1.266E-02,0.000E+00,0.000E+00
Y92,0.000E+00,1.053E-01,0.000E+00,0.000E+00
Y93,0.000E+00,3.628E-01,0.000E+00,0.000E+00
Y94,0.000E+00,1.188E-02,0.000E+00,0.000E+00
Y95,0.000E+00,7.221E-03,0.000E+00,0.000E+00
Y96,0.000E+00,1.526E-03,0.000E+00,0.000E+00
Y97,0.000E+00,1.079E-05,0.000E+00,0.000E+00
Y98,0.000E+00,2.091E-06,0.000E+00,0.000E+00
Y99,0.000E+00,3.239E-06,0.000E+00,0.000E+00
Y100,0.000E+00,1.389E-06,0.000E+00,0.000E+00
Y101,0.000E+00,5.894E-07,0.000E+00,0.000E+00
Y102,0.000E+00,4.203E-08,0.000E+00,0.000E+00
Y103,0.000E+00,8.542E-09,0.000E+00,0.000E+00
Y104,0.000E+00,3.211E-10,0.000E+00,0.000E+00
Y105,0.000E+00,1.968E-11,0.000E+00,0.000E+00
Y107,0.000E+00,6.266E-15,0.000E+00,0.000E+00
ZR90,0.000E+00,4.450E+01,0.000E+00,1.174E+02
ZR90M,0.000E+00,3.236E-14,0.000E+00,0.000E+00
ZR91,0.000E+00,8.294E+02,0.000E+00,2.529E+03
ZR92,0.000E+00,9.469E+02,0.000E+00,3.269E+03
ZR93,0.000E+00,1.060E+03,0.000E+00,4.172E+03
ZR94,0.000E+00,1.115E+03,0.000E+00,4.736E+03
ZR95,0.000E+00,6.649E+01,0.000E+00,2.049E+02
ZR96,0.000E+00,1.196E+03,0.000E+00,5.743E+03
ZR97,0.000E+00,7.630E-01,0.000E+00,2.620E-19
ZR98,0.000E+00,3.990E-04,0.000E+00,0.000E+00
ZR99,0.000E+00,3.102E-05,0.000E+00,0.000E+00
ZR100,0.000E+00,8.515E-05,0.000E+00,0.000E+00
ZR101,0.000E+00,2.556E-05,0.000E+00,0.000E+00
ZR102,0.000E+00,1.287E-04,0.000E+00,0.000E+00
ZR103,0.000E+00,3.059E-06,0.000E+00,0.000E+00
ZR104,0.000E+00,1.643E-06,0.000E+00,0.000E+00
ZR105,0.000E+00,3.365E-08,0.000E+00,0.000E+00
ZR106,0.000E+00,6.471E-09,0.000E+00,0.000E+00
ZR107,0.000E+00,7.447E-11,0.000E+00,0.000E+00
ZR108,0.000E+00,3.456E-11,0.000E+00,0.000E+00
ZR109,0.000E+00,8.741E-13,0.000E+00,0.000E+00
NB92,0.000E+00,2.779E-11,0.000E+00,4.853E-11
NB93,0.000E+00,1.370E-04,0.000E+00,7.767E-04
NB93M,0.000E+00,9.394E-04,0.000E+00,3.888E-03
NB94,0.000E+00,1.162E-03,0.000E+00,1.993E-02
NB94M,0.000E+00,3.734E-09,0.000E+00,0.000E+00
NB95,0.000E+00,3.691E+01,0.000E+00,1.526E+02
NB95M,0.000E+00,2.683E-02,0.000E+00,8.574E-02
NB96,0.000E+00,2.176E-03,0.000E+00,4.198E-16
NB97,0.000E+00,5.479E-02,0.000E+00,0.000E+00
NB97M,0.000E+00,7.140E-04,0.000E+00,0.000E+00
NB98,0.000E+00,3.673E-05,0.000E+00,0.000E+00
NB98M,0.000E+00,4.438E-04,0.000E+00,0.000E+00
NB99,0.000E+00,1.931E-04,0.000E+00,0.000E+00
NB99M,0.000E+00,9.135E-05,0.000E+00,0.000E+00
NB100,0.000E+00,1.833E-05,0.000E+00,0.000E+00
NB100M,0.000E+00,1.840E-05,0.000E+00,0.000E+00
NB101,0.000E+00,9.000E-05,0.000E+00,0.000E+00
NB102,0.000E+00,3.365E-05,0.000E+00,0.000E+00
NB103,0.000E+00,1.260E-04,0.000E+00,0.000E+00
NB104,0.000E+00,4.074E-06,0.000E+00,0.000E+00
NB105,0.000E+00,2.565E-06,0.000E+00,0.000E+00
NB106,0.000E+00,2.055E-07,0.000E+00,0.000E+00
NB107,0.000E+00,4.061E-08,0.000E+00,0.000E+00
NB108,0.000E+00,2.552E-09,0.000E+00,0.000E+00
NB109,0.000E+00,6.396E-10,0.000E+00,0.000E+00
NB110,0.000E+00,3.156E-11,0.000E+00,0.000E+00
NB111,0.000E+00,3.372E-12,0.000E+00,0.000E+00
MO95,0.000E+00,9.944E+02,0.000E+00,4.807E+03
MO96,0.000E+00,8.488E+01,0.000E+00,2.429E+02
MO97,0.000E+00,1.188E+03,0.000E+00,5.905E+03
MO98,0.000E+00,1.250E+03,0.000E+00,6.910E+03
MO99,0.000E+00,3.390E+00,0.000E+00,2.581E-04
MO100,0.000E+00,1.406E+03,0.000E+00,7.926E+03
MO101,0.000E+00,1.218E-02,0.000E+00,0.000E+00
MO102,0.000E+00,9.070E-03,0.000E+00,0.000E+00
MO103,0.000E+00,8.181E-04,0.000E+00,0.000E+00
MO104,0.000E+00,1.095E-03,0.000E+00,0.000E+00
MO105,0.000E+00,4.512E-04,0.000E+00,0.000E+00
MO106,0.000E+00,4.233E-05,0.000E+00,0.000E+00
MO107,0.000E+00,1.149E-05,0.000E+00,0.000E+00
MO108,0.000E+00,7.372E-07,0.000E+00,0.000E+00
MO109,0.000E+00,1.547E-07,0.000E+00,0.000E+00
MO110,0.000E+00,5.388E-08,0.000E+00,0.000E+00
MO111,0.000E+00,2.282E-09,0.000E+00,0.000E+00
MO112,0.000E+00,7.350E-10,0.000E+00,0.000E+00
MO113,0.000E+00,1.505E-11,0.000E+00,0.000E+00
MO114,0.000E+00,2.527E-12,0.000E+00,0.000E+00
MO115,0.000E+00,6.148E-14,0.000E+00,0.000E+00
TC98,0.000E+00,1.419E-02,0.000E+00,5.208E-01
TC99,0.000E+00,1.084E+03,0.000E+00,6.973E+03
TC99M,0.000E+00,2.707E-01,0.000E+00,2.267E-05
TC100,0.000E+00,8.412E-05,0.000E+00,0.000E+00
TC101,0.000E+00,1.183E-02,0.000E+00,0.000E+00
TC102,0.000E+00,7.199E-05,0.000E+00,0.000E+00
TC102M,0.000E+00,4.535E-06,0.000E+00,0.000E+00
TC103,0.000E+00,6.929E-04,0.000E+00,0.000E+00
TC104,0.000E+00,1.334E-02,0.000E+00,0.000E+00
TC105,0.000E+00,4.956E-03,0.000E+00,0.000E+00
TC106,0.000E+00,2.807E-04,0.000E+00,0.000E+00
TC107,0.000E+00,1.265E-04,0.000E+00,0.000E+00
TC108,0.000E+00,1.318E-05,0.000E+00,0.000E+00
TC109,0.000E+00,5.878E-05,0.000E+00,0.000E+00
TC110,0.000E+00,2.336E-07,0.000E+00,0.000E+00
TC111,0.000E+00,1.171E-07,0.000E+00,0.000E+00
TC112,0.000E+00,1.016E-08,0.000E+00,0.000E+00
TC113,0.000E+00,3.454E-09,0.000E+00,0.000E+00
TC114,0.000E+00,2.930E-10,0.000E+00,0.000E+00
TC115,0.000E+00,7.986E-11,0.000E+00,0.000E+00
TC116,0.000E+00,2.374E-12,0.000E+00,0.000E+00
TC117,0.000E+00,1.292E-13,0.000E+00,0.000E+00
RU99,0.000E+00,7.258E-03,0.000E+00,4.701E-02
RU100,0.000E+00,2.241E+02,0.000E+00,5.665E+02
RU101,0.000E+00,1.151E+03,0.000E+00,7.480E+03
RU102,0.000E+00,1.203E+03,0.000E+00,8.745E+03
RU103,0.000E+00,4.766E+01,0.000E+00,1.643E+02
RU104,0.000E+00,8.504E+02,0.000E+00,8.442E+03
RU105,0.000E+00,1.685E-01,0.000E+00,0.000E+00
RU106,0.000E+00,2.101E+02,0.000E+00,1.963E+03
RU107,0.000E+00,1.650E-03,0.000E+00,0.000E+00
RU108,0.000E+00,1.244E-03,0.000E+00,0.000E+00
RU109,0.000E+00,9.987E-05,0.000E+00,0.000E+00
RU110,0.000E+00,2.005E-05,0.000E+00,0.000E+00
RU111,0.000E+00,8.369E-06,0.000E+00,0.000E+00
RU112,0.000E+00,1.589E-07,0.000E+00,0.000E+00
RU113,0.000E+00,3.266E-07,0.000E+00,0.000E+00
RU114,0.000E+00,2.609E-07,0.000E+00,0.000E+00
RU115,0.000E+00,1.753E-08,0.000E+00,0.000E+00
RU116,0.000E+00,7.587E-09,0.000E+00,0.000E+00
RU117,0.000E+00,2.463E-10,0.000E+00,0.000E+00
RU118,0.000E+00,3.291E-09,0.000E+00,0.000E+00
RU120,0.000E+00,3.341E-13,0.000E+00,0.000E+00
RH102,0.000E+00,2.009E-03,0.000E+00,1.516E-01
RH103,0.000E+00,5.425E+02,0.000E+00,7.579E+03
RH103M,0.000E+00,4.259E-02,0.000E+00,1.469E-01
RH104,0.000E+00,4.584E-04,0.000E+00,0.000E+00
RH104M,0.000E+00,1.973E-04,0.000E+00,0.000E+00
RH105,0.000E+00,1.234E+00,0.000E+00,8.177E-09
RH105M,0.000E+00,1.329E-04,0.000E+00,0.000E+00
RH106,0.000E+00,2.153E-04,0.000E+00,1.845E-03
RH106M,0.000E+00,2.137E-03,0.000E+00,0.000E+00
RH107,0.000E+00,8.563E-03,0.000E+00,0.000E+00
RH108,0.000E+00,7.808E-05,0.000E+00,0.000E+00
RH108M,0.000E+00,1.528E-05,0.000E+00,0.000E+00
RH109,0.000E+00,2.678E-04,0.000E+00,0.000E+00
RH109M,0.000E+00,7.442E-05,0.000E+00,0.000E+00
RH110,0.000E+00,3.922E-05,0.000E+00,0.000E+00
RH110M,0.000E+00,2.975E-07,0.000E+00,0.000E+00
RH111,0.000E+00,4.705E-05,0.000E+00,0.000E+00
RH112,0.000E+00,1.739E-06,0.000E+00,0.000E+00
RH113,0.000E+00,2.298E-07,0.000E+00,0.000E+00
RH114,0.000E+00,2.433E-07,0.000E+00,0.000E+00
RH115,0.000E+00,6.358E-07,0.000E+00,0.000E+00
RH116,0.000E+00,4.157E-08,0.000E+00,0.000E+00
RH117,0.000E+00,2.840E-08,0.000E+00,0.000E+00
RH118,0.000E+00,1.238E-08,0.000E+00,0.000E+00
RH119,0.000E+00,1.576E-09,0.000E+00,0.000E+00
RH120,0.000E+00,8.493E-11,0.000E+00,0.000E+00
RH121,0.000E+00,1.833E-11,0.000E+00,0.000E+00
RH122,0.000E+00,1.063E-12,0.000E+00,0.000E+00
RH123,0.000E+00,1.158E-13,0.000E+00,0.000E+00
PD104,0.000E+00,4.690E+02,0.000E+00,1.022E+03
PD105,0.000E+00,5.943E+02,0.000E+00,6.186E+03
PD106,0.000E+00,3.768E+02,0.000E+00,5.333E+03
PD107,0.000E+00,3.529E+02,0.000E+00,4.610E+03
PD107M,0.000E+00,2.888E-08,0.000E+00,0.000E+00
PD108,0.000E+00,2.435E+02,0.000E+00,3.968E+03
PD109,0.000E+00,1.884E-01,0.000E+00,0.000E+00
PD109M,0.000E+00,4.229E-04,0.000E+00,0.000E+00
PD110,0.000E+00,8.078E+01,0.000E+00,1.129E+03
PD111,0.000E+00,1.018E-03,0.000E+00,0.000E+00
PD111M,0.000E+00,2.430E-04,0.000E+00,0.000E+00
PD112,0.000E+00,2.873E-02,0.000E+00,2.439E-17
PD113,0.000E+00,2.787E-05,0.000E+00,0.000E+00
PD114,0.000E+00,3.014E-05,0.000E+00,0.000E+00
PD115,0.000E+00,7.490E-06,0.000E+00,0.000E+00
PD116,0.000E+00,2.068E-06,0.000E+00,0.000E+00
PD117,0.000E+00,6.450E-07,0.000E+00,0.000E+00
PD118,0.000E+00,3.348E-07,0.000E+00,0.000E+00
PD119,0.000E+00,1.392E-07,0.000E+00,0.000E+00
PD120,0.000E+00,1.272E-07,0.000E+00,0.000E+00
PD121,0.000E+00,7.318E-09,0.000E+00,0.000E+00
PD122,0.000E+00,4.584E-09,0.000E+00,0.000E+00
PD123,0.000E+00,2.549E-10,0.000E+00,0.000E+00
PD124,0.000E+00,8.758E-11,0.000E+00,0.000E+00
PD126,0.000E+00,6.994E-13,0.000E+00,0.000E+00
AG106,0.000E+00,9.410E-12,0.000E+00,2.932E-11
AG107,0.000E+00,5.533E-05,0.000E+00,9.915E-04
AG108,0.000E+00,3.914E-09,0.000E+00,1.125E-13
AG108M,0.000E+00,1.932E-06,0.000E+00,3.564E-05
AG109,0.000E+00,1.107E+02,0.000E+00,2.473E+03
AG109M,0.000E+00,1.540E-04,0.000E+00,2.106E-09
AG110,0.000E+00,5.592E-05,0.000E+00,2.610E-07
AG110M,0.000E+00,1.560E+00,0.000E+00,1.723E+01
AG111,0.000E+00,5.049E-01,0.000E+00,9.152E-02
AG111M,0.000E+00,5.031E-05,0.000E+00,0.000E+00
AG112,0.000E+00,4.488E-03,0.000E+00,4.503E-18
AG113,0.000E+00,5.327E-03,0.000E+00,0.000E+00
AG113M,0.000E+00,2.073E-06,0.000E+00,0.000E+00
AG114,0.000E+00,9.599E-07,0.000E+00,0.000E+00
AG115,0.000E+00,1.774E-04,0.000E+00,0.000E+00
AG115M,0.000E+00,9.712E-07,0.000E+00,0.000E+00
AG116,0.000E+00,1.331E-05,0.000E+00,0.000E+00
AG116M,0.000E+00,8.612E-07,0.000E+00,0.000E+00
AG117,0.000E+00,5.948E-06,0.000E+00,0.000E+00
AG117M,0.000E+00,4.305E-07,0.000E+00,0.000E+00
AG118,0.000E+00,4.006E-07,0.000E+00,0.000E+00
AG118M,0.000E+00,2.106E-07,0.000E+00,0.000E+00
AG119,0.000E+00,9.173E-07,0.000E+00,0.000E+00
AG120,0.000E+00,1.221E-07,0.000E+00,0.000E+00
AG121,0.000E+00,2.182E-07,0.000E+00,0.000E+00
AG122,0.000E+00,4.511E-09,0.000E+00,0.000E+00
AG123,0.000E+00,2.043E-08,0.000E+00,0.000E+00
AG124,0.000E+00,2.945E-09,0.000E+00,0.000E+00
AG125,0.000E+00,1.337E-09,0.000E+00,0.000E+00
AG126,0.000E+00,1.715E-10,0.000E+00,0.000E+00
AG128,0.000E+00,5.008E-12,0.000E+00,0.000E+00
CD108,0.000E+00,9.119E-04,0.000E+00,1.465E-01
CD109,0.000E+00,1.402E-06,0.000E+00,2.132E-03
CD110,0.000E+00,7.733E+01,0.000E+00,2.424E+02
CD111,0.000E+00,4.448E+01,0.000E+00,6.605E+02
CD111M,0.000E+00,1.808E-06,0.000E+00,0.000E+00
CD112,0.000E+00,2.683E+01,0.000E+00,4.236E+02
CD113,0.000E+00,1.773E-01,0.000E+00,2.628E+02
CD113M,0.000E+00,4.499E-01,0.000E+00,5.356E+00
CD114,0.000E+00,3.473E+01,0.000E+00,1.956E+02
CD115,0.000E+00,3.827E-02,0.000E+00,3.735E-07
CD115M,0.000E+00,7.366E-02,0.000E+00,3.787E-01
CD116,0.000E+00,1.248E+01,0.000E+00,1.237E+02
CD117,0.000E+00,1.012E-03,0.000E+00,0.000E+00
