Years,Waste
id,snf
n_wf,18
name,uox
pkg_diameter,1.0548
pkg_length,4.8875
0.0,37007.65868723295
0.0027397260273972603,26882.56512177266
0.021917808219178082,15231.739443720444
0.10410958904109589,6963.0659986560295
0.1863013698630137,4682.313481203467
1.0082191780821912,891.1423595655182
2.008219178082193,557.5405653278891
3.008219178082193,453.51242509829336
4.008219178082193,393.737476755449
5.008219178082193,353.9301327114261
5.108219178082193,350.6661739897743
5.508219178082193,338.623872861107
5.758219178082193,331.8343127967111
6.008219178082193,325.54286565199266
8.008219178082191,288.3660509129373
10.008219178082191,265.5959513163563
11.508219178082191,253.58037387822634
15.008219178082191,233.89340057890115
20.008219178082193,214.26777390009343
23.008219178082193,204.44490705984867
25.008219178082193,198.36392827987854
30.008219178082197,184.38664046679276
35.0082191780822,171.84575503418841
40.0082191780822,160.53160223994618
45.008219178082214,150.30683897336485
50.008219178082214,141.06065120474963
60.00821917808219,125.12945014568278
70.00821917808219,112.08211773596312
80.00821917808219,101.38236323952235
90.00821917808219,92.58827269145799
100.00821917808219,85.33653877300009
125.00821917808219,72.13971839767319
150.00821917808221,63.570890904802916
175.00821917808221,57.70521818988901
200.00821917808224,53.440011462556434
225.00821917808224,50.14639050437986
250.00821917808227,47.4641691398181
300.0082191780823,43.184203755748094
350.0082191780823,39.74945624117898
400.00821917808213,36.83019084255083
450.00821917808213,34.27530403182058
500.00821917808213,32.00194463601102
600.0082191780821,28.10578132534366
700.0082191780821,24.87777566671042
800.0082191780818,22.16544230791824
900.0082191780818,19.868371758964365
1000.0082191780821,17.914155198829793
1250.0082191780823,14.189080182119623
1500.0082191780818,11.66247755509022
1750.0082191780818,9.936019013225355
2000.0082191780823,8.745905706277417
2250.0082191780825,7.915821872415865
2500.008219178083,7.327678618648496
3000.0082191780816,6.586762226489104
4000.008219178082,5.864637748824696
5000.008219178082,5.455560031765812
6000.008219178082,5.130698870016993
7000.008219178082,4.84194777690525
8000.008219178082,4.5778367967924884
9000.00821917808,4.334457582881797
10000.008219178078,4.109581664761374
20000.008219178082,2.5744811037839903
50000.00821917806,0.9478322687983924
100000.00821917808,0.26778894620538485
200000.0082191781,0.07821938930916972
500000.00821917807,0.06653280295445288
1000000.0082191777,0.05644257123382254
