Years,Waste
id,snf
n_wf,60
name,uox
pkg_diameter,1.3141
pkg_length,4.8875
0.0,123358.8622907765
0.0027397260273972603,89608.55040590887
0.021917808219178082,50772.46481240148
0.10410958904109589,23210.2199955201
0.1863013698630137,15607.711604011554
1.0082191780821912,2970.4745318850605
2.008219178082193,1858.4685510929635
3.008219178082193,1511.708083660978
4.008219178082193,1312.4582558514967
5.008219178082193,1179.767109038087
5.108219178082193,1168.8872466325809
5.508219178082193,1128.7462428703566
5.758219178082193,1106.114375989037
6.008219178082193,1085.1428855066422
8.008219178082191,961.220169709791
10.008219178082191,885.3198377211878
11.508219178082191,845.2679129274212
15.008219178082191,779.6446685963372
20.008219178082193,714.2259130003115
23.008219178082193,681.483023532829
25.008219178082193,661.2130942662618
30.008219178082197,614.6221348893091
35.0082191780822,572.8191834472947
40.0082191780822,535.1053407998206
45.008219178082214,501.0227965778829
50.008219178082214,470.2021706824988
60.00821917808219,417.09816715227595
70.00821917808219,373.6070591198771
80.00821917808219,337.94121079840784
90.00821917808219,308.62757563819326
100.00821917808219,284.4551292433336
125.00821917808219,240.46572799224396
150.00821917808221,211.90296968267637
175.00821917808221,192.35072729963002
200.00821917808224,178.13337154185479
225.00821917808224,167.15463501459953
250.00821917808227,158.213897132727
300.0082191780823,143.94734585249364
350.0082191780823,132.4981874705966
400.00821917808213,122.76730280850276
450.00821917808213,114.25101343940194
500.00821917808213,106.6731487867034
600.0082191780821,93.68593775114553
700.0082191780821,82.92591888903473
800.0082191780818,73.8848076930608
900.0082191780818,66.22790586321454
1000.0082191780821,59.71385066276597
1250.0082191780823,47.296933940398745
1500.0082191780818,38.87492518363407
1750.0082191780818,33.12006337741785
2000.0082191780823,29.153019020924724
2250.0082191780825,26.386072908052885
2500.008219178083,24.425595395494984
3000.0082191780816,21.955874088297012
4000.008219178082,19.54879249608232
5000.008219178082,18.18520010588604
6000.008219178082,17.10232956672331
7000.008219178082,16.139825923017497
8000.008219178082,15.259455989308293
9000.00821917808,14.448191942939323
10000.008219178078,13.69860554920458
20000.008219178082,8.581603679279967
50000.00821917806,3.1594408959946416
100000.00821917808,0.8926298206846163
200000.0082191781,0.2607312976972324
500000.00821917807,0.22177600984817625
1000000.0082191777,0.18814190411274181
