Years,Waste
id,snf
n_wf,84
name,uox
pkg_diameter,1.3141
pkg_length,4.8875
0.0,172702.4072070871
0.0027397260273972603,125451.9705682724
0.021917808219178082,71081.45073736207
0.10410958904109589,32494.307993728136
0.1863013698630137,21850.796245616177
1.0082191780821912,4158.664344639084
2.008219178082193,2601.855971530149
3.008219178082193,2116.391317125369
4.008219178082193,1837.4415581920953
5.008219178082193,1651.6739526533217
5.108219178082193,1636.4421452856134
5.508219178082193,1580.2447400184992
5.758219178082193,1548.5601263846518
6.008219178082193,1519.200039709299
8.008219178082191,1345.7082375937073
10.008219178082191,1239.4477728096629
11.508219178082191,1183.3750780983896
15.008219178082191,1091.502536034872
20.008219178082193,999.916278200436
23.008219178082193,954.0762329459606
25.008219178082193,925.6983319727665
30.008219178082197,860.4709888450328
35.0082191780822,801.9468568262125
40.0082191780822,749.1474771197488
45.008219178082214,701.431915209036
50.008219178082214,658.2830389554983
60.00821917808219,583.9374340131862
70.00821917808219,523.0498827678279
80.00821917808219,473.11769511777095
90.00821917808219,432.0786058934706
100.00821917808219,398.23718094066703
125.00821917808219,336.6520191891415
150.00821917808221,296.66415755574695
175.00821917808221,269.29101821948205
200.00821917808224,249.3867201585967
225.00821917808224,234.01648902043934
250.00821917808227,221.4994559858178
300.0082191780823,201.5262841934911
350.0082191780823,185.49746245883526
400.00821917808213,171.87422393190386
450.00821917808213,159.95141881516273
500.00821917808213,149.34240830138475
600.0082191780821,131.16031285160375
700.0082191780821,116.09628644464863
800.0082191780818,103.43873077028512
900.0082191780818,92.71906820850036
1000.0082191780821,83.59939092787236
1250.0082191780823,66.21570751655824
1500.0082191780818,54.42489525708769
1750.0082191780818,46.36808872838499
2000.0082191780823,40.814226629294616
2250.0082191780825,36.94050207127404
2500.008219178083,34.19583355369298
3000.0082191780816,30.738223723615818
4000.008219178082,27.36830949451525
5000.008219178082,25.459280148240456
6000.008219178082,23.943261393412634
7000.008219178082,22.5957562922245
8000.008219178082,21.36323838503161
9000.00821917808,20.227468720115052
10000.008219178078,19.17804776888641
20000.008219178082,12.014245150991954
50000.00821917806,4.423217254392498
100000.00821917808,1.2496817489584626
200000.0082191781,0.3650238167761254
500000.00821917807,0.31048641378744674
1000000.0082191777,0.26339866575783855
