Years,Waste
id,snf
n_wf,6
name,uox
pkg_diameter,0.785
pkg_length,4.8875
0.0,12335.886229077649
0.0027397260273972603,8960.855040590886
0.021917808219178082,5077.246481240149
0.10410958904109589,2321.0219995520097
0.1863013698630137,1560.7711604011556
1.0082191780821912,297.04745318850604
2.008219178082193,185.84685510929637
3.008219178082193,151.1708083660978
4.008219178082193,131.24582558514967
5.008219178082193,117.9767109038087
5.108219178082193,116.8887246632581
5.508219178082193,112.87462428703566
5.758219178082193,110.6114375989037
6.008219178082193,108.51428855066422
8.008219178082191,96.1220169709791
10.008219178082191,88.53198377211878
11.508219178082191,84.52679129274212
15.008219178082191,77.96446685963372
20.008219178082193,71.42259130003114
23.008219178082193,68.1483023532829
25.008219178082193,66.12130942662617
30.008219178082197,61.462213488930914
35.0082191780822,57.28191834472947
40.0082191780822,53.510534079982065
45.008219178082214,50.10227965778829
50.008219178082214,47.02021706824988
60.00821917808219,41.70981671522759
70.00821917808219,37.36070591198771
80.00821917808219,33.794121079840785
90.00821917808219,30.86275756381933
100.00821917808219,28.44551292433336
125.00821917808219,24.046572799224396
150.00821917808221,21.19029696826764
175.00821917808221,19.235072729963
200.00821917808224,17.813337154185476
225.00821917808224,16.715463501459954
250.00821917808227,15.8213897132727
300.0082191780823,14.394734585249365
350.0082191780823,13.249818747059662
400.00821917808213,12.276730280850277
450.00821917808213,11.425101343940193
500.00821917808213,10.66731487867034
600.0082191780821,9.368593775114554
700.0082191780821,8.292591888903473
800.0082191780818,7.38848076930608
900.0082191780818,6.622790586321455
1000.0082191780821,5.971385066276597
1250.0082191780823,4.729693394039875
1500.0082191780818,3.8874925183634064
1750.0082191780818,3.312006337741785
2000.0082191780823,2.9153019020924726
2250.0082191780825,2.638607290805288
2500.008219178083,2.4425595395494986
3000.0082191780816,2.1955874088297014
4000.008219178082,1.954879249608232
5000.008219178082,1.8185200105886041
6000.008219178082,1.710232956672331
7000.008219178082,1.61398259230175
8000.008219178082,1.5259455989308295
9000.00821917808,1.4448191942939321
10000.008219178078,1.369860554920458
20000.008219178082,0.8581603679279968
50000.00821917806,0.31594408959946413
100000.00821917808,0.08926298206846162
200000.0082191781,0.02607312976972324
500000.00821917807,0.022177600984817625
1000000.0082191777,0.018814190411274183
