,Area per package (m2),Total area (km2),Required st (y),#packages per GWe.y
3.0,0.0,0.0,204.0,4.007465963987704
5.0,0.0,0.0,204.0,4.007465963987704
10.0,0.0,0.0,204.0,4.007465963987704
20.0,0.0,0.0,204.0,4.007465963987704
50.0,0.0,0.0,204.0,4.007465963987704
100.0,0.0,0.0,204.0,4.007465963987704
