,keff,burnup,Power (W/cm),Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y),Efficiency,Volume Model (cm3),SNF mass (t/GWe.y),SNF volume (m3/(GWe.y)),discharge step,discharge time,volume_Ueq,mass U
84.0,1.2517272395872976,3.2969870561757184,236.4566929133858,1945480143424.0198,1161982231.117801,0.18503063707393202,4093101.9716354664,2348.791423677936,51958113311.66344,4.558164867654541e+17,1.1608556833403372e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
98.0,1.2455593030799188,3.846484898871672,236.4566929133858,1979212998141.3953,1182129945.2535427,0.1881661922571863,4162464.252962001,2396.511525015256,53013739795.79204,5.3972965996186643e+17,1.3745624860569782e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
112.0,1.2399034475257351,4.395982741567625,236.4566929133858,2007919477751.8784,1199275542.620895,0.19079409831455335,4220596.720291635,2437.7263117369343,53925460835.3928,6.250850081295977e+17,1.591942163846013e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
140.0,1.22783867220873,5.4949784269595305,236.4566929133858,2050421392991.6643,1224660777.4504762,0.1946818924890789,4306599.439909928,2503.9235826478175,55389824707.057785,7.996521300026803e+17,2.036522913850801e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
168.0,1.2179224672732847,6.593974112351437,236.4566929133858,2087622122330.4685,1246879758.519198,0.19795448974123134,4378993.257912087,2560.322926461022,56637446555.04685,9.785802694911748e+17,2.4922101337420183e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
196.0,1.2069829346163075,7.692969797743344,236.4566929133858,2118427540089.8389,1265278994.399113,0.20060738618835838,4437678.542954596,2608.6426547446777,57706337514.048935,1.1614267012923054e+18,2.9578763079540625e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
224.0,1.1951085019924073,8.79196548313525,236.4566929133858,2146154177618.2397,1281839358.8138034,0.2029026105479219,4488451.687878273,2651.4824606445413,58654005947.59138,1.3478462571156552e+18,3.4326423753224663e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
252.0,1.182945659881624,9.890961168527157,236.4566929133858,2172136595405.7266,1297357948.3468752,0.2049687308932109,4534156.774304363,2690.691119362381,59521349004.07692,1.537524926251976e+18,3.9157086255975043e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
280.0,1.1747209952888833,10.989956853919061,236.4566929133858,2191930739448.5896,1309180450.743385,0.2065279629101834,4568648.876497997,2725.1405587920217,60283412361.15685,1.730222779782453e+18,4.4064640171492864e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
308.0,1.1649534126078505,12.088952539310968,236.4566929133858,2215716462091.9653,1323387014.1767468,0.20831542412169068,4608189.685116189,2759.7343389680063,61048668710.504395,1.9258949634880095e+18,4.904794316998865e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
336.0,1.1531495830143086,13.187948224702874,236.4566929133858,2237871454203.029,1336619586.7376273,0.20995236489190003,4644400.79912385,2792.362553267555,61770444360.16107,2.1242607122481042e+18,5.409984483467563e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
365.0,1.143218528549686,14.326193756001635,236.4566929133858,2257759826274.5522,1348498368.9658012,0.211404471753073,4676523.163022525,2823.972199473819,62469688048.9663,2.332472840429563e+18,5.94025102572233e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
396.0,1.1306333992695072,15.542938979114103,236.4566929133858,2280017307493.558,1361792155.4756982,0.21299484407598424,4711704.126529349,2856.846624707523,63196910182.924,2.5580163976936223e+18,6.514656576843838e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
427.0,1.1219641477574098,16.75968420222657,236.4566929133858,2298172246507.0166,1372635605.413736,0.21431967379808398,4741010.965836404,2887.782479223141,63881248782.81494,2.7864974165691796e+18,7.096543140840724e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
458.0,1.111183418105349,17.976429425339038,236.4566929133858,2319013182092.864,1385083327.8500106,0.21583002686963668,4774421.806510146,2919.4240797168177,64581199339.19022,3.0177882999166044e+18,7.685585758285192e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
488.0,1.0993472779524784,19.15392480254465,236.4566929133858,2341066366594.5576,1398255093.5023859,0.217424460024794,4809692.600548473,2950.411875060813,65266686933.16345,3.2439589856502487e+18,8.261588455778627e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
519.0,1.0922893174814996,20.37067002565712,236.4566929133858,2358156642054.306,1408462648.9360719,0.21867536650568858,4837364.168156142,2979.793125809263,65916635813.35643,3.4802373529520123e+18,8.863333003192869e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
549.0,1.0799558300107681,21.548165402862733,236.4566929133858,2379203758988.7095,1421033517.8687115,0.22022550006119135,4871655.001353627,3010.029396228091,66585498765.04566,3.711253255774331e+18,9.45167531094112e+24,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
580.0,1.0707670650499284,22.764910625975205,236.4566929133858,2392554978500.493,1429007837.1589308,0.22124673060231387,4894245.858778459,3036.9911460615413,67181925352.27047,3.9521322525117594e+18,1.0065136562297407e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
611.0,1.0604687939367299,23.98165584908767,236.4566929133858,2416679564206.9067,1443416794.2581253,0.22302972096178694,4933687.76673044,3068.9212269587497,67888257444.845085,4.1951656765265864e+18,1.068408462517089e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
641.0,1.0533964272176681,25.159151226293282,236.4566929133858,2435518289621.9927,1454668651.1651359,0.22446563501963968,4965451.926192029,3098.0496789097688,68532614109.21611,4.432404816276401e+18,1.1288276030452498e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
672.0,1.0394964719173148,26.375896449405747,236.4566929133858,2461383794689.2383,1470117411.9189363,0.22640785683224085,5008416.226895025,3130.544703183086,69251443434.0501,4.67954530152184e+18,1.1917683796978244e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
731.0,1.0243812443741809,28.69163735791012,236.4566929133858,2481848668143.8286,1482340522.7004504,0.2278795478460669,5040971.815988753,3172.640118203123,70182645039.0388,5.155239760809062e+18,1.312916392687804e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
792.0,1.0063908069589986,31.085877958228206,236.4566929133858,2523456209105.1143,1507191572.1655095,0.23113745832970828,5113040.744869305,3232.6101800168262,71509255497.34193,5.653887493044668e+18,1.439910055874088e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
853.0,0.9872893222851988,33.48011855854629,236.4566929133858,2565575695221.5586,1532348392.5096037,0.23448553846050132,5187104.335641393,3293.100492824361,72847374538.23587,6.158749566666793e+18,1.5684863633319623e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
915.0,0.9706879152728842,35.913609004771224,236.4566929133858,2602360979373.745,1554319239.4986825,0.23750044109647225,5253797.6363765085,3351.399299104479,74137014798.37181,6.677823654326554e+18,1.700682131196891e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
976.0,0.9538326337314496,38.3078496050893,236.4566929133858,2653159132160.444,1584659590.754011,0.24160900008165495,5344683.941200247,3417.7576835363047,75604942696.40916,7.193800085612684e+18,1.8320889999959084e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
1037.0,0.9373991213472604,40.70209020540739,236.4566929133858,2692495721749.713,1608154262.8996017,0.2449146003241941,5417807.825353385,3478.4236906924407,76946948309.25703,7.71457010290246e+18,1.964716680616674e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
1097.0,0.9219076251713555,43.05708095981861,236.4566929133858,2739235947411.3735,1636070924.9538844,0.24882367053999085,5504281.196793738,3544.2529502775847,78403171324.32234,8.231267535938034e+18,2.0963071713343454e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
1158.0,0.905673685535405,45.45132156013669,236.4566929133858,2778042137187.563,1659248803.7565718,0.2521442084591912,5577735.520460898,3605.259479438956,79752709696.67995,8.760364784378042e+18,2.2310555987661427e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
1219.0,0.8905452175843473,47.845562160454776,236.4566929133858,2824996497948.274,1687293362.8654695,0.256128374953798,5665870.11261432,3672.3244694881514,81236268567.46516,9.29279663364113e+18,2.366653269353802e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
1273.8903518600782,0.0,0.0,0.0,2866288687339.938,1711956061.4384904,0.25968734607212834,5744598.867656173,3733.5071448712283,82589703507.75749,9.77422490085058e+18,2.489261546223426e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
1273.9303518600782,0.0,0.0,0.0,2185844608385.798,1305545370.6449723,0.20736988714174615,4587273.261014385,3698.7960072315827,81821851069.0623,9.774609264945844e+18,2.48935943457486e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
1274.9303518600782,0.0,0.0,0.0,1608607029390.0105,960777107.553852,0.14723518725733575,3257020.8090259125,3285.827546616085,72686488152.41643,9.778364116840362e+18,2.490315705637538e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
1281.9303518600782,0.0,0.0,0.0,716019322977.8744,427658813.81496686,0.07734217985546304,1710902.7664996372,2113.559992438869,46754508923.64771,9.787031667452383e+18,2.4925231236842185e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
1311.9303518600782,0.0,0.0,0.0,333411849842.64557,199137804.86056194,0.034135713610330194,755123.361683062,1229.1661839585443,27190645887.5678,9.81260117733646e+18,2.4990350669181692e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
1341.9303518600782,0.0,0.0,0.0,242389818482.60358,144772827.948246,0.022983448540499565,508421.74044135405,1052.3353222418398,23278932885.955853,9.82637153125091e+18,2.502542047044455e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
1641.9303518600782,0.0,0.0,0.0,70649589934.8096,42197073.26106356,0.00510966354903122,113031.95123614518,651.8501899179157,14419716322.426622,9.842409141256124e+18,2.5066264431254e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
2006.9303518600782,0.0,0.0,0.0,43965759003.72135,26259548.786768116,0.0032596085636118137,72106.4924677765,491.26722099573766,10867426403.845108,9.842441671056695e+18,2.5066347276883687e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
2371.930351860078,0.0,0.0,0.0,32618662644.216347,19482237.59750013,0.0025828585788588414,57135.962502028924,407.8271174897985,9021630174.774332,9.842441254512347e+18,2.5066346216044765e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
2736.930351860078,0.0,0.0,0.0,26518117052.032654,15838548.09380496,0.002174533088784313,48103.307721592384,359.5432348134093,7953532164.054206,9.842440820279656e+18,2.506634511015785e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
3101.930351860078,0.0,0.0,0.0,22913658533.223434,13685703.323934361,0.0018971446277827502,41967.13873580023,329.24842785363376,7283374313.125838,9.842440386037277e+18,2.5066344004246262e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
3138.430351860078,0.0,0.0,0.0,22636186811.1041,13519977.031723086,0.0018743019698155134,41461.8314534947,326.8490896457081,7230298043.677786,9.842440342613295e+18,2.506634389365576e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
3284.430351860078,0.0,0.0,0.0,21634448527.604946,12921666.075124048,0.0017899999734197047,39596.96910898135,318.10342799806875,7036833407.230007,9.842440168916711e+18,2.506634345129206e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
3375.680351860078,0.0,0.0,0.0,21083807148.253773,12592782.996729756,0.0017424902590898617,38545.9966404727,313.24124400037533,6929276003.644668,9.842440060355949e+18,2.5066343174813736e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
3466.930351860078,0.0,0.0,0.0,20581605293.113705,12292831.525068821,0.0016985102097335533,37573.10463956043,308.7743188747356,6830462205.410819,9.84243995179497e+18,2.5066342898334863e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
4196.930351860078,0.0,0.0,0.0,17703735632.10253,10573958.463901239,0.0014411845789193824,31880.749776095432,282.70851761462416,6253855086.626535,9.84243908331149e+18,2.5066340686514945e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
4926.930351860078,0.0,0.0,0.0,15897221570.599815,9494976.883530982,0.0012886936672735795,28507.46597302161,266.1339194936385,5887204885.768367,9.842438214828261e+18,2.5066338474695664e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
5474.430351860078,0.0,0.0,0.0,14875069341.021751,8884473.233682994,0.0012113974193295521,26797.579276077973,256.6918592693029,5678335068.68458,9.8424375634654e+18,2.5066336815830087e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
6751.930351860079,0.0,0.0,0.0,13050868446.590004,7794927.790372395,0.0010919983141066494,24156.326342359214,239.42393344424937,5296347618.615214,9.842436043620186e+18,2.506633294514747e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
8576.93035186008,0.0,0.0,0.0,11123622295.384954,6643836.225516287,0.0009827336434872294,21739.259386232654,219.94161155729034,4865375043.540059,9.84243387241291e+18,2.50663274156013e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
9671.93035186008,0.0,0.0,0.0,10175734602.977865,6077688.758324053,0.0009308565368687654,20591.674906490873,209.71524948266364,4639155518.858924,9.842432569688998e+18,2.506632409787476e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
10401.93035186008,0.0,0.0,0.0,9604516845.770744,5736515.970610345,0.0008994195610218103,19896.25089533096,203.32717990340487,4497843676.651078,9.842431701205936e+18,2.5066321886055906e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
12226.93035186008,0.0,0.0,0.0,8345468921.067388,4984520.982855705,0.0008287439067811795,18332.81975606852,188.61703086896392,4172437349.5255656,9.842429529999575e+18,2.5066316356512072e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
14051.93035186008,0.0,0.0,0.0,7282587550.333396,4349690.927790037,0.0007669302585868628,16965.426932376056,175.47523525808737,3881724901.163751,9.842427358793843e+18,2.5066310826969845e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
15876.93035186008,0.0,0.0,0.0,6377514240.896741,3809115.3238810543,0.0007122978143519063,15756.891044754291,163.7015730534188,3621277222.09078,9.842425187588426e+18,2.506630529742841e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
17701.93035186008,0.0,0.0,0.0,5602573138.462827,3346264.1381546156,0.0006637603962450988,14683.184522997642,153.13743298153918,3387585638.6825337,9.84242301638347e+18,2.5066299767888155e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
19526.93035186008,0.0,0.0,0.0,4936199180.418867,2948257.1468501785,0.0006204859713562455,13725.901790607857,143.64610431192156,3177625943.8697805,9.842420845178933e+18,2.506629423834897e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
23176.93035186008,0.0,0.0,0.0,3863021336.586301,2307277.2892156364,0.0005471222223603926,12103.006737063231,127.41499847067563,2818574208.5937343,9.842416502772322e+18,2.5066283179276865e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
26826.930351860083,0.0,0.0,0.0,3053722797.5757427,1823905.3436429666,0.0004879573298189436,10794.207599025118,114.2043742779317,2526339188.5724287,9.842412160367505e+18,2.5066272120209327e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
30476.930351860083,0.0,0.0,0.0,2436972250.5755534,1455537.062389217,0.00043986751716244013,9730.402652381254,103.38489994388033,2286999301.788868,9.842407817964714e+18,2.506626106114695e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
34126.93035186008,0.0,0.0,0.0,1962814771.7070444,1172335.7318286623,0.0004004863074159213,8859.242557988564,94.46330196299479,2089642740.3935213,9.842403475563651e+18,2.5066250002088975e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
37776.93035186008,0.0,0.0,0.0,1595581709.7716825,952997.439381814,0.0003679906157431427,8140.398469469522,87.05257104333747,1925708389.7465563,9.842399133164351e+18,2.5066238943035495e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
46901.93035186008,0.0,0.0,0.0,991575749.3029581,592241.1520836761,0.00030831440379609326,6820.288326398428,73.2967700335679,1621413397.7122598,9.842388277173703e+18,2.506621129542113e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
56026.93035186008,0.0,0.0,0.0,657930352.7070277,392963.85611683386,0.0002686312215723073,5942.448234781345,64.01487164760488,1416086554.6288354,9.842377421194783e+18,2.506618364783665e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
65151.93035186008,0.0,0.0,0.0,468686114.1349131,279933.4336242163,0.00024069057773120364,5324.367325569051,57.40408387639249,1269847916.0535312,9.842366565227715e+18,2.5066156000282346e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
74276.93035186008,0.0,0.0,0.0,358409339.2656698,214068.1235432228,0.0002198937898178324,4864.317168697506,52.447012001910366,1160191477.6180174,9.84235570927278e+18,2.506612835275895e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
83401.93035186008,0.0,0.0,0.0,292049694.67908853,174433.31764014653,0.000203630149499343,4504.545731349103,48.557414303654205,1074148861.8687143,9.842344853329758e+18,2.5066100705265887e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
92526.93035186008,0.0,0.0,0.0,250470402.98279148,149599.1406906309,0.0001903810819515685,4211.460297716516,45.388663981944305,1004052263.8430104,9.842333997398362e+18,2.5066073057802435e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
110776.93035186008,0.0,0.0,0.0,204012232.76962098,121850.94266331,0.00016962934487318142,3752.4067199218925,40.44568554815489,894707589.3985779,9.842312285572714e+18,2.506601776297013e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
129026.93035186008,0.0,0.0,0.0,178858474.09253132,106827.28861708462,0.0001536811184134914,3399.612619449962,36.68088905160722,811425727.5052507,9.842290573794791e+18,2.506596246825936e+25,0.33,0.441,22.12121212121212,9.755454545454546,52,1219.0,0.6636889619319588,6.024397993167556
