Years,Waste
id,snf
n_wf,84
name,uox
pkg_diameter,1.3141
pkg_length,4.8875
0.0,165196.34309254066
0.0027397260273972603,120223.36003040135
0.021917808219178082,68543.36155419651
0.10410958904109589,31466.880040703138
0.1863013698630137,21184.059981696086
1.0082191780821912,4059.9490727135953
2.00821917808219,2584.73288015609
3.00821917808219,2119.140425689877
4.00821917808219,1847.3283400679345
5.00821917808219,1664.9842317718462
5.10821917808219,1649.9980820407948
5.50821917808219,1594.6673791710505
5.758219178082189,1563.4451243977985
6.008219178082189,1534.4968346817693
8.008219178082191,1363.0870817368009
10.008219178082191,1257.6951910464697
11.508219178082191,1201.8779115050077
15.008219178082188,1109.9928780911541
20.008219178082193,1017.8605303811869
23.008219178082186,971.6171166694536
25.008219178082186,942.9641851041935
30.008219178082186,877.053987791126
35.008219178082186,817.8689782785634
40.008219178082186,764.4370640271611
45.0082191780822,716.1195164111538
50.0082191780822,672.4001927317478
60.00821917808219,597.0093291755524
70.00821917808219,535.2016183107492
80.00821917808219,484.46684525000956
90.00821917808217,442.7319180614536
100.00821917808217,408.28910078719304
125.00821917808216,345.5337599197522
150.00821917808216,304.72148080133917
175.0082191780822,276.7478767683416
200.0082191780822,256.38753826911665
225.0082191780822,240.65624571727173
250.00821917808224,227.84232124911568
300.00821917808224,207.39933560710205
350.00821917808224,191.0051493971203
400.0082191780822,177.08324545112214
450.0082191780822,164.90861311508627
500.00821917808213,154.08269339445067
600.0082191780821,135.5427431517652
700.0082191780821,120.19296096577966
800.0082191780818,107.30105344258394
900.0082191780818,96.38618870853274
1000.0082191780822,87.10244821273727
1250.0082191780823,69.4109633114548
1500.0082191780823,57.41602584063822
1750.0082191780823,49.22342556586005
2000.0082191780825,43.57919330293935
2250.008219178082,39.64532424677141
2500.0082191780816,36.86058990388423
3000.0082191780816,33.3581476556754
4000.0082191780816,29.955905473120115
5000.008219178081,28.031853997604287
6000.008219178084,26.49958070381563
7000.008219178084,25.131478724166193
8000.008219178082,23.87395853753115
9000.008219178082,22.709266595682095
10000.008219178082,21.62755179389267
20000.00821917808,14.044299413733546
50000.00821917808,5.3465213394755455
100000.00821917808,1.4759609110902359
200000.0082191781,0.38771314391160844
500000.00821917807,0.326225523640385
1000000.0082191781,0.2808804819304908
