Years,Waste
id,snf
n_wf,6
name,uox
pkg_diameter,0.785
pkg_length,4.8875
0.0,11799.738792324331
0.0027397260273972603,8587.382859314383
0.021917808219178082,4895.9543967283225
0.10410958904109589,2247.6342886216526
0.1863013698630137,1513.1471415497206
1.0082191780821912,289.99636233668537
2.00821917808219,184.6237771540064
3.00821917808219,151.36717326356265
4.00821917808219,131.95202429056675
5.00821917808219,118.92744512656044
5.10821917808219,117.85700586005677
5.50821917808219,113.90481279793218
5.758219178082189,111.6746517426999
6.008219178082189,109.60691676298353
8.008219178082191,97.36336298120005
10.008219178082191,89.83537078903356
11.508219178082191,85.84842225035769
15.008219178082188,79.28520557793958
20.008219178082193,72.7043235986562
23.008219178082186,69.40122261924668
25.008219178082186,67.35458465029953
30.008219178082186,62.64671341365186
35.008219178082186,58.4192127341831
40.008219178082186,54.60264743051151
45.0082191780822,51.15139402936812
50.0082191780822,48.02858519512484
60.00821917808219,42.64352351253945
70.00821917808219,38.22868702219637
80.00821917808219,34.604774660714966
90.00821917808217,31.623708432960974
100.00821917808217,29.163507199085217
125.00821917808216,24.68098285141087
150.00821917808216,21.765820057238514
175.0082191780822,19.76770548345297
200.0082191780822,18.31339559065119
225.0082191780822,17.18973183694798
250.00821917808224,16.274451517793977
300.00821917808224,14.814238257650146
350.00821917808224,13.643224956937164
400.0082191780822,12.648803246508724
450.0082191780822,11.779186651077591
500.00821917808213,11.00590667103219
600.0082191780821,9.681624510840372
700.0082191780821,8.58521149755569
800.0082191780818,7.664360960184567
900.0082191780818,6.884727764895196
1000.0082191780822,6.2216034437669485
1250.0082191780823,4.9579259508182
1500.0082191780823,4.10114470290273
1750.0082191780823,3.5159589689900033
2000.0082191780825,3.112799521638525
2250.008219178082,2.8318088747693864
2500.0082191780816,2.632899278848874
3000.0082191780816,2.3827248325482433
4000.0082191780816,2.1397075337942937
5000.008219178081,2.0022752855431634
6000.008219178084,1.892827193129688
7000.008219178084,1.795105623154728
8000.008219178082,1.7052827526807963
9000.008219178082,1.6220904711201496
10000.008219178082,1.5448251281351908
20000.00821917808,1.0031642438381105
50000.00821917808,0.3818943813911104
100000.00821917808,0.10542577936358827
200000.0082191781,0.027693795993686317
500000.00821917807,0.023301823117170356
1000000.0082191781,0.020062891566463632
