Years,Waste
id,snf
n_wf,4
name,uox
pkg_diameter,0.82
pkg_length,5.0
0.0,381560.59234081313
0.0027397260273972603,270912.7445534977
0.021917808219178082,142309.61093405198
0.10410958904109589,62809.71304300759
0.1863013698630137,42289.54531451919
1.0082191780821919,9401.780930217448
2.0082191780821925,5997.679757045738
3.0082191780821916,4752.459785100271
4.008219178082192,4001.1408833631367
5.008219178082192,3490.7461151202624
5.108219178082192,3448.715624460545
5.508219178082192,3293.5999510922575
5.758219178082192,3206.1820767253453
6.008219178082192,3125.2587859097384
8.008219178082191,2651.7796252116636
10.008219178082191,2371.196347783386
11.508219178082191,2228.9712515663755
15.008219178082195,2009.276897956235
20.008219178082193,1808.2299040165024
23.008219178082193,1712.7760278385288
25.008219178082193,1654.9319922801303
30.0082191780822,1524.8887884773703
35.0082191780822,1411.1516757998277
40.0082191780822,1310.627978407507
45.00821917808219,1221.3191290909826
50.00821917808219,1141.694187295492
60.0082191780822,1006.7048891431226
70.0082191780822,897.8414868668566
80.0082191780822,809.3562315788903
90.00821917808221,736.8948056452953
100.00821917808221,677.1027329673826
125.00821917808219,567.2985029848114
150.0082191780822,494.2814476930452
175.0082191780822,442.8706630254149
200.0082191780822,404.60457326481173
225.0082191780822,374.67947507879086
250.0082191780822,350.3011907908861
300.0082191780822,312.11799456665386
350.0082191780822,282.77325788082425
400.0082191780823,259.0175806484114
450.0082191780823,239.13722976502584
500.00821917808236,222.10368057826213
600.0082191780823,194.1057971398634
700.0082191780823,171.7636774834387
800.0082191780823,153.38378000702448
900.0082191780823,137.9929594876022
1000.0082191780822,124.97343675501287
1250.0082191780823,100.22793805477562
1500.0082191780823,83.42357770632896
1750.0082191780823,71.89132560113416
2000.0082191780823,63.89031469648326
2250.008219178082,58.260635068015986
2500.008219178082,54.22585564605349
3000.0082191780816,49.031292734711656
4000.0082191780816,43.6857189489081
5000.008219178081,40.458809417707336
6000.008219178082,37.840329492541514
7000.008219178082,35.50857611378433
8000.008219178082,33.383214856532895
9000.008219178082,31.434102815028407
10000.008219178082,29.642593953746367
20000.00821917808,17.756734334532972
50000.00821917808,6.3342840604582635
100000.00821917807,1.9903345210971615
200000.0082191781,0.781267348057675
500000.00821917807,0.5973013573071294
1000000.0082191783,0.4346583741018368
