Years,Waste
id,snf
n_wf,21
name,uox
pkg_diameter,1.6
pkg_length,5.0
0.0,2003193.109789269
0.0027397260273972603,1422291.9089058628
0.021917808219178082,747125.4574037729
0.10410958904109589,329750.99347578984
0.1863013698630137,222020.11290122577
1.0082191780821919,49359.349883641604
2.0082191780821925,31487.818724490127
3.0082191780821916,24950.41387177642
4.008219178082192,21005.98963765647
5.008219178082192,18326.417104381377
5.108219178082192,18105.757028417862
5.508219178082192,17291.399743234353
5.758219178082192,16832.455902808062
6.008219178082192,16407.608626026125
8.008219178082191,13921.843032361234
10.008219178082191,12448.780825862777
11.508219178082191,11702.09907072347
15.008219178082195,10548.703714270234
20.008219178082193,9493.206996086637
23.008219178082193,8992.074146152276
25.008219178082193,8688.392959470684
30.0082191780822,8005.666139506195
35.0082191780822,7408.546297949095
40.0082191780822,6880.796886639412
45.00821917808219,6411.925427727659
50.00821917808219,5993.894483301333
60.0082191780822,5285.200668001394
70.0082191780822,4713.667806050998
80.0082191780822,4249.120215789174
90.00821917808221,3868.6977296378
100.00821917808221,3554.789348078759
125.00821917808219,2978.31714067026
150.0082191780822,2594.977600388487
175.0082191780822,2325.070980883428
200.0082191780822,2124.174009640262
225.0082191780822,1967.067244163652
250.0082191780822,1839.081251652152
300.0082191780822,1638.6194714749329
350.0082191780822,1484.5596038743272
400.0082191780823,1359.84229840416
450.0082191780823,1255.4704562663856
500.00821917808236,1166.0443230358762
600.0082191780823,1019.0554349842828
700.0082191780823,901.7593067880532
800.0082191780823,805.2648450368786
900.0082191780823,724.4630373099116
1000.0082191780822,656.1105429638176
1250.0082191780823,526.196674787572
1500.0082191780823,437.97378295822705
1750.0082191780823,377.42945940595433
2000.0082191780823,335.4241521565371
2250.008219178082,305.8683341070839
2500.008219178082,284.6857421417808
3000.0082191780816,257.4142868572362
4000.0082191780816,229.35002448176752
5000.008219178081,212.4087494429635
6000.008219178082,198.66172983584295
7000.008219178082,186.42002459736773
8000.008219178082,175.2618779967977
9000.008219178082,165.02903977889915
10000.008219178082,155.62361825716843
20000.00821917808,93.2228552562981
50000.00821917808,33.25499131740588
100000.00821917807,10.449256235760098
200000.0082191781,4.101653577302794
500000.00821917807,3.1358321258624295
1000000.0082191783,2.2819564640346433
