Years,Waste
id,snf
n_wf,12
name,uox
pkg_diameter,1.29
pkg_length,5.0
0.0,1144681.7770224395
0.0027397260273972603,812738.233660493
0.021917808219178082,426928.8328021559
0.10410958904109589,188429.13912902278
0.1863013698630137,126868.63594355757
1.0082191780821919,28205.342790652343
2.0082191780821925,17993.039271137215
3.0082191780821916,14257.379355300813
4.008219178082192,12003.422650089411
5.008219178082192,10472.238345360787
5.108219178082192,10346.146873381635
5.508219178082192,9880.799853276772
5.758219178082192,9618.546230176036
6.008219178082192,9375.776357729215
8.008219178082191,7955.3388756349905
10.008219178082191,7113.589043350158
11.508219178082191,6686.913754699126
15.008219178082195,6027.830693868705
20.008219178082193,5424.689712049507
23.008219178082193,5138.3280835155865
25.008219178082193,4964.795976840391
30.0082191780822,4574.666365432111
35.0082191780822,4233.455027399483
40.0082191780822,3931.8839352225214
45.00821917808219,3663.957387272948
50.00821917808219,3425.0825618864756
60.0082191780822,3020.1146674293677
70.0082191780822,2693.52446060057
80.0082191780822,2428.0686947366707
90.00821917808221,2210.6844169358856
100.00821917808221,2031.308198902148
125.00821917808219,1701.8955089544343
150.0082191780822,1482.8443430791356
175.0082191780822,1328.6119890762448
200.0082191780822,1213.8137197944352
225.0082191780822,1124.0384252363726
250.0082191780822,1050.9035723726583
300.0082191780822,936.3539836999616
350.0082191780822,848.3197736424727
400.0082191780823,777.0527419452342
450.0082191780823,717.4116892950775
500.00821917808236,666.3110417347864
600.0082191780823,582.3173914195902
700.0082191780823,515.2910324503162
800.0082191780823,460.15134002107345
900.0082191780823,413.9788784628066
1000.0082191780822,374.9203102650386
1250.0082191780823,300.68381416432686
1500.0082191780823,250.27073311898687
1750.0082191780823,215.67397680340247
2000.0082191780823,191.6709440894498
2250.008219178082,174.78190520404797
2500.008219178082,162.67756693816045
3000.0082191780816,147.09387820413497
4000.0082191780816,131.0571568467243
5000.008219178081,121.37642825312201
6000.008219178082,113.52098847762454
7000.008219178082,106.52572834135299
8000.008219178082,100.14964456959868
9000.008219178082,94.30230844508522
10000.008219178082,88.9277818612391
20000.00821917808,53.270203003598915
50000.00821917808,19.00285218137479
100000.00821917807,5.971003563291484
200000.0082191781,2.343802044173025
500000.00821917807,1.7919040719213881
1000000.0082191783,1.3039751223055103
