,0
name,uox
id,snf
pkg_diameter,2.1068
pkg_length,4.8875
n_wf,114
-0.3717941597506674,266543.0697753658
0.0,270320.16847679834
0.00010958904109579074,224195.0370541623
0.002849315068493051,163160.27432697322
0.022027397260273873,93023.1335378381
0.10421917808219168,42705.051483811316
0.1864109589041095,28749.79568944466
1.0083287671232863,5509.930884396992
2.008328767123287,3507.8517659260974
3.008328767123287,2875.9762920076478
4.008328767123287,2507.088461520671
5.008328767123287,2259.621457404594
5.108328767123287,2239.2831113409893
5.5083287671232855,2164.191443160685
5.7583287671232855,2121.8183831112697
6.0083287671232855,2082.5314184965964
8.008328767123288,1849.9038966427802
10.008328767123288,1706.8720449916307
11.508328767123288,1631.1200227567717
15.008328767123285,1506.4189059808182
20.008328767123288,1381.3821483744655
23.00832876712328,1318.6232297656627
25.00832876712328,1279.7371083556507
30.00832876712328,1190.2875548593593
35.00832876712328,1109.9650419493964
40.00832876712328,1037.4503011796407
45.0083287671233,971.8764865579283
50.0083287671233,912.5431187073317
60.0083287671233,810.2269467382296
70.00832876712327,726.3450534216868
80.00832876712327,657.4907185535712
90.00832876712327,600.850460226208
100.00832876712327,554.1066367825337
125.00832876712327,468.93867417673454
150.00832876712326,413.5505810874954
175.00832876712326,375.5864041855295
200.00832876712326,347.9545162222922
225.00832876712326,326.6049049019641
250.00832876712332,309.2145788380176
300.0083287671233,281.4705268953188
350.0083287671233,259.2212741817407
400.0083287671233,240.327261683595
450.0083287671233,223.8045463703809
500.0083287671233,209.11222674952896
600.0083287671232,183.9508657059372
700.0083287671232,163.1190184534728
800.0083287671232,145.62285824344812
900.0083287671232,130.80982753299358
1000.0083287671232,118.21046543155019
1250.0083287671232,94.20059306554582
1500.0083287671234,77.92174935515187
1750.0083287671234,66.80322041081006
2000.0083287671234,59.143190911131995
2250.008328767123,53.804368620618334
2500.0083287671227,50.02508629812861
3000.0083287671227,45.27177181841663
4000.0083287671227,40.654443142091566
5000.008328767123,38.04323042532009
6000.008328767122,35.963716669464084
7000.008328767122,34.10700683993982
8000.008328767122,32.40037230093514
9000.008328767122,30.81971895128285
10000.008328767122,29.351677434568614
20000.008328767122,19.060120632924097
50000.00832876712,7.255993246431099
100000.00832876712,2.003089807908178
200000.00832876714,0.5261821238800397
500000.0083287671,0.44273463922623657
1000000.008328767,0.38119493976280877
