,0
name,uox
id,snf
pkg_diameter,1.0548
pkg_length,4.8875
n_wf,18
-0.3717941597506674,42085.74785926829
0.0,42682.131864757626
0.00010958904109579074,35399.216376972996
0.002849315068493051,25762.14857794314
0.022027397260273873,14687.863190184964
0.10421917808219168,6742.902865864945
0.1864109589041095,4539.441424649157
1.0083287671232863,869.9890870100513
2.008328767123287,553.8713314620153
3.008328767123287,454.1015197906812
4.008328767123287,395.8560728716849
5.008328767123287,356.7823353796727
5.108328767123287,353.5710175801562
5.5083287671232855,341.7144383937924
5.7583287671232855,335.0239552280952
6.0083287671232855,328.8207502889363
8.008328767123288,292.09008894359687
10.008328767123288,269.5061123670996
11.508328767123288,257.5452667510692
15.008328767123285,237.8556167338134
20.008328767123288,218.11297079596824
23.00832876712328,208.2036678577362
25.00832876712328,202.0637539508922
30.00832876712328,187.94014024095145
35.00832876712328,175.25763820253627
40.00832876712328,163.8079422915222
45.0083287671233,153.45418208809394
50.0083287671233,144.08575558536816
60.0083287671233,127.9305705376152
70.00832876712327,114.68606106658211
80.00832876712327,103.81432398214284
90.00832876712327,94.87112529887496
100.00832876712327,87.49052159724216
125.00832876712327,74.04294855422124
150.00832876712326,65.2974601717098
175.00832876712326,59.30311645034676
200.00832876712326,54.94018677194088
225.00832876712326,51.569195510836444
250.00832876712332,48.8233545533712
300.0083287671233,44.44271477294508
350.0083287671233,40.929674870801165
400.0083287671233,37.946409739515
450.0083287671233,35.33755995321804
500.0083287671233,33.01772001308352
600.0083287671232,29.044873532516398
700.0083287671232,25.7556344926536
800.0083287671232,22.993082880544442
900.0083287671232,20.6541832946832
1000.0083287671232,18.6648103312974
1250.0083287671232,14.873777852454603
1500.0083287671234,12.303434108708192
1750.0083287671234,10.547876906970009
2000.0083287671234,9.338398564915579
2250.008328767123,8.495426624308157
2500.0083287671227,7.898697836546623
3000.0083287671227,7.148174497644732
4000.0083287671227,6.419122601382878
5000.008328767123,6.006825856629487
6000.008328767122,5.678481579389065
7000.008328767122,5.385316869464182
8000.008328767122,5.11584825804239
9000.008328767122,4.86627141336045
10000.008328767122,4.634475384405571
20000.008328767122,3.0094927315143307
50000.00832876712,1.1456831441733313
100000.00832876712,0.3162773380907649
200000.00832876714,0.0830813879810589
500000.0083287671,0.06990546935151104
1000000.008328767,0.06018867469939086
