,0.0,0.125,0.25,0.375,0.5,0.6666666666666666,0.8333333333333334,1.0,1.25,1.5,1.75,2.0,2.5,3.0,4.0,7.0,14.0,21.0,28.0,42.0,56.0,70.0,84.0,98.0,112.0,140.0,168.0,196.0,224.0,252.0,280.0,308.0,336.0,365.0,396.0,427.0,458.0,488.0,519.0,549.0,580.0,611.0,641.0,672.0,731.0,792.0,853.0,915.0,976.0,1037.0,1097.0,1158.0,1219.0,1281.0,1342.0,1403.0,1523.0,1658.7048683089936,1658.7448683089935,1659.7448683089935,1666.7448683089935,1696.7448683089935,1726.7448683089935,2026.7448683089935,2391.7448683089933,2756.7448683089933,3121.7448683089933,3486.7448683089933,3523.2448683089933,3669.2448683089933,3760.4948683089933,3851.7448683089933,4581.744868308993,5311.744868308993,5859.244868308993,7136.744868308992,8961.744868308993,10056.744868308993,10786.744868308993,12611.744868308993,14436.744868308993,16261.744868308993,18086.744868308993,19911.744868308993,23561.744868308993,27211.74486830899,30861.74486830899,34511.74486830899,38161.74486830899,47286.74486830899,56411.74486830899,65536.74486830899,74661.74486830899,83786.74486830899,92911.74486830899,111161.74486830899,129411.74486830899,147661.744868309,165911.744868309,184161.744868309,220661.74486830898,257161.74486830898,293661.74486830895,330161.74486830895,366661.74486830895,457911.74486830895,549161.744868309,640411.744868309,731661.744868309,822911.7448683089,914161.7448683089,1096661.7448683088,1461661.7448683088,1826661.7448683088,2191661.744868309,2556661.744868309,2921661.744868309,3286661.744868309,3651661.744868309,7301661.744868308,18251661.74486831,36501661.74486831,73001661.74486831,182501661.7448683,365001661.7448683
C0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ac225,1012.0223460892139,1009.3648740384523,1006.6803918519873,1003.9704686255844,1001.2365818031413,997.556231645088,993.83834714586,990.0853090337662,984.3945597310984,978.6372828409925,972.8203120266958,966.9494844308123,955.0676472829709,943.0316244452001,918.6225667168809,844.3171055950419,676.9560353189419,529.9250089903666,407.82995882189016,233.4134207001468,130.23138274929872,72.8574621758167,43.06403237837185,29.903769236369858,27.088295285222387,41.15577434222837,75.10314622781836,129.3931954664265,206.02098030715229,308.8658514514751,441.2315568945933,606.2512086813231,807.556411161272,1058.5163518320371,1379.464606844627,1755.504878875551,2193.2686620764744,2682.737688303661,3257.603661841472,3882.900987789331,4601.0308852989165,5403.761137138151,6260.988942370749,7234.828598598006,9344.804325597535,11885.182256579501,14849.80626939289,18277.519370675072,22091.29650477623,26380.442075485535,31023.923940182787,36324.55706406,42019.85316527356,48371.25488998405,55137.050916286506,62502.32665997754,78098.04543924045,98576.33411407396,98583.7543857628,98654.78992930471,94533.58431131311,58509.056936746114,40926.659916927536,34010.83536543114,34821.14988094915,35800.14673445945,36947.90719228931,38264.54733524085,38405.50499897358,38986.24084866254,39362.93955836784,39750.209770184745,43229.29742804045,47386.79598949084,50951.30281351174,60762.31605000375,78429.95801268029,91110.57990974441,100438.15132382576,126842.68673786358,157704.977380713,193090.69537574775,233068.70315587224,277710.21602545166,381276.58910885436,504384.9882194738,647638.6173686205,811641.5089735135,996994.1541746461,1557661.9545845732,2264518.645146826,3126269.4471351583,4151253.2925524483,5347449.511651399,6722489.711428163,10037968.067744462,14152279.05824235,19115260.202810608,24972363.877263147,31764997.25469587,48304114.17604333,68994298.48993894,94050242.46445945,123646673.98206413,157924346.56786832,264773757.83506083,402662898.191513,572091351.874777,773129257.4509373,1005565163.2515817,1269004960.8741744,1886781479.3497438,3468469475.968211,5476846987.010336,7871541291.706797,10615268557.944143,13674000151.777332,17016759297.307064,20615364442.741013,66031982791.87767,228261218355.919,466370397319.5724,800341417125.456,1174101548788.8796,1139631330800.0256
Ac226,8269.845524733106,7704.229761825582,7177.31454670875,6686.457910047697,6229.192686366828,5667.808819834642,5157.055435823608,4692.366614451342,4072.721529129411,3534.985079097185,3068.328503585661,2663.3565604020264,2006.929290274304,1512.56358064621,859.8476643788628,160.41431816606618,6.568490110995659,2.990529939066859,2.367177181595175,1.6675354805261242,1.3616347074870352,1.349342449801251,1.512047176690504,1.7450410319104077,2.129777979768495,2.9329796676655033,4.010899072227485,5.209227629127851,6.578018564538243,8.272524412732988,9.979915241206275,11.81985461399259,14.254128883876977,17.00792724350958,20.097942782440605,23.740253445037013,27.538049456306723,32.384691764331954,37.29440348294979,42.1131612672164,47.96180787945241,54.07673138464031,61.549251055650984,69.17502424756796,84.47047040120297,103.26302937733556,124.56440763508176,148.57606142693,174.2208089810988,204.53693572379257,236.6171347695808,274.3342401490251,316.1668792205056,360.49697906995146,407.135949048178,458.35324284107486,566.3398199393694,709.8752122641745,694.3969253437529,402.12554348441364,22.07447693920165,4.484979281287196,1.3575104157763542,8.761347164391235e-06,4.244839163215771e-12,2.056608269521401e-18,9.96418808530352e-25,4.8276108907668725e-31,1.1278758369962472e-31,3.360295188789141e-34,8.865434311596805e-36,2.3389589647027524e-37,5.490391290735699e-50,1.2887954611312927e-62,4.3462982699364454e-72,3.440612558635731e-94,9.185177678801366e-126,1.0446207395461347e-144,2.4521067185354822e-157,6.546228815947307e-189,1.7476038868826178e-220,4.665463835007464e-252,1.2455083837246255e-283,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ac227,1.2726281667107149,1.2728538584168123,1.2742520814445313,1.2779120560316013,1.2848403352721833,1.300754938989493,1.3261205741049475,1.3627303774710824,1.4421988791859377,1.555286837065246,1.7060187437531185,1.897810124042566,2.4157227451897136,3.1273195076550175,5.180460245675786,16.800238990014385,77.13066831199993,183.99017234685908,336.925552359991,779.124505870946,1399.9520785056418,2195.7068588083666,3162.710335657414,4297.362498758381,5596.076674326854,8671.64044246603,12361.629551360658,16639.005991373153,21476.802631184317,26849.85229119849,32732.786114220693,39101.799755140826,45932.87218990519,53470.011489124496,62019.09928284455,71047.27776788276,80524.1439877944,90095.72935713966,100372.52187327026,110668.70878995885,121645.38812847514,132938.43655134394,144145.12725671552,155986.4986291246,179185.39899450802,203934.3236653496,229297.39253491056,255553.1863952809,281716.64912457485,308059.9461737424,334047.28542232874,360389.842403985,386570.4292290076,412913.27096063184,438464.99939429096,463526.9396142943,511236.354037337,561978.7949243921,562007.3062291091,562729.1169085554,567811.677945693,589857.0392096594,612318.1788950077,859551.3733712204,1214707.8868951001,1627774.0779958232,2096935.443378728,2620434.2879514312,2675706.7140072696,2902026.0818826556,3047691.1165750013,3196567.953927837,4500194.0333614675,5995229.073915123,7234985.9556651935,10494516.104382852,15952787.194452649,19628435.091285255,22228874.971311808,29202373.09642005,36770582.97320661,44845909.50869759,53353639.88180101,62230048.98876787,80879483.67493048,100448428.70056473,120685326.68058074,141407170.38634264,162480822.59237772,216131632.0006439,270522144.07723284,325234134.64849436,380078807.92389786,434970936.46118736,489872045.67428076,599641257.7504274,709333334.8430986,818937457.479877,928451430.0287151,1037874820.0436747,1256449651.1723504,1474662018.2328718,1692512196.3612027,1910000510.5461042,2127127320.2493744,2668365358.062864,3207353052.7252965,3744097498.360454,4278606069.007661,4810886275.731465,5340945686.510691,6394432443.904158,8475089259.8317,10521057172.894436,12532812399.337479,14510827639.644135,16455572422.995342,18367513139.501263,20247112921.31586,37363719368.34734,73744421358.9596,103230880226.37039,118476640053.83623,120727845074.6723,120683551331.48404
Ag107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag110_m1,40.51980035557665,101913.38387125998,807129.2338090526,2653941.1859881156,6146058.1438949825,13997460.018957488,26186863.03429397,43608432.46349499,80141603.084446,130896221.68030135,196441136.6889557,277671076.870406,490085218.3441622,771348425.0956359,1548755564.0020869,5609383627.176192,25701699273.461544,61540252246.01627,114068709194.00626,274320189025.08966,516195002132.5108,846729095638.8047,1270186880194.985,1798977499978.7153,2441550546586.128,4076322084846.3926,6222515469872.117,8937835795118.06,12243680697367.2,16153173914912.441,20735998203262.418,25999813377729.77,31920254265911.04,38815622673265.055,47039433155663.34,56166562031595.586,66228325259925.055,76831629259066.95,88859787061162.16,101364391962292.55,115212574460800.97,130127788122539.77,145666766104748.66,162440440519255.97,197269475818563.44,237168608650712.6,281382182578614.75,330402991153819.5,382760550601279.1,439132519647301.0,497641459450927.06,562666577255568.94,631568525772933.8,705394817107539.6,780991543616487.0,862648525833381.2,1032569083553827.0,1245173853160804.8,1245034581375733.2,1241578274226299.0,1217688017733475.0,1120411571392380.4,1030906457232639.8,448369576255660.2,162820828840848.62,59126718193527.12,21471262830041.445,7797069487202.237,7045937498920.961,4698598263713.98,3647428344248.296,2831426051780.159,373381561715.3633,49238012986.384605,10774850669.292253,310935039.0763501,1963535.833938686,94028.67964862997,12399.609576470768,78.30278330488412,0.4944773403161577,0.003122594526410742,1.971899588525989e-05,1.245242687912377e-07,4.96583641782489e-12,1.9802992164923528e-16,7.8971287172054e-21,3.1492534279394256e-25,1.2558737899470924e-29,1.2612231252887072e-40,1.2665950952285545e-51,1.2719898043061285e-62,1.2774073593815891e-73,1.2828478678259154e-84,1.288311436276163e-95,1.2993081772359846e-117,1.3103984273060198e-139,1.3215830263218022e-161,1.3328628119759024e-183,1.34423862370534e-205,1.3645363236005736e-249,1.3851397659561545e-293,,,,,,,,,,,,,,,,,,,,,,,
Ag111,1358.4192564955888,31108850753327.4,69416647280077.37,107323908105580.42,144799784890063.97,194099302277227.7,242649898282254.03,290464839766787.56,360834301736298.9,429620225885279.0,496862587135494.06,562598096417151.25,689712540919718.2,811244355199558.8,1038700800649219.8,1613336388210153.5,2507979519291852.0,3032166683245190.0,3363389156607196.0,3771435755446992.0,4054871053900300.0,4300309233585966.0,4535298545871199.0,4763527709615373.0,4985656621942759.0,5428430335310043.0,5854074030885260.0,6266563311200961.0,6677075831407638.0,7075839771358357.0,7460864443524385.0,7848976378042986.0,8227445960363837.0,8611519481339578.0,9009764325207270.0,9412361641075622.0,9799336981828684.0,1.0176103439608988e+16,1.0567274000453194e+16,1.0941900309224298e+16,1.1321804029769866e+16,1.170377190994732e+16,1.2079469253844816e+16,1.2448849765433982e+16,1.315232846581768e+16,1.3878462566017154e+16,1.4593928326212338e+16,1.5326826681865958e+16,1.604626338120012e+16,1.6751212106085582e+16,1.7470296934455714e+16,1.8170367034713868e+16,1.887390772457701e+16,1.9611185644164628e+16,2.0311541597512244e+16,2.101361363965557e+16,2.233429683812322e+16,2.3861645826759212e+16,2.381794811141882e+16,2.171133542468997e+16,1.1319803226077294e+16,694444309973191.1,42602598728143.555,32.16791416824102,5.740814031984594e-14,1.0245285000188208e-28,1.8284143037507556e-43,3.263060897104939e-58,1.093402936542257e-59,1.3784799836566018e-65,2.833270939769096e-69,5.823388308796925e-73,1.8547137815317377e-102,5.907150751896078e-132,4.45352530280337e-154,4.546167866133503e-201,1.10471205562068e-248,6.262067519877681e-293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
