,Area per package (m2),Total area (km2),Required st (y),#packages per GWe.y
3.0,54.558634838849024,0.0020883567523427692,2.0,38.27729118426793
5.0,49.75646887527423,0.001904542847439836,2.0,38.27729118426793
10.0,42.65054152684924,0.0016325471971899196,2.0,38.27729118426793
20.0,38.24936474862788,0.0014640820720965026,2.0,38.27729118426793
50.0,24.859996833912476,0.0009515733376516466,2.0,38.27729118426793
100.0,23.29744175,0.0008917629617132707,2.0,38.27729118426793
