,0
name,uox
id,snf
pkg_diameter,0.785
pkg_length,4.8875
n_wf,6
-0.3717941597506674,14028.582619756096
0.0,14227.377288252543
0.00010958904109579074,11799.738792324331
0.002849315068493051,8587.382859314379
0.022027397260273873,4895.954396728321
0.10421917808219168,2247.634288621648
0.1864109589041095,1513.147141549719
1.0083287671232863,289.9963623366838
2.008328767123287,184.62377715400513
3.008328767123287,151.3671732635604
4.008328767123287,131.95202429056164
5.008328767123287,118.92744512655756
5.108328767123287,117.85700586005207
5.5083287671232855,113.9048127979308
5.7583287671232855,111.6746517426984
6.0083287671232855,109.60691676297877
8.008328767123288,97.36336298119896
10.008328767123288,89.83537078903319
11.508328767123288,85.8484222503564
15.008328767123285,79.2852055779378
20.008328767123288,72.70432359865609
23.00832876712328,69.4012226192454
25.00832876712328,67.3545846502974
30.00832876712328,62.64671341365049
35.00832876712328,58.41921273417876
40.00832876712328,54.6026474305074
45.0083287671233,51.151394029364646
50.0083287671233,48.028585195122716
60.0083287671233,42.6435235125384
70.00832876712327,38.22868702219404
80.00832876712327,34.60477466071428
90.00832876712327,31.623708432958317
100.00832876712327,29.163507199080723
125.00832876712327,24.68098285140708
150.00832876712326,21.7658200572366
175.00832876712326,19.767705483448918
200.00832876712326,18.31339559064696
225.00832876712326,17.18973183694548
250.00832876712332,16.2744515177904
300.0083287671233,14.814238257648359
350.0083287671233,13.64322495693372
400.0083287671233,12.648803246505
450.0083287671233,11.77918665107268
500.0083287671233,11.005906671027839
600.0083287671232,9.6816245108388
700.0083287671232,8.5852114975512
800.0083287671232,7.66436096018148
900.0083287671232,6.8847277648944
1000.0083287671232,6.2216034437658
1250.0083287671232,4.9579259508182005
1500.0083287671234,4.10114470290273
1750.0083287671234,3.515958968990003
2000.0083287671234,3.112799521638526
2250.008328767123,2.831808874769386
2500.0083287671227,2.6328992788488743
3000.0083287671227,2.3827248325482437
4000.0083287671227,2.139707533794293
5000.008328767123,2.0022752855431625
6000.008328767122,1.8928271931296885
7000.008328767122,1.7951056231547273
8000.008328767122,1.7052827526807965
9000.008328767122,1.62209047112015
10000.008328767122,1.5448251281351904
20000.008328767122,1.0031642438381103
50000.00832876712,0.3818943813911105
100000.00832876712,0.1054257793635883
200000.00832876714,0.027693795993686297
500000.0083287671,0.023301823117170346
1000000.008328767,0.02006289156646362
