,Area per package (m2),Total area (km2),Required st (y),#packages per GWe.y
3.0,22.616634722222226,0.006059924590095072,1.0,267.94103828987545
5.0,22.616634722222226,0.006059924590095072,1.0,267.94103828987545
10.0,22.616634722222226,0.006059924590095072,1.0,267.94103828987545
20.0,22.616634722222226,0.006059924590095072,1.0,267.94103828987545
50.0,22.616634722222226,0.006059924590095072,1.0,267.94103828987545
100.0,22.616634722222226,0.006059924590095072,1.0,267.94103828987545
