,keff,burnup,Power (W/cm),Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y),Efficiency,Volume Model (cm3),SNF mass (t/GWe.y),SNF volume (m3/(GWe.y)),discharge step,discharge time,volume_Ueq,mass U
1523.0,0.8808627419401176,73.45489987999873,76969.02001294993,2917330254795.736,1089026123.523181,0.27187175619682363,3758832.992872751,4174.561882946851,57716480578.62124,1.323337493284712e+19,2.04778265780221e+25,0.33,21.8,13.825757575757574,301.4015151515151,56,1523.0,164.00239084657193,1595.8611021351617
1658.7048683089936,0.0,0.0,0.0,2961939050995.419,1105678384.3772671,0.27572436605140593,3812098.2427561805,4272.204113246823,59066458383.90494,1.457281943137386e+19,2.2550533826997105e+25,0.33,21.8,13.825757575757574,301.4015151515151,56,1523.0,164.00239084657193,1595.8611021351617
1658.7448683089935,0.0,0.0,0.0,2356006592123.8853,879486551.718973,0.22867710837837857,3161634.2635647035,4238.375812600524,58598756499.96937,1.4573224353001775e+19,2.2551160418090926e+25,0.33,21.8,13.825757575757574,301.4015151515151,56,1523.0,164.00239084657193,1595.8611021351617
1659.7448683089935,0.0,0.0,0.0,1789905587401.0786,668163619.8423345,0.16642214843632527,2300912.279517376,3810.8918659509773,52688467086.064644,1.4577320550786363e+19,2.255749902999361e+25,0.33,21.8,13.825757575757574,301.4015151515151,56,1523.0,164.00239084657193,1595.8611021351617
1666.7448683089935,0.0,0.0,0.0,895610131898.8347,334327191.28269005,0.09488283714589774,1311827.104479268,2559.823299373961,35391496373.920296,1.458770616036847e+19,2.2573570116395126e+25,0.33,21.8,13.825757575757574,301.4015151515151,56,1523.0,164.00239084657193,1595.8611021351617
1696.7448683089935,0.0,0.0,0.0,446198792995.3082,166563981.24881673,0.04355880404305527,602233.4649892111,1510.4121560876888,20882592309.545696,1.4618373380086288e+19,2.2621025736008294e+25,0.33,21.8,13.825757575757574,301.4015151515151,56,1523.0,164.00239084657193,1595.8611021351617
1726.7448683089935,0.0,0.0,0.0,327421311270.1518,122224887.21846007,0.02932455700677753,405434.2161921893,1283.9895244106297,17752127894.31363,1.4634889079804189e+19,2.264658275652302e+25,0.33,21.8,13.825757575757574,301.4015151515151,56,1523.0,164.00239084657193,1595.8611021351617
2026.7448683089935,0.0,0.0,0.0,96562722944.45956,36046425.55369883,0.00562008454140863,77701.9264247784,788.1997961876448,10897459303.351908,1.4654123958989066e+19,2.267634753853788e+25,0.33,21.8,13.825757575757574,301.4015151515151,56,1523.0,164.00239084657193,1595.8611021351617
2391.7448683089933,0.0,0.0,0.0,63438231677.59393,23681203.52964728,0.0035779801774032238,49468.28654364306,616.4352401935597,8522684192.070048,1.4654162848445807e+19,2.26764077175591e+25,0.33,21.8,13.825757575757574,301.4015151515151,56,1523.0,164.00239084657193,1595.8611021351617
2756.7448683089933,0.0,0.0,0.0,49671623286.00766,18542191.192560814,0.002933472350069043,40557.477567242444,531.1523327678618,7343583388.646574,1.465416222313942e+19,2.2676406749936263e+25,0.33,21.8,13.825757575757574,301.4015151515151,56,1523.0,164.00239084657193,1595.8611021351617
