,Area per package (m2),Total area (km2),Required st (y),#packages per GWe.y
3.0,0.0,0.0,4.0,20.61084909922119
5.0,130.61546007308027,0.0026920955375916078,4.0,20.61084909922119
10.0,110.08867069386481,0.002269020979205102,4.0,20.61084909922119
20.0,84.74765458638869,0.001746721120192978,4.0,20.61084909922119
50.0,50.30912787924739,0.0010369138430325897,4.0,20.61084909922119
100.0,37.764696247697586,0.0007783624556392197,4.0,20.61084909922119
