isotope,ST1-charged (g),ST1-discharged (g)
SR91,0.000E+00,2.519E-01
SR92,0.000E+00,8.094E-02
SR93,0.000E+00,4.408E-03
SR94,0.000E+00,7.145E-04
SR95,0.000E+00,2.309E-04
SR96,0.000E+00,2.499E-05
SR97,0.000E+00,6.725E-07
SR98,0.000E+00,1.149E-06
SR99,0.000E+00,2.149E-07
SR100,0.000E+00,8.108E-08
SR101,0.000E+00,2.789E-09
SR102,0.000E+00,4.338E-10
SR103,0.000E+00,5.037E-12
SR104,0.000E+00,3.009E-13
Y89,0.000E+00,6.506E+02
Y89M,0.000E+00,6.826E-11
Y90,0.000E+00,2.029E-01
Y90M,0.000E+00,1.609E-06
Y91,0.000E+00,3.898E+01
Y91M,0.000E+00,1.279E-02
Y92,0.000E+00,1.059E-01
Y93,0.000E+00,3.658E-01
Y94,0.000E+00,1.200E-02
Y95,0.000E+00,7.305E-03
Y96,0.000E+00,1.549E-03
Y97,0.000E+00,1.090E-05
Y98,0.000E+00,2.119E-06
Y99,0.000E+00,3.278E-06
Y100,0.000E+00,1.409E-06
Y101,0.000E+00,5.968E-07
Y102,0.000E+00,4.258E-08
Y103,0.000E+00,8.674E-09
Y104,0.000E+00,3.278E-10
Y105,0.000E+00,1.989E-11
Y107,0.000E+00,6.296E-15
ZR90,0.000E+00,4.448E+01
ZR90M,0.000E+00,3.278E-14
ZR91,0.000E+00,8.377E+02
ZR92,0.000E+00,9.554E+02
ZR93,0.000E+00,1.069E+03
ZR94,0.000E+00,1.129E+03
ZR95,0.000E+00,6.725E+01
ZR96,0.000E+00,1.210E+03
ZR97,0.000E+00,7.725E-01
ZR98,0.000E+00,4.038E-04
ZR99,0.000E+00,3.139E-05
ZR100,0.000E+00,8.628E-05
ZR101,0.000E+00,2.589E-05
ZR102,0.000E+00,1.309E-04
ZR103,0.000E+00,3.109E-06
ZR104,0.000E+00,1.669E-06
ZR105,0.000E+00,3.418E-08
ZR106,0.000E+00,6.566E-09
ZR107,0.000E+00,7.528E-11
ZR108,0.000E+00,3.518E-11
ZR109,0.000E+00,8.925E-13
NB92,0.000E+00,2.069E-11
NB93,0.000E+00,1.379E-04
NB93M,0.000E+00,9.477E-04
NB94,0.000E+00,1.179E-03
NB94M,0.000E+00,3.788E-09
NB95,0.000E+00,3.738E+01
NB95M,0.000E+00,2.719E-02
NB96,0.000E+00,2.199E-03
NB97,0.000E+00,5.548E-02
NB97M,0.000E+00,7.227E-04
NB98,0.000E+00,3.718E-05
NB98M,0.000E+00,4.508E-04
NB99,0.000E+00,1.959E-04
NB99M,0.000E+00,9.267E-05
NB100,0.000E+00,1.859E-05
NB100M,0.000E+00,1.869E-05
NB101,0.000E+00,9.125E-05
NB102,0.000E+00,3.408E-05
NB103,0.000E+00,1.279E-04
NB104,0.000E+00,4.138E-06
NB105,0.000E+00,2.609E-06
NB106,0.000E+00,2.099E-07
NB107,0.000E+00,4.128E-08
NB108,0.000E+00,2.589E-09
NB109,0.000E+00,6.506E-10
NB110,0.000E+00,3.239E-11
NB111,0.000E+00,3.438E-12
MO95,0.000E+00,1.010E+03
MO96,0.000E+00,8.135E+01
MO97,0.000E+00,1.200E+03
MO98,0.000E+00,1.239E+03
MO99,0.000E+00,3.588E+00
MO100,0.000E+00,1.419E+03
MO101,0.000E+00,1.239E-02
MO102,0.000E+00,9.194E-03
MO103,0.000E+00,8.318E-04
MO104,0.000E+00,1.110E-03
MO105,0.000E+00,4.599E-04
MO106,0.000E+00,4.318E-05
MO107,0.000E+00,1.169E-05
MO108,0.000E+00,7.515E-07
MO109,0.000E+00,1.569E-07
MO110,0.000E+00,5.525E-08
MO111,0.000E+00,2.319E-09
MO112,0.000E+00,7.496E-10
MO113,0.000E+00,1.539E-11
MO114,0.000E+00,2.579E-12
MO115,0.000E+00,6.287E-14
TC98,0.000E+00,1.080E-02
TC99,0.000E+00,1.129E+03
TC99M,0.000E+00,2.869E-01
TC100,0.000E+00,8.295E-05
TC101,0.000E+00,1.200E-02
TC102,0.000E+00,7.305E-05
TC102M,0.000E+00,4.617E-06
TC103,0.000E+00,7.045E-04
TC104,0.000E+00,1.359E-02
TC105,0.000E+00,5.046E-03
TC106,0.000E+00,2.869E-04
TC107,0.000E+00,1.289E-04
TC108,0.000E+00,1.349E-05
TC109,0.000E+00,5.986E-05
TC110,0.000E+00,2.389E-07
TC111,0.000E+00,1.189E-07
TC112,0.000E+00,1.029E-08
TC113,0.000E+00,3.518E-09
TC114,0.000E+00,2.989E-10
TC115,0.000E+00,8.126E-11
TC116,0.000E+00,2.419E-12
TC117,0.000E+00,1.320E-13
RU99,0.000E+00,7.478E-03
RU100,0.000E+00,2.179E+02
RU101,0.000E+00,1.169E+03
RU102,0.000E+00,1.220E+03
RU103,0.000E+00,4.836E+01
RU104,0.000E+00,8.628E+02
RU105,0.000E+00,1.719E-01
RU106,0.000E+00,2.149E+02
RU107,0.000E+00,1.689E-03
RU108,0.000E+00,1.269E-03
RU109,0.000E+00,1.019E-04
RU110,0.000E+00,2.049E-05
RU111,0.000E+00,8.514E-06
RU112,0.000E+00,1.609E-07
RU113,0.000E+00,3.318E-07
RU114,0.000E+00,2.659E-07
RU115,0.000E+00,1.789E-08
RU116,0.000E+00,7.706E-09
RU117,0.000E+00,2.509E-10
RU118,0.000E+00,3.368E-09
RU120,0.000E+00,3.408E-13
RH102,0.000E+00,1.519E-03
RH103,0.000E+00,5.607E+02
RH103M,0.000E+00,4.328E-02
RH104,0.000E+00,4.590E-04
RH104M,0.000E+00,1.849E-04
RH105,0.000E+00,1.269E+00
RH105M,0.000E+00,1.349E-04
RH106,0.000E+00,2.179E-04
RH106M,0.000E+00,1.949E-03
RH107,0.000E+00,8.756E-03
RH108,0.000E+00,7.975E-05
RH108M,0.000E+00,1.559E-05
RH109,0.000E+00,2.728E-04
RH109M,0.000E+00,7.588E-05
RH110,0.000E+00,3.998E-05
RH110M,0.000E+00,3.039E-07
RH111,0.000E+00,4.786E-05
RH112,0.000E+00,1.759E-06
RH113,0.000E+00,2.329E-07
RH114,0.000E+00,2.459E-07
RH115,0.000E+00,6.447E-07
RH116,0.000E+00,4.228E-08
RH117,0.000E+00,2.858E-08
RH118,0.000E+00,1.259E-08
RH119,0.000E+00,1.599E-09
RH120,0.000E+00,8.628E-11
RH121,0.000E+00,1.869E-11
RH122,0.000E+00,1.090E-12
RH123,0.000E+00,1.179E-13
PD104,0.000E+00,4.649E+02
PD105,0.000E+00,6.105E+02
PD106,0.000E+00,3.758E+02
PD107,0.000E+00,3.608E+02
PD107M,0.000E+00,2.639E-08
PD108,0.000E+00,2.489E+02
PD109,0.000E+00,1.909E-01
PD109M,0.000E+00,4.308E-04
PD110,0.000E+00,8.226E+01
PD111,0.000E+00,1.039E-03
PD111M,0.000E+00,2.449E-04
PD112,0.000E+00,2.909E-02
PD113,0.000E+00,2.819E-05
PD114,0.000E+00,3.048E-05
PD115,0.000E+00,7.565E-06
PD116,0.000E+00,2.089E-06
PD117,0.000E+00,6.525E-07
PD118,0.000E+00,3.398E-07
PD119,0.000E+00,1.409E-07
PD120,0.000E+00,1.299E-07
PD121,0.000E+00,7.446E-09
PD122,0.000E+00,4.686E-09
PD123,0.000E+00,2.599E-10
PD124,0.000E+00,8.925E-11
PD126,0.000E+00,7.109E-13
AG106,0.000E+00,7.095E-12
AG107,0.000E+00,5.658E-05
AG108,0.000E+00,2.999E-09
AG108M,0.000E+00,1.929E-06
AG109,0.000E+00,1.149E+02
AG109M,0.000E+00,1.559E-04
AG110,0.000E+00,5.516E-05
AG110M,0.000E+00,1.489E+00
AG111,0.000E+00,5.128E-01
AG111M,0.000E+00,5.119E-05
AG112,0.000E+00,4.538E-03
AG113,0.000E+00,5.388E-03
AG113M,0.000E+00,2.099E-06
AG114,0.000E+00,9.696E-07
AG115,0.000E+00,1.789E-04
AG115M,0.000E+00,9.805E-07
AG116,0.000E+00,1.349E-05
AG116M,0.000E+00,8.696E-07
AG117,0.000E+00,6.018E-06
AG117M,0.000E+00,4.358E-07
AG118,0.000E+00,4.048E-07
AG118M,0.000E+00,2.129E-07
AG119,0.000E+00,9.276E-07
AG120,0.000E+00,1.239E-07
AG121,0.000E+00,2.219E-07
AG122,0.000E+00,4.599E-09
AG123,0.000E+00,2.079E-08
AG124,0.000E+00,2.989E-09
AG125,0.000E+00,1.359E-09
AG126,0.000E+00,1.739E-10
AG128,0.000E+00,5.087E-12
CD108,0.000E+00,6.935E-04
CD109,0.000E+00,1.049E-06
CD110,0.000E+00,7.565E+01
CD111,0.000E+00,4.518E+01
CD111M,0.000E+00,1.589E-06
CD112,0.000E+00,2.689E+01
CD113,0.000E+00,2.059E-01
CD113M,0.000E+00,4.418E-01
CD114,0.000E+00,3.498E+01
CD115,0.000E+00,3.858E-02
CD115M,0.000E+00,7.405E-02
CD116,0.000E+00,1.259E+01
CD117,0.000E+00,1.019E-03
CD117M,0.000E+00,7.268E-04
CD118,0.000E+00,5.046E-04
CD119,0.000E+00,4.750E-05
CD119M,0.000E+00,1.619E-05
CD120,0.000E+00,8.464E-06
CD121,0.000E+00,2.119E-06
CD122,0.000E+00,8.747E-07
CD123,0.000E+00,1.279E-06
CD124,0.000E+00,2.389E-06
CD125,0.000E+00,1.669E-07
CD126,0.000E+00,2.889E-07
CD127,0.000E+00,2.999E-08
CD128,0.000E+00,2.249E-08
CD129,0.000E+00,2.409E-09
CD130,0.000E+00,3.068E-09
CD131,0.000E+00,1.129E-10
CD132,0.000E+00,1.249E-11
IN113,0.000E+00,2.939E-02
IN113M,0.000E+00,2.869E-13
IN114,0.000E+00,1.169E-08
IN114M,0.000E+00,2.669E-04
IN115,0.000E+00,2.579E+00
IN115M,0.000E+00,3.109E-03
IN116,0.000E+00,1.719E-06
IN116M,0.000E+00,2.889E-04
IN117,0.000E+00,2.669E-04
IN117M,0.000E+00,8.925E-04
IN118,0.000E+00,8.368E-07
IN118M,0.000E+00,1.979E-08
IN119,0.000E+00,7.277E-06
IN119M,0.000E+00,1.369E-04
IN120,0.000E+00,3.778E-06
IN120M,0.000E+00,2.619E-07
IN121,0.000E+00,3.958E-06
IN121M,0.000E+00,6.976E-06
IN122,0.000E+00,1.719E-06
IN122M,0.000E+00,1.889E-08
IN123,0.000E+00,8.505E-07
IN123M,0.000E+00,2.899E-06
IN124,0.000E+00,7.369E-07
IN125,0.000E+00,3.538E-07
IN125M,0.000E+00,1.339E-06
IN126,0.000E+00,5.138E-07
IN127,0.000E+00,4.098E-07
IN127M,0.000E+00,7.455E-07
IN128,0.000E+00,1.220E-06
IN129,0.000E+00,2.259E-07
IN130,0.000E+00,1.509E-07
IN131,0.000E+00,3.139E-08
IN132,0.000E+00,3.098E-09
IN133,0.000E+00,3.458E-10
IN134,0.000E+00,1.379E-11
SN114,0.000E+00,3.858E-03
SN115,0.000E+00,4.887E-01
SN116,0.000E+00,1.230E+01
SN117,0.000E+00,1.259E+01
SN117M,0.000E+00,1.909E-03
SN118,0.000E+00,1.279E+01
SN119,0.000E+00,1.269E+01
SN119M,0.000E+00,6.365E-02
SN120,0.000E+00,1.299E+01
SN121,0.000E+00,1.709E-02
SN121M,0.000E+00,5.475E-03
SN122,0.000E+00,1.429E+01
SN123,0.000E+00,4.590E-01
SN123M,0.000E+00,4.048E-04
SN124,0.000E+00,1.919E+01
SN125,0.000E+00,1.259E-01
SN125M,0.000E+00,1.409E-04
SN126,0.000E+00,4.248E+01
SN127,0.000E+00,5.909E-03
SN127M,0.000E+00,9.185E-05
SN128,0.000E+00,6.306E-03
SN129,0.000E+00,5.539E-04
SN129M,0.000E+00,2.009E-04
SN130,0.000E+00,8.537E-04
SN131,0.000E+00,2.069E-04
SN132,0.000E+00,6.876E-05
SN133,0.000E+00,7.579E-07
SN134,0.000E+00,6.447E-08
SN135,0.000E+00,2.459E-09
SN136,0.000E+00,3.119E-10
SB121,0.000E+00,1.220E+01
SB122,0.000E+00,8.058E-03
SB122M,0.000E+00,6.826E-08
SB123,0.000E+00,1.479E+01
SB124,0.000E+00,1.210E-01
SB125,0.000E+00,1.899E+01
SB126,0.000E+00,1.579E-02
SB126M,0.000E+00,6.575E-06
SB127,0.000E+00,4.098E-01
SB128,0.000E+00,5.566E-03
SB128M,0.000E+00,1.220E-03
SB129,0.000E+00,5.576E-02
SB130,0.000E+00,2.848E-03
SB130M,0.000E+00,1.919E-03
SB131,0.000E+00,1.220E-02
SB132,0.000E+00,8.706E-04
SB132M,0.000E+00,8.706E-04
SB133,0.000E+00,8.436E-04
SB134,0.000E+00,1.159E-05
SB134M,0.000E+00,1.039E-05
SB135,0.000E+00,9.303E-07
SB136,0.000E+00,2.549E-08
SB137,0.000E+00,4.827E-09
SB138,0.000E+00,2.809E-10
SB139,0.000E+00,2.759E-11
TE122,0.000E+00,1.230E+00
TE123,0.000E+00,1.729E-02
TE123M,0.000E+00,3.868E-03
TE124,0.000E+00,8.445E-01
TE125,0.000E+00,9.655E+00
TE125M,0.000E+00,2.389E-01
TE126,0.000E+00,1.299E+00
TE127,0.000E+00,4.118E-02
TE127M,0.000E+00,1.579E+00
TE128,0.000E+00,1.709E+02
TE129,0.000E+00,1.479E-02
TE129M,0.000E+00,1.539E+00
TE130,0.000E+00,5.466E+02
TE131,0.000E+00,1.429E-02
TE131M,0.000E+00,1.719E-01
TE132,0.000E+00,4.298E+00
TE133,0.000E+00,9.518E-03
TE133M,0.000E+00,2.489E-02
TE134,0.000E+00,4.278E-02
TE135,0.000E+00,1.779E-04
TE136,0.000E+00,9.997E-05
TE137,0.000E+00,4.846E-06
TE138,0.000E+00,5.639E-07
TE139,0.000E+00,2.858E-08
TE140,0.000E+00,6.296E-09
TE141,0.000E+00,9.084E-11
TE142,0.000E+00,2.089E-11
I127,0.000E+00,8.208E+01
I128,0.000E+00,3.068E-04
I129,0.000E+00,2.719E+02
I130,0.000E+00,2.499E-02
I130M,0.000E+00,1.200E-04
I131,0.000E+00,7.496E+00
I132,0.000E+00,1.289E-01
I133,0.000E+00,1.619E+00
I133M,0.000E+00,6.429E-06
I134,0.000E+00,7.496E-02
I134M,0.000E+00,5.667E-04
I135,0.000E+00,4.896E-01
I136,0.000E+00,8.126E-04
I136M,0.000E+00,2.619E-04
I137,0.000E+00,2.309E-04
I138,0.000E+00,2.948E-05
I139,0.000E+00,4.868E-06
I140,0.000E+00,4.800E-07
I141,0.000E+00,3.748E-08
I142,0.000E+00,2.809E-09
I143,0.000E+00,3.198E-10
I144,0.000E+00,1.069E-11
XE127,0.000E+00,3.708E-06
XE128,0.000E+00,7.058E+00
XE129,0.000E+00,5.220E-02
XE129M,0.000E+00,9.764E-05
XE130,0.000E+00,2.309E+01
XE131,0.000E+00,5.576E+02
XE131M,0.000E+00,1.239E-01
XE132,0.000E+00,1.749E+03
XE133,0.000E+00,9.814E+00
XE133M,0.000E+00,1.299E-01
XE134,0.000E+00,2.249E+03
XE134M,0.000E+00,5.247E-08
XE135,0.000E+00,1.999E-01
XE135M,0.000E+00,4.088E-03
XE136,0.000E+00,3.398E+03
XE137,0.000E+00,4.458E-03
XE138,0.000E+00,1.519E-02
XE139,0.000E+00,5.507E-04
XE140,0.000E+00,1.220E-04
XE141,0.000E+00,5.466E-06
XE142,0.000E+00,1.330E-06
XE143,0.000E+00,5.735E-08
XE144,0.000E+00,3.398E-08
XE145,0.000E+00,3.508E-09
XE146,0.000E+00,2.319E-10
XE147,0.000E+00,5.817E-12
CS132,0.000E+00,2.049E-03
CS133,0.000E+00,1.599E+03
CS134,0.000E+00,2.299E+02
CS134M,0.000E+00,8.217E-03
CS135,0.000E+00,6.447E+02
CS135M,0.000E+00,1.739E-03
CS136,0.000E+00,1.110E+00
CS137,0.000E+00,1.799E+03
CS138,0.000E+00,3.858E-02
CS138M,0.000E+00,1.739E-04
CS139,0.000E+00,1.080E-02
CS140,0.000E+00,1.100E-03
CS141,0.000E+00,3.188E-04
CS142,0.000E+00,1.299E-05
CS143,0.000E+00,6.228E-06
CS144,0.000E+00,1.149E-06
CS145,0.000E+00,1.599E-07
CS146,0.000E+00,8.094E-09
CS147,0.000E+00,3.958E-09
CS148,0.000E+00,9.385E-11
CS150,0.000E+00,5.548E-14
BA132,0.000E+00,3.098E-03
BA134,0.000E+00,1.129E+02
BA135,0.000E+00,1.110E+00
BA135M,0.000E+00,3.029E-04
BA136,0.000E+00,4.298E+01
BA136M,0.000E+00,4.960E-08
BA137,0.000E+00,8.555E+01
BA137M,0.000E+00,2.759E-04
BA138,0.000E+00,1.939E+03
BA139,0.000E+00,9.814E-02
BA140,0.000E+00,2.119E+01
BA141,0.000E+00,1.979E-02
BA142,0.000E+00,1.100E-02
BA143,0.000E+00,2.029E-04
BA144,0.000E+00,1.220E-04
BA145,0.000E+00,3.628E-05
BA146,0.000E+00,4.859E-06
BA147,0.000E+00,1.159E-06
BA148,0.000E+00,5.525E-07
BA149,0.000E+00,9.974E-09
BA150,0.000E+00,1.479E-09
BA152,0.000E+00,1.669E-12
LA138,0.000E+00,7.638E-03
LA139,0.000E+00,1.849E+03
LA140,0.000E+00,2.899E+00
LA141,0.000E+00,2.569E-01
LA142,0.000E+00,9.764E-02
LA143,0.000E+00,1.399E-02
LA144,0.000E+00,5.858E-04
LA145,0.000E+00,3.129E-04
LA146,0.000E+00,5.959E-05
LA147,0.000E+00,3.558E-05
LA148,0.000E+00,1.769E-06
LA149,0.000E+00,9.974E-07
LA150,0.000E+00,4.428E-08
LA151,0.000E+00,8.404E-09
LA152,0.000E+00,3.078E-10
LA153,0.000E+00,4.488E-11
LA154,0.000E+00,8.368E-13
CE140,0.000E+00,1.869E+03
CE141,0.000E+00,5.188E+01
CE142,0.000E+00,1.709E+03
CE143,0.000E+00,1.989E+00
CE144,0.000E+00,3.828E+02
CE145,0.000E+00,2.099E-03
CE146,0.000E+00,8.094E-03
CE147,0.000E+00,5.220E-04
CE148,0.000E+00,2.399E-04
CE149,0.000E+00,3.168E-06
CE150,0.000E+00,1.519E-06
CE151,0.000E+00,4.636E-07
CE152,0.000E+00,1.449E-06
CE153,0.000E+00,3.139E-08
CE154,0.000E+00,7.579E-09
CE155,0.000E+00,1.719E-10
CE156,0.000E+00,2.649E-11
CE157,0.000E+00,6.365E-13
PR140,0.000E+00,7.195E-08
PR141,0.000E+00,1.639E+03
PR142,0.000E+00,9.134E-02
PR142M,0.000E+00,2.279E-04
PR143,0.000E+00,1.949E+01
PR144,0.000E+00,1.629E-02
PR144M,0.000E+00,8.076E-05
PR145,0.000E+00,2.509E-01
PR146,0.000E+00,1.389E-02
PR147,0.000E+00,5.525E-03
PR148,0.000E+00,8.587E-04
PR149,0.000E+00,6.169E-04
PR150,0.000E+00,3.848E-05
PR151,0.000E+00,7.058E-06
PR152,0.000E+00,6.639E-06
PR153,0.000E+00,1.999E-06
PR154,0.000E+00,8.336E-08
PR155,0.000E+00,2.419E-08
PR156,0.000E+00,1.230E-09
PR157,0.000E+00,2.449E-10
PR158,0.000E+00,6.858E-12
PR159,0.000E+00,3.158E-13
ND142,0.000E+00,5.169E+01
ND143,0.000E+00,1.090E+03
ND144,0.000E+00,1.689E+03
ND145,0.000E+00,9.755E+02
ND146,0.000E+00,1.090E+03
ND147,0.000E+00,7.378E+00
ND148,0.000E+00,5.626E+02
ND149,0.000E+00,2.989E-02
ND150,0.000E+00,2.738E+02
ND151,0.000E+00,1.969E-03
ND152,0.000E+00,1.289E-03
ND153,0.000E+00,7.556E-05
ND154,0.000E+00,2.429E-05
ND155,0.000E+00,6.255E-06
ND156,0.000E+00,5.229E-06
ND157,0.000E+00,1.059E-07
ND158,0.000E+00,3.058E-08
ND159,0.000E+00,5.297E-10
ND160,0.000E+00,5.699E-11
ND161,0.000E+00,1.019E-12
PM146,0.000E+00,9.144E-03
PM147,0.000E+00,1.449E+02
PM148,0.000E+00,1.629E+00
PM148M,0.000E+00,1.529E+00
PM149,0.000E+00,1.429E+00
PM150,0.000E+00,7.487E-04
PM151,0.000E+00,2.719E-01
PM152,0.000E+00,4.700E-04
PM152M,0.000E+00,1.629E-05
PM153,0.000E+00,4.128E-04
PM154,0.000E+00,1.259E-04
PM154M,0.000E+00,1.379E-05
PM155,0.000E+00,1.769E-05
PM156,0.000E+00,3.658E-06
PM157,0.000E+00,9.436E-06
PM158,0.000E+00,1.759E-07
PM159,0.000E+00,4.498E-08
PM160,0.000E+00,1.699E-09
PM161,0.000E+00,2.339E-10
PM162,0.000E+00,3.298E-12
SM146,0.000E+00,1.080E-02
SM147,0.000E+00,9.417E+01
SM148,0.000E+00,3.098E+02
SM149,0.000E+00,2.989E+00
SM150,0.000E+00,4.709E+02
SM151,0.000E+00,2.239E+01
SM152,0.000E+00,1.769E+02
SM153,0.000E+00,1.299E+00
SM154,0.000E+00,5.959E+01
SM155,0.000E+00,7.798E-04
SM156,0.000E+00,1.259E-02
SM157,0.000E+00,1.210E-04
SM158,0.000E+00,3.688E-04
SM159,0.000E+00,1.090E-05
SM160,0.000E+00,8.477E-06
SM161,0.000E+00,8.546E-08
